Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104)
1.764434783621723e-12,0.0006651577600000001,0.2,0.0,0.001948106256996437,0.19999929509262668,0.1999970501631654,0.19999997854103993,0.19999492810101713,3.3877195120908926e-24,9.459472498955608e-21,1.5202552806215554e-27,1.8808943090247462e-38,1.409815847076786e-06,2.064497797609477e-11,6.151240322068627e-16,5.071898396210032e-06,2.9498568768305804e-06,2.1438845120487357e-08,1.6469520787486258e-14,3.2215179066455153e-15,5.303667448924588e-14,2.6010514897931932e-23,1.958979550548672e-18,5.780089173503425e-25,-1.5970860600981954e-21,2.4905203737805666e-25,2.0884607156650253e-34,3.755467404012771e-21,3.205024688987953e-30,3.1370199092980648e-30,1.3555226243573075e-28,2.308468721059541e-30,5.3229287917469625e-45,1.0018387368445614e-49,5.456609694570759e-41,1.7666929794320506e-35,1.340346303466243e-32
1.768644947852312e-12,0.0006651577600000001,0.2,0.0,0.0019480848634697572,0.19999929342004588,0.19999704317351075,0.19999997849489637,0.19999491708849912,3.425629714239894e-24,9.585248966514489e-21,1.5252345490871129e-27,1.921264726767864e-38,1.4131610164820036e-06,2.0690062473414963e-11,6.188808600624382e-16,5.082910910133806e-06,2.95684657236699e-06,2.1484947468649016e-08,1.6587680488256556e-14,3.2361518988878998e-15,5.3281954463983e-14,2.1698184531593766e-23,1.9785165937127058e-18,5.845256453738415e-25,-2.889978998830354e-21,2.659540456891759e-25,2.2622940756213007e-34,3.808346528817378e-21,3.3557365426480106e-30,3.196475877202792e-30,1.4203802102813922e-28,2.3579103729915938e-30,5.5014998010357144e-45,1.037603828905215e-49,5.611885385626814e-41,1.804513507321632e-35,1.3612403105212716e-32
1.772855112082901e-12,0.0006651577600000001,0.2,0.0,0.0019480634751637422,0.19999929174751183,0.19999703618408604,0.19999997844877523,0.1999949060808558,3.463878615478781e-24,9.711198112379246e-21,1.530146556043656e-27,1.9623866454651712e-38,1.416506092404923e-06,2.0735118764679876e-11,6.226521925464205e-16,5.093918549341796e-06,2.9638360379211467e-06,2.153102735947061e-08,1.670640374753448e-14,3.2508155158579776e-15,5.352773866833303e-14,1.833283045007363e-23,1.992556333104031e-18,5.919822666493181e-25,1.439135618910585e-21,2.0944494944340907e-25,2.444704090845667e-34,3.861850327045468e-21,3.511197697121238e-30,3.256888261827994e-30,1.4872873557198042e-28,2.408269406176009e-30,5.685634918515188e-45,1.0745659231109813e-49,5.771134692332531e-41,1.843049371184754e-35,1.3824022291912382e-32
1.77706527631349e-12,0.0006651577600000001,0.2,0.0,0.001948042092076256,0.19999929007502462,0.1999970291948912,0.19999997840267664,0.19999489507808502,3.502469117735869e-24,9.837919925229979e-21,1.5349937669581682e-27,2.0042950749719616e-38,1.419851074817688e-06,2.0780146797392406e-11,6.264380532839124e-16,5.104921315962999e-06,2.970825273516886e-06,2.1577084803786935e-08,1.682569190234615e-14,3.2655087345348994e-15,5.3774026698263615e-14,1.530553851969937e-23,2.0116978621445997e-18,5.9890703917553e-25,7.917125940019542e-22,2.1788560742183375e-25,2.6358702700481257e-34,3.915958559160041e-21,3.66337077541838e-30,3.3183034307966756e-30,1.5527695703824574e-28,2.459588910307423e-30,5.875498445449596e-45,1.112763946272776e-49,5.934537971218258e-41,1.8823122565761142e-35,1.4038583306371864e-32
1.7791703584287844e-12,0.0006651577600000001,0.2,0.0,0.001948031402488794,0.1999992892387985,0.19999702570038003,0.19999997837963576,0.1999948895785262,3.5219059747007595e-24,9.901380227347395e-21,1.537486078140727e-27,2.0255504199946903e-38,1.4215235309491238e-06,2.0802650200407393e-11,6.28336438126482e-16,5.110420872718596e-06,2.9743198050877935e-06,2.160010511189006e-08,1.688554823347529e-14,3.27286643732388e-15,5.3897359520582064e-14,1.3868934170034574e-23,2.0221526827246076e-18,6.02154178683342e-25,-3.6867471478326287e-22,2.3303834669953296e-25,2.734738425106748e-34,3.9432434807602315e-21,3.738851918914086e-30,3.349394580370444e-30,1.585246382011413e-28,2.4856164135034793e-30,5.972630625838705e-45,1.1323390287663743e-49,6.017835632491557e-41,1.9022200441312784e-35,1.4146996600841624e-32
1.7833805226593734e-12,0.0006651577600000001,0.2,0.0,0.0019480100272250985,0.1999992875663814,0.19999701871153003,0.1999999783335709,0.19999487858306034,3.5610559895323486e-24,1.0028537083129907e-20,1.5425473920718932e-27,2.0686560035496415e-38,1.4248683730446904e-06,2.0847635747029754e-11,6.321441322154283e-16,5.121416334449435e-06,2.981308695790569e-06,2.1646128906752302e-08,1.700568623898627e-14,3.287604015433246e-15,5.41444025210834e-14,1.1275750281309816e-23,2.0409149655997828e-18,6.090175281933505e-25,-4.47152815371806e-22,2.340804494176677e-25,2.9390328361107135e-34,3.9982880192590875e-21,3.891671957709671e-30,3.4123299684250384e-30,1.6509985711233042e-28,2.5383976020462527e-30,6.171394037228705e-45,1.1724647506883536e-49,6.187624046666709e-41,1.9425958810282127e-35,1.4365939088346513e-32
1.7918008511205514e-12,0.0006651577600000001,0.2,0.0,0.001947967292335156,0.1999992842216877,0.1999970047345196,0.19999997824150847,0.19999485660672817,3.640526860628973e-24,1.0282777998571484e-20,1.5533944377814161e-27,2.15731576181828e-38,1.431557776469636e-06,2.0937521619677837e-11,6.398032961418544e-16,5.143392658231689e-06,2.9952857875232996e-06,2.1738109248969907e-08,1.7247668302806965e-14,3.3171677813524928e-15,5.4639996518727695e-14,7.158078970244083e-24,2.078553764296572e-18,6.22814288445644e-25,-3.356128011842502e-22,2.3276861864589954e-25,3.3739665143960823e-34,4.110274136527391e-21,4.197667670966303e-30,3.541296216372583e-30,1.7826326783570806e-28,2.646949141495734e-30,6.587521857720796e-45,1.2567642648338551e-49,6.540406804024711e-41,2.0256312939969704e-35,1.4812611093483216e-32
1.8002211795817294e-12,0.0006651577600000001,0.2,0.0,0.001947924578280932,0.1999992808771813,0.1999969907584283,0.19999997814953585,0.199994834649848,3.721427747302385e-24,1.0538929179803935e-20,1.5641401248924241e-27,2.2492849200436783e-38,1.438246805354798e-06,2.1027293517049833e-11,6.47520996841879e-16,5.1653495299410095e-06,3.009261959850915e-06,2.1829999999929148e-08,1.7491934017522057e-14,3.3468495404838597e-15,5.5137598434998586e-14,5.280046238074667e-24,2.1157405994294465e-18,6.3779269153713845e-25,7.390139039892974e-22,2.1884035058774304e-25,3.844296356213428e-34,4.224830211840539e-21,4.506412760525896e-30,3.674426801780938e-30,1.9154375420058664e-28,2.7595394086144036e-30,7.029576137997643e-45,1.3467322086648302e-49,6.911251101490821e-41,2.1117943370714502e-35,1.5270797429030925e-32
1.8086415080429074e-12,0.0006651577600000001,0.2,0.0,0.001947881885045385,0.19999927753286237,0.19999697678325612,0.19999997805765293,0.19999481271240285,3.803767526014149e-24,1.079826103597066e-20,1.5747107193880459e-27,2.344739862416102e-38,1.444935459476067e-06,2.111695102286385e-11,6.5529742374093795e-16,5.1872869665663565e-06,3.023237212963681e-06,2.192180124605776e-08,1.773849407912525e-14,3.3766491093483282e-15,5.5637205004540824e-14,4.608493254960025e-24,2.155415874974236e-18,6.526891574501515e-25,-1.5953020446237458e-22,2.306134082470962e-25,4.3505466571686374e-34,4.341995286935894e-21,4.8159533786269616e-30,3.811915508538369e-30,2.0485660378447724e-28,2.8763843602815593e-30,7.499025751592608e-45,1.4427191693378541e-49,7.301407459212854e-41,2.2011866830648259e-35,1.574111838169142e-32
1.8170618365040854e-12,0.0006651577600000001,0.2,0.0,0.0019478392126114896,0.199999274188731,0.19999696280900273,0.1999999779658596,0.1999947907943758,3.887597781757501e-24,1.1061161472812145e-20,1.585337929617547e-27,2.4437870311818513e-38,1.4516237386107158e-06,2.1206493722042036e-11,6.631327625837865e-16,5.209204985080503e-06,3.037211547051733e-06,2.201351307370005e-08,1.7987359183127963e-14,3.4065663046949044e-15,5.6138812972239606e-14,4.1868447758877075e-24,2.194675524785707e-18,6.675720489042116e-25,-1.2220957253511618e-22,2.3015201391163194e-25,4.8932563678933676e-34,4.461822694590798e-21,5.127966513778431e-30,3.95387638082691e-30,2.1827392406430367e-28,2.9976131555590824e-30,7.997416079012214e-45,1.54509928015293e-49,7.711700277025116e-41,2.2939132850313245e-35,1.6223774052528338e-32
1.8254821649652632e-12,0.0006651577600000001,0.2,0.0,0.0019477965609622345,0.19999927084478733,0.19999694883566796,0.1999999778741558,0.19999476889574974,3.972959632277653e-24,1.1327524527818373e-20,1.5961761821839877e-27,2.5465223397032155e-38,1.4583116425363764e-06,2.1295921200729397e-11,6.710271996750778e-16,5.231103602441008e-06,3.051184962305075e-06,2.2105135569116962e-08,1.8238540024341487e-14,3.4366009434998198e-15,5.664241908414948e-14,3.7540958063975905e-24,2.2344998608216814e-18,6.827824437130247e-25,-1.2455721311532193e-22,2.302183434816778e-25,5.472917145247724e-34,4.5843570718566414e-21,5.441424886316489e-30,4.100405579533957e-30,2.3175099751811946e-28,3.123341804307916e-30,8.526368994704665e-45,1.6542673363301642e-49,8.142940870893496e-41,2.390081976111903e-35,1.6718816211468716e-32
1.8423228218876192e-12,0.0006651577600000001,0.2,0.0,0.001947711319949676,0.1999992641574634,0.1999969208917537,0.19999997769101646,0.19999472515663316,4.148349033457151e-24,1.1870932156256439e-20,1.6184241149987068e-27,2.7635285808605555e-38,1.4716863238700162e-06,2.1474428847396398e-11,6.869941199255813e-16,5.274842701458234e-06,3.079129037067004e-06,2.2288112907902452e-08,1.8747891694570848e-14,3.4970218205017363e-15,5.765561273039111e-14,2.8856541867901214e-24,2.3154291750910384e-18,7.140805817980585e-25,1.825525809568633e-22,2.2629678660412375e-25,6.744905511384594e-34,4.837739568511396e-21,6.0729808507282345e-30,4.407659694861595e-30,2.5889732552855237e-28,3.3888707174802846e-30,9.682834134413991e-45,1.8946531382331005e-49,9.072074924804376e-41,2.593190285262384e-35,1.7746862859018298e-32
1.8591634788099752e-12,0.0006651577600000001,0.2,0.0,0.001947626161871923,0.19999925747089162,0.19999689295151163,0.19999997750823414,0.19999468149491775,4.330102380221984e-24,1.2428075743422845e-20,1.641502415204493e-27,2.996730504566229e-38,1.4850595016950502e-06,2.165247067675334e-11,7.0319968243446e-16,5.318504398984477e-06,3.1070694387669157e-06,2.247073395083816e-08,1.9266634635814726e-14,3.557910280623916e-15,5.867675995983429e-14,2.6246387795515877e-24,2.399094731920088e-18,7.467182250389316e-25,-9.375991996986367e-23,2.30020581303008e-25,8.17003649050251e-34,5.102530430780538e-21,6.71012866586252e-30,4.7346768336868665e-30,2.862731457978731e-28,3.6741507058498274e-30,1.0983020214929673e-44,2.1674809679107163e-49,1.0096834754201977e-40,2.811430366105898e-35,1.8826791522843816e-32
1.8760041357323312e-12,0.0006651577600000001,0.2,0.0,0.0019475410865934285,0.19999925078507266,0.19999686501494035,0.19999997732580818,0.1999946379104684,4.518362887625926e-24,1.2999602142214221e-20,1.665271338694959e-27,3.2472222215922205e-38,1.4984311742279231e-06,2.1830043422572043e-11,7.196453826520528e-16,5.362088830150649e-06,3.135006168920188e-06,2.2652999385019475e-08,1.9794854383913804e-14,3.619264867701164e-15,5.970583485440512e-14,3.0348206818639223e-24,2.4845189545713048e-18,7.804063113207568e-25,5.915530786729635e-23,2.281392765220626e-25,9.751912198667598e-34,5.379131797044129e-21,7.354016018216028e-30,5.082570967523349e-30,3.1392715634855993e-28,3.98051097804124e-30,1.2443025658699865e-44,2.476757442709336e-49,1.1226420971534213e-40,3.045770435826202e-35,1.996050615201499e-32
1.8928447926546872e-12,0.0006651577600000001,0.2,0.0,0.0019474560939788858,0.19999924410000763,0.1999968370820383,0.19999997714373796,0.1999945944031502,4.713299740493941e-24,1.358642234660427e-20,1.6897585062177906e-27,3.51609742328165e-38,1.5118013396832299e-06,2.200714383862903e-11,7.363327096077951e-16,5.405596129852876e-06,3.162939229040133e-06,2.2834909896215958e-08,2.03326364643687e-14,3.681084129128415e-15,6.07428115668447e-14,3.476582194138709e-24,2.5724727528982074e-18,8.152185843419275e-25,-9.388736287130209e-23,2.302495907879895e-25,1.1494298237488902e-33,5.667951348888749e-21,8.004244996877558e-30,5.452443368123885e-30,3.4184068275679397e-28,4.3092782402378335e-30,1.4080583066632405e-44,2.8269363282380876e-49,1.2470317090090522e-40,3.2972310934560056e-35,2.114970613799499e-32
1.9265261064993992e-12,0.0006651577600000001,0.2,0.0,0.0019472863562016271,0.19999923073214262,0.19999678122723588,0.19999997678066186,0.19999450761936885,5.1238809783875604e-24,1.4807301999143945e-20,1.740914002837529e-27,4.1137805643788343e-38,1.5385371422173917e-06,2.2359914797429103e-11,7.704381780723874e-16,5.492379873272493e-06,3.2187943452229913e-06,2.3197668886124567e-08,2.1437229671954292e-14,3.806110882374559e-15,6.284036738436068e-14,4.419673711442923e-24,2.7547610911622044e-18,8.885638811377186e-25,3.384967039394115e-23,2.2878051748143216e-25,1.547580829883203e-33,6.283936672305263e-21,9.324723048109749e-30,6.2628662153126955e-30,3.984841291160024e-28,5.0398346959419955e-30,1.7968790558667653e-44,3.6704454335459344e-49,1.5343946071460166e-40,3.8558771024968406e-35,2.3701952214450028e-32
1.95683928895964e-12,0.0006651577600000001,0.2,0.0,0.0019471338735603115,0.19999921870365123,0.19999673097044735,0.19999997645510306,0.19999442977640572,5.518024119730486e-24,1.5961463450274947e-20,1.7899447752903705e-27,4.72691794829876e-38,1.562594192366396e-06,2.2675761139921176e-11,8.019743053803228e-16,5.570222801207405e-06,3.269051413412968e-06,2.3522944993023662e-08,2.2464924512129415e-14,3.920209646675922e-15,6.475493388369721e-14,4.446323460382058e-24,2.9269209801865935e-18,9.590474545712088e-25,1.646133027253706e-23,2.29211638907636e-25,1.9646622377553314e-33,6.88442743213991e-21,1.0535257557252353e-29,7.079580527740288e-30,4.503533585186797e-28,5.7889410433341026e-30,2.22926907451258e-44,4.6251316049431805e-49,1.8434159656452123e-40,4.428601564790204e-35,2.6207352911464234e-32
1.987152471419881e-12,0.0006651577600000001,0.2,0.0,0.0019469816566568367,0.1999992066776162,0.1999966807255236,0.1999999761306862,0.19999435218126027,5.936601067151751e-24,1.716890192267387e-20,1.842102817310239e-27,5.41967271409316e-38,1.5866463317800615e-06,2.299002757442597e-11,8.343162497070084e-16,5.647817910369711e-06,3.3192966141359623e-06,2.3847081754216378e-08,2.3524930918532787e-14,4.0357915268898076e-15,6.669470328628541e-14,4.3174811861424866e-24,3.1069369041276153e-18,1.0338188934488475e-24,-8.659364023301682e-23,2.3079709509664156e-25,2.4397394844284246e-33,7.531343724129318e-21,1.1766978541300201e-29,7.9870824876659e-30,5.030656184734277e-28,6.634949875381934e-30,2.755973471485727e-44,5.807432626567767e-49,2.208261573357693e-40,5.075293063419463e-35,2.8922190664381365e-32
2.017465653880122e-12,0.0006651577600000001,0.2,0.0,0.0019468297047107153,0.19999919465404276,0.1999966304924559,0.1999999758074074,0.19999427483315435,6.380719813840874e-24,1.8430518834511165e-20,1.8977447823223855e-27,6.200880997886868e-38,1.6106935500158406e-06,2.3302695906353644e-11,8.674725298841462e-16,5.725165979003408e-06,3.36952995614339e-06,2.4170083121505424e-08,2.4617747288194212e-14,4.152848179138714e-15,6.865952720214973e-14,4.405963203296958e-24,3.2947488957320913e-18,1.1130951005007336e-24,7.217939282629068e-25,2.2995421989426303e-25,2.9750942228619102e-33,8.22745246166971e-21,1.3020703486414523e-29,8.993732068926279e-30,5.566438654068842e-28,7.588555837844298e-30,3.3954716928130684e-44,7.26648170708685e-49,2.637867327993969e-40,5.804085819316529e-35,3.185865587719025e-32
2.0477788363403628e-12,0.0006651577600000001,0.2,0.0,0.0019466780169439487,0.19999918263293623,0.19999658027123549,0.1999999754852626,0.19999419773131202,6.851497747201582e-24,1.9748055140266505e-20,1.957092677844243e-27,7.080270753194337e-38,1.6347358366208163e-06,2.3613748159692534e-11,9.014516193645402e-16,5.802267782910848e-06,3.4197514481652755e-06,2.449195303297965e-08,2.5743871900739427e-14,4.2713712963076115e-15,7.064925792360968e-14,4.6551006243094104e-24,3.490856117506841e-18,1.1971368947916152e-24,-3.0321597836480525e-24,2.303516634836586e-25,3.5730498903606964e-33,8.975635271922653e-21,1.4296988803221956e-29,1.0108565824818756e-29,6.110987477013149e-28,8.661526448187366e-30,4.1695072580237513e-44,9.06098091536806e-49,3.14250147298781e-40,6.62385936208892e-35,3.502970174231413e-32
2.0780920188006037e-12,0.0006651577600000001,0.2,0.0,0.001946526592581015,0.19999917061430178,0.19999653006185356,0.1999999751642481,0.19999412087496005,7.350073206874164e-24,2.1123461301067954e-20,2.0203147946031646e-27,8.068434141878366e-38,1.6587731811316822e-06,2.392316657891229e-11,9.362619455283536e-16,5.879124095460779e-06,3.4699610989103228e-06,2.4812695413060898e-08,2.6903802916308634e-14,4.391352607892141e-15,7.266374842338243e-14,4.994717326962327e-24,3.69536086805434e-18,1.2860941107187796e-24,1.939792441495487e-23,2.304414459061953e-25,4.235980795051539e-33,9.778893373222171e-21,1.559662343265501e-29,1.1341259113535643e-29,6.664496247696458e-28,9.86666439601427e-30,5.103594575586205e-44,1.1260853205935204e-48,3.733824869329353e-40,7.544292210327643e-35,3.84488748773382e-32
2.1084052012608445e-12,0.0006651577600000001,0.2,0.0,0.0019463754308488624,0.19999915859814463,0.19999647986430147,0.1999999748443599,0.19999404426332737,7.877636856453968e-24,2.255842275369254e-20,2.0877535785049494e-27,9.176866103450339e-38,1.6828055730761269e-06,2.4230933630862043e-11,9.719118874190845e-16,5.955735687596273e-06,3.520158917065981e-06,2.5132314172551696e-08,2.8098038373405203e-14,4.512783879843251e-15,7.470285234968927e-14,5.227705537453039e-24,3.9085731963421624e-18,1.3801589385071914e-24,-2.0108583657282834e-23,2.3138459024742332e-25,4.9663097021787035e-33,1.0640348897613028e-20,1.6920238664057808e-29,1.2702136482934384e-29,7.227065216890648e-28,1.121785159896064e-29,6.227594007961807e-44,1.394918324730789e-48,4.425031701988521e-40,8.575919124880689e-35,4.213021680704758e-32
2.1387183837210854e-12,0.0006651577600000001,0.2,0.0,0.001946224530976902,0.1999991465844701,0.1999964296785705,0.19999997452559423,0.19999396789564547,8.435406802740651e-24,2.405443872768595e-20,2.1597442430855535e-27,1.0418105498107277e-37,1.7068330019721946e-06,2.453703200635104e-11,1.0084097779231452e-15,6.032103327841045e-06,3.5703449112985057e-06,2.5450813208675977e-08,2.9327076187092635e-14,4.635656914422355e-15,7.676642402244221e-14,5.4264345048023426e-24,4.1305973688364e-18,1.479591762274957e-24,-2.022234419702099e-24,2.316271147881458e-25,5.7665054925824284e-33,1.156324831657464e-20,1.826866842181585e-29,1.42022705606959e-29,7.798863359078419e-28,1.2730220595841753e-29,7.576278985748577e-44,1.7224110537965965e-48,5.231101441577199e-40,9.730181735390778e-35,4.6088469454122016e-32
2.1690315661813263e-12,0.0006651577600000001,0.2,0.0,0.0019460738921970007,0.19999913457328342,0.19999637950465202,0.19999997420794713,0.19999389177114824,9.024633659916903e-24,2.5613014821277804e-20,2.2366511821595574e-27,1.180583488382713e-37,1.7308554573287088e-06,2.4841444622440284e-11,1.0457639036586339e-15,6.108227782309039e-06,3.6205190902530442e-06,2.576819640513894e-08,3.0591414146317905e-14,4.75996355007796e-15,7.885431842961012e-14,5.650852419419341e-24,4.3617442564780264e-18,1.5845990249831347e-24,-1.1511898931277495e-23,2.322891165486659e-25,6.639081098945426e-33,1.2550964988917979e-20,1.9642711849901757e-29,1.5853539057199104e-29,8.380020916856967e-28,1.4420272565863346e-29,9.19026370095386e-44,2.1202001675999582e-48,6.1690599008379184e-40,1.1019510050234652e-34,5.033912174577754e-32
2.199344748641567e-12,0.0006651577600000001,0.2,0.0,0.0019459235137434688,0.19999912256458982,0.19999632934253725,0.19999997389141477,0.19999381588907195,9.646576796241041e-24,2.723602203222122e-20,2.3186909440797607e-27,1.3354848280451687e-37,1.7548729286447886e-06,2.514415462398743e-11,1.0839825070646508e-15,6.1841098147109715e-06,3.6706814625537014e-06,2.608446763216875e-08,3.189154991207119e-14,4.885695661280756e-15,8.096639122560453e-14,6.042220542095337e-24,4.6021710867661326e-18,1.695349397212427e-24,2.1316210007813177e-23,2.324376159201669e-25,7.586596460979854e-33,1.3607002460543257e-20,2.1043335474555785e-29,1.7668579366534786e-29,8.970722817184885e-28,1.630583304263464e-29,1.1116759943289919e-43,2.6020078481404317e-48,7.258067866284971e-40,1.2457381548221281e-34,5.489819137893287e-32
2.229657931101808e-12,0.0006651577600000001,0.2,0.0,0.001945773394853057,0.19999911055839467,0.19999627919221766,0.19999997357599342,0.1999937402486553,1.0302560943376713e-23,2.892510316895266e-20,2.4063479756039582e-27,1.508122282878834e-37,1.7788854054112937e-06,2.5445145385404866e-11,1.123073782133063e-15,6.259750186362427e-06,3.7208320368036045e-06,2.6399630746564645e-08,3.322798101523522e-14,5.012845158359757e-15,8.31024987293027e-14,6.352055332123908e-24,4.8522317673181645e-18,1.8121289758521107e-24,-2.7882810479358896e-23,2.3371854004517686e-25,8.611659915264433e-33,1.4734996475230273e-20,2.247147881525533e-29,1.966089759609024e-29,9.571103235568749e-28,1.840625922595717e-29,1.3410561657884203e-43,3.1839948474528883e-48,8.519776289644052e-40,1.4058396232065349e-34,5.97823858940024e-32
2.259971113562049e-12,0.0006651577600000001,0.2,0.0,0.001945623534764947,0.19999909855470316,0.1999962290536846,0.19999997326167915,0.19999366484913925,1.0993910649447212e-23,3.0682173811860376e-20,2.4998919635193907e-27,1.7002456610977278e-37,1.8028928771093945e-06,2.5744400512073435e-11,1.1630458798112315e-15,6.335149656190028e-06,3.7709708215849647e-06,2.6713689591737426e-08,3.460120485481611e-14,5.141403987405256e-15,8.526249792127672e-14,6.682737758198876e-24,5.111952879522027e-18,1.9352079506366172e-24,4.5040170201519026e-23,2.3344871068004867e-25,9.716933026216263e-33,1.5938718661674572e-20,2.3928393625726583e-29,2.1844956799832017e-29,1.0181412272106041e-27,2.0742605482493905e-29,1.6135053470355433e-43,3.885111037824233e-48,9.978654364689085e-40,1.5838341419123777e-34,6.500928466116917e-32
2.29028429602229e-12,0.0006651577600000001,0.2,0.0,0.0019454739327207453,0.19999908655352058,0.19999617892692953,0.19999997294846827,0.19999358968976733,1.1722036132473901e-23,3.250842626940907e-20,2.600008266323857e-27,1.913735239782671e-37,1.8268953332123926e-06,2.6041903842078243e-11,1.2039069014223159e-15,6.410308980739839e-06,3.82109782545915e-06,2.702664799775897e-08,3.6011718695729516e-14,5.271364130121007e-15,8.744624644045481e-14,6.868197126282421e-24,5.381895947312064e-18,2.064707418812753e-24,-8.796975781834056e-23,2.359611390570399e-25,1.0905130490936152e-32,1.722207740865971e-20,2.541509862651705e-29,2.4236060930304278e-29,1.0801747781495232e-27,2.3337472909167156e-29,1.9363444117451038e-43,4.7275527348717835e-48,1.1662022378010022e-39,1.7814274530932816e-34,7.059691067288001e-32
2.3205974784825307e-12,0.0006651577600000001,0.2,0.0,0.0019453245879644742,0.19999907455485222,0.19999612881194384,0.1999999726363569,0.19999351476978539,1.2488291064879086e-23,3.440608171609989e-20,2.706748678995785e-27,2.150616715018482e-37,1.8508927631831087e-06,2.633763944773851e-11,1.245664910179976e-15,6.4852289141840414e-06,3.871213056966746e-06,2.7338509781407782e-08,3.746001966683884e-14,5.4027176036150695e-15,8.965360258129067e-14,7.410368510230106e-24,5.661691998872025e-18,2.200903692208007e-24,1.7554355881760418e-22,2.3332806383237714e-25,1.2179027147897538e-32,1.858912418900017e-20,2.693341341535532e-29,2.685044040431821e-29,1.1432548824502335e-27,2.6215188303848143e-29,2.3180069854272174e-43,5.73724945991261e-48,1.360045914914937e-39,2.000460131552234e-34,7.656382565153218e-32
2.3509106609427716e-12,0.0006651577600000001,0.2,0.0,0.0019451754997425628,0.19999906255870334,0.19999607870871894,0.1999999723253413,0.19999344008844155,1.3294211150775717e-23,3.637597724119216e-20,2.8212937567145033e-27,2.4131090358271818e-37,1.8748851564781605e-06,2.6631591637259715e-11,1.2883279124712448e-15,6.55991020832986e-06,3.921316524627641e-06,2.764927874621817e-08,3.8946604758712566e-14,5.5354564603136796e-15,9.188442529119991e-14,7.393126310320625e-24,5.952778988921402e-18,2.3441889122390404e-24,-3.644253022670184e-22,2.4134305277058897e-25,1.3541456192353367e-32,2.004404981858465e-20,2.8484041150117583e-29,2.970558447271737e-29,1.2073679499329274e-27,2.9402389192642806e-29,2.7682016478271225e-43,6.944449705986563e-48,1.5828625474537276e-39,2.2429167842113e-34,8.292988161505543e-32
2.3812238434030125e-12,0.0006651577600000001,0.2,0.0,0.001945026667303843,0.19999905056507922,0.19999602861724639,0.1999999720154177,0.19999336564498632,1.4141076370348165e-23,3.842176371762113e-20,2.942721402068816e-27,2.7035914376341893e-37,1.8988725025410177e-06,2.692374495612944e-11,1.3319038928469437e-15,6.634353612625031e-06,3.971408236941072e-06,2.7958958682524814e-08,4.0471970821816726e-14,5.669572787880818e-15,9.413857416832205e-14,8.552430248731527e-24,6.2528732153528e-18,2.4946811121047177e-24,8.099487887499739e-22,2.2689669264987323e-25,1.499532283331084e-32,2.1591200633819774e-20,3.007044040888186e-29,3.2819974076431066e-29,1.272625448537876e-27,3.292760741378482e-29,3.2980813046306872e-43,8.384354221095572e-48,1.8385119426976352e-39,2.5109347643163912e-34,8.971551002080478e-32
2.4115370258632534e-12,0.0006651577600000001,0.2,0.0,0.0019448780898995376,0.19999903857398524,0.19999597853751766,0.19999997170658232,0.19999329143867267,1.5030799281395724e-23,4.0541370730686263e-20,3.074545870619833e-27,3.0245903027242725e-37,1.9228547908154877e-06,2.721408418861263e-11,1.3764007436612499e-15,6.70855987416858e-06,4.021488202385708e-06,2.826755336750929e-08,4.2036614564172816e-14,5.805058708944562e-15,9.641590945847031e-14,7.043782615886229e-24,6.567812092744356e-18,2.6524935454767925e-24,-1.8917542096727026e-21,2.63495177379003e-25,1.6543590396213104e-32,2.323505246112929e-20,3.169057757039849e-29,3.6212931250553897e-29,1.3388752165762888e-27,3.6821098713574544e-29,3.920423087631567e-43,1.0097854153497996e-47,2.131244912848908e-39,2.806813857297901e-34,9.69410036215749e-32
2.4418502083234943e-12,0.0006651577600000001,0.2,0.0,0.001944729766783255,0.19999902658542662,0.19999592846952421,0.1999999713988315,0.19999321746875576,1.5964765310968634e-23,4.27361085696839e-20,3.2162006030868168e-27,3.3788680123733103e-37,1.9468320107288935e-06,2.7502594359036756e-11,1.4218263574768007e-15,6.782529737713866e-06,4.071556429419708e-06,2.8575066565244598e-08,4.3641032549949244e-14,5.941906380995235e-15,9.871629205288875e-14,6.25221222555278e-24,6.8893951283991046e-18,2.8182982494777322e-24,-3.1087786471437564e-23,2.4078722333914815e-25,1.818934073078478e-32,2.4980268193834662e-20,3.3354231311778437e-29,3.990526759636625e-29,1.4064911570249126e-27,4.1115934749957097e-29,4.649841347068314e-43,1.2132338386158112e-47,2.4658711051716318e-39,3.133025133350319e-34,1.0462833461136657e-31
