Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123)
1.0311528979889279e-16,0.0004434385066666667,0.2,0.0,0.0013050390494825084,0.19999999996618406,0.19999999985824984,0.1999999999988692,0.1999999997348754,1.608661004729624e-52,7.063648807476632e-41,8.409718511364177e-67,1.0127764846885605e-88,6.763185023463977e-11,1.555381372573297e-17,2.709462538014859e-29,2.6512461508679445e-10,1.41750168378353e-10,1.130842372440841e-12,9.665230974821354e-31,3.1657230329687607e-26,3.936537316979981e-27,5.2016963917407047e-48,1.5066381832575024e-40,6.682415389367982e-54,9.590093494404238e-55,7.688887058281378e-65,6.359053523815931e-90,1.5783319107820026e-51,2.2872165073031876e-75,2.77815507672739e-76,7.417019327185308e-76,2.219265139909664e-79,2.2935672788743156e-111,2.3573529490775043e-106,5.1658729181126926e-104
1.325768013929946e-16,0.0004434385066666667,0.2,0.0,0.0013050389135862,0.19999999995652237,0.1999999998177498,0.1999999999985461,0.1999999996591256,5.587409512672245e-52,9.146954747862238e-41,5.999336222175038e-66,9.410721022331146e-88,8.695522724924849e-11,1.9997758487236165e-17,4.443780763253692e-29,3.4087441028513844e-10,1.822502074213573e-10,1.4539351308245925e-12,2.0375480860985546e-30,6.667397250753151e-26,8.298111357989404e-27,1.7531533989529169e-47,5.077877298437205e-40,3.400024355918579e-53,4.8805723313040366e-54,5.486061612363676e-64,7.383060653312237e-89,8.032433433573676e-51,1.6320572649210611e-74,2.5814030346632575e-75,6.93025040486873e-75,2.0621415897711085e-78,7.781289907840406e-108,7.997767767503323e-103,6.052461865422709e-103
1.9149982458119822e-16,0.0004434385066666667,0.2,0.0,0.001305038641793744,0.199999999937199,0.19999999973674973,0.19999999999789989,0.19999999950762615,5.532447533971208e-51,1.3778925889386359e-40,2.6619430839863158e-64,1.0210745379197807e-85,1.2560196920233236e-10,2.888564522955722e-17,9.213937501168697e-29,4.92373871425419e-10,2.6325027280980883e-10,2.1001137855006053e-12,6.215152558650775e-30,2.0292143920445227e-25,2.530769497052672e-26,1.1977508044221086e-46,3.4660506513147016e-39,5.670633867051907e-52,8.146926570904435e-53,2.4363830338730235e-62,2.7982665884382404e-86,1.3408342477014174e-49,7.255420310589062e-73,2.8004509721988376e-73,8.767051442450108e-73,2.237448398651721e-76,2.9350082416985904e-105,3.0166525920388283e-100,3.457716498639803e-100
3.0934587095760544e-16,0.0004434385066666667,0.2,0.0,0.0013050380982094754,0.19999999989855227,0.19999999957474968,0.19999999999660756,0.19999999920462774,1.2705553268967422e-49,3.011318835926691e-40,3.241227367148696e-62,3.181183149572021e-83,2.0289540480432978e-10,4.6661407583038995e-17,2.3962822952518466e-28,7.953722766851548e-10,4.252503527969357e-10,3.392443647230125e-12,2.6968070091957847e-29,8.76158903506578e-25,1.0977340997679855e-25,1.505566429076026e-45,4.346519690888274e-38,2.1809838888866025e-50,3.139750698761419e-51,2.9726037356377425e-60,3.528139132377245e-83,5.167649615139735e-48,8.891935534771887e-71,8.722829322317971e-71,3.4301527821774426e-70,6.970826180420039e-74,2.3471446797243258e-102,2.4124207399159685e-97,6.588911742361035e-97
5.450379637104199e-16,0.0004434385066666667,0.2,0.0,0.0013050370110435127,0.1999999998212589,0.19999999925074974,0.199999999994023,0.19999999859863302,4.7120970544534864e-48,2.083066970526935e-39,7.460107226625968e-60,2.1640326061160437e-80,3.5748208279312666e-10,8.221288769696889e-17,7.431517400943011e-28,1.4013670191445681e-09,7.49250309614206e-10,5.976993585381323e-12,1.5246560993436004e-28,4.902801468546763e-24,6.201544378186991e-25,2.8703018976959794e-44,8.244836622353624e-37,1.4314585640406445e-48,2.0691167400310273e-49,6.869579530055795e-58,1.0102213830884109e-79,3.4059841414117683e-46,2.0953451767144976e-68,5.9311564919269254e-68,2.7887469990143345e-67,4.7419762784786076e-71,3.8487651150558945e-99,3.9557080083562295e-94,3.6639020099357397e-93
1.0164221492160488e-15,0.0004434385066666667,0.2,0.0,0.001305034836721884,0.19999999966667265,0.19999999860275072,0.19999999998885423,0.19999999738665178,2.2375892267759927e-46,4.1699473925970344e-38,2.4464145956184752e-57,3.1759433065804223e-77,6.666546659097532e-10,1.5331566900448116e-16,2.5860132637074853e-27,2.613348231879986e-09,1.3972494106250993e-09,1.1145654354954497e-11,1.0137879996600674e-27,3.19374817649998e-23,4.117458424712874e-24,6.937704749382424e-43,1.972929831333012e-35,1.260618706371484e-46,1.8365265239696703e-47,2.2704315927114183e-55,4.641453074012123e-76,3.0246836983298656e-44,7.486147346011714e-66,8.687519889115789e-65,3.4359043621838343e-64,6.959344090535622e-68,2.1518544746939553e-98,4.836359979021246e-94,2.984797554955192e-88
1.9591905202273064e-15,0.0004434385066666667,0.2,0.0,0.0013050304881198128,0.19999999935750162,0.1999999973067559,0.19999999997851853,0.19999999496272244,1.1944284558470553e-44,1.102061418939937e-36,9.549247079246668e-55,4.680105055419816e-74,1.2849967406937834e-09,2.955205115512868e-16,9.62804946456717e-27,5.0372775690295545e-09,2.693244362182453e-09,2.1481219740939217e-11,7.372811894696771e-27,2.231376936063236e-22,2.985517483211573e-23,1.8934910897059876e-41,5.281774981233451e-34,1.2771803717833034e-44,1.8878739613565226e-45,8.99141809482213e-53,2.731019540920656e-72,3.1154993133090924e-42,3.873933444656382e-63,1.276390092673014e-61,5.2445550749344175e-61,1.0255365564315331e-64,1.3528318667700673e-93,8.5476681156911e-94,6.229884172873571e-84
2.9019588912385642e-15,0.0004434385066666667,0.2,0.0,0.001305026139572656,0.1999999990483326,0.19999999601076543,0.19999999996818515,0.19999999253883724,7.904360902700448e-44,5.9709558362948524e-36,1.0523058900838343e-53,6.37808231861024e-73,1.9033346935366362e-09,4.3772438827976597e-16,2.1162214941125596e-26,7.461162788935502e-09,3.989234979824603e-09,3.18144439456429e-11,2.2779481651805303e-26,6.710996778275166e-22,9.205433903749268e-23,1.0349193000253233e-40,2.860610967540194e-33,1.0392907378404265e-43,1.542707827041804e-44,9.939686461133647e-52,4.617600855811811e-71,2.548314272438288e-41,4.646988985307316e-62,1.7397460381368398e-60,7.329551238336865e-60,1.3976089009879427e-63,3.319116416605394e-91,3.1927244824447343e-86,7.958541398859873e-83
4.78749563326108e-15,0.0004434385066666667,0.2,0.0,0.0013050174426430786,0.19999999843000085,0.19999999341879746,0.19999999994752543,0.19999998769119912,1.6476039468207155e-42,7.3210185085277e-35,1.4994350385860608e-51,4.154442557558598e-70,3.1399982333316776e-09,7.22129201062983e-16,5.783555381649191e-26,1.2308800880923083e-08,6.5812032136450446e-09,5.247387149871433e-11,1.0236457843458352e-25,2.819963796334833e-21,4.1146019781192676e-22,1.3086515359070322e-39,3.4908474741775575e-32,4.07787059879246e-42,6.165738879676547e-43,1.4438715741575023e-49,1.0494935263300634e-67,1.0282741777932655e-39,1.412708727718811e-59,1.1247030963211047e-57,4.122390450158876e-57,9.103495928021823e-61,1.393901383087375e-87,4.256966650965957e-86,1.313052525869329e-78
6.484478701081344e-15,0.0004434385066666667,0.2,0.0,0.0013050096155942524,0.1999999978735093,0.19999999108604116,0.1999999999289397,0.1999999833284757,7.394667468476662e-42,2.784448212638201e-34,1.2388351526735928e-50,5.742063640910874e-69,4.252981321978398e-09,9.780901462202288e-16,1.0645238884011691e-25,1.6671524290255922e-08,8.913959802635409e-09,7.10593546322174e-11,2.466013824766249e-25,6.498373228828716e-21,9.87654346009833e-22,5.068385725477706e-39,1.3241640110527765e-31,2.3473643944312624e-41,3.554132690350371e-42,1.1954318703122029e-48,1.5539161843787516e-66,5.96125412162703e-39,1.4722981620139812e-58,1.5491106532067125e-56,4.657173028222509e-56,1.2582398001506719e-59,4.8809432143072756e-86,5.847897804239016e-83,4.0722293865323316e-77
8.181461768901607e-15,0.0004434385066666667,0.2,0.0,0.0013050017887233278,0.19999999731702445,0.19999998875329889,0.19999999991036152,0.19999997896589525,2.4733129800276673e-41,7.884975432317756e-34,6.092152164631333e-50,3.4681915038300427e-68,5.365951055329322e-09,1.2340478302958335e-15,1.7001604235992747e-25,2.1034104771617433e-08,1.1246702350598146e-08,8.963726053279951e-11,4.86145937054221e-25,1.2262332635342608e-20,1.93988919116014e-21,1.4528573673033388e-38,3.740654580575129e-31,8.981844842213033e-41,1.3692249906835497e-41,5.898196085249288e-48,1.1030348594925855e-65,2.3086538475714825e-38,8.490732658507332e-58,9.347920355924581e-56,2.803046326144345e-55,7.5997350483036016e-59,4.787174935127289e-85,1.84091272790584e-81,3.057193654757915e-76
9.878444836721872e-15,0.0004434385066666667,0.2,0.0,0.0013049939620302974,0.19999999676054628,0.1999999864205706,0.19999999989179093,0.19999997460345767,6.621169299263866e-41,1.8506054078319844e-33,2.468176887695194e-49,2.053227800382213e-67,6.4789074333112224e-09,1.490002206599674e-15,2.4866545426873065e-25,2.5396542329217717e-08,1.3579430857836634e-08,1.0820759210080446e-10,8.443889281880133e-25,2.042568633842576e-20,3.357244773059838e-21,3.4627053438289855e-38,8.755943725860853e-31,2.8211815529059433e-40,4.308719689046167e-41,2.397970793886484e-47,6.645632050198172e-65,7.315594863505578e-38,4.110369890796524e-57,5.513092053011084e-55,1.4105604408300418e-54,4.499170973055736e-58,5.225513509445296e-84,1.0347697763232974e-80,3.5368070550835364e-75
1.1575427904542136e-14,0.0004434385066666667,0.2,0.0,0.0013049861355151535,0.19999999620407474,0.19999998408785638,0.19999999987322792,0.19999997024116303,1.5291076378424717e-40,3.809028572902465e-33,8.526459381732727e-49,1.00768371229982e-66,7.591850455847746e-09,1.745953226468901e-15,3.4254543100884506e-25,2.9758836967444616e-08,1.591214532466704e-08,1.2677035235811075e-10,1.3457200251139435e-24,3.1256995171588947e-20,5.331274246113278e-21,7.238242453082728e-38,1.7972845640525777e-30,7.560087478624e-40,1.1542553225545872e-40,8.29188571265863e-47,3.4863678688722726e-64,1.9772153772859954e-37,1.7192360924666856e-56,2.695372091072869e-54,6.100168961405507e-54,2.2081041813105298e-57,5.418161847774475e-83,4.298604403507292e-80,3.2169926460140723e-74
1.4969394040182662e-14,0.0004434385066666667,0.2,0.0,0.0013049704830184982,0.19999999509115177,0.19999997942247008,0.1999999998361246,0.1999999615170025,6.005565300541036e-40,1.2276123852548756e-32,7.446105520269525e-48,1.6560525998109687e-65,9.817696434310978e-09,2.2578450222938453e-15,5.765166431680747e-25,3.848299750152216e-08,2.0577532138238027e-08,1.638731697781928e-10,2.865236832106836e-24,6.164016173966678e-20,1.1270994071658054e-20,2.408500274290476e-37,5.758946891781255e-30,3.9168877255482196e-39,5.927777441787511e-40,7.205574916281874e-46,8.255926769750968e-63,1.042941249221283e-36,2.3770991081728203e-55,4.392434121042055e-53,8.918227761009773e-53,3.6288520938103483e-56,5.317145495283115e-81,4.01905961075879e-79,1.6424517244119936e-72
1.836336017582319e-14,0.0004434385066666667,0.2,0.0,0.0013049548312333004,0.1999999939782555,0.19999997475713993,0.19999999979905153,0.1999999527934136,1.7678504792961414e-39,3.094737917662194e-32,3.5671813486075064e-47,1.1092123656411744e-64,1.2043488990109419e-08,2.7697228288601503e-15,8.730868896761468e-25,4.7206586408916604e-08,2.524286279383779e-08,2.0094573692590876e-10,5.2398613596465586e-24,1.0482159455680582e-19,2.0468391610600045e-20,6.229210791849202e-37,1.4442077345780842e-29,1.3729888855854157e-38,2.0632760414326715e-39,3.4318797267115374e-45,6.611463550037796e-62,3.716430264441476e-36,1.4610458643523058e-54,2.9263601756502538e-52,5.593882511716727e-52,2.430579118876841e-55,6.140936956951872e-80,2.8968389532157966e-78,1.880939010154039e-71
2.175732631146372e-14,0.0004434385066666667,0.2,0.0,0.0013049391801594956,0.19999999286538592,0.19999997009186593,0.1999999997620087,0.19999994407039628,4.369061219165091e-39,6.678738912409507e-32,1.3197352287822506e-46,5.597013238809606e-64,1.42692281226e-08,3.2815862356135267e-15,1.233477722267843e-24,5.59296037266457e-08,2.990813729413355e-08,2.379880792602259e-10,8.675852491328242e-24,1.617835555006669e-19,3.365186389708909e-20,1.375664037356181e-36,3.1005681925734786e-29,3.9026068771554633e-38,5.8063887501493346e-39,1.2623324599421028e-44,3.8919005773565274e-61,1.0735535630466977e-35,6.747853349154376e-54,1.467648323027369e-51,2.6200310265019365e-51,1.2264540666604879e-54,6.059445945402357e-79,1.5211815724906434e-77,1.589477642674993e-70
2.5151292447104247e-14,0.0004434385066666667,0.2,0.0,0.0013049235297970206,0.19999999175254304,0.19999996542664808,0.19999999972499605,0.19999993534795055,9.574228681011462e-39,1.2916449863898787e-31,4.227068703971791e-46,2.3867444093408814e-63,1.6494913831151422e-08,3.793434839278467e-15,1.6588889603594353e-24,6.465204949107054e-08,3.457335564174515e-08,2.750002217672597e-10,1.337610980234265e-23,2.330322384242221e-19,5.151170705086615e-20,2.719006199758428e-36,5.964082873129205e-29,9.681442199884263e-38,1.4182488145292094e-38,4.0068291280605623e-44,1.9694135775054012e-60,2.708443337464608e-35,2.6944264972793153e-53,6.217573536016326e-51,1.0577823897676476e-50,5.229988234366275e-54,5.295001356165009e-78,6.2378219603136324e-77,1.1132295132215558e-69
2.8545258582744776e-14,0.0004434385066666667,0.2,0.0,0.0013049078801458138,0.19999999063972693,0.19999996076148643,0.19999999968801357,0.19999992662607627,1.913212248195067e-38,2.2979596998858486e-31,1.2073913837340501e-45,8.789817856491476e-63,1.8720546115150348e-08,4.30526824796708e-15,2.1504864696008826e-24,7.337392373752537e-08,3.923851783921836e-08,3.119821887062525e-10,1.953810467691816e-23,3.188062456593127e-19,7.469466044561143e-20,4.9362225213421275e-36,1.0551514995391533e-28,2.1590168621906265e-37,3.096503338398944e-38,1.128601640840665e-43,8.895456079285542e-60,6.150304772177886e-35,9.597512930616284e-53,2.2744893006336414e-50,3.8009676193693814e-50,1.9260806124777202e-53,3.999779055810927e-77,2.1133380909811757e-76,6.450074877481092e-69
3.533319085402583e-14,0.0004434385066666667,0.2,0.0,0.0013048765829769592,0.19999998841417477,0.1999999514313315,0.19999999961413908,0.19999990918404217,6.215888266442677e-38,6.0465528514736565e-31,7.953994180969014e-45,9.566824280632946e-62,2.3171650407040007e-08,5.328887914480166e-15,3.336898673056502e-24,9.081595781771674e-08,4.8568673793922103e-08,3.8585569273096707e-10,3.703771257768703e-23,5.347890908112663e-19,1.3952419782007117e-19,1.3444740158636022e-35,2.744245611391005e-28,8.44335006613944e-37,1.1348721432051614e-37,6.975244695497774e-43,2.3174598969776144e-58,2.5189659776349343e-34,1.1077115709292195e-51,2.4350284020893343e-49,4.453221679450962e-49,2.0963372415463413e-52,3.78573375314317e-75,3.679999305600124e-76,1.833355637774143e-67
4.1173212122544283e-14,0.0004434385066666667,0.2,0.0,0.0013048496586245697,0.1999999864994987,0.19999994340427982,0.19999999955067724,0.19999989417955635,1.4385972970945595e-37,1.2033858145722119e-30,2.8476377099721417e-44,4.512494840748758e-61,2.700100252682314e-08,6.209510406483198e-15,4.580291967327021e-24,1.0582044366485876e-07,5.659572637924524e-08,4.4931664874777136e-10,5.860538786559151e-23,7.683401416922976e-19,2.179802144129045e-19,2.74017445531296e-35,5.4082045886143585e-28,2.1998989833645526e-36,2.785595950470582e-37,2.379543584164107e-42,1.4342717441482133e-57,6.8054550075993535e-34,5.142316308019169e-51,1.1365339898333977e-48,2.0766195720495545e-48,9.888020921855772e-52,3.5104659105537288e-74,-5.706352099097981e-76,1.3783479878853095e-66
4.7013233391062734e-14,0.0004434385066666667,0.2,0.0,0.001304822736377271,0.19999998458490176,0.1999999353773943,0.19999999948730438,0.19999987917676218,2.96122998689384e-37,2.176105874877333e-30,8.430424867719455e-44,1.710372085391003e-60,3.083019645691302e-08,7.0900824526605176e-15,6.035881188739189e-24,1.2082323783493002e-07,6.462261274885221e-08,5.126885970071572e-10,8.726104188830413e-23,1.0462850537063189e-18,3.2047260436788115e-19,5.051676881341192e-35,9.686234555874594e-28,4.985751710243086e-36,5.913152901283208e-37,6.688332138705037e-42,6.64961535270643e-57,1.597283838035964e-33,1.872363973302537e-50,4.2599544708198416e-48,7.582298664260564e-48,3.7478528408317024e-51,2.419730280869844e-73,3.0837754444447416e-74,7.947534089908618e-66
5.2853254659581185e-14,0.0004434385066666667,0.2,0.0,0.001304795816234749,0.1999999826703839,0.19999992735067504,0.19999999942402044,0.19999986417565951,5.575116193182488e-37,3.6591428390857366e-30,2.1747953595609923e-43,5.517497266271591e-60,3.465923219418242e-08,7.97060205471285e-15,7.709609608686062e-24,1.3582434050811066e-07,7.264933291572311e-08,5.759716606749829e-10,1.2401986670220126e-22,1.3687475594639084e-18,4.497592394539064e-19,8.627632064944964e-35,1.6135360977856704e-27,1.0180777456998322e-35,1.1249408312119412e-36,1.6305198864147682e-41,2.5407885843276018e-56,3.372508411402576e-33,5.752161681824693e-50,1.3588552936858342e-47,2.3338440440058634e-47,1.2090193192890856e-50,1.3610059305202255e-72,1.1195279309603132e-73,3.767179044166927e-65
5.869327592809964e-14,0.0004434385066666667,0.2,0.0,0.0013047688981966904,0.1999999807559451,0.19999991932412192,0.19999999936082527,0.1999998491762482,9.789673522686933e-37,5.812412009785206e-30,5.0506886172942895e-43,1.5680473157644673e-59,3.848810973549853e-08,8.851067211393081e-15,9.607428848747037e-24,1.5082375186484957e-07,8.067588689285698e-08,6.391659629454865e-10,1.699009292660228e-22,1.7357630871861864e-18,6.08462264769553e-19,1.3875373320504465e-34,2.5396193519081166e-27,1.917608318152183e-35,1.9667061879869925e-36,3.564587186128939e-41,8.374261827013881e-56,6.561265711768668e-33,1.5511627111739732e-49,3.81882382267862e-47,6.302113211657633e-47,3.435969943490272e-50,6.484451857829993e-72,2.718611965841579e-73,1.5061059305892177e-64
7.037331846513654e-14,0.0004434385066666667,0.2,0.0,0.0013047150684327138,0.19999997692730484,0.19999990327151423,0.1999999992347007,0.19999981918249868,2.5811370927319854e-36,1.2892344107716537e-29,2.2002194531978306e-42,1.0070520477421429e-58,4.6145390217766254e-08,1.0611826201984608e-14,1.4099089815033124e-23,1.8081750134916672e-07,9.672849632978967e-08,7.652887741649393e-10,2.931089990306321e-22,2.603219656255521e-18,1.0239168752475317e-18,3.129486152294395e-34,5.5332826237378484e-27,5.680847399621843e-35,4.9784632291331935e-36,1.3475175537640344e-40,7.442507986967293e-55,2.0752959191978425e-32,8.834092395407492e-49,2.3911792313883916e-46,3.595644419969182e-46,2.2066786606758807e-49,1.4355197702685668e-70,4.671999958982621e-73,1.9057559921361007e-63
8.088535674846975e-14,0.0004434385066666667,0.2,0.0,0.0013046666288392644,0.19999997348179918,0.19999988882473557,0.1999999991214909,0.19999979219390665,5.396706363493984e-36,2.3665472316037154e-29,6.634555065580357e-42,3.9642684458234535e-58,5.3036401590273846e-08,1.2196303056140655e-14,1.896754841879684e-23,2.0780609338936418e-07,1.1117527658425672e-07,8.784969704051116e-10,4.454460406545795e-22,3.5354770339927874e-18,1.5220055387394694e-18,5.790470798917909e-34,1.0002196055149484e-26,1.2903005388994204e-34,9.842759955401855e-36,3.606023531998629e-40,3.4955954544165314e-54,4.978894077304134e-32,3.1526942578009284e-48,9.232255584967046e-46,1.2842088360605257e-45,8.68655850531587e-49,1.0855383121866544e-69,1.1794885116424941e-73,1.1445606799812221e-62
9.139739503180296e-14,0.0004434385066666667,0.2,0.0,0.0013046181960594191,0.1999999700365498,0.19999987437849515,0.1999999990085668,0.19999976521079169,1.0268481976660113e-35,4.0235428045316514e-29,1.7297237989375773e-41,1.3068987520013158e-57,5.992690035926221e-08,1.3780572458467808e-14,2.4654382629093606e-23,2.3478920836413826e-07,1.2562151858564695e-07,9.914194840316688e-10,6.43261199071302e-22,4.610691342274586e-18,2.150287132421171e-18,9.872140178131756e-34,1.6757420846492606e-26,2.6284240425973715e-34,1.7549469101859385e-35,8.374610983894792e-40,1.3164620104242532e-53,1.068422688922134e-31,9.399512038149539e-48,2.984862952937582e-45,3.83026581459877e-45,2.863676880678803e-48,6.230143204820206e-69,1.4026332764027545e-71,5.480378415642687e-62
1.0190943331513617e-13,0.0004434385066666667,0.2,0.0,0.001304569770091362,0.1999999665915567,0.1999998599327929,0.1999999988959277,0.19999973823315273,1.816139781140907e-35,6.445722082846979e-29,4.0350959510604177e-41,3.7625313345252527e-57,6.681688650649842e-08,1.5364622775336577e-14,3.1194178624654676e-23,2.617668473226931e-07,1.400672224095249e-07,1.104057025705968e-09,8.925668672571105e-22,5.828346336632206e-18,2.9197138895756654e-18,1.5794481929397928e-33,2.6470798749845984e-26,4.923675258019726e-34,2.898839204698594e-35,1.7477797239975126e-39,4.236810389042616e-53,2.103004821202432e-31,2.4512872829487524e-47,8.428936666393297e-45,9.990133329732718e-45,8.244404004306611e-48,2.9883718792928157e-68,4.707898612953823e-71,2.2109496301794697e-61
1.1242147159846938e-13,0.0004434385066666667,0.2,0.0,0.001304521350933277,0.19999996314681998,0.19999984548762875,0.19999999878357283,0.19999971126098873,3.0305074350817466e-35,9.84721840501966e-29,8.622384988958528e-41,9.729730219932809e-57,7.370636001374842e-08,1.6948442376895825e-14,3.8621509105657784e-23,2.887390113139904e-07,1.5451238813143286e-07,1.2164103043034645e-09,1.1993994608168515e-21,7.187936999194355e-18,3.840224890714181e-18,2.4020049096796298e-33,3.9899638593570085e-26,8.629681702039892e-34,4.514729735591667e-35,3.358080333594667e-39,1.2065617998325207e-52,3.864740459201869e-31,5.760256014928311e-47,2.1383737810062895e-44,2.3473661826287405e-44,2.1319483000014822e-47,1.240707716231553e-67,1.054158967500267e-70,7.748562936121462e-61
1.3344554816513582e-13,0.0004434385066666667,0.2,0.0,0.0013044245330397716,0.19999995625811545,0.19999981659891447,0.19999999855971307,0.19999965733308145,7.383722472158176e-35,2.059272660957416e-28,3.2653674918676025e-40,5.301877331179203e-56,8.748376903533352e-08,2.011534292737058e-14,5.62770194673116e-23,3.4266691859013355e-07,1.8340110557144546e-07,1.4402668993401314e-09,2.0099151990835648e-21,1.0330751264228074e-17,6.169857851095952e-18,4.9413223568778096e-33,8.135627869896535e-26,2.2770516291873575e-33,9.619154776302534e-35,1.0342791811151938e-38,8.053667635399705e-52,1.1182336499537248e-30,2.583990659672405e-46,1.1168587216052087e-43,1.051979927449202e-43,1.161704159985977e-46,2.0490724506682863e-66,1.7921481447004944e-70,7.738041187370809e-60
1.5446962473180224e-13,0.0004434385066666667,0.2,0.0,0.0013043277423644211,0.1999999493704363,0.1999997877123517,0.1999999983369819,0.19999960342706144,1.5718901744483064e-34,3.8567298850092933e-28,9.990749126230758e-40,2.166717772442595e-55,1.012591272780907e-07,2.3281181136085917e-14,7.789727665788244e-23,3.96572938580963e-07,2.1228767150968802e-07,1.662994905635837e-09,3.1235895758530676e-21,1.403482675473196e-17,9.201492851769252e-18,9.045059611429464e-33,1.4887695263328735e-25,5.1539377184262264e-33,1.8083830635100681e-34,2.6508890996363074e-38,3.769403372382186e-51,2.7538058137768445e-30,8.994838879852836e-46,4.396276761009658e-43,3.656472935116741e-43,4.747428244904916e-46,1.6818712151259095e-65,1.601636009881916e-69,4.920867818317699e-59
