Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141)
8.965410929200314e-11,0.002771490666666666,0.2,0.0,0.007910052645876138,0.19997133725118574,0.1998667925347309,0.19999992357462218,0.19994416538715604,8.721782244195623e-21,2.398897137787413e-17,2.182014081829325e-22,2.2869043533476496e-31,5.73262779343089e-05,2.940902564821284e-12,7.03044990454805e-14,5.583421453322238e-05,0.00013320705471385632,7.681968677742858e-08,1.525477099447545e-11,9.314630994650098e-14,8.980494002191273e-13,8.198771341081152e-22,3.252741903149974e-16,1.2316948945831937e-21,-2.1332060623986096e-21,3.586537408546075e-21,1.5909085719675402e-24,4.60189309771336e-16,1.0839852789750167e-22,4.599690775237417e-24,3.245608388263874e-21,8.453837670802394e-24,6.550330283222927e-35
9.00872329033281e-11,0.002771490666666666,0.2,0.0,0.007909202862816008,0.19997122859587527,0.19986616792181172,0.19999992358674779,0.19994415751924116,8.818566690798822e-21,2.43212267744293e-17,2.2294611743442986e-22,2.3523759407031222e-31,5.754359625981667e-05,2.926047515271233e-12,7.101407877832045e-14,5.5842078488405986e-05,0.00013383166344911897,7.681153095403016e-08,1.546486234695512e-11,9.349939789945905e-14,9.017587879654049e-13,8.353079678929419e-22,3.270972748198329e-16,1.2434487817222935e-21,3.901363520145335e-21,3.664678222239772e-21,1.6516800158012332e-24,4.66284296391027e-16,1.1169033536109118e-22,4.72604095458127e-24,3.348389264714828e-21,8.617326969739555e-24,6.862010237529628e-35
9.052035651465305e-11,0.002771490666666666,0.2,0.0,0.007908354222094276,0.199971120280506,0.1998655434760145,0.19999992359887847,0.1999441499466702,8.915915861516925e-21,2.465624294785475e-17,2.277683071037927e-22,2.4193789589974512e-31,5.776023473455443e-05,2.9113428573107285e-12,7.17268500626679e-14,5.58496470828818e-05,0.00013445610504406093,7.680338663782844e-08,1.5676732121950564e-11,9.385138145309355e-14,9.054599287040559e-13,8.460741880339162e-22,3.2893628717431893e-16,1.2552675859643586e-21,5.796296048851796e-22,3.7442058379606776e-21,1.7143955421500635e-24,4.724246069706499e-16,1.1506363674769074e-22,4.855304014152183e-24,3.453794009461907e-21,8.783134186286293e-24,7.186697974009525e-35
9.0953480125978e-11,0.002771490666666666,0.2,0.0,0.007907506717429808,0.19997101230522177,0.1998649191972197,0.19999992361101426,0.199944142662994,9.013831275284977e-21,2.4994065923182398e-17,2.326688397957482e-22,2.487941825470641e-31,5.7976193070887066e-05,2.8967862799910197e-12,7.244280760194805e-14,5.585692676597623e-05,0.0001350803796182319,7.679525376705402e-08,1.5890384964543752e-11,9.420226014639096e-14,9.091528681817618e-13,8.635784806371879e-22,3.3076919365599815e-16,1.2671519186118135e-21,9.97909820264316e-21,3.824807133813705e-21,1.7791053123200167e-24,4.786104053058529e-16,1.1852002400010078e-22,4.987533089102979e-24,3.561873674707109e-21,8.95128418516712e-24,7.524863830193114e-35
9.138660373730296e-11,0.002771490666666666,0.2,0.0,0.007906660342657964,0.19997090467015538,0.19986429508530834,0.1999999236231552,0.1999441356619012,9.112316283925879e-21,2.5334649723668565e-17,2.37648604625901e-22,2.558093380037523e-31,5.819147100310052e-05,2.8823755204470807e-12,7.316194599038301e-14,5.586392384900462e-05,0.00013570448729065414,7.678713228037782e-08,1.6105825481185487e-11,9.455203355306598e-14,9.12837651939384e-13,8.71343572201965e-22,3.326271400860446e-16,1.2791027194881003e-21,1.2881481137415467e-21,3.906952193542227e-21,1.845860477824765e-24,4.848418591596296e-16,1.2206110831570787e-22,5.122782019162326e-24,3.672680018477835e-21,9.121801418641074e-24,7.876992790277269e-35
9.181972734862791e-11,0.002771490666666666,0.2,0.0,0.007905815091727737,0.1999707973754287,0.19986367114016199,0.19999992363530128,0.19994412893721553,9.211374661895694e-21,2.567789993866616e-17,2.4270850217360373e-22,2.629862898554503e-31,5.8406068287401554e-05,2.86810836262481e-12,7.388425982755406e-14,5.587064450822455e-05,0.0001363284281798319,7.677902211695252e-08,1.632305824009568e-11,9.490070128161066e-14,9.165143253068973e-13,8.794523699662736e-22,3.3448668640171106e-16,1.291121526467753e-21,-1.6869135240723987e-21,3.990307188319756e-21,1.914713194863846e-24,4.911191443561145e-16,1.2568852464011165e-22,5.261105374331039e-24,3.786265568063185e-21,9.294711233119968e-24,8.243584852089241e-35
9.225285095995287e-11,0.002771490666666666,0.2,0.0,0.00790497095869897,0.19997069042115254,0.19986304736166258,0.19999992364745262,0.19994412248289303,9.311010866035224e-21,2.6023701228653326e-17,2.4784944878227576e-22,2.703280163780929e-31,5.8619984701800814e-05,2.8539826360529766e-12,7.46097436998435e-14,5.587709478772324e-05,0.0001369522024037606,7.677092321644912e-08,1.6542087771340462e-11,9.524826297518837e-14,9.201829334020032e-13,8.813112308812897e-22,3.36367079606788e-16,1.3032103529062146e-21,-1.7780640842551268e-20,4.075167736666292e-21,1.9857166402010527e-24,4.974424490931881e-16,1.29403931871766e-22,5.4025584910687154e-24,3.902683694409597e-21,9.470042327773858e-24,8.62515586550613e-35
9.268597457127782e-11,0.002771490666666666,0.2,0.0,0.007904127937739631,0.199970583807427,0.19986242374969268,0.19999992365960917,0.19994411629301886,9.411224881026831e-21,2.637220898416972e-17,2.5307231709504985e-22,2.7783753860358544e-31,5.883322004632116e-05,2.8399962146487764e-12,7.533839257999137e-14,5.588328060225115e-05,0.00013757581007993575,7.676283551908978e-08,1.676291856783433e-11,9.559471831201137e-14,9.238435211258261e-13,9.02924585688305e-22,3.382230242385168e-16,1.3153678375989799e-21,-2.0258821354354675e-21,4.1608798391950046e-21,2.0589250270780186e-24,5.038119645244782e-16,1.3320902926182123e-22,5.547197438066018e-24,4.021988504145173e-21,9.647822866891577e-24,9.022237700306629e-35
9.311909818260278e-11,0.002771490666666666,0.2,0.0,0.007903286023123166,0.19997047753434122,0.19986180030413536,0.199999923671771,0.19994411036180498,9.512016139632769e-21,2.672365778889935e-17,2.583779776868451e-22,2.855179142733905e-31,5.904577414260679e-05,2.8261470155680274e-12,7.607020150763712e-14,5.588920773998016e-05,0.0001381992513253621,7.675475896567665e-08,1.6985555084527842e-11,9.594006700479323e-14,9.27496133164117e-13,9.221172660743938e-22,3.400969848888081e-16,1.3275930420564325e-21,2.776093394740089e-21,4.248081912734793e-21,2.134393618909966e-24,5.102278729233965e-16,1.3710554184474258e-22,5.6950789820152074e-24,4.144234682208958e-21,9.828078093519518e-24,9.435378274453906e-35
9.355222179392773e-11,0.002771490666666666,0.2,0.0,0.007902445209225884,0.19997037160197387,0.19986117702487405,0.19999992368393812,0.19994410468358706,9.613383806627296e-21,2.707825618521124e-17,2.6376730083415885e-22,2.9337223348592703e-31,5.925764683376779e-05,2.812432998087535e-12,7.680516556397982e-14,5.5894881865208025e-05,0.00013882252625656175,7.674669349761704e-08,1.7210001738390634e-11,9.628430880051602e-14,9.311408139803894e-13,9.52737761572558e-22,3.419547723304589e-16,1.3398844732337381e-21,3.0552152438123534e-20,4.336282035741381e-21,2.2121787400613844e-24,5.166903421995261e-16,1.410952177377292e-22,5.846260571664501e-24,4.26947739827209e-21,1.0010829565901528e-23,9.865141672579588e-35
9.398534540525269e-11,0.002771490666666666,0.2,0.0,0.007901605490524433,0.19997026601039264,0.19986055391179278,0.19999992369611058,0.19994409925282214,9.715335744996677e-21,2.743569457681802e-17,2.692412597793595e-22,3.014036246112393e-31,5.946883798377029e-05,2.798852162524971e-12,7.754327918094909e-14,5.590030852099404e-05,0.00013944563498958295,7.673863905694557e-08,1.7436262906915066e-11,9.662744347952482e-14,9.347776078153832e-13,9.473210125904222e-22,3.438793340292461e-16,1.3522463748789404e-21,-4.744376171897902e-22,4.426711746107079e-21,2.292337787431541e-24,5.231995465787462e-16,1.4517980064133122e-22,6.000800398650374e-24,4.3977725621254415e-21,1.0196098204192844e-23,1.0312107904279773e-34
9.441846901657764e-11,0.002771490666666666,0.2,0.0,0.007900766861593307,0.19997016075965482,0.19985993096477597,0.1999999237082884,0.1999440940640858,9.817879070489617e-21,2.779563793204329e-17,2.748008312404631e-22,3.096152833576397e-31,5.967934747790393e-05,2.7854025491874147e-12,7.828453690313781e-14,5.590549313176546e-05,0.0001400685776400081,7.673059558634323e-08,1.7664342930386942e-11,9.696947085628597e-14,9.384065586802868e-13,9.549363331737948e-22,3.457804917861533e-16,1.3646833851424312e-21,7.178446522496062e-22,4.5180542243914736e-21,2.374929247672036e-24,5.297556918121421e-16,1.4936106670345935e-22,6.158757530533404e-24,4.529177179182643e-21,1.0383914220022816e-23,1.0776875791117928e-34
9.48082802667701e-11,0.002771490666666666,0.2,0.0,0.007900013022901668,0.19997006632545064,0.19985937045435082,0.19999992371925304,0.1999440895967678,9.91067503179735e-21,2.812181211223177e-17,2.798784094707253e-22,3.17162599583572e-31,5.986822312936509e-05,2.7734085039257418e-12,7.895435295066081e-14,5.590995672267508e-05,0.0001406290841199307,7.672336579536967e-08,1.7871173630536162e-11,9.727634862640219e-14,9.416659449134132e-13,9.7079078848424e-22,3.4750077418266707e-16,1.3759394938162337e-21,-8.889848558674328e-23,4.601486107004503e-21,2.4513905090831035e-24,5.356965444582446e-16,1.5320837862427772e-22,6.303890255191502e-24,4.650147853036723e-21,1.0555156765354798e-23,1.121089811602158e-34
9.519809151696256e-11,0.002771490666666666,0.2,0.0,0.007899260058784316,0.19996997216739418,0.19985881007826103,0.19999992373022207,0.1999440853174008,1.0003946282912892e-20,2.84505684673883e-17,2.850266897061989e-22,3.2486096260379296e-31,6.005654651069345e-05,2.761517818547099e-12,7.962670856393428e-14,5.591423234935141e-05,0.00014118945624982062,7.671614480341674e-08,1.807948420264632e-11,9.758232927265549e-14,9.44919045574145e-13,1.0022588350283501e-21,3.492049410695681e-16,1.38725100782976e-21,2.1121719976415642e-20,4.6857227618169145e-21,2.529914511936955e-24,5.416757502154979e-16,1.5713685129397156e-22,6.45188365631125e-24,4.773726755938885e-21,1.0728509868669567e-23,1.16603032293895e-34
9.558790276715502e-11,0.002771490666666666,0.2,0.0,0.00789850796547983,0.1999698782855053,0.19985824983642325,0.19999992374119552,0.19994408122226684,1.0097697366073715e-20,2.8781783929636936e-17,2.902463873847067e-22,3.327127925508654e-31,6.0244317581994165e-05,2.7497291435615813e-12,8.030159986560827e-14,5.591832372969117e-05,0.00014174969411300068,7.670893257009986e-08,1.828927773276322e-11,9.788741272998919e-14,9.481658922766236e-13,9.9695105468496e-22,3.509568314431036e-16,1.3986218436354312e-21,1.182767928107565e-21,4.771712036627588e-21,2.610546229604846e-24,5.476934442366444e-16,1.611478360493185e-22,6.602782355856846e-24,4.899956788124904e-21,1.0903991728952893e-23,1.2125566351968662e-34
9.597771401734748e-11,0.002771490666666666,0.2,0.0,0.00789775673928513,0.19996978467979704,0.1998576897287546,0.19999992375217335,0.19994407730771976,1.0191935999310813e-20,2.911503564316841e-17,2.9553826005587558e-22,3.4072054814046313e-31,6.04315363168533e-05,2.738041153291946e-12,8.097902276162431e-14,5.5922234509888834e-05,0.0001423097977925073,7.67017290554906e-08,1.8500557281965714e-11,9.819159895503125e-14,9.514065164758946e-13,1.0016833722414647e-21,3.526975407336367e-16,1.4100546782966277e-21,1.0475053443912167e-22,4.8585933941587515e-21,2.6933313878934463e-24,5.537497782392945e-16,1.65242693001076e-22,6.75663154551398e-24,5.028881515146618e-21,1.1081624140716202e-23,1.2607175487851828e-34
9.636752526753994e-11,0.002771490666666666,0.2,0.0,0.007897006376554152,0.1999696913502757,0.19985712975517217,0.19999992376315567,0.1999440735701837,1.0286671554050046e-20,2.9449881187832645e-17,3.009030932729109e-22,3.4888672821172503e-31,6.061820270238814e-05,2.7264525453464788e-12,8.165897307581105e-14,5.592596826581756e-05,0.00014286976737109451,7.669453422012077e-08,1.8713325886924772e-11,9.849488792620395e-14,9.546409494761285e-13,9.955268585850824e-22,3.5447549870885924e-16,1.4215540896917232e-21,-2.9389618238010636e-20,4.94708939693583e-21,2.7783164783563105e-24,5.598449395553716e-16,1.6942280065322255e-22,6.913477033190335e-24,5.160545449422239e-21,1.1261431781409392e-23,1.3105631223843374e-34
9.67573365177324e-11,0.002771490666666666,0.2,0.0,0.007896256873696586,0.19996959829694072,0.19985656991559367,0.1999999237741424,0.19994407000615186,1.0381898070397602e-20,2.978684735285228e-17,3.063415090733153e-22,3.572138900145856e-31,6.080431673997639e-05,2.7149620400934523e-12,8.234144786411867e-14,5.592952850440791e-05,0.00014342960293123848,7.66873480249861e-08,1.892758656323673e-11,9.87972796448557e-14,9.57869222428451e-13,1.0249226925514277e-21,3.5620168161077453e-16,1.4331173160883224e-21,1.9515548655651724e-22,5.0359036539199434e-21,2.865548773135892e-24,5.659791231521025e-16,1.7368961270566754e-22,7.07336524022897e-24,5.29499373972799e-21,1.1443447410137596e-23,1.3621451023441317e-34
9.714714776792485e-11,0.002771490666666666,0.2,0.0,0.0078955082271766,0.19996950551978496,0.19985601020993682,0.19999992378513368,0.1999440666121848,1.0477609753838207e-20,3.012651834154223e-17,3.1185412881942057e-22,3.657045953205523e-31,6.098987844439253e-05,2.703568380162693e-12,8.302644415994692e-14,5.5932918664953956e-05,0.00014398930455514127,7.668017043154873e-08,1.914334230171468e-11,9.909877413401791e-14,9.6109136633434e-13,1.0438043581273137e-21,3.579639991465233e-16,1.4447360415178453e-21,-2.638917774971683e-22,5.126343671700477e-21,2.955076334620406e-24,5.721524866272452e-16,1.780445967434343e-22,7.236342983627002e-24,5.432271598123556e-21,1.162769162025025e-23,1.41551646192837e-34
9.749797789309807e-11,0.002771490666666666,0.2,0.0,0.007894835174597813,0.19996942225646658,0.19985550658928097,0.19999992379502968,0.19994406370023088,1.056416791563343e-20,3.0434451283454675e-17,3.16879526976707e-22,3.734881718629063e-31,6.115641175608663e-05,2.6933958673073635e-12,8.364509365725944e-14,5.593582718180893e-05,0.00014449292156889005,7.667371792043192e-08,1.933880319496075e-11,9.936935207876333e-14,9.639860810103092e-13,1.0503973458978647e-21,3.5955513035009017e-16,1.455243679282865e-21,-4.387540102411024e-24,5.208754289561934e-21,3.0376539548581574e-24,5.77742117715982e-16,1.8204066571169628e-22,7.38570351449553e-24,5.558278388484955e-21,1.1795422950727314e-23,1.465125242225509e-34
9.784880801827128e-11,0.002771490666666666,0.2,0.0,0.007894162810328193,0.1999693392168275,0.1998550030769758,0.1999999238049293,0.19994406092088282,1.0651127562619023e-20,3.0744196312239915e-17,3.219661813694802e-22,3.8140818031645786e-31,6.13224977293512e-05,2.683299912058766e-12,8.426577965337888e-14,5.593860308214548e-05,0.00014499643022019624,7.666727231841921e-08,1.9535479633604305e-11,9.963920334930056e-14,9.668758785178368e-13,1.062911452912791e-21,3.6115285412015404e-16,1.4658030283569872e-21,-8.990294703086e-25,5.2921576699921276e-21,3.122166468640684e-24,5.833636962785112e-16,1.861103833123566e-22,7.5376396467525e-24,5.686647352251574e-21,1.196497540418571e-23,1.5162675419235066e-34
9.81996381434445e-11,0.002771490666666666,0.2,0.0,0.007893491131898476,0.1999692564008486,0.1998544996729619,0.19999992381483261,0.19994405827176878,1.0738489145980854e-20,3.1055830673102296e-17,3.2711460630552567e-22,3.8946654898579015e-31,6.14881364023214e-05,2.6732796421182514e-12,8.488849966438551e-14,5.594124873780139e-05,0.00014549983056843168,7.666083359839021e-08,1.973337374682117e-11,9.990832800657965e-14,9.697607811300638e-13,1.089289717199293e-21,3.6275312919441555e-16,1.4764133163879713e-21,3.64479456853833e-21,5.376502400488821e-21,3.2086505713836087e-24,5.890173499695226e-16,1.9025483941170135e-22,7.692186663275378e-24,5.8174125750261516e-21,1.213636562162121e-23,1.56898480518613e-34
9.855046826861771e-11,0.002771490666666666,0.2,0.0,0.00789282013687214,0.19996917380850643,0.1998539963771801,0.19999992382473963,0.19994405575055824,1.082625475258676e-20,3.1369377577000756e-17,3.323253398816633e-22,3.976652454165784e-31,6.165332782170213e-05,2.663334198610608e-12,8.551325109644e-14,5.5943766479401375e-05,0.00014600312267279832,7.66544017335322e-08,1.9932487647707016e-11,1.0017672612535446e-13,9.726408110212695e-13,1.0886207776822412e-21,3.64366939110792e-16,1.4870758778448868e-21,4.6714935259161996e-23,5.461958206932077e-21,3.297143497627985e-24,5.947032153848593e-16,1.9447513217213035e-22,7.849380265395672e-24,5.950608594558869e-21,1.230961638489423e-23,1.6233196016980657e-34
9.890129839379093e-11,0.002771490666666666,0.2,0.0,0.00789214982284477,0.1999690914397735,0.19985349318957138,0.19999992383465034,0.19994405335496102,1.0914425885660717e-20,3.168483108280657e-17,3.375989160185397e-22,4.060062604279153e-31,6.181807204279595e-05,2.6534627358243347e-12,8.61400314089331e-14,5.594615859706915e-05,0.00014650630659232997,7.664797669733944e-08,2.013282343364919e-11,1.0044439779432176e-13,9.755159902592467e-13,1.085749736311911e-21,3.6598167043820556e-16,1.497791347718486e-21,1.8654216398459596e-21,5.548346929934062e-21,3.387683028901316e-24,6.004214230296366e-16,1.987723758710345e-22,8.009256509878564e-24,6.086270230042155e-21,1.2484748905155097e-23,1.6793155512081706e-34
9.925212851896414e-11,0.002771490666666666,0.2,0.0,0.007891480187443367,0.19996900929461772,0.19985299011007687,0.19999992384456478,0.19994405108272673,1.1003007985593033e-20,3.200191339785942e-17,3.4293591402370373e-22,4.144915832872726e-31,6.198236912927661e-05,2.643664420954865e-12,8.676883776907642e-14,5.594842734112865e-05,0.0001470093823858949,7.664155846361224e-08,2.033438318547133e-11,1.0071134311581527e-13,9.783863408064606e-13,1.1150612502215417e-21,3.6761019517743043e-16,1.5085589809616496e-21,-3.041582126919659e-21,5.635864245681631e-21,3.480307498950012e-24,6.061721063448529e-16,2.0314768439469803e-22,8.171851771624357e-24,6.2244326859883236e-21,1.2661775000449829e-23,1.7370169934424794e-34
9.960295864413735e-11,0.002771490666666666,0.2,0.0,0.007890811228325715,0.1999689273730031,0.19985248713863796,0.19999992385448292,0.19994404893164436,1.1091998691011044e-20,3.232093912790181e-17,3.4833682946319747e-22,4.23123232007032e-31,6.214621915362572e-05,2.633938433856087e-12,8.739966796141917e-14,5.5950574922803055e-05,0.0001475123501121975,7.663514700645586e-08,2.0537168970021435e-11,1.0097756220625697e-13,9.812518845269981e-13,1.1373178736323129e-21,3.6923329104707143e-16,1.5193809664573936e-21,3.9107236261753116e-21,5.7242365712026836e-21,3.575055797716629e-24,6.119553983913877e-16,2.0760221273603067e-22,8.337202833433375e-24,6.365131510937161e-21,1.2840709157679674e-23,1.796469440755321e-34
9.995378876931057e-11,0.002771490666666666,0.2,0.0,0.007890142943179744,0.19996884567488904,0.19985198427519602,0.19999992386440485,0.19994404689954093,1.1181398877523363e-20,3.264199102182412e-17,3.5380219757340574e-22,4.319032592915607e-31,6.230962219664264e-05,2.6242839667958745e-12,8.803251952951271e-14,5.5952603514884866e-05,0.0001480152098297805,7.662874230027896e-08,2.074118283773323e-11,1.0124305519554276e-13,9.84112643182426e-13,1.130566543691492e-21,3.708734200667676e-16,1.5302560066844695e-21,2.281454279215975e-22,5.813802633698753e-21,3.671967376872186e-24,6.177714297914049e-16,2.1213711609452534e-22,8.505346872838027e-24,6.508402564571593e-21,1.3021570787048148e-23,1.8577195964499127e-34
9.999999999999999e-11,0.002771490666666666,0.2,0.0,0.007890054966989496,0.19996883493029619,0.19985191804623242,0.19999992386571205,0.19994404664062745,1.1193205379908367e-20,3.268442162183825e-17,3.5452692847332146e-22,4.330709306415724e-31,6.233111228157585e-05,2.6230175719795363e-12,8.811602905380933e-14,5.595286196500944e-05,0.00014808143830191933,7.662789917629206e-08,2.0768147121382286e-11,1.0127797173385905e-13,9.84489105881711e-13,1.1288500819865885e-21,3.7109099833230357e-16,1.531692386116805e-21,-1.2934592959669144e-21,5.8256935627093106e-21,3.684895891580688e-24,6.185399629317311e-16,2.1274050397388526e-22,8.52770491029284e-24,6.5274678183937105e-21,1.3045538495088261e-23,1.8659239549251211e-34
1.0030461889448378e-10,0.002771490666666666,0.2,0.0,0.007889475329722898,0.19996876420023108,0.1998514815196927,0.19999992387433055,0.19994404498428153,1.1271213751932988e-20,3.296480206799128e-17,3.5933260536756136e-22,4.408337368188746e-31,6.247257834735958e-05,2.6147002242179467e-12,8.866738970023804e-14,5.595451525239935e-05,0.00014851796159702705,7.662234431979198e-08,2.0946426822533435e-11,1.015078222271336e-13,9.869686384261268e-13,1.1421127790006943e-21,3.7251748716489834e-16,1.54118461488089e-21,-2.992241597780742e-22,5.904375617298183e-21,3.771082256883437e-24,6.236203381739443e-16,2.1675354818732114e-22,8.676321442109949e-24,6.654282136886452e-21,1.3204377702967688e-23,1.9208151472359626e-34
1.00655449019657e-10,0.002771490666666666,0.2,0.0,0.007888808385701537,0.1999686829489804,0.19985097887206982,0.19999992388425997,0.19994404318376824,1.1361447872254595e-20,3.328920756981634e-17,3.6492863882546742e-22,4.499167751278973e-31,6.26350877031941e-05,2.605186422511255e-12,8.930427576333548e-14,5.595631223326252e-05,0.00014902060547216246,7.66159530400052e-08,2.1152902943058694e-11,1.01771863457955e-13,9.8981989180942e-13,1.1594541851132168e-21,3.7417446034986914e-16,1.5521726766151384e-21,-6.1371773492823314e-21,5.9960951101009054e-21,3.872441033981455e-24,6.295022745197111e-16,2.2145268151131357e-22,8.85016455871983e-24,6.802807041837473e-21,1.3389152637132502e-23,1.9858050238380344e-34
1.0100627914483021e-10,0.002771490666666666,0.2,0.0,0.007888142108890323,0.1999686019210841,0.19985047633226927,0.19999992389419322,0.19994404149593964,1.145209791375623e-20,3.361558517525839e-17,3.705907994509863e-22,4.591545205113983e-31,6.279715037018079e-05,2.5957417897795953e-12,8.994317564292716e-14,5.595799651893609e-05,0.00014952314151325623,7.660956843622662e-08,2.1360613204145654e-11,1.020351790586199e-13,9.92666424781936e-13,1.1625909524594198e-21,3.758208384062796e-16,1.5632160706564472e-21,5.32716208458084e-21,6.0886258178691436e-21,3.9760848873001496e-24,6.35417386521674e-16,2.2623573336552003e-22,9.026914648005692e-24,6.954014425707168e-21,1.3575920815717128e-23,2.052739508385525e-34
1.0135710927000343e-10,0.002771490666666666,0.2,0.0,0.007887476497091643,0.19996852111648508,0.19984997390023315,0.1999999239041302,0.19994403991877016,1.154316369923665e-20,3.394404342158831e-17,3.76319621851607e-22,4.685490921958733e-31,6.295876646249402e-05,2.5863655656211838e-12,9.058408701365423e-14,5.595957013504943e-05,0.00015002556977822403,7.660319048405962e-08,2.1569559594280696e-11,1.022977692135407e-13,9.955082586904284e-13,1.1766284968394584e-21,3.774900949553095e-16,1.5743084546701202e-21,3.980764158395607e-22,6.1824694602435706e-21,4.082055584567085e-24,6.413658112579661e-16,2.311039209667578e-22,9.206610409400732e-24,7.107941673151034e-21,1.3764688548458885e-23,2.1216694707534535e-34
1.0170793939517664e-10,0.002771490666666666,0.2,0.0,0.007886811548135031,0.19996844053512214,0.19984947157590377,0.19999992391407106,0.19994403845026923,1.1634649973689082e-20,3.4274393848749655e-17,3.8211569762941746e-22,4.781026242495509e-31,6.311993610233686e-05,2.5770570009119818e-12,9.122700717449893e-14,5.5961035072016094e-05,0.00015052789032482926,7.659681915940052e-08,2.177974408535512e-11,1.0255963411972193e-13,9.98345414775617e-13,1.1923469578788942e-21,3.791619606888269e-16,1.5854586711696187e-21,3.057006245852415e-23,6.277333349534235e-21,4.190395486772869e-24,6.473476847920358e-16,2.360584539488489e-22,9.389290915303883e-24,7.26462651060692e-21,1.395546139510776e-23,2.192646831475309e-34
1.0205876952034986e-10,0.002771490666666666,0.2,0.0,0.007886147259876587,0.1999683601769301,0.19984896935922342,0.1999999239240157,0.19994403708848116,1.1726564301781454e-20,3.46063041975897e-17,3.879796634014728e-22,4.8781737363101355e-31,6.328065941999005e-05,2.5678153575955848e-12,9.187193322923879e-14,5.596239328564594e-05,0.0001510301032106851,7.659045443843592e-08,2.1991168633416267e-11,1.0282077398717945e-13,1.0011779141752653e-12,1.1710811189410703e-21,3.808528013591703e-16,1.5966741123973876e-21,-1.108243317778419e-20,6.3734645675682805e-21,4.301147554909202e-24,6.533631638674671e-16,2.4110054916959377e-22,9.574995898320693e-24,7.424107274138914e-21,1.4148281041479786e-23,2.265725784079047e-34
1.0240959964552307e-10,0.002771490666666666,0.2,0.0,0.007885483630198437,0.1999682800418396,0.19984846725013472,0.1999999239339642,0.1999440358314841,1.1818905413708749e-20,3.493990978878166e-17,3.9391205630990546e-22,4.97695553562576e-31,6.344093655419241e-05,2.558639908472906e-12,9.251886299908077e-14,5.596364669775984e-05,0.00015153220849325625,7.658409629763984e-08,2.220383518127424e-11,1.0308118904044426e-13,1.004005777922862e-12,1.2079523528523685e-21,3.825290251039499e-16,1.6079397094860247e-21,3.4696970438554484e-23,6.470379384910802e-21,4.4143553578741224e-24,6.594124146560262e-16,2.462314748563805e-22,9.76376537511487e-24,7.586422795490079e-21,1.4343161888718414e-23,2.340960944367405e-34
1.0276042977069629e-10,0.002771490666666666,0.2,0.0,0.007884820657008181,0.19996820012977726,0.1998479652485804,0.19999992394391652,0.19994403467738978,1.1911669653465942e-20,3.527565585308441e-17,3.999133856367169e-22,5.0773937064466786e-31,6.360076765184624e-05,2.549529937002113e-12,9.316779449027389e-14,5.5964797196772396e-05,0.00015203420622986028,7.657774471377081e-08,2.2417745656768296e-11,1.0334087951628874e-13,1.0068290269518473e-12,1.2359635807775823e-21,3.8422227859468423e-16,1.619262915825915e-21,8.077304974002263e-22,6.568555323056287e-21,4.530063080346017e-24,6.65495588631922e-16,2.514525201287035e-22,9.955639675652342e-24,7.75161212401109e-21,1.4540106782653255e-23,2.4184079099235093e-34
1.031112598958695e-10,0.002771490666666666,0.2,0.0,0.007884158338238354,0.19996812044066578,0.1998474633545032,0.19999992395387267,0.19994403362434243,1.2004854994670729e-20,3.561383975864211e-17,4.0598418912921425e-22,5.179511854172635e-31,6.37601528678167e-05,2.5404847371008874e-12,9.381872557844614e-14,5.596584663826412e-05,0.00015253609647767,7.657139966386887e-08,2.2632901971808e-11,1.0359984566450991e-13,1.009647682090878e-12,1.2204698542614754e-21,3.8590874331397653e-16,1.6306481478306574e-21,1.4591523407413833e-20,6.6676501866662525e-21,4.648315526805784e-24,6.716128155914355e-16,2.567649799686879e-22,1.0150659767674357e-23,7.919714417642954e-21,1.4739165584389587e-23,2.498125237785386e-34
1.0346209002104271e-10,0.002771490666666666,0.2,0.0,0.007883496671845926,0.1999680409744237,0.19984696156784615,0.19999992396383273,0.19994403267051894,1.2098470705541675e-20,3.595387489123685e-17,4.1212512077682083e-22,5.2833320537605655e-31,6.391909236455464e-05,2.5315036129533006e-12,9.447165326033464e-14,5.596679684554582e-05,0.00015303787929371444,7.65650611252524e-08,2.2849306020422424e-11,1.0385808774889761e-13,1.0124617640654618e-12,1.246611114231525e-21,3.8763148846309087e-16,1.6420756365898538e-21,-7.0719928107455e-23,6.768301243756838e-21,4.7691581246697775e-24,6.777642280473281e-16,2.621701196693404e-22,1.0348866681329435e-23,8.090769214837837e-21,1.4940322099119626e-23,2.5801704831965925e-34
