Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35)
1.2116008592601721e-11,0.002217192533333333,0.2,0.0,0.00647245642835044,0.1999960620727946,0.19998341427041544,0.19999995656263148,0.19997176382550672,1.172177393673605e-26,-6.4236174335534435e-22,7.754257002620785e-29,6.396597654373348e-42,7.875854568937282e-06,1.3229551047590597e-12,1.987897909366428e-18,2.8236174404432586e-05,1.6585730818443998e-05,4.3436115092706346e-08,3.271928337129507e-16,6.365511572110443e-15,1.2879309609565214e-14,1.268830841584124e-24,9.615543488410004e-20,8.244302216460889e-26,-4.418649394304877e-21,9.846939641524925e-26,4.077029959416549e-32,2.492755647385537e-21,3.593729801248051e-30,2.1320481743664987e-31,1.4658903209556151e-27
1.2150331467260875e-11,0.002217192533333333,0.2,0.0,0.006472315281544564,0.199996051021902,0.19998336747661774,0.19999995654232167,0.19997169159459566,1.1861899129181594e-26,-6.429012365900314e-22,7.859277578920047e-29,6.54511537583374e-42,7.897956355553151e-06,1.3243905216146196e-12,2.0034420302312337e-18,2.8308405314815118e-05,1.6632524616823446e-05,4.345642413069897e-08,3.300004147931884e-16,6.386517005051687e-15,1.2927122159635913e-14,-8.67411588512326e-24,1.2519781939890156e-19,8.340130423379386e-26,-3.2669414038140593e-20,5.956843666993718e-25,4.1239508649931956e-32,2.5286562189204638e-21,3.609161326288745e-30,2.1707446348042142e-31,1.4729194631520126e-27
1.2184654341920029e-11,0.002217192533333333,0.2,0.0,0.006472174178177868,0.19999603997162407,0.19998332068386068,0.19999995652218439,0.19997161940468122,1.1979521620425374e-26,-6.485022080378765e-22,7.916052247194349e-29,6.696300761693707e-42,7.920056912740788e-06,1.3258114513248132e-12,2.0190665083832138e-18,2.838059522851748e-05,1.6679317374581298e-05,4.347656069416128e-08,3.3282396673012607e-16,6.407513596279477e-15,1.2974949799421928e-14,-1.6938444783173703e-24,6.445557860757855e-20,8.472748752316662e-26,2.8856777715162246e-20,-4.864936849971297e-25,4.1712534511430507e-32,2.565160802536104e-21,3.634800548735653e-30,2.2100428495750045e-31,1.4834697623868776e-27
1.2218977216579183e-11,0.002217192533333333,0.2,0.0,0.00647203311822627,0.19999602892196106,0.19998327389214393,0.1999999565022181,0.19997154725574065,1.2075838204906683e-26,-6.435349935232303e-22,7.926966715114822e-29,6.849940372574691e-42,7.942156240099673e-06,1.3272179121942833e-12,2.0347714102543676e-18,2.845274416831609e-05,1.672610909203248e-05,4.349652618150839e-08,3.3566353072255475e-16,6.42850133682116e-15,1.3022792476361914e-14,5.959857782779654e-24,8.739500809173303e-20,8.526218965903604e-26,6.6931795909279876e-21,-9.682375515270134e-26,4.218942272465917e-32,2.601893894525756e-21,3.654147029697453e-30,2.249856193427262e-31,1.4908722501679858e-27
1.2253300091238337e-11,0.002217192533333333,0.2,0.0,0.006471892101665704,0.1999960178729132,0.1999832271014671,0.1999999564824216,0.1999714751477512,1.2128500445971213e-26,-6.187936726769901e-22,7.845344254942815e-29,7.00546359496332e-42,7.964254337219925e-06,1.32860992280992e-12,2.0505588763241357e-18,2.8524852156948697e-05,1.6772899769491757e-05,4.3516321979840425e-08,3.3851915438166433e-16,6.4494802183537435e-15,1.307065013903419e-14,1.6343883931951774e-23,3.1571282440532853e-20,8.64319895401431e-26,6.327425964841409e-20,-1.0927110850704304e-24,4.267018712504257e-32,2.6392030063451027e-21,3.683546452074778e-30,2.2901175850836484e-31,1.501163278403295e-27
1.228762296589749e-11,0.002217192533333333,0.2,0.0,0.0064717511284721335,0.19999600682448065,0.19998318031182996,0.1999999564627934,0.19997140308069014,1.2196471425877803e-26,-5.866578397730022e-22,7.79417682186461e-29,7.164058946056378e-42,7.986351203724686e-06,1.3299875020481673e-12,2.0664238842784377e-18,2.859691921722988e-05,1.6819689407273693e-05,4.3535949465026846e-08,3.4139087766262604e-16,6.4704502332133744e-15,1.3118522737108895e-14,1.209327200849883e-23,9.52460922998587e-20,8.690952281162011e-26,3.672391078986733e-22,1.3311035317583306e-26,4.3154759191984694e-32,2.6766568882054625e-21,3.7002685188335164e-30,2.3309100850235863e-31,1.506686967628904e-27
1.2321945840556644e-11,0.002217192533333333,0.2,0.0,0.006471610198621544,0.1999959957766636,0.1999831335232322,0.19999995644333218,0.1999713310545347,1.2298440342611657e-26,-5.653812245070853e-22,7.812559507571584e-29,7.326524565244401e-42,8.00844683921997e-06,1.3313506690648623e-12,2.0823649625849805e-18,2.866894537191466e-05,1.686647800569269e-05,4.355541000180125e-08,3.442787480692865e-16,6.491411374362394e-15,1.3166410221387693e-14,2.0587206621651093e-24,9.609269245711524e-20,8.814408937719885e-26,3.0951964348396764e-22,1.4175377288274128e-26,4.3643064192132803e-32,2.714656865544414e-21,3.72033984158776e-30,2.372366966144476e-31,1.5144544801058514e-27
1.2356268715215798e-11,0.002217192533333333,0.2,0.0,0.006471469312089942,0.19999598472946226,0.1999830867356734,0.19999995642403656,0.19997125906926222,1.2474713078510623e-26,-5.726008352189954e-22,7.984686789671104e-29,7.494235862897996e-42,8.030541243319544e-06,1.3326994433039936e-12,2.0983787362279337e-18,2.874093064376742e-05,1.6913265565062998e-05,4.3574704943853223e-08,3.471828069615001e-16,6.5123636353799494e-15,1.3214312543757287e-14,-1.6425386915981663e-23,1.7450989506705941e-19,8.893703138809504e-26,-7.72780706239154e-20,1.3795269544800525e-24,4.413506972175261e-32,2.7529129989088e-21,3.728440933192291e-30,2.414654833538456e-31,1.5193383324808622e-27
1.2390591589874952e-11,0.002217192533333333,0.2,0.0,0.006471328468853363,0.1999959736828769,0.19998303994915334,0.1999999564049052,0.19997118712484982,1.2648590926326437e-26,-5.977288803270949e-22,8.150587629368641e-29,7.665673006984789e-42,8.052634415592234e-06,1.3340338444887104e-12,2.1144721366604205e-18,2.881287505541888e-05,1.696005208569866e-05,4.359383563391086e-08,3.5010310403977143e-16,6.533307010438074e-15,1.3262229657216082e-14,-1.5244515710222343e-23,9.837972468158763e-20,9.062922473341032e-26,-3.15353146009565e-22,2.634913152590557e-26,4.463087913685404e-32,2.7919402233680098e-21,3.751887337280069e-30,2.4576925962180695e-31,1.5303636811164983e-27
1.2424914464534105e-11,0.002217192533333333,0.2,0.0,0.006471187668887863,0.19999596263690755,0.1999829931636717,0.19999995638593682,0.199971115221275,1.2787238262196926e-26,-6.15418869200842e-22,8.241610835322584e-29,7.839634241558528e-42,8.074726355624396e-06,1.3353538926291444e-12,2.1306482270288365e-18,2.8884778629535803e-05,1.700683756791357e-05,4.361280340383419e-08,3.530396798476771e-16,6.5542414943000685e-15,1.3310161515780989e-14,-3.206261437567655e-24,9.949429718341144e-20,9.130906800893689e-26,-6.126525736138617e-22,3.17763252850283e-26,4.513062549596258e-32,2.831238225282863e-21,3.771047269097578e-30,2.5012988516864376e-31,1.5386690454699496e-27
1.2459237339193259e-11,0.002217192533333333,0.2,0.0,0.006471046912169527,0.19999595159155456,0.19998294637922812,0.19999995636713,0.19997104335851495,1.2830943036589327e-26,-5.97560064045302e-22,8.133017012747347e-29,8.014233946242632e-42,8.096817062993244e-06,1.336659608007875e-12,2.1469124362406726e-18,2.8956641388746566e-05,1.7053622012021433e-05,4.363160957470567e-08,3.5599258274724683e-16,6.575167082318526e-15,1.3358108074501098e-14,2.1665236666146662e-23,-2.962901941284644e-21,9.25559581948062e-26,1.0261724871524699e-19,-1.7848031794160944e-24,4.563439963089607e-32,2.87118881849775e-21,3.806252756851587e-30,2.5452425523047927e-31,1.5508781073266861e-27
1.2493560213852413e-11,0.002217192533333333,0.2,0.0,0.006470906198674455,0.19999594054681813,0.19998289959582233,0.19999995634848353,0.19997097153654703,1.287865271968475e-26,-5.550335310458575e-22,8.0311609604343e-29,8.191573150440944e-42,8.118906537333735e-06,1.337951011188719e-12,2.163256216889874e-18,2.9028463355822875e-05,1.710040541833579e-05,4.3650255456910465e-08,3.589618500150864e-16,6.596083770459493e-15,1.3406069289392813e-14,2.0325418566336638e-23,1.0042411406988352e-19,9.262301944074172e-26,7.063175400704679e-24,1.9315329143599943e-26,4.614211287255276e-32,2.9111134188186846e-21,3.821260036122217e-30,2.58963309701598e-31,1.5549651396223978e-27
1.2527883088511567e-11,0.002217192533333333,0.2,0.0,0.006470765528378774,0.19999592950269837,0.19998285281345402,0.1999999563299961,0.19997089975534862,1.2973538201051337e-26,-5.211440673115692e-22,8.026299980171117e-29,8.373419107873108e-42,8.14099477825965e-06,1.3392281230025245e-12,2.1796759402957698e-18,2.9100244553465212e-05,1.714718778717e-05,4.3668742350227546e-08,3.6194753109635257e-16,6.616991555265781e-15,1.3454045117518759e-14,4.33977314921544e-24,9.986907805164979e-20,9.40703502493595e-26,1.3670270596439302e-21,-4.890724051912285e-27,4.665363476197726e-32,2.9516879152447837e-21,3.842311001131049e-30,2.63473086741308e-31,1.5627652934606032e-27
1.256220596317072e-11,0.002217192533333333,0.2,0.0,0.00647062490125864,0.1999959184591956,0.19998280603212287,0.19999995631166634,0.19997082801489702,1.3084790936461648e-26,-5.063218633991896e-22,8.054303968169722e-29,8.559697073411716e-42,8.163081785358435e-06,1.3404909646007853e-12,2.196174493703347e-18,2.917198500429119e-05,1.7193969118837242e-05,4.3687071542508515e-08,3.6494966919661933e-16,6.637890433704715e-15,1.3502035517039822e-14,-3.0048371545062076e-25,8.249602093082685e-20,9.538656048012173e-26,1.9556764214123517e-20,-3.2496788670155317e-25,4.716894754461796e-32,2.9927359422544257e-21,3.863757005252823e-30,2.680627291751659e-31,1.5711423121634301e-27
1.2593096550363959e-11,0.002217192533333333,0.2,0.0,0.006470498373745918,0.1999959085205707,0.1999827639298113,0.19999995629530334,0.19997076348331042,1.3193438995468914e-26,-5.014033865738093e-22,8.09612873153129e-29,8.730759649545087e-42,8.18295903649108e-06,1.3416153386544679e-12,2.211091215949833e-18,2.923651659021067e-05,1.7236071430818734e-05,4.3703434039143044e-08,3.676657000395998e-16,6.656691807358174e-15,1.3545239301154984e-14,1.0187370120314046e-25,1.0304535297929155e-19,9.612365467687229e-26,-2.5063595110702876e-22,2.3405373995166158e-26,4.763596495753793e-32,3.0299792637523405e-21,3.879114737664957e-30,2.7225532096728373e-31,1.577289115956646e-27
1.2623987137557197e-11,0.002217192533333333,0.2,0.0,0.006470371881168733,0.1999958985824458,0.19998272182833934,0.19999995627906614,0.19997069898469383,1.329525267729573e-26,-4.953618450941047e-22,8.122544617333568e-29,8.9045124547136e-42,8.202835287598405e-06,1.3427281869046315e-12,2.2260738250848458e-18,2.9301015206018532e-05,1.7278172903176615e-05,4.371967076001339e-08,3.703951299825925e-16,6.675485963756406e-15,1.3588454825605765e-14,3.2564033712779217e-24,8.753861373577435e-20,9.711914092778518e-26,1.5997408798757456e-20,-2.6250511298924007e-25,4.8106063899115566e-32,3.067661784130856e-21,3.898348578648121e-30,2.7649935280894234e-31,1.5847973030870848e-27
1.2654877724750436e-11,0.002217192533333333,0.2,0.0,0.0064702454235097484,0.1999958886448211,0.19998267972770678,0.1999999562629538,0.199970634519031,1.3416466937077098e-26,-4.912798166722092e-22,8.188281519799094e-29,9.081657020750771e-42,8.222710538396265e-06,1.3438295253045104e-12,2.2411201352234297e-18,2.93654808682229e-05,1.732027353613885e-05,4.373578262358938e-08,3.7313798932872606e-16,6.694272901783373e-15,1.3631682061787238e-14,-9.833994488772675e-25,1.262099245675955e-19,9.782971900754851e-26,-2.1920387448637715e-20,4.045381632228119e-25,4.857923809705232e-32,3.105591375706012e-21,3.9112449647424415e-30,2.8079961180329837e-31,1.5902469975138777e-27
1.2685768311943674e-11,0.002217192533333333,0.2,0.0,0.006470119000751643,0.19999587870769667,0.19998263762791338,0.19999995624696543,0.19997057008630523,1.3515278383580125e-26,-4.841079005456216e-22,8.206155289526766e-29,9.261465581543045e-42,8.242584788577964e-06,1.3449193699835956e-12,2.256233953509307e-18,2.9429913593262726e-05,1.7362373329933293e-05,4.375177054157164e-08,3.758943136409662e-16,6.713052620801248e-15,1.3674920981749336e-14,3.4207698753572274e-24,7.162925227794664e-20,9.916422812517967e-26,3.340556059915648e-20,-5.687890174662109e-25,4.9055526385401515e-32,3.1440902213334614e-21,3.9345187475091385e-30,2.8515326302420046e-31,1.5992637648215422e-27
1.2716658899136912e-11,0.002217192533333333,0.2,0.0,0.006469992612877105,0.19999586877107267,0.19998259552895892,0.1999999562311001,0.19997050568650013,1.365480807023838e-26,-4.836167889440436e-22,8.307809292286158e-29,9.44507396538457e-42,8.262458037871075e-06,1.345997737251926e-12,2.271409844662182e-18,2.9494313397661517e-05,1.7404472284787665e-05,4.3767635418975614e-08,3.7866413002226256e-16,6.731825120570317e-15,1.3718171558125212e-14,-5.5965699647614224e-24,1.6064133094316818e-19,9.95605402834087e-26,-5.483870494329015e-20,9.836548352038992e-25,4.953490473165529e-32,3.182647896737484e-21,3.941621787396551e-30,2.895658234538884e-31,1.6028265300477249e-27
1.274754948633015e-11,0.002217192533333333,0.2,0.0,0.0064698662598688455,0.19999585883494933,0.1999825534308431,0.19999995621535696,0.1999704413195993,1.3730593104186404e-26,-4.737389045601681e-22,8.275365362755406e-29,9.630608504991036e-42,8.282330285949106e-06,1.3470646435884932e-12,2.2866571348665047e-18,2.9558680297788243e-05,1.74465704009296e-05,4.378337815421071e-08,3.8144747904705423e-16,6.750590401131256e-15,1.3761433764196504e-14,8.5883336682925e-24,1.7947453162596642e-20,1.0144571474493741e-25,8.859447574151474e-20,-1.539708168588598e-24,5.001744983928887e-32,3.2220796705359967e-21,3.9749539627615155e-30,2.940283800334966e-31,1.6152327573091192e-27
1.2778440073523389e-11,0.002217192533333333,0.2,0.0,0.006469739941709584,0.1999958488993267,0.19998251133356576,0.19999995619973507,0.19997037698558617,1.3911622558743803e-26,-4.795004788542953e-22,8.461273800298642e-29,9.82121625808977e-42,8.302201532572541e-06,1.348120105655995e-12,2.301961063296024e-18,2.9623014310239233e-05,1.7488667678586596e-05,4.3798999639139375e-08,3.84244379565783e-16,6.769348462865643e-15,1.3804707573743421e-14,-1.4232673855902163e-23,2.5163476230118905e-19,1.0090992486227991e-25,-1.4429947104883687e-19,2.5574937920319462e-24,5.05030721845989e-32,3.2610709056658904e-21,3.965797404181174e-30,2.98556271713003e-31,1.6133144897064177e-27
1.2806241601997304e-11,0.002217192533333333,0.2,0.0,0.006469626285147874,0.19999583995769457,0.19998247344673287,0.19999995618577832,0.1999703191130798,1.4063430847262337e-26,-4.962051419996339e-22,8.604536256178447e-29,9.99573684857533e-42,8.320084798015655e-06,1.3490602505546679e-12,2.3157920362950142e-18,2.968088681598526e-05,1.752655451176123e-05,4.3812956038788606e-08,3.8677321701805956e-16,6.7862245468251875e-15,1.384366390213562e-14,-1.7238332605174593e-23,1.099248848054182e-19,1.0319921538369856e-25,-1.8768760037981883e-21,5.279967680374951e-26,5.094284109800937e-32,3.2972560140175944e-21,3.991842444911579e-30,3.0268956823408126e-31,1.625178405408866e-27
1.283404313047122e-11,0.002217192533333333,0.2,0.0,0.006469512656787295,0.19999583101646834,0.1999824355605788,0.19999995617191843,0.19997026126718725,1.4190161344630232e-26,-5.114797660839063e-22,8.694594597871706e-29,1.0172518440784054e-41,8.337967251794984e-06,1.349991151608981e-12,2.3296787964836777e-18,2.9738732707922027e-05,1.7564440666112958e-05,4.3826815584035335e-08,3.893130854064441e-16,6.803094784898774e-15,1.3882629590377867e-14,-8.661078135216553e-24,1.0906582561344554e-19,1.0387948819875764e-25,-3.167203879724224e-22,2.556658967697454e-26,5.138526467198646e-32,3.333450188805855e-21,4.0068299024444706e-30,3.0686951449312858e-31,1.631827749777579e-27
1.2861844658945134e-11,0.002217192533333333,0.2,0.0,0.006469399056615284,0.19999582207564803,0.19998239767510337,0.19999995615815477,0.19997020344789648,1.4299955703091533e-26,-5.166917151815204e-22,8.748349570113087e-29,1.0351478004815109e-41,8.355848893699276e-06,1.3509128213201006e-12,2.3436207169137776e-18,2.979655199803139e-05,1.7602326141807397e-05,4.384057891150693e-08,3.918640106951491e-16,6.819959178014481e-15,1.3921604620594073e-14,-1.247033185593442e-24,1.0868490682327765e-19,1.0458199539674846e-25,7.587292681952003e-22,6.676538892552899e-27,5.183036690032701e-32,3.369955825226481e-21,4.0231951110383955e-30,3.1109021239548914e-31,1.638540752529036e-27
1.288964618741905e-11,0.002217192533333333,0.2,0.0,0.006469285484619283,0.1999958131352337,0.19998235979030643,0.1999999561444867,0.1999701456551956,1.4402476254672087e-26,-5.132967996429985e-22,8.785944881339902e-29,1.053280193453035e-41,8.373729723517847e-06,1.3518252723006932e-12,2.357617036360649e-18,2.985434469829203e-05,1.76402109390101e-05,4.3854246653757203e-08,3.9442601626366397e-16,6.836817727264913e-15,1.3960588975247636e-14,1.583874465367529e-24,1.0797049880653172e-19,1.0541009286630906e-25,2.166062679958048e-21,-1.8133733131640805e-26,5.227816322291789e-32,3.406773564362159e-21,4.040200833793193e-30,3.15352448804222e-31,1.645288976841995e-27
1.2917447715892964e-11,0.002217192533333333,0.2,0.0,0.00646917194078675,0.19999580419522556,0.1999823219061878,0.1999999561309136,0.19997008788907253,1.45073074796114e-26,-5.072936384101849e-22,8.827404250481909e-29,1.0716856993386865e-41,8.391609741039885e-06,1.3527285172820068e-12,2.3716670009251345e-18,2.9912110820676635e-05,1.7678095057886532e-05,4.3867819438927727e-08,3.969991254033792e-16,6.853670434008957e-15,1.3999582637181212e-14,1.0004884965513146e-24,1.1138829690138384e-19,1.0629639236279282e-25,-5.555403172641226e-22,2.9699682924735267e-26,5.272865560023124e-32,3.4438944533297424e-21,4.056707054968839e-30,3.1966095281832303e-31,1.6518800086254747e-27
1.2973050772840794e-11,0.002217192533333333,0.2,0.0,0.0064689449375619455,0.19999578631642817,0.19998224613998483,0.19999995610404986,0.19996997243651227,1.4725684477522554e-26,-4.947295405339998e-22,8.925652073830792e-29,1.1093262238653471e-41,8.427367338339975e-06,1.3545074406396682e-12,2.3999280693633912e-18,3.0027563379656168e-05,1.7753861261322142e-05,4.389468263320932e-08,4.0217874850882455e-16,6.887358326323576e-15,1.407759781574612e-14,-4.035787263193758e-24,1.2546955789829795e-19,1.081255734009462e-25,-1.3233660914877792e-20,2.526957283422006e-25,5.363776929540908e-32,3.519063150757897e-21,4.088537039425595e-30,3.2842019815075786e-31,1.6647669497699215e-27
1.30223805755068e-11,0.002217192533333333,0.2,0.0,0.006468743639503637,0.19999577045611555,0.19998217892415457,0.19999995608052884,0.19996987009843314,1.492431800764068e-26,-4.90482028903425e-22,9.019912819166151e-29,1.143685740455102e-41,8.459087965926547e-06,1.356054962341956e-12,2.4251814313532383e-18,3.0129901457567683e-05,1.7821077091944625e-05,4.391820317412134e-08,4.0681140720642536e-16,6.917225933164489e-15,1.414684216151394e-14,-2.846034610279936e-24,1.1210126986178638e-19,1.0985486441181028e-25,1.3891746696406155e-21,-4.496108167788919e-27,5.44534074696204e-32,3.586871308692851e-21,4.119090284687293e-30,3.3635850275481665e-31,1.6772097338425425e-27
1.3071710378172804e-11,0.002217192533333333,0.2,0.0,0.006468542429925296,0.19999575459708316,0.19998211171045738,0.19999995605729756,0.1999697678438506,1.5138365000167873e-26,-4.906196003189636e-22,9.143381753520654e-29,1.178996817821628e-41,8.490806032917254e-06,1.357573696519548e-12,2.4506043266062622e-18,3.023215603895447e-05,1.7888290789450504e-05,4.394143402503204e-08,4.114793761004377e-16,6.947075174723591e-15,1.4216115566968974e-14,-3.881202759932403e-24,1.591718529635663e-19,1.1111101288356113e-25,-4.44127691170633e-20,8.013030399776834e-25,5.527763622020318e-32,3.655563803778206e-21,4.143291918422195e-30,3.444565617210813e-31,1.6874543655529084e-27
1.3121040180838809e-11,0.002217192533333333,0.2,0.0,0.006468341308757172,0.1999957387393317,0.19998204449889234,0.19999995603435267,0.19996966567269792,1.5304687519250612e-26,-4.817772510981273e-22,9.164339671004027e-29,1.2151459743685442e-41,8.522521538099853e-06,1.3590637180285787e-12,2.4762028197273948e-18,3.0334327190424176e-05,1.7955502354761637e-05,4.396437855643545e-08,4.1618279278592917e-16,6.976906065347212e-15,1.428541794785436e-14,1.1346534733974442e-23,-3.068831643825969e-20,1.1410339396696603e-25,1.466996886088878e-19,-2.5606696674940263e-24,5.611059350652364e-32,3.7257951295900026e-21,4.193544074587027e-30,3.5270814850016448e-31,1.706832517684331e-27
1.3170369983504814e-11,0.002217192533333333,0.2,0.0,0.0064681402759296,0.19999572288286177,0.1999819772894586,0.19999995601169074,0.19996956358490844,1.5456144516367103e-26,-4.5311207244365e-22,9.15117057631421e-29,1.252168226263427e-41,8.5542344802889e-06,1.3605251027660292e-12,2.5019745129589855e-18,3.043641497860787e-05,1.802271178879916e-05,4.3987040101042694e-08,4.20921778101398e-16,7.006718621078011e-15,1.4354749223098113e-14,1.538480096181656e-23,7.891812215190199e-20,1.1465071435656424e-25,3.8342722362580343e-20,-6.552408645538313e-25,5.695232802203767e-32,3.796400979151451e-21,4.216541509372142e-30,3.6110623349243607e-31,1.7146467392594406e-27
1.3219699786170818e-11,0.002217192533333333,0.2,0.0,0.006467939331373015,0.19999570702767394,0.1999819100821551,0.19999995598930856,0.19996946158041576,1.5634340246436875e-26,-4.220027314210481e-22,9.190703830646953e-29,1.2901864276305515e-41,8.585944858300402e-06,1.361957927678856e-12,2.5279162436710595e-18,3.053841947008415e-05,1.8089919092483495e-05,4.400942195241043e-08,4.25696469356788e-16,7.036512859713737e-15,1.4424109314900114e-14,4.647162378857649e-24,1.19748925324055e-19,1.1625081044540586e-25,-1.2178368672638698e-21,4.033471749631764e-26,5.780272197796836e-32,3.868183088917757e-21,4.243558261107766e-30,3.696632369558739e-31,1.724799109751922e-27
1.3269029588836823e-11,0.002217192533333333,0.2,0.0,0.006467738475017937,0.19999569117376878,0.19998184287698104,0.19999995596720282,0.19996935965915325,1.5842914575200128e-26,-4.078726293379166e-22,9.290695588366997e-29,1.3293027381278337e-41,8.617652670983039e-06,1.3633622707821734e-12,2.554028193520851e-18,3.064034073137886e-05,1.8157124266734312e-05,4.403152736533487e-08,4.305069970930398e-16,7.066288800882804e-15,1.4493498148702497e-14,-3.2484617597761332e-24,1.2428598817952493e-19,1.1814126472212722e-25,-4.4638515831799555e-21,9.74438071087858e-26,5.866169377210394e-32,3.941088071504556e-21,4.2715571880596574e-30,3.7839745950492244e-31,1.7361936660941785e-27
1.3318359391502828e-11,0.002217192533333333,0.2,0.0,0.006467537706794984,0.1999956753211469,0.19998177567393546,0.1999999559453704,0.19996925782105457,1.6058648286459076e-26,-4.058896963854659e-22,9.402715565943696e-29,1.369477226859752e-41,8.649357917075274e-06,1.3647382111235118e-12,2.5803129094614234e-18,3.0742178828882405e-05,1.822432731247059e-05,4.405335955674248e-08,4.353534924035586e-16,7.096046465809405e-15,1.4562915652674207e-14,-1.4077968854321346e-24,1.1815667548422249e-19,1.1988999662894212e-25,2.9673935670224262e-21,-3.320723232284444e-26,5.952925544620729e-32,4.015079391173512e-21,4.300359564803052e-30,3.8730806339775705e-31,1.7480313161650503e-27
1.3362756213902233e-11,0.002217192533333333,0.2,0.0,0.0064673570906900206,0.19999566105488492,0.1999817151930135,0.19999995592595224,0.19996916623781588,1.6249411558070306e-26,-4.0225618834726843e-22,9.49388421231488e-29,1.4065081406612306e-41,8.677890443121019e-06,1.3659523392280061e-12,2.6041181204278774e-18,3.0833762066452356e-05,1.8284808234512232e-05,4.4072777553381645e-08,4.3974619863948097e-16,7.12281275689257e-15,1.4625415862297534e-14,1.1403711468060142e-24,1.222448320983449e-19,1.2136360172141647e-25,5.568059822753602e-23,1.8007757989833667e-26,6.031746730872447e-32,4.0825714859855136e-21,4.326020406746456e-30,3.954720370683697e-31,1.7584038701832865e-27
1.3407153036301639e-11,0.002217192533333333,0.2,0.0,0.0064671765458654985,0.1999956467896634,0.1999816547138142,0.19999995590675052,0.19996907472183773,1.643905387768149e-26,-3.9415862625079183e-22,9.580258118396637e-29,1.4443849851889517e-41,8.706420888391667e-06,1.367143585014697e-12,2.6280646497172143e-18,3.092527804348815e-05,1.834528743386977e-05,4.4091979109145183e-08,4.441682403440138e-16,7.149564280507127e-15,1.4687939190821752e-14,7.650914432818974e-25,1.2456889803897278e-19,1.2294431215343716e-25,-1.0869504120030088e-21,3.807378068044493e-26,6.111275855034034e-32,4.1509465291868504e-21,4.35219187245549e-30,4.037730508332071e-31,1.7688926205787825e-27
1.3451549858701044e-11,0.002217192533333333,0.2,0.0,0.006466996072271024,0.19999563252548266,0.1999815942363369,0.19999995588776298,0.19996898327307178,1.663106236596191e-26,-3.854361908595515e-22,9.669129586181933e-29,1.4831428459438207e-41,8.734949252028098e-06,1.3683120082185572e-12,2.652152552980422e-18,3.1016726808326735e-05,1.8405764911211638e-05,4.411096649257858e-08,4.486197130128849e-16,7.176301055523507e-15,1.4750485591927225e-14,-4.473707514046311e-25,1.2337842538288241e-19,1.2459479703229118e-25,1.291300407434947e-21,-3.785761994824696e-27,6.191517737571475e-32,4.220214775571794e-21,4.378684257001294e-30,4.1221562217475515e-31,1.779534830775545e-27
1.349594668110045e-11,0.002217192533333333,0.2,0.0,0.006466815669856268,0.19999561826234316,0.19998153376058092,0.19999995586898744,0.19996889189146966,1.6826028029893435e-26,-3.7842288922728517e-22,9.761743061424804e-29,1.5228023734226892e-41,8.763475533159319e-06,1.3694576692298067e-12,2.6763821406810305e-18,3.1108108409262207e-05,1.846624066720579e-05,4.412974194848069e-08,4.531007120177573e-16,7.203023101795656e-15,1.4813055021069763e-14,-4.554119022069018e-25,1.2582062375453094e-19,1.2619445250123472e-25,4.344206853636573e-23,1.8148663847942414e-26,6.272475937966709e-32,4.290368111437612e-21,4.404782289127425e-30,4.208029113945248e-31,1.7900512207648704e-27
1.3540343503499855e-11,0.002217192533333333,0.2,0.0,0.00646663533857095,0.19999560400024538,0.19998147328654559,0.19999995585042163,0.19996880057698327,1.702318722629706e-26,-3.721493331133701e-22,9.856497260070683e-29,1.563374665388998e-41,8.791999730909525e-06,1.3705806290880592e-12,2.7007538423633224e-18,3.119942289455021e-05,1.852671470251971e-05,4.414830769815615e-08,4.5761133294624e-16,7.229730440140943e-15,1.4875647435453066e-14,1.615233090302598e-25,1.2769531776371828e-19,1.2779635237283494e-25,-6.306024242344927e-22,2.999335419399196e-26,6.354153543362059e-32,4.361423673728173e-21,4.430972189924116e-30,4.295359525678304e-31,1.8006089118315873e-27
1.358474032589926e-11,0.002217192533333333,0.2,0.0,0.0064664550783648566,0.19999558973918974,0.19998141281423024,0.19999995583206337,0.19996870932956426,1.72227354690885e-26,-3.6549499591233763e-22,9.953792038336388e-29,1.604877426648544e-41,8.820521844405008e-06,1.371680949476662e-12,2.725268002672998e-18,3.129067031241295e-05,1.858718701782041e-05,4.416666593967816e-08,4.621516712909162e-16,7.256423092346114e-15,1.4938262794000676e-14,1.8930392956120295e-25,1.278865612177056e-19,1.2944375719558339e-25,3.852498021229167e-22,1.2118581946847188e-26,6.436553901564698e-32,4.43339209052685e-21,4.4573556326431886e-30,4.384160692996214e-31,1.81125928930237e-27
