Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104),SX(148),C2H5X(150)
3.127246879971957e-10,0.0033257888,0.2,0.0,0.009419454929145192,0.19995716291892898,0.19974717014346827,0.19999990155016353,0.19997027304999693,7.858575445631754e-16,9.792227216421926e-15,1.4283291914437564e-16,4.3692240326182206e-24,8.570334887921784e-05,9.700300436748919e-12,1.1100024965730751e-11,2.9709833216704176e-05,0.000252807733706331,1.1554108896651109e-07,5.02359034573263e-09,2.1824632408882231e-13,4.50902471983126e-12,6.493241057470611e-19,2.3375767016131007e-12,8.690121353198505e-18,7.061807776669504e-21,9.227238633985722e-16,8.591483701808953e-18,9.004715300606996e-13,6.024407096003757e-16,4.540937176896996e-17,3.723376994950566e-15,1.1071944199262064e-17,4.371925794759096e-22,2.461572165143472e-24,2.6229940434188895e-22,5.205688996682416e-20,1.033954171143284e-20,1.0533265791297414e-18,1.5836486903484655e-23
3.1450338043253715e-10,0.0033257888,0.2,0.0,0.009418893166288725,0.19995715588550092,0.19974662066104554,0.1999999017068046,0.19997027477994608,8.052228035455685e-16,9.921710786521535e-15,1.4771248331404123e-16,4.5263611748513686e-24,8.571766704273934e-05,9.678012453032894e-12,1.1181357204497966e-11,2.9707952069169716e-05,0.00025335701406470384,1.155355800281209e-07,5.07445633882251e-09,2.1828461384770789e-13,4.516180107153096e-12,6.559465346486822e-19,2.379520269588356e-12,8.847837158960275e-18,7.24881692130353e-21,9.489890327687263e-16,8.984197404019137e-18,9.171580731834231e-13,6.244325879834135e-16,4.7103411427328055e-17,3.85745860271322e-15,1.136675697595752e-17,4.570057985390132e-22,2.5905395233237997e-24,2.7188028432972425e-22,5.438151418054829e-20,1.0702771168000058e-20,1.0817168690829874e-18,1.6415785685009918e-23
3.162820728678786e-10,0.0033257888,0.2,0.0,0.009418337177867752,0.19995714914476345,0.19974607638748063,0.19999990186371186,0.19997027649003293,8.249324444734315e-16,1.005214456293842e-14,1.5272428720114647e-16,4.6879531396697255e-24,8.573140035774898e-05,9.656033877252866e-12,1.1262574785080239e-11,2.9706090458414573e-05,0.00025390108512212827,1.1553013037752332e-07,5.125439479001465e-09,2.1832140083149297e-13,4.5232630620439064e-12,6.6258074917233835e-19,2.4219106879854053e-12,9.007212776161349e-18,7.372566942469698e-21,9.758009161654105e-16,9.392000507184031e-18,9.340243130127055e-13,6.470591092998536e-16,4.884758480519775e-17,3.995340722149559e-15,1.1667240050019798e-17,4.775807903835363e-22,2.725339640330972e-24,2.8174240271918126e-22,5.679248596630133e-20,1.1075990701145118e-20,1.110654525496697e-18,1.701203621108554e-23
3.1806076530322004e-10,0.0033257888,0.2,0.0,0.00941778689545924,0.19995714268715278,0.19974553727323874,0.19999990202088302,0.19997027818049729,8.449901000340287e-16,1.018353072795438e-14,1.578709543622559e-16,4.854091314314663e-24,8.574456794719853e-05,9.634359298637891e-12,1.134367434275476e-11,2.970424814754989e-05,0.00025443999641771783,1.1552473923876533e-07,5.176538405402795e-09,2.1835673373543295e-13,4.5302744211719684e-12,6.692312102817882e-19,2.4647491730409434e-12,9.168246953739427e-18,7.353072510833218e-21,1.003166524929786e-15,9.815360526151398e-18,9.510707114502885e-13,6.703335968584563e-16,5.0642976164552857e-17,4.137101093203486e-15,1.1973455483463583e-17,4.989423380046433e-22,2.8661974290863567e-24,2.9189212772870263e-22,5.929234890649354e-20,1.1459396862123047e-20,1.1401459527531753e-18,1.7625618280024258e-23
3.198394577385615e-10,0.0033257888,0.2,0.0,0.00941724225169779,0.19995713650339836,0.19974500326926023,0.199999902178316,0.19997027985157528,8.653994126726568e-16,1.0315871451957152e-14,1.6315514057961933e-16,5.024868203593519e-24,8.575718834774974e-05,9.61298342792409e-12,1.1424652544471933e-11,2.970242490346446e-05,0.0002549737970154282,1.1551940584958372e-07,5.2277517756581235e-09,2.1839065978321527e-13,4.537214968523079e-12,6.759033643677064e-19,2.5080369308324018e-12,9.33094654691214e-18,7.621553617592122e-21,1.031092900101479e-15,1.0254755871223354e-17,9.68297727783604e-13,6.942695398710308e-16,5.2490684105272516e-17,4.282818409263654e-15,1.2285468248633328e-17,5.211159337582274e-22,3.013345208444942e-24,3.0233594852067626e-22,6.188370131281523e-20,1.1853188482130767e-20,1.1701977326127024e-18,1.8256918337936996e-23
3.2161815017390294e-10,0.0033257888,0.2,0.0,0.009416703180253883,0.19995713058451411,0.19974447432695577,0.19999990233600853,0.19997028150349921,8.861640345145582e-16,1.0449168924712278e-14,1.6857953400287965e-16,5.200377567970262e-24,8.576927952695105e-05,9.591901093990187e-12,1.1505506088736612e-11,2.9700620496745687e-05,0.00025550253550872575,1.155141294609801e-07,5.279078265602086e-09,2.1842322471942233e-13,4.5440855501219325e-12,6.825824715725103e-19,2.5517751585594625e-12,9.49532200469612e-18,7.783770016490061e-21,1.0595871122271786e-15,1.07106760135896e-17,9.857058187162444e-13,7.188806006818129e-16,5.4391821640868326e-17,4.43257232058113e-15,1.2603356591944902e-17,5.4412779943005805e-22,3.1670229218369055e-24,3.1308046029456848e-22,6.45691969500521e-20,1.2257566678744073e-20,1.200816281343987e-18,1.890632893900682e-23
3.233968426092444e-10,0.0033257888,0.2,0.0,0.009416169615812773,0.19995712492179024,0.19974395039820222,0.19999990249395844,0.1999702831364978,9.072876272880865e-16,1.0583425328669213e-14,1.741468552758927e-16,5.3807143285840456e-24,8.578085889980376e-05,9.57110724058562e-12,1.1586231705492275e-11,2.9698834701603073e-05,0.000256026260025193,1.1550890933698122e-07,5.330516568983213e-09,2.1845447288927474e-13,4.550886994218892e-12,6.89268783593718e-19,2.595965043662326e-12,9.661369780098933e-18,7.539800334141612e-21,1.088656261140705e-15,1.1183621651965136e-17,1.0032954383931361e-12,7.44180623925935e-16,5.634751640277863e-17,4.586443437651125e-15,1.2927190606787416e-17,5.680049068126637e-22,3.327478364230363e-24,3.2413234968609895e-22,6.735154576759235e-20,1.2672734863429455e-20,1.2320083498131749e-18,1.9574248845394496e-23
3.2517553504458583e-10,0.0033257888,0.2,0.0,0.009415641494053316,0.19995711950678494,0.19974343143533727,0.19999990265216364,0.19997028475079623,9.287738622504101e-16,1.071864279032735e-14,1.7985985764853595e-16,5.5659742123657034e-24,8.5791943345401e-05,9.550596923079944e-12,1.166682615587968e-11,2.969706729579128e-05,0.0002565450182311406,1.1550374475451728e-07,5.382065397165235e-09,2.1848444734118533e-13,4.557619982917741e-12,6.959935651661322e-19,2.6406077631357476e-12,9.829085301377888e-18,7.96401966181206e-21,1.1183074757409643e-15,1.1674104879065123e-17,1.021067038440312e-12,7.701836092382681e-16,5.835891043799213e-17,4.744513334594093e-15,1.3257016500204679e-17,5.927749988686223e-22,3.494967408424305e-24,3.3549847195240275e-22,7.023351461415899e-20,1.3098898749284696e-20,1.2637804732865484e-18,2.0261084245692773e-23
3.269542274799273e-10,0.0033257888,0.2,0.0,0.009415118751627871,0.19995711433131652,0.19974291739115554,0.19999990281062194,0.19997028634661607,9.50626420111083e-16,1.0854823483047823e-14,1.8572132714773741e-16,5.756254466648937e-24,8.580254922259754e-05,9.530365305493112e-12,1.1747286232140384e-11,2.9695318060537078e-05,0.0002570588573361175,1.1549863500290389e-07,5.4337234788468845e-09,2.185131897468761e-13,4.564285295503965e-12,7.0273483985587135e-19,2.6857044859826263e-12,9.998493473675976e-18,8.76797950689377e-21,1.148547913826422e-15,1.218264935002643e-17,1.0390210679766414e-12,7.969037354611674e-16,6.042716062110757e-17,4.906864552486483e-15,1.3592920362963365e-17,6.184666101865957e-22,3.6697542445916435e-24,3.47185712427859e-22,7.321792798968755e-20,1.353626635742626e-20,1.2961393549886875e-18,2.0967246165051857e-23
3.2873291991526873e-10,0.0033257888,0.2,0.0,0.009414601326142148,0.19995710938745576,0.19974240821890377,0.19999990296933123,0.19997028792417557,9.728489909585441e-16,1.099196964315929e-14,1.917340827047958e-16,5.9516538046787424e-24,8.581269238571557e-05,9.51040765746343e-12,1.1827608757591895e-11,2.9693586780466137e-05,0.0002575678240974242,1.1549357938337485e-07,5.485489559789083e-09,2.185407403895859e-13,4.570883914243595e-12,7.094387518602354e-19,2.73125637321321e-12,1.0169602907433025e-17,7.930342394817458e-21,1.1793847618925956e-15,1.2709790450723538e-17,1.057157973650026e-12,8.243553757198158e-16,6.255343827655432e-17,5.073580602684875e-15,1.3935007048857043e-17,6.451090954684072e-22,3.852111621881101e-24,3.592011934463926e-22,7.630766874448424e-20,1.3985048023329648e-20,1.3290917397197895e-18,2.1693156586328205e-23
3.305116123506102e-10,0.0033257888,0.2,0.0,0.009414089156136068,0.199957104667518,0.1997419038722765,0.19999990312828933,0.1999702894836896,9.954452741864697e-16,1.1130083325940577e-14,1.9790097622888162e-16,6.15227139731133e-24,8.582238819934214e-05,9.490719351318842e-12,1.1907790586328726e-11,2.969187324353344e-05,0.00025807196482452926,1.1548857720953088e-07,5.53736240253087e-09,2.1856713855589753e-13,4.577416345988078e-12,7.162065131044781e-19,2.777264572435131e-12,1.0342369773323519e-17,8.305321636685441e-21,1.2108252348427592e-15,1.3256075467941484e-17,1.075478199637054e-12,8.525530764693262e-16,6.473892983722369e-17,5.24474597010513e-15,1.4283294910829964e-17,6.727326476079204e-22,4.0423211016740315e-24,3.7155210326580255e-22,7.9505678854633e-20,1.4445456405986655e-20,1.3626452005938197e-18,2.24392424455244e-23
3.322903047859516e-10,0.0033257888,0.2,0.0,0.009413582181065102,0.1999571001640566,0.19974140430541187,0.19999990328749423,0.19997029102536965,1.0184189784269755e-15,1.1269166590385075e-14,2.0422489272268037e-16,6.358206673128288e-24,8.583165155268157e-05,9.471295859382114e-12,1.1987828602937511e-11,2.969017724095541e-05,0.00025857132538343556,1.154836278067011e-07,5.589340786106652e-09,2.185924222742357e-13,4.583883163661895e-12,7.230565698449278e-19,2.8237302252083654e-12,1.051681592685327e-17,1.0639396538297363e-20,1.2428765758749809e-15,1.3822063760454352e-17,1.0939821877181812e-12,8.815114647073355e-16,6.698483587482941e-17,5.420446116466692e-15,1.463778919871777e-17,7.01368321151928e-22,4.2406733187948236e-24,3.842457609729681e-22,8.281496013705356e-20,1.4917706492795824e-20,1.3968039204724178e-18,2.3205937441288802e-23
3.3406899722129307e-10,0.0033257888,0.2,0.0,0.009413080341281506,0.19995709586985516,0.19974090947288684,0.19999990344694368,0.19997029254942417,1.0417738214641744e-15,1.1409221892747052e-14,2.1070875061702033e-16,6.569563134538153e-24,8.584049687403347e-05,9.452132751454937e-12,1.2067719722972619e-11,2.9688498567141474e-05,0.000259065951201059,1.1547873051064284e-07,5.641423505821333e-09,2.186166279454499e-13,4.590285747564912e-12,7.297541103983903e-19,2.8706544690489604e-12,1.0693038397037678e-17,8.43011252166042e-21,1.2755460563742767e-15,1.440832692983795e-17,1.1126703771783365e-12,9.112454568972172e-16,6.929237279398048e-17,5.600767483545018e-15,1.4998737465809884e-17,7.310480502673796e-22,4.447468241121254e-24,3.972891265062467e-22,8.623857504821857e-20,1.5402015606057516e-20,1.4315758402117533e-18,2.3993671150435557e-23
3.358476896566345e-10,0.0033257888,0.2,0.0,0.009412583578016451,0.19995709177792106,0.1997404193297132,0.19999990360663575,0.19997029405605832,1.0655135301826797e-15,1.155025131540101e-14,2.1735550167626572e-16,6.786444226436934e-24,8.584893814441542e-05,9.433225691829733e-12,1.2147460892352797e-11,2.9686837019629436e-05,0.0002595558872695124,1.1547388466886e-07,5.693609372968645e-09,2.1863979127814166e-13,4.596624721374239e-12,7.364182951787304e-19,2.918038423461126e-12,1.0870944316875327e-17,5.411650122594291e-21,1.3088409754216917e-15,1.5015448993100558e-17,1.1315432049778304e-12,9.41770182414613e-16,7.166277040659568e-17,5.785797496361002e-15,1.536620086473038e-17,7.6180469773706e-22,4.663015451156408e-24,4.1069033653221603e-22,8.977964728373757e-20,1.5898603410674177e-20,1.466968490252809e-18,2.48029013487923e-23
3.3762638209197596e-10,0.0033257888,0.2,0.0,0.009412091833362217,0.1999570878814785,0.19973993383133334,0.19999990376656832,0.19997029554547427,1.0896418404833908e-15,1.16922563890395e-14,2.2416813096840993e-16,7.008950310412039e-24,8.585698891117766e-05,9.414570436627514e-12,1.2227049086679156e-11,2.968519239902043e-05,0.00026004117815038683,1.1546908964137127e-07,5.745897214511655e-09,2.186619476122808e-13,4.602899443495762e-12,7.434803538223792e-19,2.965883195992805e-12,1.1050394458668332e-17,1.216819058032407e-20,1.3427686597244712e-15,1.5644026555197304e-17,1.1506011055992013e-12,9.73100759663079e-16,7.409727479785268e-17,5.97562456637834e-15,1.573990091432608e-17,7.9367201528215e-22,4.8876344045980155e-24,4.244564092401639e-22,9.34413627382681e-20,1.6407691923642783e-20,1.5029884126513778e-18,2.5634057026303643e-23
3.394050745273174e-10,0.0033257888,0.2,0.0,0.009411605050255257,0.19995708417396207,0.19973945293361575,0.19999990392673928,0.1999702970178711,1.1141624972261334e-15,1.1835239928034339e-14,2.311496574271087e-16,7.237187280156329e-24,8.586466230079989e-05,9.396162832309946e-12,1.230648131214635e-11,2.9683564508916913e-05,0.0002605218679789412,1.154643447959788e-07,5.798285872904513e-09,2.1868312937280667e-13,4.609112227217248e-12,7.502355977202063e-19,3.0141899108102546e-12,1.1231749268459861e-17,9.726342839893262e-21,1.377336463822228e-15,1.629466898339128e-17,1.1698445112924241e-12,1.005252423636796e-15,7.659714528745479e-17,6.170338094639816e-15,1.612016920431001e-17,8.266847305976084e-22,5.121654731400101e-24,4.385949534930552e-22,9.722697003359677e-20,1.692950551285881e-20,1.5396349275634106e-18,2.648759797042574e-23
3.4118376696265886e-10,0.0033257888,0.2,0.0,0.00941112317245973,0.19995708064901066,0.1997389765928512,0.19999990408714666,0.19997029847344486,1.1390792541247384e-15,1.1979204733767127e-14,2.383031342929429e-16,7.471272565401888e-24,8.587197103128381e-05,9.377998813125911e-12,1.2385754606197551e-11,2.968195315586328e-05,0.00026099800046824325,1.1545964951060971e-07,5.850774205935585e-09,2.1870336841798507e-13,4.615264734905921e-12,7.564776870211879e-19,3.062959660826669e-12,1.1415025039239137e-17,-3.37996305509853e-21,1.4125517693367048e-15,1.696799858244741e-17,1.1892738516485658e-12,1.0382413604647348e-15,7.916366061669159e-17,6.370028474883313e-15,1.650781471934774e-17,8.608785854866901e-22,5.365416550122407e-24,4.53113691249576e-22,1.0113978143884248e-19,1.7464270912861062e-20,1.57693640087765e-18,2.736398905183093e-23
3.429624593980003e-10,0.0033257888,0.2,0.0,0.009410646144550852,0.19995707730046122,0.19973850476574842,0.19999990424778835,0.19997029991238882,1.1643958737756734e-15,1.2124150667420007e-14,2.4563164746927654e-16,7.711300315910062e-24,8.587892742468766e-05,9.360074396308391e-12,1.2464866033461064e-11,2.9680358149285596e-05,0.0002614696189133236,1.1545500317961218e-07,5.903361086174591e-09,2.1872269897986958e-13,4.62135344701936e-12,7.638981036855619e-19,3.1121935063234487e-12,1.1599412186686496e-17,1.29280943643092e-20,1.4484219842260866e-15,1.7664650769490775e-17,1.2088895544071648e-12,1.0720831102293928e-15,8.179810738259111e-17,6.574787096617848e-15,1.6901483728042074e-17,8.962904152849041e-22,5.61927077865203e-24,4.680246915955519e-22,1.0518317327080872e-19,1.8012217228291176e-20,1.6148841448127131e-18,2.8263799388269847e-23
3.4474115183334175e-10,0.0033257888,0.2,0.0,0.009410173911899009,0.19995707412234268,0.19973803740943,0.19999990440866242,0.19997030133489344,1.1901161274959244e-15,1.2270081200917591e-14,2.53138317293234e-16,7.95737471101133e-24,8.588554341901823e-05,9.342385683497236e-12,1.2543812689434807e-11,2.967877930143217e-05,0.0002619367661952558,1.1545040520058612e-07,5.956045400961704e-09,2.1874114927068304e-13,4.6273820327598835e-12,7.709196993689121e-19,3.1618925742964137e-12,1.1785837454028906e-17,1.2267889286148698e-20,1.4849545446516938e-15,1.8385274250124575e-17,1.2286920448089851e-12,1.1067929429011064e-15,8.450179266565864e-17,6.7847063482244465e-15,1.7301367371666298e-17,9.329581784215473e-22,5.8835794827932866e-24,4.833339638507084e-22,1.093605871333269e-19,1.8573575932519403e-20,1.6534648823072724e-18,2.918756851476117e-23
3.4634197502514906e-10,0.0033257888,0.2,0.0,0.009409752957934293,0.1999570714029695,0.19973762057615643,0.19999990455364605,0.19997030260124696,1.213612586932868e-15,1.2402262921511007e-14,2.600492512306817e-16,8.184112045073962e-24,8.589121633907931e-05,9.3266642131301e-12,1.261472142504372e-11,2.9677372001127135e-05,0.0002623534110153127,1.15446307870289e-07,6.003543682993635e-09,2.187570254196509e-13,4.632758471860288e-12,7.765955793523352e-19,3.2070203736951464e-12,1.1955379544126715e-17,2.215887745438177e-21,1.5184063215741477e-15,1.9054877842119662e-17,1.246674338982363e-12,1.1387871511471785e-15,8.69953942522289e-17,6.978123179559735e-15,1.7667994641558463e-17,9.670650760217509e-22,6.130704318065021e-24,4.974549487916592e-22,1.1323774595126278e-19,1.9090459582377534e-20,1.688746746377043e-18,3.003970186190288e-23
3.4794279821695636e-10,0.0033257888,0.2,0.0,0.009409335805773023,0.19995706881286546,0.19973720729913685,0.1999999046988148,0.19997030385457137,1.2374418132391093e-15,1.253524371568371e-14,2.6710937037938513e-16,8.415914865399065e-24,8.589663108904526e-05,9.311127840618027e-12,1.2685492291885099e-11,2.967597750654405e-05,0.00026276649928024556,1.1544224880463897e-07,6.051119206783049e-09,2.1877223544198775e-13,4.63808482773458e-12,7.835758872026489e-19,3.252526598136867e-12,1.2125478714241064e-17,3.1075148255823353e-20,1.5524061002403464e-15,1.974492653123857e-17,1.2648085803906637e-12,1.1715093642281668e-15,8.954711353069663e-17,7.17586453173517e-15,1.8039564677006527e-17,1.0022498183241624e-21,6.38688003744018e-24,5.119075573566365e-22,1.1722890581070427e-19,1.961856878000458e-20,1.7245458647414156e-18,3.0911789654354895e-23
3.4954362140876366e-10,0.0033257888,0.2,0.0,0.009408922417181461,0.1999570663480543,0.19973679754795773,0.1999999048441672,0.19997030509499983,1.2616065735971647e-15,1.2669027490617747e-14,2.7432102103391083e-16,8.652870285154128e-24,8.590179561888341e-05,9.295773888179046e-12,1.2756123234919235e-11,2.9674595686455984e-05,0.00026317606140626186,1.1543822758357265e-07,6.098771190950504e-09,2.1878679703598295e-13,4.643364106498784e-12,7.896816313622932e-19,3.298412095560902e-12,1.22977300927688e-17,1.6081246914622557e-20,1.5869593573032015e-15,2.0455921539547597e-17,1.2830950738809151e-12,1.2049717350403895e-15,9.215793087318185e-17,7.377999843244406e-15,1.8416600303244213e-17,1.0385421604507452e-21,6.652394932007506e-24,5.266993974041461e-22,1.2133671351156597e-19,2.0158077236535444e-20,1.760904016552569e-18,3.180418174465806e-23
3.5114444460057096e-10,0.0033257888,0.2,0.0,0.009408512754410094,0.1999570640046717,0.19973639129246715,0.1999999049897018,0.19997030632266363,1.2861096407294869e-15,1.2803616153868304e-14,2.816865726304704e-16,8.895076171281546e-24,8.590671765428595e-05,9.280599728348756e-12,1.2826612219209916e-11,2.967322641135138e-05,0.0002635821275478983,1.1543424379377748e-07,6.146498863229254e-09,2.1880072927304806e-13,4.648598317522927e-12,7.950386469232778e-19,3.3446775835060413e-12,1.2471772301952341e-17,-4.150018404232475e-21,1.6220715850348334e-15,2.1188373251296248e-17,1.3015341224952383e-12,1.2391865976910583e-15,9.482882617092625e-17,7.584599215441537e-15,1.880081554396033e-17,1.0759724382796692e-21,6.92754526871761e-24,5.418382534220582e-22,1.2556385930215382e-19,2.0709160207405767e-20,1.797855544677512e-18,3.271722288525042e-23
3.5258518547319754e-10,0.0033257888,0.2,0.0,0.009408147212675832,0.19995706199634283,0.19973602862662776,0.19999990512083762,0.1999703074167545,1.308453949534085e-15,1.2925433478554786e-14,2.8844913040922987e-16,9.117619909338995e-24,8.591094636268744e-05,9.267094571848992e-12,1.2889929262657908e-11,2.9672004684036958e-05,0.0002639446227223871,1.1543069005458659e-07,6.189517850524327e-09,2.188127491471387e-13,4.6532673297572204e-12,8.011401106108176e-19,3.3866420127674376e-12,1.2628728816089442e-17,1.0261859119951379e-20,1.6541550628069027e-15,2.186635457308343e-17,1.3182599497605509e-12,1.2706345943271126e-15,9.728483937542367e-17,7.774413896572739e-15,1.9151675783637495e-17,1.1106584977210855e-21,7.183670459636937e-24,5.557678376507634e-22,1.2947258497743076e-19,2.1215177237734282e-20,1.831648301486259e-18,3.355705327070999e-23
3.540259263458241e-10,0.0033257888,0.2,0.0,0.009407784631810188,0.19995706008066416,0.19973566874646634,0.19999990525211883,0.19997030850070446,1.3310765663152165e-15,1.3047904622878923e-14,2.953400433175878e-16,9.344536864975874e-24,8.591499005993882e-05,9.253731105052195e-12,1.295312822696653e-11,2.9670792922564002e-05,0.0002643043319833064,1.1542716601563902e-07,6.232596976371846e-09,2.188242887967843e-13,4.657899361964697e-12,8.06802537504829e-19,3.4289154246856993e-12,1.2787197044748194e-17,1.0390076939992178e-20,1.6866997976408637e-15,2.256252193892517e-17,1.3351098098186658e-12,1.3027122027452886e-15,9.97911018538562e-17,7.967953828395678e-15,1.95061982175172e-17,1.1463153149872106e-21,7.448075054375871e-24,5.699934644559372e-22,1.3348221721313939e-19,2.1730842943928785e-20,1.8658943665344995e-18,3.4414505979476697e-23
3.554666672184507e-10,0.0033257888,0.2,0.0,0.009407424985267109,0.19995705825503973,0.19973531163053662,0.19999990538354442,0.1999703095746057,1.3539795239040691e-15,1.3171030186310202e-14,3.0236108518754206e-16,9.575885401445452e-24,8.59188539358307e-05,9.240507510129336e-12,1.3016207666729383e-11,2.9669591035965192e-05,0.0002646612767787097,1.1542367138907052e-07,6.27573569613386e-09,2.1883536217786107e-13,4.662494671475608e-12,8.123753249931699e-19,3.4714983513751593e-12,1.294681621671564e-17,1.0535489945796273e-20,1.7197098285269099e-15,2.327726687834036e-17,1.3520839216834206e-12,1.335427381884808e-15,1.0234836764169792e-16,8.165271498742396e-15,1.986517031614204e-17,1.182967179528721e-21,7.720992941731705e-24,5.84517536362864e-22,1.3759481367725706e-19,2.2256288415728378e-20,1.9005309783764655e-18,3.528992487610538e-23
3.567633340038146e-10,0.0033257888,0.2,0.0,0.009407103790523594,0.19995705668688193,0.1997349925720265,0.19999990550195007,0.1999703105326007,1.374833560121219e-15,1.3282403518324792e-14,3.087927615703343e-16,9.787941493476373e-24,8.592218185943851e-05,9.228724386565683e-12,1.3072875785001195e-11,2.9668517706707078e-05,0.00026498018106955253,1.154205511380506e-07,6.314611051141415e-09,2.1884494029090504e-13,4.666598815595075e-12,8.174821871741187e-19,3.5100880649212987e-12,1.3091434836127652e-17,1.1065811860864427e-20,1.7498200319181856e-15,2.3936749805465607e-17,1.3674670375849738e-12,1.3654231810130165e-15,1.0469412614968592e-16,8.346131103550233e-15,2.0192849572744755e-17,1.2168250341599377e-21,7.97409597500463e-24,5.978438029457147e-22,1.413859099069156e-19,2.2737660183807117e-20,1.9320695480902147e-18,3.609327774224312e-23
3.580600007891785e-10,0.0033257888,0.2,0.0,0.009406784932384036,0.19995705518781887,0.199734675719906,0.1999999056204711,0.19997031148259592,1.3959178087547736e-15,1.3394308761050497e-14,3.153326061618185e-16,1.0003686809871232e-23,8.592537182300895e-05,9.217051825784744e-12,1.3129444892548177e-11,2.9667452238421633e-05,0.00026529687878432996,1.1541745427600096e-07,6.353533851525794e-09,2.1885416017627937e-13,4.6706735113157e-12,8.224728845607175e-19,3.5489293191657537e-12,1.323708518622132e-17,7.753474467495788e-21,1.7803133662737778e-15,2.461189709865784e-17,1.3829511310871483e-12,1.3959494745737343e-15,1.0708234087562052e-16,8.530132430350127e-15,2.052462574615233e-17,1.2515271422400528e-21,8.234467899326424e-24,6.114142828527174e-22,1.4526364088496794e-19,2.322715754475546e-20,1.9640148210754772e-18,3.6911366528396934e-23
3.593566675745424e-10,0.0033257888,0.2,0.0,0.009406468392105795,0.19995705375609263,0.1997343610588831,0.19999990573910675,0.19997031242465657,1.4172337590447577e-15,1.3506746502216825e-14,3.2198194350572656e-16,1.022316741886524e-23,8.592842734079591e-05,9.205488561857808e-12,1.3185913961779689e-11,2.966639456694817e-05,0.0002656113852161827,1.1541438060046825e-07,6.392503711841808e-09,2.1886303129903801e-13,4.674719012680448e-12,8.275532554112137e-19,3.588022499101092e-12,1.3383525366115389e-17,1.0161304954121411e-20,1.81119279887065e-15,2.530300734493857e-17,1.39853635875325e-12,1.4270134686293367e-15,1.095135686628359e-16,8.717314657102139e-15,2.0860093411578086e-17,1.2870920735650108e-21,8.502291687676215e-24,6.252355801830389e-22,1.4922956960454191e-19,2.372487821390143e-20,1.9963696245764445e-18,3.774436454961791e-23
3.606533343599063e-10,0.0033257888,0.2,0.0,0.009406154151133182,0.19995705238998585,0.19973404857377267,0.1999999058578563,0.199970313358847,1.4387829025470904e-15,1.3619717457237867e-14,3.2874210801016474e-16,1.0446428636464063e-23,8.593135184598296e-05,9.194033347766614e-12,1.3242281973082257e-11,2.9665344628786437e-05,0.0002659237155516954,1.1541132991166766e-07,6.43152025021809e-09,2.1887156221855995e-13,4.6787351844504734e-12,8.327622407529e-19,3.627368000496779e-12,1.3530862960512748e-17,1.3459997365503277e-20,1.8424613041445306e-15,2.6010383366320124e-17,1.4142228768812018e-12,1.4586218354777135e-15,1.119883766644171e-16,8.907717251706783e-15,2.1199337844453887e-17,1.3235388368958247e-21,8.777754419568895e-24,6.393132746318797e-22,1.5328527960735e-19,2.4230920602754673e-20,2.0290902127573162e-18,3.859257520540494e-23
3.619500011452702e-10,0.0033257888,0.2,0.0,0.009405842191094917,0.19995705108782083,0.19973373824949522,0.19999990597671907,0.19997031428523104,1.4605667331169655e-15,1.3733222720792107e-14,3.356144440480616e-16,1.0673517646620106e-23,8.593414869249124e-05,9.182684954744611e-12,1.3298547914934848e-11,2.9664302361087142e-05,0.00026623388487165256,1.1540830201142696e-07,6.470583088318989e-09,2.1887976101499735e-13,4.682722591030826e-12,8.377724236387377e-19,3.666966218406236e-12,1.367933608917407e-17,9.024724687839117e-21,1.8741218635901626e-15,2.6734332257471908e-17,1.4300108413489515e-12,1.4907811667320507e-15,1.1450733377936428e-16,9.101379972573123e-15,2.154273373197685e-17,1.3608869318895928e-21,9.061047393147747e-24,6.536494978313027e-22,1.574323752739587e-19,2.4745383806909676e-20,2.0621678151601735e-18,3.9456303443736895e-23
3.632466679306341e-10,0.0033257888,0.2,0.0,0.009405532493801622,0.19995704984795865,0.19973343007107627,0.1999999060956943,0.19997031520387182,1.4825867468795377e-15,1.3847262846162993e-14,3.4260030599610283e-16,1.0904481981495899e-23,8.593682115674733e-05,9.171442171294582e-12,1.3354710783909453e-11,2.966326770164297e-05,0.0002665419081517876,1.154052967039506e-07,6.509691851303673e-09,2.1888763674064516e-13,4.686681604677191e-12,8.42817352428931e-19,3.706817524352187e-12,1.3828607296039897e-17,1.0377360662372689e-20,1.906177465490641e-15,2.7475165423481756e-17,1.4459004072563966e-12,1.523498401978221e-15,1.170710079256569e-16,9.298342869180011e-15,2.1890321132350875e-17,1.3991562875338486e-21,9.352366226404805e-24,6.6824579464855775e-22,1.6167248185044796e-19,2.5268367603992226e-20,2.095638426459945e-18,4.033573961667544e-23
