Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99)
5.163987257300928e-17,0.002771490666666666,0.2,0.0,0.008156496765686324,0.19999999998106618,0.19999999992063283,0.19999999999936677,0.19999999985155453,3.7927260526823216e-45,8.71435846520887e-36,2.9297744718634146e-69,2.7166785171716853e-90,3.786766417544333e-11,1.0781526176070836e-16,3.523413126227565e-27,1.4844548555251714e-10,7.936724342469957e-11,6.33173611238701e-13,3.486973966152088e-30,3.4418530202476005e-27,9.291310136652131e-28,2.9250594060214822e-46,3.127397346766601e-41,1.624141201582581e-55,5.194941794147515e-56,1.1298155315788225e-67,3.547398807745569e-117,1.287690223362272e-53,2.6916313804574305e-76
6.21238875110123e-17,0.002771490666666666,0.2,0.0,0.008156496711618916,0.1999999999772222,0.19999999990451958,0.1999999999992382,0.19999999982141697,4.562732096667261e-45,1.0483562442631811e-35,1.104039903828016e-68,1.4215608274008629e-89,4.555562160661773e-11,1.2970409913486529e-16,5.004786080189517e-27,1.7858309648682254e-10,9.548051597660068e-11,7.617210077725053e-13,5.879776915710218e-30,5.798916426616403e-27,1.566596210229524e-27,4.205187671628772e-46,7.185606538372966e-41,4.8682975466783585e-55,1.5574791229235192e-55,4.258349084361865e-67,1.9470061110939283e-116,3.860593354614937e-53,1.0142995917382316e-75
8.309191738701835e-17,0.002771490666666666,0.2,0.0,0.008156496603484144,0.19999999996953424,0.19999999987229308,0.19999999999898108,0.19999999976114177,6.102746635377417e-45,1.4021970739974475e-35,2.5802428947490294e-67,7.250688820167704e-88,6.093153616226795e-11,1.7348177301042055e-16,8.787864061038146e-27,2.3885827066695814e-10,1.2770706057570478e-10,1.0188151699894483e-12,1.3903888935173282e-29,1.368380811868132e-26,3.703979620276665e-27,7.738457743454739e-46,3.1778203543444188e-40,4.56973098502608e-54,1.4635563531389508e-54,9.964121075876107e-66,1.699358088651364e-114,3.627797664794779e-52,2.370516866087223e-74
1.040599472630244e-16,0.002771490666666666,0.2,0.0,0.008156496495349436,0.19999999996184628,0.19999999984006658,0.19999999999872395,0.19999999970086665,7.64276805030483e-45,1.7560379833715573e-35,1.5886687360339063e-66,5.828565277334628e-87,7.630745031003963e-11,2.1725944572509815e-16,1.3661912230997038e-26,2.991333814262475e-10,1.599336045036111e-10,1.2759084932400495e-12,2.7067703333824755e-29,2.6586466041826355e-26,7.209930680932614e-27,1.287096442038595e-45,9.461614738357986e-40,2.0086350748273958e-53,6.437641380912544e-54,6.138333882296909e-65,1.5712550742057376e-113,1.595735936102982e-51,1.4595409718678114e-73
1.459960070150365e-16,0.002771490666666666,0.2,0.0,0.00815649627908022,0.19999999994647036,0.19999999977561358,0.19999999999820967,0.19999999958031664,1.0722899866859698e-44,2.4637204931677196e-35,5.1904254546056505e-65,4.535935077575528e-85,1.0705927738086021e-10,3.0481478766717663e-16,2.6685908224886e-26,4.1968341251384e-10,2.243866903440455e-10,1.7900926206234651e-12,7.54240057675944e-29,7.374035575622172e-26,2.0085381766766926e-26,3.200432085244813e-45,5.515730040696383e-39,2.6588065800043256e-52,8.543120332497048e-53,2.0107876878732545e-63,2.1148714949981383e-111,2.1176408289111038e-50,4.768582689031302e-72
2.298681265190607e-16,0.002771490666666666,0.2,0.0,0.008156495846542572,0.19999999991571854,0.1999999996467076,0.19999999999718113,0.1999999993392173,1.688526974670682e-44,3.879095105593808e-35,5.11179479968452e-63,1.0265074430428723e-82,1.6856292662335856e-10,4.799254575915609e-16,6.583869321631554e-26,6.607827129297746e-10,3.5329285396301317e-10,2.8184507985135326e-12,3.0260450758011706e-28,2.92825490098401e-25,8.054184684297876e-26,1.677619204151374e-44,6.058629340256945e-38,8.559672977865e-51,2.767272132255284e-51,1.992508228428654e-61,9.503289736574608e-109,6.859477252658795e-49,4.696473144761106e-70
3.976123655271091e-16,0.002771490666666666,0.2,0.0,0.00815649498147042,0.1999999998542149,0.19999999938889565,0.19999999999512408,0.19999999885702174,2.928498589237847e-44,6.710027717926162e-35,1.0190030960168744e-60,7.169432749145299e-80,2.9157020551068165e-10,8.301467415176725e-16,1.9657059872185732e-25,1.1429782665840916e-09,6.11105148951738e-10,4.875126845423809e-12,1.6211992728951426e-27,1.5355810973746082e-24,4.310494839616697e-25,2.1688625949015406e-43,1.0473975316617896e-36,4.9642778342991814e-49,1.625071989691774e-49,4.021539753090559e-59,1.3250156652588306e-105,4.0282895528287106e-47,9.363097033821478e-68
7.331008435432059e-16,0.002771490666666666,0.2,0.0,0.00815649325133867,0.19999999973120766,0.1999999988732719,0.19999999999101023,0.19999999789264283,5.747302355673881e-44,1.237617252157754e-34,2.9980487044435257e-58,7.381864389738564e-77,5.37584684893523e-10,1.5305890850346656e-15,6.677763338426598e-25,2.1073571852561e-09,1.1267296099321828e-09,8.98831770869812e-12,1.0445651958015629e-26,9.484049237727785e-24,2.771493097263693e-24,4.6941968160317734e-42,2.341885672863341e-35,3.9687562833520804e-47,1.3315089246804866e-47,1.2124265267142373e-56,2.727777619743732e-102,3.300799392414312e-45,2.755897975877645e-65
1.4040777995753997e-15,0.002771490666666666,0.2,0.0,0.008156489791125396,0.19999999948519334,0.19999999784202488,0.19999999998278306,0.19999999596393375,2.8461546397256112e-43,2.3818146256611766e-34,1.0499368605696751e-55,9.654949539138819e-74,1.029613330085626e-09,2.9314728695778065e-15,2.4494414166805085e-24,4.03606626903462e-09,2.1579780159079035e-09,1.721405455771883e-11,7.468746862964334e-26,6.257604430355654e-23,1.9733567073061185e-23,1.2390146665998165e-40,5.879010537975184e-34,3.6308322721103626e-45,1.2772235649029606e-45,4.450487351922634e-54,7.1345721315078745e-99,3.1668864832401145e-43,9.667934288305191e-63
2.0750547556075933e-15,0.002771490666666666,0.2,0.0,0.008156486330979094,0.19999999923917924,0.19999999681077857,0.19999999997455678,0.19999999403528967,1.3290429317510022e-42,3.5674424693726363e-34,1.1316506333804905e-54,1.2990864443278073e-72,1.5216415571725935e-09,4.332355444080056e-15,5.350481321943836e-24,5.9647103495282385e-09,3.1892257339091124e-09,2.5438931630826723e-11,2.2957030367641984e-25,1.8233890707858273e-22,6.048304175590989e-23,6.7281930194538365e-40,3.1088794987997456e-33,2.8727190050774175e-44,1.0256267434540019e-44,4.850180860140422e-53,1.0546361043375232e-97,2.5433028858190016e-42,1.0427078320920424e-61
