Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104),SX(148)
4.984988922025518e-10,0.002217192533333333,0.2,0.0,0.005613238026148511,0.19992780306619443,0.19937462438691844,0.19999996072210433,0.1998578497602519,9.551488271531224e-23,1.960871066202291e-17,1.13064783305114e-22,3.6062680357640063e-32,0.00014439508290536008,3.684748035488686e-14,1.8369361924749498e-14,0.0001421496255077471,0.000625374986385406,3.989143426098385e-08,1.2514996006552703e-11,1.2363341299233854e-13,5.189146658261183e-13,2.7360645302292827e-22,8.851037709202049e-18,1.6617348369358668e-22,-4.4154666022054943e-20,1.1292413996621966e-21,7.244523835682803e-23,4.285384164172404e-16,1.7359125899740402e-22,1.2978412585850524e-24,1.7926532255005282e-20,4.0502764642477828e-25,1.4482648413617227e-30,1.7443151428351137e-33,2.5278253626797595e-30,4.2686077992687284e-27,3.7145057978368064e-26,5.525123826703807e-24
4.994602982908997e-10,0.002217192533333333,0.2,0.0,0.005612109530548036,0.19992778936573094,0.19937349462375267,0.19999996073232243,0.19985787842067623,9.582180009294353e-23,1.9688729563842682e-17,1.136324736755092e-22,3.637691419691262e-32,0.00014442248818878135,3.676615115381476e-14,1.8435271671567807e-14,0.00014212096287713978,0.0006265047472893423,3.988342178328863e-08,1.2570527740146772e-11,1.2365680166772397e-13,5.195688609381129e-13,3.0041575212482155e-22,8.489431145383326e-18,1.6462038383222368e-22,3.564071511253972e-20,1.1369370268449305e-21,7.333449124400733e-23,4.301364645691558e-16,1.7555928467379956e-22,1.310616532626411e-24,1.8105431063982215e-20,2.424643540722334e-25,1.4672353306429027e-30,1.7710726071730068e-33,2.559340178437948e-30,4.316193736913398e-27,3.7451508844590896e-26,5.584587849460632e-24
5.004217043792476e-10,0.002217192533333333,0.2,0.0,0.005610981621082806,0.19992777584179505,0.19937236510107503,0.1999999607425402,0.19985790707369627,9.612162034665182e-23,1.976922126045736e-17,1.1419459296136715e-22,3.6688252078471916e-32,0.00014444954042445882,3.668514006527535e-14,1.850127153607306e-14,0.0001420923076468747,0.0006276342677010889,3.987541354874581e-08,1.262617205648467e-11,1.2367988824481038e-13,5.202228471486102e-13,2.815569620005149e-22,8.475400052011162e-18,1.5943405987487037e-22,-3.1510724257610656e-20,1.1472756564804068e-21,7.423272879879197e-23,4.3170515338915037e-16,1.7749039371631798e-22,1.3236416211278722e-24,1.828573313256824e-20,1.4144136150661026e-25,1.486450133487907e-30,1.798180798469516e-33,2.5916965267983076e-30,4.364218618314016e-27,3.775979030507419e-26,5.6246751611324845e-24
5.013831104675956e-10,0.002217192533333333,0.2,0.0,0.005609854295276768,0.19992776249326472,0.19937123581876226,0.19999996075275764,0.19985793571920382,9.641350084891946e-23,1.9850226664433347e-17,1.1475359346975807e-22,3.6999579955012073e-32,0.00014447624185680985,3.6604445199904293e-14,1.856736143555528e-14,0.0001420636599252258,0.0006287635477440215,3.9867409539207546e-08,1.268192929519738e-11,1.2370267464390258e-13,5.208766258909571e-13,3.0238446213365686e-22,8.293429808359706e-18,1.6303277694431495e-22,3.680329114879254e-20,1.155277182246662e-21,7.514002329070115e-23,4.332543572855068e-16,1.7936995226353398e-22,1.3368545596335872e-24,1.8467444918087956e-20,1.1714815163547035e-25,1.505902047521763e-30,1.8256442067802436e-33,2.6212179029463992e-30,4.412687450876137e-27,3.806991447233428e-26,5.651493449826256e-24
5.023445165559435e-10,0.002217192533333333,0.2,0.0,0.0056087275506698335,0.19992774931902407,0.19937010677669145,0.1999999607629747,0.19985796435709322,9.669956275441047e-23,1.993164063695098e-17,1.153117272979321e-22,3.731236782456845e-32,0.00014450259471735283,3.652406472645698e-14,1.8633541237591562e-14,0.0001420350198179116,0.0006298925875410137,3.985940973664262e-08,1.2737799334725127e-11,1.237251627754246e-13,5.215301985922955e-13,3.0036253462457605e-22,8.173140254457441e-18,1.5931790753215408e-22,1.2510514554081635e-20,1.1649499485724466e-21,7.605644727875546e-23,4.3479008015062017e-16,1.8124683893535927e-22,1.3501370247172366e-24,1.8650571366257713e-20,1.124518008818485e-25,1.5255633112567356e-30,1.853466959219233e-33,2.646829970766863e-30,4.461603096014603e-27,3.838188675602299e-26,5.676592508584045e-24
5.033059226442914e-10,0.002217192533333333,0.2,0.0,0.0056076013848177465,0.19992773631796384,0.19936897797474018,0.19999996077319146,0.19985799298726115,9.698149873807063e-23,2.0013590959412724e-17,1.1586751092233755e-22,3.7624413763709154e-32,0.0001445286012247811,3.644399683593091e-14,1.869981086594803e-14,0.0001420063874281379,0.0006310213872144404,3.985141412313563e-08,1.2793781865960132e-11,1.2374735453791366e-13,5.221835666596866e-13,3.081529026946668e-22,8.069944951719932e-18,1.576569996258019e-22,4.175771648004791e-20,1.173713160369403e-21,7.698207357884416e-23,4.363117787527403e-16,1.8309928302149314e-22,1.3633634657094155e-24,1.883511704073403e-20,1.3920096220079484e-25,1.5454060955178255e-30,1.881652624036174e-33,2.6697300699383178e-30,4.5109666812054775e-27,3.869570480385888e-26,5.705398518797197e-24
5.042673287326393e-10,0.002217192533333333,0.2,0.0,0.0056064757952919994,0.19992772348898102,0.19936784941278662,0.19999996078340795,0.19985802160960697,9.72709246365652e-23,2.0094895566179114e-17,1.1642310976374457e-22,3.7934923811065224e-32,0.00014455426358497093,3.6364239730823736e-14,1.8766170007456247e-14,0.0001419777628566455,0.0006321499468861807,3.9843422680886406e-08,1.2849876107918051e-11,1.2376925181968053e-13,5.228367314867432e-13,2.852071279272893e-22,8.46376988575182e-18,1.600853318147856e-22,-3.381333748321795e-20,1.184384144255776e-21,7.791697527114277e-23,4.378358960059365e-16,1.8496033233986091e-22,1.3765856425755161e-24,1.9021085173615502e-20,1.6112090900476265e-25,1.5654177853374653e-30,1.9102043584967574e-33,2.691968431571225e-30,4.560779404853996e-27,3.9011375964892457e-26,5.738185834935904e-24
5.052287348209872e-10,0.002217192533333333,0.2,0.0,0.005605350779679724,0.19992771083097904,0.19936672109070938,0.19999996079362412,0.1998580502240323,9.756883815550774e-23,2.0176028707129313e-17,1.1698814335764852e-22,3.825284364594165e-32,0.0001445795839911243,3.6284791557162025e-14,1.8832618652769685e-14,0.00014194914620174607,0.0006332782666776196,3.983543539220905e-08,1.2906083076884384e-11,1.237908564972537e-13,5.234896944396813e-13,3.057086079874069e-22,8.514448721640368e-18,1.6599749421600125e-22,3.0041544423022943e-20,1.192660662274901e-21,7.886122576682782e-23,4.39396771253136e-16,1.868231884651181e-22,1.3900263832384828e-24,1.9208485241644212e-20,2.059820316756199e-25,1.5855998237010778e-30,1.9391252334111774e-33,2.7145441540876093e-30,4.611044223226734e-27,3.932890127133536e-26,5.774242340301009e-24
5.061901409093351e-10,0.002217192533333333,0.2,0.0,0.005604226335583594,0.19992769834286764,0.19936559300838758,0.19999996080384005,0.1998580788304412,9.787602219056089e-23,2.0256945407837156e-17,1.17560014645149e-22,3.8575116798394426e-32,0.0001446045646237576,3.620565056040307e-14,1.8899156677473412e-14,0.00014192053755937055,0.0006344063467096528,3.9827452239531344e-08,1.2962402202765903e-11,1.2381217043745809e-13,5.241424568836433e-13,2.882628256546442e-22,8.732874913058526e-18,1.6325809911151303e-22,-3.525406888073861e-20,1.2032808085244658e-21,7.981489898045302e-23,4.4098404777637834e-16,1.8878641627673582e-22,1.4036829448078903e-24,1.9397327113852123e-20,1.6999759426101808e-25,1.6059591449790705e-30,1.968418454890974e-33,2.73824979891711e-30,4.661766162723572e-27,3.9648282534086363e-26,5.812003043109778e-24
5.071515469976831e-10,0.002217192533333333,0.2,0.0,0.005603102460621719,0.19992768602356284,0.19936446516570078,0.19999996081405577,0.1998581074287402,9.819045370294184e-23,2.0337743262496743e-17,1.181365797540298e-22,3.890034565674819e-32,0.00014462920765078373,3.61268149600462e-14,1.8965784005520315e-14,0.00014189193702310776,0.0006355341871026895,3.981947320539393e-08,1.301883339911473e-11,1.238331954951965e-13,5.247950201572597e-13,2.9273818228632677e-22,8.897107317420264e-18,1.6791206331369962e-22,-1.2072612920066173e-20,1.2124212507597982e-21,8.077806942864093e-23,4.4259213079390594e-16,1.9079325393544709e-22,1.4175739630181909e-24,1.9587622501644356e-20,1.1347591894056642e-25,1.626502281829853e-30,1.9980873884254096e-33,2.7626793661956997e-30,4.7129507496650426e-27,3.996952879847995e-26,5.845072126991737e-24
5.08112953086031e-10,0.002217192533333333,0.2,0.0,0.005601979152427546,0.19992767387198704,0.19936333756252908,0.1999999608242712,0.19985813601883778,9.851046515484025e-23,2.041829894355699e-17,1.1871947543596112e-22,3.92309511099246e-32,0.00014465351522755163,3.6048282979298726e-14,1.903250050779709e-14,0.00014186334468424758,0.0006366617879766553,3.981149827244969e-08,1.3075376778509814e-11,1.2385393351549325e-13,5.254473855865013e-13,2.877407770707015e-22,9.036977090337115e-18,1.704420528042025e-22,-4.0221274206494156e-20,1.222551886001308e-21,8.175081228293443e-23,4.442220021415249e-16,1.9276840684275566e-22,1.4317110097405496e-24,1.9779383744815796e-20,1.1795910314105014e-25,1.6472298003385353e-30,2.0281354505287835e-33,2.7863291112328745e-30,4.764603054826263e-27,4.029265721053534e-26,5.872494496950905e-24
5.090743591743789e-10,0.002217192533333333,0.2,0.0,0.005600856408649766,0.19992766188706873,0.19936221019875294,0.19999996083448648,0.19985816460064518,9.882440942205071e-23,2.0499754041889553e-17,1.193064315290005e-22,3.9567693976474925e-32,0.0001446774894969473,3.5970052860435556e-14,1.909930628428011e-14,0.00014183476063181719,0.0006377891494509946,3.980352742346288e-08,1.3132032909376884e-11,1.2387438633197129e-13,5.260995544784625e-13,3.1248340529832445e-22,8.679263477904473e-18,1.6878182196578297e-22,3.2665555613471664e-20,1.2309627057403326e-21,8.273320337728955e-23,4.458567162849003e-16,1.9471893941173732e-22,1.4459511790433621e-24,1.997262458183117e-20,1.7213023192708685e-25,1.668132854913698e-30,2.058565966903378e-33,2.808445242628547e-30,4.816726789149591e-27,4.061767533743554e-26,5.90166487923755e-24
5.100357652627268e-10,0.002217192533333333,0.2,0.0,0.005599734226952207,0.19992765006774274,0.19936108307425357,0.1999999608447016,0.19985819317407535,9.913118230310307e-23,2.0581648048164093e-17,1.1988769497677804e-22,3.990134191915098e-32,0.0001447011325893662,3.589212292394589e-14,1.9166201141526406e-14,0.00014180618495262745,0.000638916271644676,3.979556064130856e-08,1.318880054604674e-11,1.2389455576846986e-13,5.26751528135428e-13,2.9514661639676706e-22,8.66475252167084e-18,1.6371515870664237e-22,-2.9154388512808006e-20,1.2418059687783414e-21,8.372531914460851e-23,4.47461517619433e-16,1.9666787488506078e-22,1.4600032125833442e-24,2.0167352675921007e-20,2.25841333936771e-25,1.6892014678893273e-30,2.0893820741265224e-33,2.829903325521426e-30,4.869323076662529e-27,4.0944597255698894e-26,5.9390908068764966e-24
5.109971713510747e-10,0.002217192533333333,0.2,0.0,0.005598612605013743,0.19992763841295005,0.19935995618891228,0.19999996085491648,0.19985822173904386,9.942991978843732e-23,2.0664031014005044e-17,1.2046595334362303e-22,4.023516794781543e-32,0.00014472444662283474,3.581449142378042e-14,1.9233184999211737e-14,0.0001417776177313068,0.0006400431546761936,3.978759790897177e-08,1.3245680066129576e-11,1.2391444363709642e-13,5.274033078293388e-13,3.147518144731552e-22,8.481361846711059e-18,1.673411872263981e-22,3.436437933458835e-20,1.250493779898228e-21,8.472723644456736e-23,4.490468875090373e-16,1.9869140382241693e-22,1.47403523867489e-24,2.0363575223881786e-20,2.1222989609902006e-25,1.7104374210084635e-30,2.120586811817646e-33,2.8530510535936883e-30,4.922392305550414e-27,4.1273436218728184e-26,5.982746821879401e-24
5.119585774394226e-10,0.002217192533333333,0.2,0.0,0.005597491540528189,0.19992762692163782,0.19935882954261117,0.19999996086513125,0.1998582502954681,9.972259659480347e-23,2.0746810691452268e-17,1.2104329989160713e-22,4.057057096608489e-32,0.00014474743370303968,3.573715666240812e-14,1.9300257729735422e-14,0.00014174905905034219,0.0006411697986635694,3.9779639209546876e-08,1.3302671337731184e-11,1.239340517405085e-13,5.280548948271745e-13,3.1296444201114826e-22,8.348521393080754e-18,1.6340173295225426e-22,1.184902144285017e-20,1.2607393567035301e-21,8.573903246266355e-23,4.506181387587308e-16,2.0076099871775962e-22,1.488232878538601e-24,2.0561297517750895e-20,1.716273370241133e-25,1.7318563364472912e-30,2.152183362072153e-33,2.8786164907455266e-30,4.9759366698938605e-27,4.1604198228085935e-26,6.02368018233163e-24
5.129199835277706e-10,0.002217192533333333,0.2,0.0,0.005596371031204207,0.19992761559275932,0.19935770313523266,0.1999999608753459,0.19985827884326768,1.0001100367645249e-22,2.0830107399720347e-17,1.2161803940995404e-22,4.0904972551698626e-32,0.0001447700959234007,3.566011696536539e-14,1.9367419257104194e-14,0.00014172050899011483,0.0006422962037243586,3.9771684526236826e-08,1.335977402067643e-11,1.239533818699903e-13,5.287062903775546e-13,3.2048745357919946e-22,8.248283024762677e-18,1.6170969639011477e-22,3.940791096811147e-20,1.270138038766557e-21,8.676078465618859e-23,4.521743347054319e-16,2.028519063110541e-22,1.5026096228324318e-24,2.0760524171721435e-20,1.2840571848794835e-25,1.753474028388549e-30,2.184175228634592e-33,2.9050485392913333e-30,5.029960535091823e-27,4.1936881229136863e-26,6.056806224445788e-24
5.138813896161185e-10,0.002217192533333333,0.2,0.0,0.00559525107476522,0.19992760442527402,0.19935657696665968,0.1999999608855604,0.1998583073823644,1.0030708328046746e-22,2.091279905643863e-17,1.2219266243462522e-22,4.1237716481115955e-32,0.00014479243536508185,3.558337066510777e-14,1.9434669280763173e-14,0.00014169196762894151,0.0006434223699756519,3.9763733842352537e-08,1.341698732634797e-11,1.2397243580705628e-13,5.293574957173075e-13,2.987531254029401e-22,8.654202461738011e-18,1.6437247070083113e-22,-3.209296065119892e-20,1.2813428069328277e-21,8.779257074603048e-23,4.537334972580567e-16,2.048266177013736e-22,1.5170207356134499e-24,2.0961258401186806e-20,2.1172746051395687e-25,1.7752898613956263e-30,2.2165661079748345e-33,2.929400344119075e-30,5.084467598677997e-27,4.227149270425934e-26,6.088053277025766e-24
5.148427957044664e-10,0.002217192533333333,0.2,0.0,0.005594131668949299,0.19992759341814734,0.19935545103677552,0.19999996089577485,0.19985833591268187,1.0061203030464718e-22,2.0995340149307115e-17,1.2277721634787978e-22,4.1578526392100166e-32,0.00014481445409712942,3.5506916046381706e-14,1.9502007789167867e-14,0.00014166343504310467,0.0006445482975340754,3.9755787141312085e-08,1.3474312326095404e-11,1.239912153219364e-13,5.300085120577118e-13,3.1847382593853803e-22,8.710786621777182e-18,1.7042432264486822e-22,2.8765119147293585e-20,1.2902792815691337e-21,8.883446878300849e-23,4.553312933306943e-16,2.0695898915382262e-22,1.531691469847236e-24,2.116350954501803e-20,1.6173670750280962e-25,1.797291133742505e-30,2.249359605841217e-33,2.9535288041554813e-30,5.139461984653876e-27,4.2608032950930264e-26,6.125392129073752e-24
5.158042017928143e-10,0.002217192533333333,0.2,0.0,0.005593012811509082,0.19992758257035084,0.1993543253454641,0.19999996090598915,0.19985836443414584,1.0092677741879981e-22,2.1077675364730882e-17,1.2336886871924197e-22,4.192388260279265e-32,0.0001448361541764635,3.543075148273258e-14,1.9569434658542507e-14,0.0001416349113068937,0.0006456739865157979,3.974784440664002e-08,1.3531748402032393e-11,1.2400972217561963e-13,5.306593406103344e-13,3.016425723055638e-22,8.941491621432094e-18,1.6760908982304562e-22,-3.40448099029595e-20,1.3014661729770076e-21,8.988655732788977e-23,4.56956836723504e-16,2.0888317482073067e-22,1.5463634819911538e-24,2.1367287685098174e-20,3.3598946746879427e-25,1.8194714248628963e-30,2.282559067678641e-33,2.9769201099801914e-30,5.19494585756408e-27,4.294650334389321e-26,6.169553948204187e-24
5.167656078811622e-10,0.002217192533333333,0.2,0.0,0.005591894500211666,0.19992757188086205,0.19935319989260972,0.19999996091620342,0.19985839294668398,1.0124940142565663e-22,2.1159893249627126e-17,1.2396558892963445e-22,4.227243197780917e-32,0.00014485753764795995,3.5354875324995933e-14,1.9636949812731255e-14,0.00014160639649263764,0.0006467994370365312,3.9739905621966754e-08,1.3589295483488227e-11,1.2402795811766276e-13,5.313099825619216e-13,3.0603934455061976e-22,9.125492874063079e-18,1.7268080363436318e-22,-1.1813900982087096e-20,1.3112385663899904e-21,9.094891556739361e-23,4.58605152965598e-16,2.1072935923584832e-22,1.560809185426324e-24,2.1572605108880434e-20,5.850899064917919e-25,1.8418356204708254e-30,2.3161677566802947e-33,3.001506224528668e-30,5.250919524291028e-27,4.3286913017418533e-26,6.237247719455618e-24
5.177270139695101e-10,0.002217192533333333,0.2,0.0,0.005590776732838537,0.1999275613486646,0.199352074678097,0.1999999609264176,0.1998584214502259,1.0157800421582997e-22,2.124187411187161e-17,1.245692248442575e-22,4.2627045639377047e-32,0.00014487860654448988,3.5279285926011156e-14,1.9704553125212078e-14,0.00014157789067074242,0.0006479246492115333,3.973197077102787e-08,1.364695372311268e-11,1.2404592488821794e-13,5.319604390882119e-13,3.011490015042956e-22,9.26803953179065e-18,1.7534678402833589e-22,-3.922769987023861e-20,1.3219773700573879e-21,9.202162338385131e-23,4.602773602675187e-16,2.127931965721067e-22,1.5752110827397531e-24,2.1779475009372685e-20,6.16788034290249e-25,1.8644104719415167e-30,2.3501892468628682e-33,3.0329025134334356e-30,5.307383316239427e-27,4.362927944711572e-26,6.331192719588428e-24
5.186884200578581e-10,0.002217192533333333,0.2,0.0,0.005589659507185444,0.199927550972748,0.19935094970181125,0.1999999609366318,0.19985844994470298,1.0190015390346012e-22,2.1324738036976562e-17,1.2517704981610337e-22,4.298833937575949e-32,0.0001448993628870194,3.520398165735168e-14,1.9772244693814813e-14,0.00014154939390972074,0.0006490496231556118,3.972403983766335e-08,1.3704723721189916e-11,1.2406362421651443e-13,5.326107113475463e-13,3.2550525346274e-22,8.887190584121874e-18,1.7341545446817693e-22,3.20276180586014e-20,1.3310451129875498e-21,9.310476137516994e-23,4.619541036215467e-16,2.1525497300382666e-22,1.5901542367680808e-24,2.1987912149997905e-20,2.857724690245414e-25,1.8872575260809148e-30,2.3846279579828087e-33,3.075381718575297e-30,5.364342838763351e-27,4.3973610558931123e-26,6.41852777210617e-24
5.19649826146206e-10,0.002217192533333333,0.2,0.0,0.005588542821062342,0.19992754075210767,0.19934982496363807,0.19999996094684594,0.19985847843004867,1.0221452902369802e-22,2.140802922971548e-17,1.257785601318705e-22,4.3345961159063465e-32,0.00014491980868458433,3.512896096346218e-14,1.984002432792831e-14,0.00014152090627623314,0.0006501743589831278,3.9716112805817025e-08,1.3762604139719654e-11,1.2408105782248732e-13,5.332608004951621e-13,3.0838776054585607e-22,8.86807888297872e-18,1.680673820156711e-22,-2.881976792707622e-20,1.342504336559336e-21,9.419841079296357e-23,4.635981745896478e-16,2.175587749169384e-22,1.6056080734833177e-24,2.2197925185791104e-20,1.5674132327308299e-25,1.9104390816595755e-30,2.419489450161855e-33,3.120983973893489e-30,5.421807264546517e-27,4.431992228208798e-26,6.467116359949828e-24
5.206112322345539e-10,0.002217192533333333,0.2,0.0,0.005587426672293268,0.19992753068574506,0.19934870046346354,0.1999999609570601,0.1998585069061981,1.0252011709870431e-22,2.1491808414339192e-17,1.2637680586115723e-22,4.370380676904087e-32,0.00014493994593440927,3.5054222222989063e-14,1.9907891950665978e-14,0.00014149242783511516,0.0006512988568079974,3.970818965953589e-08,1.3820595426437332e-11,1.2409822741479866e-13,5.3391070765728e-13,3.2800258917475116e-22,8.667298065535374e-18,1.7192021384053374e-22,3.4239227240043604e-20,1.3518362006085303e-21,9.530265336046707e-23,4.652210769555961e-16,2.1999394245023496e-22,1.6216165673254008e-24,2.2409521905081602e-20,-5.786514937951526e-26,1.9339594043722333e-30,2.454780031466103e-33,3.1622650172861346e-30,5.479787833792215e-27,4.466822942064193e-26,6.4840020348719874e-24
5.215726383229018e-10,0.002217192533333333,0.2,0.0,0.0055863110587162715,0.19992752077266743,0.1993475762011742,0.1999999609672743,0.19985853537308826,1.02818849686472e-22,2.157598891097055e-17,1.2697382757616824e-22,4.4063267662586995e-32,0.00014495977662193777,3.4979763863613647e-14,1.997584743718913e-14,0.00014146395864941312,0.0006524231167436947,3.970027038296932e-08,1.3878697434859017e-11,1.2411513469316406e-13,5.345604339569336e-13,3.2624163073696643e-22,8.510655628371642e-18,1.6743764025025721e-22,1.1951706730364574e-20,1.3627148803222691e-21,9.64175711496492e-23,4.668276392909811e-16,2.224995869294055e-22,1.6380641181702986e-24,2.2622707715935846e-20,-2.995248509384609e-25,1.9577608475029385e-30,2.4905056187061704e-33,3.1942600895461364e-30,5.538293384895467e-27,4.501853837279341e-26,6.474692938005881e-24
5.225340444112497e-10,0.002217192533333333,0.2,0.0,0.005585195978183318,0.19992751101188788,0.199346452176657,0.19999996097748848,0.19985856383065786,1.0311280525024672e-22,2.1660691307004265e-17,1.27567636658146e-22,4.442118071666654e-32,0.000144979302720904,3.490558433676434e-14,2.004389071328245e-14,0.00014143549878041427,0.0006535471389032556,3.9692354960368566e-08,1.3936909776387332e-11,1.2413178134638203e-13,5.352099805001567e-13,3.33890030364269e-22,8.406158126407466e-18,1.6557488021279425e-22,3.9625763153439107e-20,1.3727483150590434e-21,9.754324650502912e-23,4.684166937890534e-16,2.2472243192517505e-22,1.65454152492951e-24,2.2837487028466723e-20,-2.3246394889850567e-25,1.9817558201475875e-30,2.5266706653943627e-33,3.213773319126331e-30,5.5973275309448414e-27,4.5370846762948844e-26,6.450367623960039e-24
5.234954504995977e-10,0.002217192533333333,0.2,0.0,0.005584081428560191,0.19992750140242546,0.1993453283897993,0.1999999609877027,0.1998585922788472,1.0341514220345665e-22,2.1744780772898008e-17,1.281612930320891e-22,4.4777036302230537e-32,0.00014499852619334383,3.483168209664467e-14,2.011202147797927e-14,0.0001414070482876825,0.0006546709233992802,3.9684443376085996e-08,1.3995231610142652e-11,1.2414816905398174e-13,5.358593483828858e-13,3.1188382780114986e-22,8.851611425191662e-18,1.6864851277517997e-22,-3.2428795101525147e-20,1.3845988583965045e-21,9.867976202110736e-23,4.700094139202051e-16,2.2671978371836986e-22,1.6706494893381123e-24,2.3053862639106602e-20,5.303087403737316e-26,2.0058582889108925e-30,2.5632778317191894e-33,3.2229283141743885e-30,5.6568886810686e-27,4.572516201607706e-26,6.442123427932061e-24
5.244568565879456e-10,0.002217192533333333,0.2,0.0,0.005582967407726415,0.19992749194330492,0.19934420484048898,0.19999996099791703,0.1998586207175986,1.0372734910973459e-22,2.182872074272094e-17,1.2876597081278863e-22,4.514208028811802e-32,0.000145017448989733,3.4758055546674806e-14,2.0180239723094935e-14,0.00014137860722908247,0.0006557944703439336,3.9676535614574455e-08,1.4053664145576488e-11,1.2416429948464826e-13,5.365085386765231e-13,3.3198355634415004e-22,8.917348112181825e-18,1.7522389427609815e-22,2.9287231878181406e-20,1.3941579165335777e-21,9.98272006101952e-23,4.716452563549768e-16,2.2867570090265506e-22,1.6863664691506377e-24,2.3271843704025656e-20,3.7203328211964374e-25,2.0300184947675704e-30,2.6003284753123514e-33,3.229458582434196e-30,5.716972344353007e-27,4.608148308068525e-26,6.476441818392377e-24
5.254182626762935e-10,0.002217192533333333,0.2,0.0,0.00558185391357516,0.19992748263355675,0.19934308152861438,0.1999999610081314,0.19985864914685583,1.0403864998639996e-22,2.1913155770952047e-17,1.293777985794647e-22,4.5515401352018096e-32,0.00014503607304899662,3.468470314061543e-14,2.0248545448954735e-14,0.00014135017566081472,0.0006569177798489504,3.966863166038662e-08,1.4112207576251304e-11,1.2418017429826312e-13,5.371575524527928e-13,3.307320048153624e-22,8.694985392958705e-18,1.7070308422097358e-22,9.954823805934082e-21,1.4052056182504122e-21,1.0098564569807419e-22,4.732987605347689e-16,2.309478093006618e-22,1.7019802927314793e-24,2.349144072609371e-20,3.7311865655794345e-25,2.0542550520121397e-30,2.6378237099383433e-33,3.244552914354553e-30,5.777576991463405e-27,4.6439803780163676e-26,6.5455257836385475e-24
5.263796687646414e-10,0.002217192533333333,0.2,0.0,0.005580740944013151,0.19992747347221723,0.19934195845406405,0.19999996101834588,0.1998586775665642,1.0433869367550997e-22,2.1998403427614733e-17,1.2998385124844256e-22,4.588671672040849e-32,0.0001450544002985583,3.461162339596837e-14,2.031693861561396e-14,0.0001413217536374455,0.0006580408520256381,3.9660731498174365e-08,1.4170861099131156e-11,1.2419579514400904e-13,5.378063907648345e-13,3.3817572716338244e-22,8.457709951436176e-18,1.671434488148409e-22,3.672608776978921e-20,1.4154943559616804e-21,1.0215518128154673e-22,4.749192745897003e-16,2.3328457866701974e-22,1.717690082871603e-24,2.3712662501402766e-20,3.2062417650863152e-25,2.0786457536597025e-30,2.6757655782248008e-33,3.270814871662771e-30,5.8387050060081505e-27,4.680012708184012e-26,6.6140585272768626e-24
5.273410748529893e-10,0.002217192533333333,0.2,0.0,0.005579628496960587,0.19992746445832846,0.19934083561672714,0.19999996102856044,0.19985870597667085,1.0463991976784338e-22,2.2083144498796016e-17,1.305837874862172e-22,4.6251938636573426e-32,0.00014507243265435486,3.453881481720858e-14,2.038541889154404e-14,0.00014129334121193966,0.0006591636869848807,3.965283511268825e-08,1.4229623531867724e-11,1.242111636619333e-13,5.384550546554196e-13,3.17431635602304e-22,8.877187368619617e-18,1.6982815665872935e-22,-3.1772706218874804e-20,1.4275292807980503e-21,1.0333589180307218e-22,4.765169557709074e-16,2.359211447849566e-22,1.733967355592511e-24,2.3935513756981382e-20,-4.444342040949962e-27,2.1032718495704525e-30,2.7141577025373067e-33,3.3054342305491884e-30,5.9003647969712196e-27,4.7162476580645585e-26,6.655024031141436e-24
5.283024809413372e-10,0.002217192533333333,0.2,0.0,0.005578516570351048,0.19992745559093808,0.19933971301649328,0.19999996103877515,0.1998587343771244,1.0495177087450165e-22,2.21676474507166e-17,1.3119362385555519e-22,4.662497151508889e-32,0.00014509017202098395,3.446627589235266e-14,2.045398623522982e-14,0.00014126493843568297,0.0006602862848371379,3.9644942488776613e-08,1.4288496061594802e-11,1.2422628148144342e-13,5.391035451447042e-13,3.3710323651817944e-22,9.021134111286641e-18,1.7714433934704323e-22,2.8265594786579545e-20,1.4373620103699163e-21,1.0452786204193347e-22,4.78155029481842e-16,2.378323349058245e-22,1.750408535992668e-24,2.4160003328635005e-20,4.407889866068979e-25,2.1281518501847994e-30,2.7530047483054333e-33,3.3331202328359826e-30,5.962561633939503e-27,4.752686114200651e-26,6.682423255211992e-24
5.292638870296852e-10,0.002217192533333333,0.2,0.0,0.00557740516213141,0.19992744686909947,0.19933859065325235,0.19999996104899,0.19985876276787493,1.0526728683366841e-22,2.22525648857735e-17,1.3181416231479555e-22,4.7008651845831743e-32,0.00014510762029171947,3.43940050963285e-14,2.052264064937979e-14,0.00014123654535851409,0.0006614086456924488,3.963705361138514e-08,1.4347479161165266e-11,1.2424115022333547e-13,5.397518632532311e-13,3.359061833401271e-22,8.815212464225486e-18,1.7333042320360002e-22,9.577226191717862e-21,1.4486419975757629e-21,1.0573117722657811e-22,4.798270604007397e-16,2.394484998555313e-22,1.7660043494029053e-24,2.43861410491877e-20,1.1542863463592604e-24,2.153233693060185e-30,2.7923111343808232e-33,3.353339429317342e-30,6.02529228940861e-27,4.78932711277562e-26,6.77597235907956e-24
