Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24)
5.4592439334968665e-11,0.0033257888,0.2,0.0,0.00963807147954403,0.19998002048687694,0.199920686945772,0.19999988316178346,0.1999696647166405,5.367590006677584e-19,1.0709525745352794e-16,6.340735130200827e-22,1.5488113616271296e-29,3.9960555061502034e-05,3.4020740959528577e-11,6.153044081063981e-13,3.0334476713180088e-05,7.931220015980322e-05,1.1760842997735291e-07,8.205113389649157e-11,1.0134540454346669e-13,1.695687552686702e-12,6.436565366704722e-21,7.238945635039691e-15,1.9396593269427873e-20,3.4204982826448796e-23,1.8077786928745717e-22,1.792362951961883e-46
5.47207501582795e-11,0.0033257888,0.2,0.0,0.009637831466424924,0.19997998080431292,0.19992052700836663,0.19999988316456443,0.19996966400640107,5.411377188310737e-19,1.0784518397889386e-16,6.423091116055002e-22,1.579320143587947e-29,4.0039927144595304e-05,3.394079787625023e-11,6.180780522557427e-13,3.0335183202013706e-05,7.947213319764343e-05,1.1760947324746414e-07,8.259083903066989e-11,1.0154997835443965e-13,1.69899583289768e-12,-1.4159857906986877e-21,7.280669935324956e-15,8.858992677705633e-21,5.736514222043163e-23,1.823298936064852e-22,1.826969255443694e-46
5.484906098159033e-11,0.0033257888,0.2,0.0,0.009637591670611184,0.19997994116506995,0.19992036718254685,0.1999998831674019,0.19996966331518837,5.455420224973025e-19,1.0856898329902182e-16,6.484753801597245e-22,1.5885060034909442e-29,4.01192125976275e-05,3.386131907822601e-11,6.208567322810843e-13,3.0335870657030565e-05,7.963195464117728e-05,1.1761046660684699e-07,8.313269798989849e-11,1.0175435774572393e-13,1.7023000879251615e-12,1.9951360857802954e-20,7.322574910764125e-15,7.341033908923173e-21,4.272550192287983e-23,1.8388574020718174e-22,1.862150380297252e-46
5.4977371804901163e-11,0.0033257888,0.2,0.0,0.009637352091834524,0.19997990156918177,0.1999202074682337,0.19999988317029513,0.19996966264274607,5.49972029570297e-19,1.093223980280518e-16,6.573337349405192e-22,1.6261832854740896e-29,4.019841135293714e-05,3.378230013810365e-11,6.236404417653453e-13,3.033653933471856e-05,7.979166456937266e-05,1.1761141080081053e-07,8.367671312897322e-11,1.0195854715075635e-13,1.7056003270513852e-12,1.478859525641798e-20,7.36465505189806e-15,2.1621130491231593e-20,5.512159994449781e-23,1.854494117440259e-22,1.897917529071856e-46
5.5105682628211996e-11,0.0033257888,0.2,0.0,0.009637112729829101,0.19997986201668194,0.19992004786534823,0.19999988317324333,0.1999696619888208,5.544278584025074e-19,1.1009008311475989e-16,6.6646262569997635e-22,1.664749140482466e-29,4.027752334344196e-05,3.3703736688134404e-11,6.264291743019935e-13,3.0337189488218425e-05,7.995126306113912e-05,1.1761230656414557e-07,8.422288678642122e-11,1.0216235796338759e-13,1.708896559469236e-12,-1.385628919483946e-21,7.406952763269721e-15,1.0386014251110067e-20,4.189009930311131e-23,1.8703157509338553e-22,1.9342949054084254e-46
5.523399345152283e-11,0.0033257888,0.2,0.0,0.009636873584331834,0.19997982250760374,0.1999198883738116,0.19999988317624584,0.19996966135316294,5.589096285544924e-19,1.108305026671119e-16,6.721670263717627e-22,1.6674273490298008e-29,4.035654850265097e-05,3.362562441928967e-11,6.292229235075697e-13,3.0337821367367412e-05,8.011075019532786e-05,1.1761315462072364e-07,8.477122128858635e-11,1.0236596372927216e-13,1.7121887943632009e-12,1.2873124375663677e-20,7.449438471390092e-15,4.163484654483377e-21,5.599828900807743e-23,1.8861613457130685e-22,1.9712734969883144e-46
5.536230427483366e-11,0.0033257888,0.2,0.0,0.00963663465508283,0.19997978304198002,0.19991972899354504,0.1999998831793019,0.1999696607355258,5.634174601225855e-19,1.1158173884923068e-16,6.810821862611937e-22,1.704845579438996e-29,4.043548676468393e-05,3.3547959080399275e-11,6.320216830099148e-13,3.033843521874239e-05,8.027012605073207e-05,1.1761395568412124e-07,8.532171895565809e-11,1.0256942756578546e-13,1.7154770408545677e-12,1.93843028430838e-20,7.492092923149532e-15,2.3686580470424205e-20,4.235111533171878e-23,1.9020690633072206e-22,2.008858572270236e-46
5.5490615098144495e-11,0.0033257888,0.2,0.0,0.009636395941824511,0.19997974361984347,0.19991956972446978,0.1999998831824108,0.19996966013566608,5.679514733799469e-19,1.1235924677508377e-16,6.914804218420287e-22,1.755601258701914e-29,4.0514338064236976e-05,3.347073647708204e-11,6.348254464517066e-13,3.033903128570233e-05,8.04293907060868e-05,1.1761471045798982e-07,8.58743820909684e-11,1.0277248181545955e-13,1.7187613079593566e-12,2.854064261732513e-21,7.534972919272489e-15,1.3172127996419413e-20,5.722574534049262e-23,1.9181883638157934e-22,2.0470834941199452e-46
5.561892592145533e-11,0.0033257888,0.2,0.0,0.009636157444301748,0.1999797042412264,0.19991941056650722,0.19999988318557183,0.19996965955334361,5.725117900127982e-19,1.1311955956412086e-16,6.966545206447279e-22,1.7507756539683262e-29,4.059310233658965e-05,3.339395247089567e-11,6.376342074915101e-13,3.033960980843028e-05,8.058854424006912e-05,1.1761541963542716e-07,8.642921298401933e-11,1.02975304164374e-13,1.7220416046690453e-12,6.752929060627856e-21,7.57805202598703e-15,1.2823045707470965e-23,4.0861694543987454e-23,1.9343394464666846e-22,2.0859391375971693e-46
5.574723674476616e-11,0.0033257888,0.2,0.0,0.009635919162262694,0.19997966490616095,0.19991925151957865,0.19999988318878437,0.19996965898832136,5.770985323035659e-19,1.1387399496129033e-16,7.052398818348178e-22,1.7838424364868138e-29,4.067177951763737e-05,3.331760297858052e-11,6.404479598061455e-13,3.0340171023974812e-05,8.07475867312983e-05,1.1761608389959131e-07,8.698621392070932e-11,1.0317804900751701e-13,1.7253179399408876e-12,1.9617845762762137e-20,7.621290733648921e-15,2.5172626878602958e-20,6.003836163202437e-23,1.9505074028643856e-22,2.125420630882535e-46
5.5875547568076994e-11,0.0033257888,0.2,0.0,0.00963568109545766,0.19997962561467877,0.19991909258360563,0.19999988319204764,0.19996965844036535,5.817118225201429e-19,1.1465532908438633e-16,7.173758003621955e-22,1.8520499924444984e-29,4.075036954385082e-05,3.3241683970976846e-11,6.432666970815789e-13,3.034071516629085e-05,8.090651825833576e-05,1.1761670392433399e-07,8.754538716974046e-11,1.0338035728580451e-13,1.7285903226280984e-12,8.770368177926435e-21,7.664761241907575e-15,1.7684415996510628e-20,3.8007629147324785e-23,1.9669364875746446e-22,2.1655717803904753e-46
5.6003858391387827e-11,0.0033257888,0.2,0.0,0.009635443243639099,0.19997958636681135,0.1999189337585095,0.1999998831953611,0.19996965790924462,5.863517843861155e-19,1.1543424933444418e-16,7.220751552359233e-22,1.8399906966410943e-29,4.082887235227317e-05,3.316619147218429e-11,6.460904130232154e-13,3.0341242466280052e-05,8.106533889968532e-05,1.1761728037331513e-07,8.810673498323989e-11,1.035823831855308e-13,1.7318587615336947e-12,3.612438871924249e-21,7.708446790563475e-15,-5.0444233981259596e-21,6.49884968560513e-23,1.9833968073330036e-22,2.206387365725461e-46
5.613216921469866e-11,0.0033257888,0.2,0.0,0.009635205606562792,0.1999795471625899,0.19991877504421193,0.199999883198724,0.19996965739473146,5.910185425230064e-19,1.161981552277161e-16,7.297130752514989e-22,1.8620145136968946e-29,4.090728788056912e-05,3.3091121558942115e-11,6.489191013490608e-13,3.03417531518306e-05,8.12240487337932e-05,1.1761781390052252e-07,8.867025961301864e-11,1.0378441348648993e-13,1.7351232654442406e-12,1.6606199432035064e-20,7.752280629581372e-15,2.5456166491214097e-20,3.199998619233035e-23,1.9998324786389014e-22,2.2478471055054333e-46
5.626048003800949e-11,0.0033257888,0.2,0.0,0.009634968183986676,0.19997950800204528,0.19991861644063452,0.1999998832021357,0.19996965689660087,5.957122211195985e-19,1.169809266895423e-16,7.441195764181562e-22,1.95381945941063e-29,4.098561606698048e-05,3.3016470359531117e-11,6.517527557943064e-13,3.0342247447856542e-05,8.138264783904806e-05,1.1761830515128466e-07,8.923596329407337e-11,1.0398599215337114e-13,1.7383838430596052e-12,1.388366222927767e-20,7.796348689368954e-15,2.4428118209456495e-20,7.419039361269004e-23,2.0165585238691345e-22,2.290005215901321e-46
5.6388790861320326e-11,0.0033257888,0.2,0.0,0.009634730975670372,0.199979468885208,0.19991845794769894,0.1999998832055956,0.19996965641463083,6.0043294599293e-19,1.1777426017126023e-16,7.486255234169371e-22,1.9372022721987806e-29,4.1063856850306985e-05,3.2942234052903533e-11,6.545913701032911e-13,3.0342725576336513e-05,8.154113629378133e-05,1.1761875476112048e-07,8.980384824044866e-11,1.0418720550184901e-13,1.741640503005049e-12,3.882582428106639e-21,7.84065426471189e-15,-1.0733513941513245e-20,2.0055650676386786e-23,2.0333624624537206e-22,2.332866934382766e-46
5.651710168463116e-11,0.0033257888,0.2,0.0,0.009634493981376915,0.19997942981210842,0.19991829956532686,0.199999883209103,0.19996965594860236,6.051808440771001e-19,1.1855233290399842e-16,7.544057281230066e-22,1.938122583038926e-29,4.114201016997529e-05,3.2868408868237545e-11,6.574349380426107e-13,3.034318775635207e-05,8.169951417626692e-05,1.1761916335603334e-07,9.037391666979433e-11,1.0438852147741353e-13,1.7448932538905908e-12,1.2343413299278785e-20,7.885095097321525e-15,2.367248720650299e-20,9.204023067842222e-23,2.0500406183808402e-22,2.3763905642100932e-46
5.664541250794199e-11,0.0033257888,0.2,0.0,0.009634257200871587,0.1999793907827765,0.19991814129344013,0.19999988321265733,0.19996965549829915,6.09956041649117e-19,1.1933769955424446e-16,7.716124680732378e-22,2.059865463973083e-29,4.1220075965995316e-05,3.279499108383394e-11,6.602834533842707e-13,3.0343634204125438e-05,8.185778156472162e-05,1.1761953155403768e-07,9.094617078479411e-11,1.0458939446626069e-13,1.748142104265724e-12,1.6643995661493085e-20,7.929766809349464e-15,3.388482609749303e-20,-4.580258849583876e-24,2.067086875423816e-22,2.4206382631792602e-46
5.6773723331252824e-11,0.0033257888,0.2,0.0,0.009634020633920815,0.1999793517972419,0.19991798313196057,0.19999988321625795,0.1999696550635079,6.147586663706039e-19,1.2014061593781242e-16,7.765721479099955e-22,2.0453781510460304e-29,4.129805417891656e-05,3.2721977026156726e-11,6.631369099256119e-13,3.034406513305682e-05,8.201593853730517e-05,1.1761985996377687e-07,9.152061276061958e-11,1.0478977694407445e-13,1.751387062591755e-12,6.6602686368746435e-21,7.974705609712296e-15,-1.6466505655185087e-20,1.286907648049841e-22,2.084221491341879e-22,2.465635462194273e-46
5.690203415456366e-11,0.0033257888,0.2,0.0,0.009633784280294497,0.19997931285553414,0.1999178250808101,0.19999988321990425,0.19996965464401797,6.195888478169622e-19,1.2093470872843303e-16,7.792436125642712e-22,2.011103938359118e-29,4.137594474991882e-05,3.264936306960347e-11,6.659953014621971e-13,3.0344480753761168e-05,8.217398517212013e-05,1.1762014918439808e-07,9.209724478019773e-11,1.0499037158333596e-13,1.7546281373006809e-12,8.757187693738226e-21,8.01976762443173e-15,1.8691065359089924e-20,-5.744888309371445e-23,2.1011871018564435e-22,2.5113130729135745e-46
5.703034497787449e-11,0.0033257888,0.2,0.0,0.009633548139765006,0.19997927395768228,0.19991766713991066,0.1999998832235957,0.19996965423962146,6.244467140951669e-19,1.2172605864785063e-16,7.996492950807821e-22,2.1679503822976675e-29,4.1453747620777695e-05,3.257714563542865e-11,6.688586218257651e-13,3.0344881274104537e-05,8.233192154721217e-05,1.1762039980773776e-07,9.267606901584953e-11,1.0519057221673179e-13,1.7578653367888767e-12,1.6748036213672042e-20,8.065046992728765e-15,4.6408544198614545e-20,2.0833336142219893e-22,2.1184762136201035e-22,2.557734771512586e-46
5.715865580118532e-11,0.0033257888,0.2,0.0,0.009633312212105257,0.1999792351037151,0.19991750930918425,0.19999988322733167,0.19996965385011328,6.293323950304104e-19,1.2253500034151633e-16,8.062554641039551e-22,2.168407606895051e-29,4.1531462733786e-05,3.250532119060934e-11,6.717268648328611e-13,3.0345266899239914e-05,8.248974774057007e-05,1.1762061241680408e-07,9.3257087603163e-11,1.0539010520286233e-13,1.7610986693666982e-12,1.0376790781531492e-20,8.110632639407448e-15,-2.1215256205327984e-20,-1.765610835890162e-22,2.1360639694882447e-22,2.6049595809579853e-46
5.7286966624496156e-11,0.0033257888,0.2,0.0,0.009633076497091558,0.19997919629366112,0.19991735158855295,0.19999988323111156,0.19996965347529097,6.342460223427019e-19,1.2334421106929219e-16,8.042147645231437e-22,2.080521157961703e-29,4.160909003186645e-05,3.243388624787007e-11,6.746000243542199e-13,3.0345637831642586e-05,8.264746383012592e-05,1.1762078758496757e-07,9.384030268903221e-11,1.0558996024939878e-13,1.764328143292614e-12,7.03523491782647e-21,8.156331144400846e-15,9.121588091233219e-21,3.9129817005883017e-22,2.1531820828678055e-22,2.6528865038894548e-46
5.741527744780699e-11,0.0033257888,0.2,0.0,0.009632840994503183,0.19997915752754875,0.1999171939779389,0.1999998832349348,0.19996965311495465,6.391877269063859e-19,1.2414537599745417e-16,8.278759803898523e-22,2.274116366019834e-29,4.168662945855791e-05,3.236283736469948e-11,6.77478094212833e-13,3.0345994271145083e-05,8.280506989375489e-05,1.176209258789398e-07,9.442571641797624e-11,1.0578953273559111e-13,1.7675537668041772e-12,1.4923326369494958e-20,8.202222786677712e-15,6.206666339686371e-20,-4.587682922641871e-22,2.170890345782962e-22,2.7015684222405112e-46
5.754358827111782e-11,0.0033257888,0.2,0.0,0.009632605704119234,0.19997911880540573,0.19991703647726425,0.19999988323880083,0.1999696527689072,6.441576393405804e-19,1.2495902826059744e-16,8.38080408463323e-22,2.311042521132969e-29,4.17640809578916e-05,3.229217114192526e-11,6.803610683404857e-13,3.03463364149716e-05,8.296256600927582e-05,1.1762102785731533e-07,9.501333088563491e-11,1.0598820077343572e-13,1.770775548069788e-12,1.3536175213043286e-20,8.248464570112878e-15,-2.3369114265675534e-20,8.348131713627668e-22,2.1886733471721554e-22,2.7511150631420446e-46
5.7671899094428655e-11,0.0033257888,0.2,0.0,0.009632370625721982,0.1999790801272598,0.19991687908645125,0.19999988324270915,0.1999696524369539,6.49155895399697e-19,1.2578073648223714e-16,8.294314451010166e-22,2.1472713858152493e-29,4.1841444474520314e-05,3.222188422401806e-11,6.832489405401154e-13,3.0346664457772072e-05,8.31199522544508e-05,1.1762109406873101e-07,9.560314820048659e-11,1.0618728162196089e-13,1.7739934951841747e-12,7.386576238462783e-21,8.294822503778339e-15,-6.627782065330158e-21,-1.1621074837390491e-21,2.206391845099548e-22,2.801392804143693e-46
5.780020991773949e-11,0.0033257888,0.2,0.0,0.009632135759097396,0.1999790414931384,0.19991672180542228,0.19999988324665913,0.1999696521189026,6.541826261625636e-19,1.2659453456009507e-16,8.557428028873486e-22,2.3720891760369108e-29,4.1918719953744436e-05,3.215197329831828e-11,6.861417048391033e-13,3.0346978591655657e-05,8.32772287069855e-05,1.17621125055732e-07,9.619517048241158e-11,1.0638628169619135e-13,1.7772076162208176e-12,1.2405959942267413e-20,8.341323363639492e-15,8.041320637909486e-20,1.966971522040594e-21,2.22380795601806e-22,2.852423266349398e-46
5.792852074105032e-11,0.0033257888,0.2,0.0,0.009631901104030545,0.1999790029030685,0.19991656463409957,0.1999998832506503,0.19996965181456386,6.592379670087596e-19,1.2741369904978986e-16,8.724840195827035e-22,2.4785810120165895e-29,4.199590734132958e-05,3.2082435093174914e-11,6.890393549546614e-13,3.0347279006223967e-05,8.343439544452935e-05,1.1762112135370453e-07,9.678939978748329e-11,1.0658407809418483e-13,1.7804179192097892e-12,1.5224138295844607e-20,8.38823810308824e-15,-2.0592079116523963e-20,-3.0044767011967202e-21,2.2428816919101435e-22,2.904386938948807e-46
5.8056831564361154e-11,0.0033257888,0.2,0.0,0.009631666660309164,0.19997896435707693,0.19991640757240564,0.19999988325468213,0.1999696515237504,6.643220513149992e-19,1.2824501162394095e-16,8.552183564263432e-22,2.2146246903954e-29,4.207300658364496e-05,3.201326637851682e-11,6.919418851330483e-13,3.0347565888603645e-05,8.359145254467538e-05,1.1762108348757727e-07,9.73858381819416e-11,1.0678232769906756e-13,1.7836244120946073e-12,9.23456295346599e-21,8.43526652951319e-15,-3.021063729360551e-20,5.0045294785569855e-21,2.2595474130729665e-22,2.9571241835454865e-46
5.8185142387671986e-11,0.0033257888,0.2,0.0,0.009631432427725715,0.19997892585519025,0.1999162506202629,0.19999988325875398,0.19996965124627764,6.694350208047745e-19,1.290724385618091e-16,8.824613184499726e-22,2.4526905380966597e-29,4.215001762774778e-05,3.194446396548009e-11,6.948492887979071e-13,3.0347839423478785e-05,8.374840008496032e-05,1.1762101197657766e-07,9.798448776463873e-11,1.0698082160417159e-13,1.786827102782877e-12,1.0342678705751863e-20,8.482398579845716e-15,1.0018469179460915e-19,-8.069936017182668e-21,2.27930410801208e-22,3.01059437471478e-46
5.831345321098282e-11,0.0033257888,0.2,0.0,0.009631198406071101,0.19997888739743466,0.19991609377759387,0.19999988326286544,0.1999696509819633,6.745769990343072e-19,1.2989932645033502e-16,9.098671245277747e-22,2.676135052804067e-29,4.222694042114028e-05,3.187602470393607e-11,6.977615607433273e-13,3.0348099793122575e-05,8.3905238142865e-05,1.1762090733407051e-07,9.858535055383704e-11,1.0717775681876535e-13,1.7900259991648997e-12,1.5320840830371416e-20,8.52995784013499e-15,-9.705833729546661e-21,1.3554366264563017e-20,2.2953408352685095e-22,3.0650696316561135e-46
5.844176403429365e-11,0.0033257888,0.2,0.0,0.009630964595137974,0.19997884898383603,0.1999159370443211,0.199999883267016,0.19996965073062747,6.797481435835371e-19,1.3073801012317552e-16,8.822302730661866e-22,2.289644660379197e-29,4.23037749118868e-05,3.1807945483261e-11,7.006786935563173e-13,3.034834717742905e-05,8.406196679581405e-05,1.1762077006231041e-07,9.91884285678254e-11,1.0737508898123748e-13,1.7932211090457727e-12,1.1570068823523246e-20,8.577739601829559e-15,-6.308444907671816e-20,-2.266534913124471e-20,2.318201462611316e-22,3.120383172666311e-46
5.857007485760447e-11,0.0033257888,0.2,0.0,0.009630730994725068,0.19997881061442005,0.19991578042036728,0.1999998832712052,0.19996965049209267,6.84948563306525e-19,1.315786788460216e-16,9.069777171581605e-22,2.5034053776290804e-29,4.238052104880329e-05,3.1740223232635e-11,7.036006835238281e-13,3.0348581753943604e-05,8.42185861211761e-05,1.1762060065793031e-07,9.979372388820033e-11,1.0757314964779329e-13,1.7964124401692119e-12,9.497644287729065e-21,8.625414561519653e-15,1.1891617074167803e-19,3.875688063889061e-20,2.3281704191888993e-22,3.176388615686094e-46
5.86983856809153e-11,0.0033257888,0.2,0.0,0.009630497604629112,0.19997877228921207,0.19991562390565504,0.19999988327543242,0.1999696502661836,6.901784429990649e-19,1.3241524600121088e-16,9.504745060254362e-22,2.907277928831213e-29,4.24571787811211e-05,3.16728549177964e-11,7.065275207171277e-13,3.034880369789448e-05,8.437509619626401e-05,1.1762039961343108e-07,1.0040123849927457e-10,1.0776926308530668e-13,1.7996000002827038e-12,1.417881972916015e-20,8.673770695324624e-15,1.3359223108069304e-20,-6.66671444924678e-20,2.361630444688239e-22,3.233467160527428e-46
5.882669650422613e-11,0.0033257888,0.2,0.0,0.009630264424647062,0.19997873400823715,0.1999154675001072,0.19999988327969723,0.19996965005272735,6.954378401226878e-19,1.3326124570235927e-16,9.115974948589517e-22,2.3850025607840486e-29,4.2533748058598946e-05,3.1605837541799406e-11,7.094592058855736e-13,3.0349013182221482e-05,8.453149709833475e-05,1.1762016740947224e-07,1.010109743636063e-10,1.0796555590556143e-13,1.8027837970613341e-12,1.3694310914921922e-20,8.72207474225024e-15,-1.0609191920281595e-19,1.1642756356856885e-19,2.3557235449665175e-22,3.2914824850562938e-46
5.894217624520587e-11,0.0033257888,0.2,0.0,0.009630054742147363,0.19997869959319947,0.1999153268283859,0.19999988328356727,0.19996964987112278,7.001966461609939e-19,1.3402858222512205e-16,8.468860240291591e-22,1.597151797887017e-29,4.260258473849272e-05,3.1545819509803516e-11,7.121018629660827e-13,3.034919120625335e-05,8.46721646310766e-05,1.1761993217736437e-07,1.0156163748538933e-10,1.0814301003031983e-13,1.8056460027859962e-12,1.1108840366419182e-20,8.765774396720701e-15,3.3699735005067376e-20,9.380320549456346e-22,2.3852179953898914e-22,3.333050031907385e-46
5.905765598618562e-11,0.0033257888,0.2,0.0,0.009629845229537467,0.19997866521402852,0.19991518624496887,0.1999998832874671,0.19996964969934392,7.0497952955641235e-19,1.3479447455639603e-16,8.076712997123202e-22,1.0870419637738008e-29,4.267134969414861e-05,3.148608120881721e-11,7.147484411440153e-13,3.0349359399154985e-05,8.481274385244934e-05,1.1761967243521513e-07,1.0211410291526864e-10,1.0831916824921897e-13,1.8085051718919476e-12,1.4263270915422052e-20,8.809643779151432e-15,3.5114274000491343e-20,3.904498011648079e-20,2.3944599846420076e-22,3.3585979517881712e-46
5.917313572716537e-11,0.0033257888,0.2,0.0,0.009629635886673907,0.19997863087074197,0.1999150457498001,0.19999988329139629,0.1999696495372692,7.097868473079202e-19,1.3556233605078228e-16,7.580637941710265e-22,4.438515537173979e-30,4.274004289012366e-05,3.142662052980246e-11,7.173989160220762e-13,3.034951788236589e-05,8.49532348186576e-05,1.1761938851977051e-07,1.0266837208124278e-10,1.0849501166637346e-13,1.811361309898488e-12,1.4969521815790123e-20,8.85401484879239e-15,-1.533955778642949e-19,-4.514991063694274e-20,2.422338724602678e-22,3.3695946139380434e-46
5.928861546814512e-11,0.0033257888,0.2,0.0,0.009629426713415585,0.1999785965633573,0.19991490534282327,0.19999988329535445,0.19996964938477874,7.146186970220774e-19,1.3633345093634487e-16,7.10773025972005e-22,-1.5256054260823172e-30,4.28086642914348e-05,3.136743538713928e-11,7.200532842136697e-13,3.0349666775896836e-05,8.50936375858696e-05,1.1761908076285242e-07,1.0322444642520824e-10,1.0867207461732189e-13,1.8142144222478436e-12,1.2190849860629461e-20,8.898095006631494e-15,1.1347242641855783e-20,-9.579415099006792e-22,2.434382403757526e-22,3.368947532371381e-46
5.940409520912487e-11,0.0033257888,0.2,0.0,0.009629217709623921,0.19997856229189184,0.1999147650239823,0.19999988329934135,0.1999696492417538,7.194751278098108e-19,1.3710174519200693e-16,7.479146217375483e-22,2.1080981981578368e-30,4.287721386354034e-05,3.130852371792591e-11,7.22711545676075e-13,3.0349806198347918e-05,8.523395221021719e-05,1.1761874949561403e-07,1.0378232738350803e-10,1.0884824651194466e-13,1.8170645143633692e-12,1.3022684503188987e-20,8.942403384322398e-15,2.225759081815149e-19,-3.8145809800250556e-20,2.4594493358222495e-22,3.3668072805136955e-46
5.951957495010462e-11,0.0033257888,0.2,0.0,0.009629008875158475,0.1999785280563627,0.19991462479322117,0.19999988330335666,0.1999696491080774,7.243560639753991e-19,1.3787422166645813e-16,8.288083918214923e-22,1.041800992559394e-29,4.294569157217138e-05,3.124988348136571e-11,7.253737102509495e-13,3.034993626692426e-05,8.537417874779577e-05,1.176183950427175e-07,1.0434201635887946e-10,1.0902364970460398e-13,1.8199115916732035e-12,1.3823986257217857e-20,8.987259078630253e-15,1.280376641385056e-21,-8.505954833506513e-22,2.475913347694387e-22,3.3797977969430496e-46
5.963505469108437e-11,0.0033257888,0.2,0.0,0.009628800209879055,0.19997849385678682,0.1999144846504837,0.19999988330739998,0.1999696489836335,7.292615347218012e-19,1.3865436880696675e-16,8.68590033118335e-22,1.4194822080962763e-29,4.301409738338384e-05,3.1191512658751445e-11,7.28039779993958e-13,3.0350057097453314e-05,8.551431725466452e-05,1.1761801772361042e-07,1.0490351474099893e-10,1.0919941768231429e-13,1.8227556595517265e-12,1.2628096632050695e-20,9.032118822824385e-15,-2.7159981962153076e-21,8.504989851704634e-22,2.493806532427669e-22,3.4081787366287392e-46
5.975053443206412e-11,0.0033257888,0.2,0.0,0.009628591713651016,0.1999784596931809,0.19991434459571397,0.1999998833114711,0.1999696488683078,7.341916819599772e-19,1.3943779300233778e-16,9.8324703639546e-22,2.678997648037736e-29,4.308243126377082e-05,3.1133409253498284e-11,7.307097476246651e-13,3.0350168804400575e-05,8.565436778684634e-05,1.1761761785535134e-07,1.0546682394146017e-10,1.0937492422347241e-13,1.8255967233274702e-12,1.3124639574303858e-20,9.07678666341658e-15,3.550067778528087e-19,2.3981294456452116e-20,2.507320962394243e-22,3.4574340410837135e-46
5.986601417304387e-11,0.0033257888,0.2,0.0,0.009628383386334535,0.19997842556556158,0.19991420462885592,0.19999988331556956,0.19996964876198703,7.3914677106186e-19,1.4022231631667188e-16,1.0254023715944492e-21,3.059780945685919e-29,4.3150693180036854e-05,3.10755712901146e-11,7.33383595512604e-13,3.0350271500885924e-05,8.579433040032796e-05,1.1761719575103582e-07,1.0603194532286047e-10,1.09549411036081e-13,1.8284347883235557e-12,1.4314854449354296e-20,9.122481505686524e-15,-5.90147668549673e-20,-1.7764175161068714e-20,2.5314881783044232e-22,3.507347815901393e-46
5.996994593992564e-11,0.0033257888,0.2,0.0,0.00962819603605609,0.19997839488148622,0.19991407873380196,0.19999988331928142,0.1999696486739053,7.436278217513527e-19,1.409311443329144e-16,9.40901703013668e-22,2.0238078937773226e-29,4.321206734821127e-05,3.102374246063093e-11,7.357933688043119e-13,3.035035631619898e-05,8.592022162821649e-05,1.1761679709844638e-07,1.0654210512801268e-10,1.0970734276942034e-13,1.830986487238015e-12,1.3246398607648839e-20,9.163379543033974e-15,-9.626759190594105e-20,-6.614575405606406e-22,2.54449333584782e-22,3.5387409171172574e-46
6.007387770680742e-11,0.0033257888,0.2,0.0,0.009628008822393735,0.19997836422658505,0.1999139529098704,0.1999998833230149,0.19996964859294644,7.481292678413143e-19,1.416412566206743e-16,1.0209955113394923e-21,2.944551343594558e-29,4.327338317547852e-05,3.0972125646919355e-11,7.382062771965091e-13,3.0350434004187866e-05,8.604604172804097e-05,1.176163809049795e-07,1.0705373498066046e-10,1.0986587205728294e-13,1.8335357652536175e-12,1.2059720952549671e-20,9.203470104031803e-15,8.354045233301656e-19,1.8856823205080284e-20,2.557089305152875e-22,3.574402058010575e-46
6.017780947368919e-11,0.0033257888,0.2,0.0,0.009627821745246687,0.19997833360086975,0.19991382715702052,0.19999988332677,0.1999696485190308,7.526510693411358e-19,1.4235150991006437e-16,1.1281003141587102e-21,4.0744605108088436e-29,4.333464063833562e-05,3.0920719452058105e-11,7.406223255819843e-13,3.035050464458277e-05,8.617179074054059e-05,1.1761594739346993e-07,1.0756683584248736e-10,1.100215603061943e-13,1.8360826261908185e-12,1.379043292411255e-20,9.245273914015736e-15,2.629402067264574e-19,-1.3127586088784208e-20,2.5811810661854557e-22,3.6068455182884175e-46
6.027134806388279e-11,0.0033257888,0.2,0.0,0.00962765349245127,0.19997830606268946,0.1999137140401968,0.19999988333016774,0.19996964845846343,7.56738149284287e-19,1.4299498093449594e-16,1.0659221391858327e-21,3.2587676670920954e-29,4.338972243405442e-05,3.087463281210571e-11,7.427994529218772e-13,3.0350562260461862e-05,8.628490410577941e-05,1.1761554260198543e-07,1.0802988512322257e-10,1.1016271906441836e-13,1.838372737577748e-12,1.4103961834702243e-20,9.283086087561936e-15,-3.538819348694329e-19,-2.774188985660959e-22,2.5948325249541114e-22,3.6357262474358274e-46
