Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104)
1.389756420741775e-10,0.0005542981333333334,0.2,0.0,0.0013544967939442163,0.19997928885413194,0.19981366712682408,0.19999993666030347,0.19995101861092243,1.202265249467662e-19,9.35299430529308e-16,8.329887423796734e-20,9.378822042242258e-28,4.142790898060084e-05,3.037284053086334e-13,6.727551885743272e-13,4.89784896283537e-05,0.0001863297980886581,6.623385157332114e-08,1.7658503124259443e-10,3.3811099982667353e-13,3.980701648980678e-12,6.232321731050547e-20,3.7216682797174615e-15,5.925791013895971e-20,1.0272340101972004e-23,2.137077685917413e-18,4.828226960158051e-20,2.3700176338578406e-14,5.301410640444788e-19,3.588780830441046e-20,1.0751984664688225e-17,3.59268777952401e-21,5.194033946400659e-28,1.0225920130967077e-30,1.1239897083076727e-27,2.0479899231233396e-23,7.236093287946886e-23
1.396242653039919e-10,0.0005542981333333334,0.2,0.0,0.0013537296275689611,0.1999792834497208,0.199812883310628,0.19999993672232494,0.19995104603088623,1.2197234780577868e-19,9.448077107739464e-16,8.507900821634998e-20,9.652335403880649e-28,4.1438766353034693e-05,3.02109825545006e-13,6.784687714537964e-13,4.895104445247556e-05,0.00018711358722177696,6.619702568086949e-08,1.784396511526066e-10,3.3819865774806437e-13,3.9929576740865336e-12,6.297901444574187e-20,3.772827079875896e-15,6.015146646457324e-20,1.0404975477144519e-23,2.1903466203431738e-18,4.990120245785047e-20,2.4063077285608393e-14,5.462938618406546e-19,3.6955986088909766e-20,1.1057734337389447e-17,3.670778339261749e-21,5.419678246287243e-28,1.0755085634455423e-30,1.1644785888309296e-27,2.1149719384680016e-23,7.413498400104528e-23
1.402728885338063e-10,0.0005542981333333334,0.2,0.0,0.0013529636385931334,0.1999792783117805,0.199812100145753,0.19999993678438074,0.1999510734440409,1.2374180785452896e-19,9.543607090806063e-16,8.689319911249997e-20,9.932924942874216e-28,4.144909096926726e-05,3.0050656864742303e-13,6.841986837722184e-13,4.8923605988748655e-05,0.00018789672492817676,6.616026248807575e-08,1.8030289451338555e-10,3.382819960737222e-13,4.005199536067688e-12,6.364741363951999e-20,3.824573711225064e-15,6.101593009898094e-20,1.053915253398635e-23,2.2447917103809313e-18,5.1568237592417544e-20,2.4430881604615037e-14,5.628893941406299e-19,3.805235121673217e-20,1.1371091796644832e-17,3.748048739081647e-21,5.655208568057849e-28,1.1311325976204767e-30,1.2064736821789665e-27,2.1838972530983625e-23,7.594631155391017e-23
1.4092151176362072e-10,0.0005542981333333334,0.2,0.0,0.0013521988162193607,0.19997927343590047,0.19981131763132748,0.19999993684647155,0.1999511008492811,1.2553516660825423e-19,9.639584530264517e-16,8.87418545545752e-20,1.0220067869778275e-27,4.145889165048423e-05,2.98918422216761e-13,6.899448525462858e-13,4.8896175342418517e-05,0.00018867921207946442,6.612356135075006e-08,1.8217473939786762e-10,3.383610871193031e-13,4.017427400902345e-12,6.430491799932249e-20,3.8769108552874246e-15,6.185852684878409e-20,1.0674860580452128e-23,2.300434666225951e-18,5.328464645050111e-20,2.4803635376471363e-14,5.799158077842463e-19,3.917747015634359e-20,1.1692220743981144e-17,3.821507776533644e-21,5.900898961856147e-28,1.1895992224501514e-30,1.2495864344831328e-27,2.2548156967590404e-23,7.779557714222194e-23
1.4157013499343512e-10,0.0005542981333333334,0.2,0.0,0.0013514351498382891,0.1999792688177371,0.1998105357664867,0.1999999369085978,0.19995112824554875,1.2735268672749715e-19,9.736009354136758e-16,9.062571610030119e-20,1.0514489385438256e-27,4.146817708361534e-05,2.973451681990337e-13,6.957072050938623e-13,4.886875357170796e-05,0.00018946104954049677,6.60869216358689e-08,1.8405516397043968e-10,3.38435999827254e-13,4.02964143010892e-12,6.496697470679419e-20,3.9298411540258094e-15,6.279996248691386e-20,1.0812112018856855e-23,2.35729747941803e-18,5.505173020934435e-20,2.518138462436854e-14,5.973922589720659e-19,4.033205445266618e-20,1.2021287731836227e-17,3.903881543057447e-21,6.157307058538121e-28,1.2510500014816995e-30,1.2943837223744813e-27,2.3277782069156505e-23,7.968345118388583e-23
1.4221875822324953e-10,0.0005542981333333334,0.2,0.0,0.001350672629025047,0.19997926445301314,0.1998097545503726,0.19999993697076013,0.19995115563183102,1.2919463201715753e-19,9.83288123697457e-16,9.254554186475754e-20,1.0816897500170967e-27,4.14769558230542e-05,2.957866120751736e-13,7.014856690281454e-13,4.8841341689515205e-05,0.00019024223816949674,6.605034272136522e-08,1.8594414648774052e-10,3.3850680353260184e-13,4.041841780838934e-12,6.564509769055303e-20,3.983367388588777e-15,6.372358213422074e-20,1.0950913007542937e-23,2.4154024227168723e-18,5.687082036581236e-20,2.5564175316909375e-14,6.15355898936499e-19,4.151684624014654e-20,1.23584621952325e-17,3.989347652957311e-21,6.425044050400819e-28,1.3156334342365577e-30,1.3411591670837929e-27,2.4028368755747898e-23,8.161061314771841e-23
1.4286738145306393e-10,0.0005542981333333334,0.2,0.0,0.0013499112435357854,0.1999792603375167,0.19980897398213354,0.19999993703295904,0.19995118300715878,1.310612674222703e-19,9.930200491522342e-16,9.450157608702756e-20,1.1126007208409732e-27,4.148523629236859e-05,2.9424252315222716e-13,7.072801722519365e-13,4.881394066505411e-05,0.0001910227788181657,6.601382399592578e-08,1.8784166530173576e-10,3.38573568832644e-13,4.054028605903174e-12,6.631225530776467e-20,4.037492216988192e-15,6.454183763014351e-20,1.1091269849029514e-23,2.4747720465728644e-18,5.874327933253492e-20,2.595205336732899e-14,6.337800846154402e-19,4.273238037810546e-20,1.2703916483148003e-17,4.061542260031276e-21,6.704267839927767e-28,1.3835049740700844e-30,1.3888996949412993e-27,2.4800449371262795e-23,8.357775081391035e-23
1.4351600468287834e-10,0.0005542981333333334,0.2,0.0,0.001349150983304277,0.19997925646710055,0.19980819406092432,0.199999937095195,0.19995121037060504,1.329528590061397e-19,1.002796716974058e-15,9.649451691028675e-20,1.1442332206063384e-27,4.149302678600096e-05,2.927127570509111e-13,7.130906429520054e-13,4.878655142543885e-05,0.00019180267233179525,6.597736485879956e-08,1.8974769885835461e-10,3.3863636090170094e-13,4.066202053958232e-12,6.698023450256651e-20,4.092218124604136e-15,6.551482132466668e-20,1.1233189451709001e-23,2.535429186373561e-18,6.067050104264206e-20,2.6345064618127444e-14,6.526626628408248e-19,4.3979347200363965e-20,1.305782588999458e-17,4.146962333357763e-21,6.995523087971336e-28,1.4548272925510629e-30,1.4382124386345843e-27,2.5594567605349406e-23,8.558556101283561e-23
1.4416462791269275e-10,0.0005542981333333334,0.2,0.0,0.001348391838438592,0.19997925283768112,0.1998074147859061,0.1999999371574686,0.1999512377212833,1.3486967394961684e-19,1.0126180890644453e-15,9.852551380351569e-20,1.1768041876868289e-27,4.150033547095838e-05,2.9119700120239966e-13,7.189170095936251e-13,4.8759174857214495e-05,0.00019258191954937582,6.594096471959881e-08,1.916622256961221e-10,3.3869524400703253e-13,4.078362269642785e-12,6.766756929414066e-20,4.147547876735285e-15,6.655476673151726e-20,1.1376678453016188e-23,2.5973969655298423e-18,6.265391156318134e-20,2.674325484482603e-14,6.720924598376247e-19,4.525871884590424e-20,1.3420368687458062e-17,4.2429976658820685e-21,7.299834536079507e-28,1.5297711426894645e-30,1.4903982798019383e-27,2.641127976412517e-23,8.763474966009733e-23
1.4481325114250715e-10,0.0005542981333333334,0.2,0.0,0.0013476337992178301,0.19997924944523768,0.19980663615624614,0.19999993721978024,0.1999512650583462,1.3681198056025595e-19,1.0224841974523793e-15,1.0059462822158909e-19,1.2100926795552202e-27,4.150717038849127e-05,2.896953080447938e-13,7.247592009152438e-13,4.8731811807835444e-05,0.00019336052130370418,6.590462299810196e-08,1.9358522445182938e-10,3.3875028827585064e-13,4.090509393563263e-12,6.834491858737657e-20,4.203484205286775e-15,6.732607788284991e-20,1.1521743408869365e-23,2.6606987849424484e-18,6.469496971726741e-20,2.7146669766379212e-14,6.920214923254673e-19,4.657093256316956e-20,1.3791726155824765e-17,4.320472985908216e-21,7.61722963590661e-28,1.6085153247206072e-30,1.5435012686639121e-27,2.7251153966863514e-23,8.972603185107459e-23
1.4546187437232156e-10,0.0005542981333333334,0.2,0.0,0.001346876856088923,0.1999792462858115,0.19980585817111787,0.19999993728213047,0.199951292380984,1.387800482393987e-19,1.0323950617837755e-15,1.0270217820154913e-19,1.2439935109240643e-27,4.15135394557615e-05,2.8820696587725046e-13,7.306171459231919e-13,4.8704463087093506e-05,0.00019413847842148727,6.58683391240799e-08,1.9551667385996361e-10,3.388015566162277e-13,4.102643562441244e-12,6.901862774711173e-20,4.260029370874711e-15,6.825914486761058e-20,1.1668390913376938e-23,2.7253583310382546e-18,6.67951677149825e-20,2.7555355019916344e-14,7.1240823125616355e-19,4.791664475251005e-20,1.4172082615099788e-17,4.387029893900636e-21,7.947889132811597e-28,1.691246462911004e-30,1.5972974252631986e-27,2.8114770612799684e-23,9.18601295340599e-23
1.4611049760213596e-10,0.0005542981333333334,0.2,0.0,0.0013461209996634897,0.19997924335550524,0.19980508082970072,0.19999993734451976,0.19995131968842333,1.4077414747032444e-19,1.0423506393982904e-15,1.0485003540514255e-19,1.279017014146129e-27,4.1519450467498555e-05,2.867329128406188e-13,7.364907738865421e-13,4.867712946849706e-05,0.0001949157917234477,6.583211253711188e-08,1.9745655274571525e-10,3.388491052907894e-13,4.114764909305309e-12,6.971451159818022e-20,4.31718603254575e-15,6.951639219732228e-20,1.1816627549355009e-23,2.791399589322006e-18,6.895603179313592e-20,2.7969356156107655e-14,7.333629485678584e-19,4.929689801730321e-20,1.4561625457145036e-17,4.52883728266253e-21,8.293631219252682e-28,1.7781605839824266e-30,1.655450665867935e-27,2.900272178959867e-23,9.403777806795506e-23
1.4675912083195037e-10,0.0005542981333333334,0.2,0.0,0.001345366220714774,0.19997924065048187,0.1998043041311799,0.19999993740694852,0.19995134697992573,1.4279454985637866e-19,1.0523509596484272e-15,1.0703834169780348e-19,1.3149452138972422e-27,4.1524911097643013e-05,2.8527052578488803e-13,7.423800143321903e-13,4.864981169060324e-05,0.00019569246202441964,6.579594268638545e-08,1.994048400339793e-10,3.3889300451540407e-13,4.1268735634597135e-12,7.040257420892254e-20,4.374957192746473e-15,7.027011241323917e-20,1.1966459779219763e-23,2.8588468231053556e-18,7.117912286396149e-20,2.838871867371194e-14,7.549924546529999e-19,5.071278788479878e-20,1.4960545177058682e-17,4.5627825760172126e-21,8.654611402806258e-28,1.8694633537452123e-30,1.715231623433072e-27,2.9915616471983706e-23,9.625971528309172e-23
1.4740774406176478e-10,0.0005542981333333334,0.2,0.0,0.0013446125101745992,0.19997923816696378,0.19980352807474644,0.19999993746941724,0.19995137425478637,1.4484152808150716e-19,1.0623960581989595e-15,1.0926626399098422e-19,1.3511859021646522e-27,4.1529928900978416e-05,2.838249750591751e-13,7.482847970399101e-13,4.8622510458304345e-05,0.00019646849013345933,6.575982903053906e-08,2.013615147542307e-10,3.389333197129325e-13,4.138969650561938e-12,7.108199867186252e-20,4.433344867869792e-15,7.097379338920818e-20,1.2117894114092354e-23,2.9277245737168516e-18,7.346603717271548e-20,2.881348798770139e-14,7.768617005518475e-19,5.216331390998194e-20,1.536903540374498e-17,4.709648070743946e-21,9.029852906876863e-28,1.9653687069249043e-30,1.7733302914398603e-27,3.0854067949216293e-23,9.852669880643353e-23
1.4805636729157918e-10,0.0005542981333333334,0.2,0.0,0.001343859859130449,0.1999792359012324,0.19980275265959718,0.19999993753192635,0.19995140151233284,1.4691535584016405e-19,1.0724859075551595e-15,1.1153533198698918e-19,1.388122122318784e-27,4.1534511314751375e-05,2.823903771270033e-13,7.542050520374866e-13,4.859522644407243e-05,0.00019724387685392383,6.572377103750558e-08,2.0332655602565732e-10,3.389700946107565e-13,4.151053292875324e-12,7.178216627910864e-20,4.492351357474358e-15,7.226870234620659e-20,1.2270936441257794e-23,2.9980576899801363e-18,7.581840696379126e-20,2.924370939563907e-14,7.992504976471144e-19,5.3648276638553313e-20,1.5787292931319463e-17,4.8400245853627585e-21,9.420651007991095e-28,2.0660972138728347e-30,1.8334574716198194e-27,3.1818687596061016e-23,1.0083947734446402e-22
1.4864012819841216e-10,0.0005542981333333334,0.2,0.0,0.0013431833718167427,0.19997923404525492,0.19980205533360146,0.1999999375882195,0.19995142602879054,1.4880498430136414e-19,1.0816050386071765e-15,1.1361458279272082e-19,1.4225068373232894e-27,4.153826928250784e-05,2.811060609228746e-13,7.595464527073037e-13,4.8570686083330804e-05,0.00019794117717457837,6.56913660030421e-08,2.0510222938888264e-10,3.390002245922069e-13,4.16191802893204e-12,7.241097928877615e-20,4.5459891763533734e-15,7.319565387788952e-20,1.241005617623396e-23,3.0626226127965157e-18,7.799288280621395e-20,2.963560759278895e-14,8.201737314120242e-19,5.501685549516297e-20,1.6172240975201373e-17,4.822239189992941e-21,9.787579258957843e-28,2.1610689196747866e-30,1.8927394282907305e-27,3.270973930469788e-23,1.0296076619200395e-22
1.4922388910524513e-10,0.0005542981333333334,0.2,0.0,0.0013425077293154836,0.19997923236008966,0.19980135852582204,0.199999937644546,0.19995145053025754,1.5071678458026104e-19,1.0907604543645478e-15,1.1572814181681867e-19,1.4574054426737134e-27,4.154168577444591e-05,2.7983440933155505e-13,7.649002787818214e-13,4.8546160635625806e-05,0.00019863795919451753,6.56590052566538e-08,2.068846477466023e-10,3.390275974591644e-13,4.172772865263755e-12,7.302754770869984e-20,4.600132517375711e-15,7.363230788388359e-20,1.2550488152406025e-23,3.1284052641254142e-18,8.022297142865354e-20,3.0031991566876577e-14,8.414988294774731e-19,5.641612759303218e-20,1.656541051421911e-17,4.799396993655347e-21,1.0168118395516778e-27,2.260313896417595e-30,1.9517135465470276e-27,3.362296208047062e-23,1.0512034775247693e-22
1.498076500120781e-10,0.0005542981333333334,0.2,0.0,0.0013418329254413822,0.19997923084314465,0.19980066223568474,0.19999993770090618,0.19995147501630633,1.5265095837670272e-19,1.0999521268394454e-15,1.1787653522656962e-19,1.4928769589762198e-27,4.15447659744782e-05,2.7857741129084247e-13,7.702664797483591e-13,4.852165052850379e-05,0.0001993342234879527,6.56266884290836e-08,2.0867379607936153e-10,3.390522240378836e-13,4.183617884081182e-12,7.366750459358386e-20,4.6547820858753444e-15,7.499524339125747e-20,1.2692236461005094e-23,3.1954243553912912e-18,8.250994024517234e-20,3.0432894151037e-14,8.63054774057368e-19,5.784543956046e-20,1.696695171419749e-17,4.970461118287316e-21,1.0562948490022337e-27,2.3640176830841677e-30,2.0113355881140536e-27,3.455883359388073e-23,1.0731879478214608e-22
1.5039141091891107e-10,0.0005542981333333334,0.2,0.0,0.0013411589541042397,0.19997922949186436,0.19979996646261908,0.1999999377573003,0.19995149948652785,1.546077081712643e-19,1.109180079110741e-15,1.2006142034178465e-19,1.5293865081092426e-27,4.154751499335929e-05,2.773280770331766e-13,7.75645005245679e-13,4.8497156171093154e-05,0.00020002997062558623,6.559441515669167e-08,2.1046965942841244e-10,3.3907416993547136e-13,4.194453165475873e-12,7.430438636069568e-20,4.709941387359883e-15,7.606945894275744e-20,1.2835308354685893e-23,3.263698809664641e-18,8.485508200501673e-20,3.083834813878573e-14,8.851877947941803e-19,5.930538677795843e-20,1.7377016896165467e-17,5.1681365037807766e-21,1.0973770502916016e-27,2.472374546261428e-30,2.0756877324965775e-27,3.5517844091566876e-23,1.0955667570512944e-22
1.5097517182574405e-10,0.0005542981333333334,0.2,0.0,0.0013404858093073306,0.19997922830372947,0.19979927120605775,0.19999993781372868,0.19995152394053092,1.5658723728578556e-19,1.1184443199317796e-15,1.2228336004155588e-19,1.5669524168525504e-27,4.154993786960204e-05,2.7608495212184363e-13,7.810358050614968e-13,4.8472677954720154e-05,0.00020072520117467863,6.556218508143724e-08,2.1227222290846696e-10,3.390934812802197e-13,4.205278787489411e-12,7.493509197947579e-20,4.765612037859405e-15,7.671509743205739e-20,1.2979707743937846e-23,3.33324772901393e-18,8.725971521321296e-20,3.124838632475816e-14,9.080854393086582e-19,6.079927189594986e-20,1.7795760555346953e-17,5.213830769119275e-21,1.1401422222995914e-27,2.5855915211853862e-30,2.1443118440790258e-27,3.650051082272159e-23,1.1183457636302474e-22
1.5150055664189374e-10,0.0005542981333333334,0.2,0.0,0.001339880680799802,0.19997922737184395,0.1997986459162978,0.19999993786454384,0.19995154593495731,1.5838845821360364e-19,1.1268131636229146e-15,1.2431459011825646e-19,1.6014247498118277e-27,4.1551843713100194e-05,2.7497727595060814e-13,7.858979780556655e-13,4.845066167013319e-05,0.0002013504674517696,6.553321465578874e-08,2.139002464056551e-10,3.391086222622093e-13,4.2150136514587806e-12,7.551167817905577e-20,4.816152931377631e-15,7.782813794891085e-20,1.3110803517428006e-23,3.3969473596937952e-18,8.947586112315237e-20,3.162136718670619e-14,9.29137383411912e-19,6.21741045197914e-20,1.8180179402266982e-17,5.2479452193431425e-21,1.1800657681463951e-27,2.691816430647092e-30,2.2068979637941906e-27,3.740557053635001e-23,1.1391940266880582e-22
1.5202594145804343e-10,0.0005542981333333334,0.2,0.0,0.0013392762127638405,0.19997922656830786,0.199798021044041,0.19999993791538714,0.19995156791568236,1.6020844434212918e-19,1.1352114217888446e-15,1.263759307872976e-19,1.6364651639696424e-27,4.155349297765272e-05,2.7387964257119506e-13,7.907700162945061e-13,4.842865902425401e-05,0.00020197531615766205,6.55042786809279e-08,2.1553367424720028e-10,3.3912168698830214e-13,4.224740807104307e-12,7.608706966515028e-20,4.867110396438019e-15,7.870212970881999e-20,1.3242980856853633e-23,3.461709130429568e-18,9.174228264809684e-20,3.199811144231483e-14,9.504853692363011e-19,6.357640720459384e-20,1.8571870457448746e-17,5.383072562112386e-21,1.2213674917688122e-27,2.8023062172155597e-30,2.269815584366803e-27,3.833059626173371e-23,1.1603756719707791e-22
1.5255132627419311e-10,0.0005542981333333334,0.2,0.0,0.0013386724010159032,0.19997922589135783,0.19979739658888085,0.1999999379662587,0.19995158988245548,1.6204734523621306e-19,1.1436390993461467e-15,1.2846792464083152e-19,1.672142185566555e-27,4.1554889189852454e-05,2.7278671117958125e-13,7.956518834729313e-13,4.840667026772812e-05,0.0002025997476989258,6.547537690707633e-08,2.171724957142565e-10,3.3913270659756645e-13,4.2344603072819576e-12,7.66612950641792e-20,4.91848611288355e-15,7.928880283061278e-20,1.3376244108121613e-23,3.527547370631476e-18,9.405999619068542e-20,3.237864283745849e-14,9.722756871309636e-19,6.500628951839621e-20,1.89709509368051e-17,5.502621245499751e-21,1.2641078380423787e-27,2.917228648670835e-30,2.334259186022752e-27,3.927598673412394e-23,1.1818949936561915e-22
1.530767110903428e-10,0.0005542981333333334,0.2,0.0,0.0013380692414299616,0.1999792253392531,0.199796772550413,0.199999938017159,0.19995161183503624,1.6390531091357944e-19,1.1520961940884286e-15,1.3059110178392917e-19,1.7085385429008408e-27,4.1556035831139366e-05,2.716998245234204e-13,8.005435433775509e-13,4.838469564095976e-05,0.00020322376248000146,6.544650908791434e-08,2.188167001317595e-10,3.3914169123423455e-13,4.2441722036402184e-12,7.724182519042274e-20,4.970280445659872e-15,8.039052775934566e-20,1.3510595228728512e-23,3.594476533899693e-18,9.643003612675031e-20,3.2762985086125205e-14,9.94618344445957e-19,6.646546859182893e-20,1.9377539527497052e-17,5.530057744917845e-21,1.3083494344237847e-27,3.0367555532534814e-30,2.4010489892738134e-27,4.0242153007119927e-23,1.2037564402572797e-22
1.536020959064925e-10,0.0005542981333333334,0.2,0.0,0.001337466729936641,0.19997922491027523,0.1997961489282351,0.19999993806808808,0.19995163377319433,1.6578249169048699e-19,1.1605827204546907e-15,1.3274591302801045e-19,1.745665561285414e-27,4.155693633832134e-05,2.706237115832803e-13,8.054449598853397e-13,4.8362735374427085e-05,0.00020384736090322595,6.54176749804771e-08,2.2046627686857657e-10,3.391486830533934e-13,4.25387654663424e-12,7.782259226635525e-20,5.022495085206366e-15,8.131934513093481e-20,1.3646037567964072e-23,3.662511208620775e-18,9.885345506704834e-20,3.315116182125719e-14,1.0173971627748623e-18,6.795470782947846e-20,1.9791756399138716e-17,5.5893187571844565e-21,1.3541413860978945e-27,3.161062775205488e-30,2.46989290653633e-27,4.12295009362938e-23,1.2259645691938991e-22
1.5412748072264218e-10,0.0005542981333333334,0.2,0.0,0.0013368648625223924,0.1999792246027278,0.19979552572194706,0.19999993811904598,0.19995165569670895,1.6767903836331896e-19,1.1690986886400954e-15,1.349325831024277e-19,1.7834472806306977e-27,4.155759410409053e-05,2.695559957857717e-13,8.103560969622996e-13,4.8340789688988484e-05,0.00020447054336885016,6.538887434514708e-08,2.221212153368628e-10,3.3915371395384454e-13,4.2635733855381684e-12,7.840317304259603e-20,5.075131486654891e-15,8.193085429263149e-20,1.37825748159395e-23,3.731666107116533e-18,1.0133132412184991e-19,3.35431966396349e-14,1.0405329705624628e-18,6.947350859541666e-20,2.0213723215691167e-17,5.735966663624525e-21,1.4015266566338604e-27,3.290336608937513e-30,2.539995303645452e-27,4.2238439081954963e-23,1.2485238594663794e-22
1.5465286553879187e-10,0.0005542981333333334,0.2,0.0,0.0013362636352286439,0.19997922441493624,0.1997949029311507,0.19999993817003306,0.19995167760536847,1.6959510218839973e-19,1.1776441031210418e-15,1.3715146888682e-19,1.8218889700182866e-27,4.1558012477535976e-05,2.684924484939792e-13,8.152769186621415e-13,4.831885879618072e-05,0.00020509331027507164,6.536010694561814e-08,2.237815049902007e-10,3.39156792347029e-13,4.273262768485621e-12,7.898816679981807e-20,5.1281903041026346e-15,8.304461209659201e-20,1.3920209852607806e-23,3.801956067037116e-18,1.0386473316802269e-19,3.393911309693423e-14,1.0641642511498969e-18,7.102183755569834e-20,2.0643563144765542e-17,5.837934643839468e-21,1.450551855643346e-27,3.424768033606228e-30,2.61155298699431e-27,4.326938444029409e-23,1.271438784547284e-22
1.5517825035494156e-10,0.0005542981333333334,0.2,0.0,0.0013356630441509556,0.19997922434524748,0.19979428055544987,0.19999993822104953,0.1999516994989705,1.7153083488485255e-19,1.1862189729678227e-15,1.3940404133372082e-19,1.861479190478161e-27,4.15581947646511e-05,2.6743719557730005e-13,8.202073891250004e-13,4.829694289850716e-05,0.00020571566201807274,6.533137254880263e-08,2.2544713531748072e-10,3.3915794766924244e-13,4.282944742494711e-12,7.957546737384849e-20,5.181673218964573e-15,8.447184258529694e-20,1.405894692905514e-23,3.87339606799334e-18,1.0645479111936276e-19,3.433893470906241e-14,1.0883106273845284e-18,7.260043786280296e-20,2.1081400869502198e-17,6.0623404514907255e-21,1.5014287550147135e-27,3.564558485727547e-30,2.688613154946922e-27,4.4322760453510515e-23,1.2947139820711225e-22
1.5570363517109125e-10,0.0005542981333333334,0.2,0.0,0.001335063085438224,0.19997922439202978,0.1997936585944505,0.19999993827209547,0.19995172137732142,1.7348638862939894e-19,1.1948233121844004e-15,1.4169017698914513e-19,1.901931655386834e-27,4.155814422883936e-05,2.6639168274513284e-13,8.25147472576243e-13,4.827504218972336e-05,0.0002063375989920363,6.530267092477139e-08,2.2711809586371708e-10,3.3915724272906067e-13,4.292619353471971e-12,8.016067382969047e-20,5.2355823559678e-15,8.475855569573316e-20,1.419878873614363e-23,3.94600121052044e-18,1.091026261978313e-19,3.474268497188251e-14,1.1130723194263332e-18,7.421092827176572e-20,2.1527362598720163e-17,6.204682089131537e-21,1.5541458647082216e-27,3.70991747039134e-30,2.768048570049769e-27,4.539900020682972e-23,1.318354115630308e-22
1.5617648150562596e-10,0.0005542981333333334,0.2,0.0,0.0013345236601282244,0.19997922453238498,0.19979309918379665,0.19999993831806215,0.19995174105464425,1.752634599734238e-19,1.2025924187719507e-15,1.437754960833337e-19,1.9385396281593276e-27,4.155790234628314e-05,2.654547410496552e-13,8.296017372873728e-13,4.825534469162334e-05,0.0002068969879652748,6.52768672964345e-08,2.2862650909019995e-10,3.3915500747570454e-13,4.301320245041329e-12,8.069039790403031e-20,5.284464369146146e-15,8.537476404675904e-20,1.4325591722890356e-23,4.012354604008844e-18,1.1153602546441504e-19,3.5109438544365693e-14,1.1358561344048275e-18,7.569011478098695e-20,2.1935779727036483e-17,6.090828253463498e-21,1.6030308752066151e-27,3.845675299019719e-30,2.8367897576032385e-27,4.6387554518917877e-23,1.3399460847462147e-22
1.5664932784016068e-10,0.0005542981333333334,0.2,0.0,0.0013339847412230585,0.199979224764617,0.1997925401084488,0.199999938364053,0.19995176071933407,1.7705682114233905e-19,1.2103854078771425e-15,1.4588768949882157e-19,1.9754590324861624e-27,4.155747680646489e-05,2.645217377837466e-13,8.340637336474128e-13,4.823565977607693e-05,0.00020745604157787947,6.52510898672406e-08,2.301392237952431e-10,3.391512611878471e-13,4.3100152408539835e-12,8.122310656337604e-20,5.333692044950687e-15,8.683128296114214e-20,1.4453294041905218e-23,4.079675275372217e-18,1.1401800416876187e-19,3.5479410251767813e-14,1.158858998147895e-18,7.719674307305445e-20,2.2350974946664488e-17,6.050465337579204e-21,1.6533053022804253e-27,3.9862644164241586e-30,2.9050871737147537e-27,4.739535319528284e-23,1.3618408540753547e-22
1.571221741746954e-10,0.0005542981333333334,0.2,0.0,0.0013334463260229283,0.19997922508757954,0.19979198136812368,0.1999999384100681,0.199951780371267,1.7886658404296232e-19,1.2182022895912239e-15,1.4802807111642188e-19,2.0131064408440183e-27,4.155686990189483e-05,2.635968480957852e-13,8.385334357487842e-13,4.821598756721885e-05,0.00020801476011316899,6.52253384759976e-08,2.316562324346979e-10,3.3914606973491384e-13,4.3187043721868834e-12,8.175482326104381e-20,5.383268473558115e-15,8.725597345095185e-20,1.4581900125451247e-23,4.14797451687727e-18,1.165494260057838e-19,3.5852617133985995e-14,1.1820738214977616e-18,7.872805000349119e-20,2.2773043476725528e-17,6.252964801873096e-21,1.7051523753361942e-27,4.131851930662263e-30,2.9772887830456564e-27,4.84227127538545e-23,1.3840419008087645e-22
1.5759502050923012e-10,0.0005542981333333334,0.2,0.0,0.0013329084118610833,0.19997922550013972,0.19979142296253918,0.1999999384561076,0.19995180001032387,1.8069286094473731e-19,1.2260430679549617e-15,1.5019699774063486e-19,2.051531095967458e-27,4.1556083898370666e-05,2.626792804140781e-13,8.430108177368234e-13,4.819632818409899e-05,0.0002085731438532116,6.51996129635658e-08,2.3317752750004473e-10,3.391394263353671e-13,4.3273876696539096e-12,8.22886503614357e-20,5.433192999847086e-15,8.769312888765551e-20,1.47114103483958e-23,4.217263684904812e-18,1.1913116803490507e-19,3.6229076239553665e-14,1.2058230518969152e-18,8.028490248129414e-20,2.3202081565003288e-17,6.3969760075024375e-21,1.7586879257153387e-27,4.282619902528759e-30,3.052963727281866e-27,4.9469965801130775e-23,1.4065526536742055e-22
