Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH3OX(49)
6.608483963312103e-11,0.002771490666666666,0.2,0.0,0.008039571024004046,0.19996949172792872,0.2,0.19999919809769812,0.19994489182188582,-6.336997775209298e-23,6.186363831433528e-20,-1.5683095949112983e-25,1.6935555020510527e-34,6.101579207737418e-05,1.3550019606755779e-10,2.27770049082817e-15,5.51081781147463e-05,1.3550249354493476e-10,8.010147355641229e-07,1.5179801941667793e-17,7.240039180521536e-10,2.8059743901623018e-11,1.3047479130665927e-16,4.8678370405261976e-18,1.9320647030756037e-23,-6.744936526251986e-23,-1.623408631351209e-23,-8.59316388627731e-19
6.625971355060317e-11,0.002771490666666666,0.2,0.0,0.008039425807643538,0.19996942888903832,0.2,0.1999991959903957,0.19994487438741587,-6.280451132199802e-23,6.247879837119107e-20,-1.5828474565484292e-25,1.7194846728946105e-34,6.114146631080485e-05,1.3585488600761869e-10,2.285760720697989e-15,5.512561258472735e-05,1.3585720618837083e-10,8.031181358618158e-07,1.5294579062528676e-17,7.274185333160546e-10,2.8192518069561645e-11,1.3171559267349684e-16,4.868699492848768e-18,1.9350598470571154e-23,7.721190484338554e-23,-1.626975176923774e-23,-7.786666873987813e-19
6.660946138556743e-11,0.002771490666666666,0.2,0.0,0.008039136530790435,0.1999693035506113,0.2,0.1999991917759563,0.19994483999545462,-6.165962664535902e-23,6.372209994660375e-20,-1.6120030894553376e-25,1.7703869878043109e-34,6.139213605387617e-05,1.3656422726266338e-10,2.3018861334206412e-15,5.516000454598079e-05,1.3656659331517925e-10,8.073247549620952e-07,1.5525744000360054e-17,7.342633077740293e-10,2.8458674465081144e-11,1.3402946587737542e-16,5.0649211352551115e-18,2.0172300523758212e-23,-7.603989198946705e-25,-1.6330633686931136e-23,-6.167939191128155e-19
6.695920922053169e-11,0.002771490666666666,0.2,0.0,0.008038848786049073,0.19996917866477232,0.2,0.19999918756173674,0.1999448062301878,-6.042982884783353e-23,6.498254253457825e-20,-1.6412444337599137e-25,1.8311817706620881e-34,6.16419005994624e-05,1.372735172435787e-10,2.318018093709689e-15,5.5193769812881604e-05,1.3727592979137247e-10,8.115311328971783e-07,1.575906218541701e-17,7.411286612057264e-10,2.8725635903909693e-11,1.3637210787398187e-16,5.257699939971815e-18,2.1103693779519632e-23,1.2822191144521342e-22,-1.6376897812149393e-23,-4.443019045558457e-19
6.730895705549595e-11,0.002771490666666666,0.2,0.0,0.008038562562699613,0.19996905423164396,0.2,0.19999918334773617,0.19994477308065134,-5.915084855247883e-23,6.626038827079458e-20,-1.6705439254569355e-25,1.8983716181058027e-34,6.189075970259072e-05,1.3798275621984296e-10,2.3341564800153736e-15,5.522691934939573e-05,1.3798521589061132e-10,8.157372706556641e-07,1.59945397131554e-17,7.480144184411781e-10,2.8993395556087825e-11,1.3890766498517353e-16,5.28771766836978e-18,2.123352578507978e-23,-1.619603477627589e-22,-1.640701222277473e-23,-2.6517132936343444e-19
6.76587048904602e-11,0.002771490666666666,0.2,0.0,0.008038277850173511,0.1999689302513295,0.2,0.19999917913395382,0.19994474053607106,-5.789423132531286e-23,6.755605780723694e-20,-1.6998715037826976e-25,1.9641192072327938e-34,6.213871315690093e-05,1.3869194445902762e-10,2.3503010839441323e-15,5.5259463929642845e-05,1.3869445188463508e-10,8.199431692201145e-07,1.6232182426607083e-17,7.549204047191221e-10,2.926194660741783e-11,1.4158005392696807e-16,5.219813696608949e-18,2.1134176449209566e-23,1.1888948304658732e-22,-1.642034436764091e-23,-8.890759248052637e-20
6.800845272542446e-11,0.002771490666666666,0.2,0.0,0.008037994638050426,0.19996880672391304,0.2,0.19999917492038888,0.19994470858585958,-5.66785892587957e-23,6.886977090373461e-20,-1.729197067013463e-25,2.0268942681164645e-34,6.238576079438262e-05,1.3940108222682383e-10,2.366451670822598e-15,5.529141414117399e-05,1.3940363804328801e-10,8.241488295671225e-07,1.64719964094817e-17,7.618464456975441e-10,2.9531282259808296e-11,1.4426086568997893e-16,5.18687261165381e-18,2.1062147588959306e-23,-1.1637524436884375e-22,-1.6417445396469895e-23,8.135243720399982e-20
6.835820056038872e-11,0.002771490666666666,0.2,0.0,0.008037712916055291,0.19996868364945963,0.2,0.19999917070704062,0.1999446772196126,-5.547167557917535e-23,7.020154036746055e-20,-1.758492255136649e-25,2.089834384571031e-34,6.263190248511563e-05,1.4011016978706924e-10,2.382608050937703e-15,5.532278038819625e-05,1.4011277463454522e-10,8.283542526673811e-07,1.671398797311689e-17,7.687923674620758e-10,2.980139573161639e-11,1.469233594024483e-16,5.210960759317664e-18,2.1223867241005575e-23,1.5523265137233092e-22,-1.6398997950715965e-23,2.4950410790042006e-19
6.870794839535298e-11,0.002771490666666666,0.2,0.0,0.008037432674055383,0.19996856102801538,0.2,0.1999991664939082,0.1999446464271061,-5.42448300206241e-23,7.15513845703453e-20,-1.7877297662627372e-25,2.1557069620880013e-34,6.287713813700197e-05,1.4081920740177338e-10,2.398770065314663e-15,5.535357289474383e-05,1.408218619245385e-10,8.325594394857505e-07,1.695816335361218e-17,7.757579965341187e-10,3.0072280258003156e-11,1.4960792326644178e-16,5.249149482466681e-18,2.1444343169853323e-23,-1.986601577067014e-22,-1.6364989185776503e-23,4.1945443390709243e-19
6.905769623031724e-11,0.002771490666666666,0.2,0.0,0.008037153902057462,0.19996843885960763,0.2,0.19999916228099085,0.19994461619829304,-5.30014059981726e-23,7.291944629498612e-20,-1.8168816269339456e-25,2.224116602586115e-34,6.312146769552248e-05,1.415281953311431e-10,2.4149375585339105e-15,5.5383801707796905e-05,1.4153090017758108e-10,8.367643909813225e-07,1.720452855450457e-17,7.827431598800378e-10,3.034392909128535e-11,1.5235587726419525e-16,5.2590478482011715e-18,2.158712277990772e-23,2.4474618086552476e-22,-1.631491822102998e-23,5.910846008684687e-19
6.94074440652815e-11,0.002771490666666666,0.2,0.0,0.008036876590204961,0.19996831714424512,0.2,0.1999991580682878,0.19994458652330058,-5.1758191572865785e-23,7.430592538040966e-20,-1.8459185788826833e-25,2.2936731066186752e-34,6.336489114347107e-05,1.422371338336072e-10,2.431110353859136e-15,5.541347670034234e-05,1.422398896561924e-10,8.409691081074836e-07,1.745308945103396e-17,7.897476849202306e-10,3.0616335501273245e-11,1.5514890050061208e-16,5.2631499827484236e-18,2.1690526048675435e-23,-3.253173640334435e-22,-1.6248425938726453e-23,7.622681810903448e-19
6.975719190024576e-11,0.002771490666666666,0.2,0.0,0.008036600728775262,0.19996819588191805,0.2,0.19999915385579828,0.19994455739242656,-5.052143527710816e-23,7.571098264042558e-20,-1.8748108643856217e-25,2.3640122552850164e-34,6.360740850070383e-05,1.4294602316584063e-10,2.4472882821848326e-15,5.544260757438304e-05,1.4294883062112185e-10,8.451735918119781e-07,1.770385192346532e-17,7.967713995373686e-10,3.0889492775600506e-11,1.5797978448016822e-16,5.267418753585315e-18,2.181322349694296e-23,4.575677278017244e-22,-1.6165513649511158e-23,9.321213678422789e-19
7.010693973521002e-11,0.002771490666666666,0.2,0.0,0.008036326308176984,0.19996807507259812,0.2,0.1999991496435215,0.19994452879613706,-4.9283107230392406e-23,7.713472204591965e-20,-1.9035290746652188e-25,2.4356665832206473e-34,6.384901982385768e-05,1.4365486358278874e-10,2.4634711706745865e-15,5.5471203863892155e-05,1.4365772333137252e-10,8.493778430369689e-07,1.795682187791453e-17,8.038141320846539e-10,3.1163394220055065e-11,1.6082483751640644e-16,5.2981786867999256e-18,2.1983876123918422e-23,-6.590458516147942e-22,-1.6066279154454738e-23,1.1014981346478303e-18
7.045668757017428e-11,0.002771490666666666,0.2,0.0,0.008036053318947356,0.19996795471623885,0.2,0.19999914543145678,0.19994450072506326,-4.803657976478451e-23,7.857725004041176e-20,-1.9320441072912054e-25,2.509146412382782e-34,6.408972520610398e-05,1.443636553376899e-10,2.4796588747757536e-15,5.549927493772148e-05,1.443665680442243e-10,8.535818627190978e-07,1.821200515860766e-17,8.108757113942454e-10,3.1438033158906526e-11,1.6372213459697517e-16,5.311965024878001e-18,2.2166609664674488e-23,9.770684221664046e-22,-1.5950653581524082e-23,1.271368368799409e-18
7.080643540513854e-11,0.002771490666666666,0.2,0.0,0.00803578175174961,0.19996783481277564,0.2,0.19999914121960327,0.19994447316999855,-4.6780448011252843e-23,8.003869357303553e-20,-1.9603265788650375e-25,2.5844593964391125e-34,6.432952477685523e-05,1.4507239868209874e-10,2.495851221413794e-15,5.55268300024536e-05,1.450753650152563e-10,8.577856517895432e-07,1.8469407527514948e-17,8.179559667855328e-10,3.171340293522751e-11,1.666330255559734e-16,5.354412643302802e-18,2.2357276590682295e-23,-1.4974495144630866e-21,-1.5818413783051456e-23,1.44184179112713e-18
7.11561832401028e-11,0.002771490666666666,0.2,0.0,0.008035511597370475,0.19996771536212582,0.2,0.19999913700796026,0.19994444612189582,-4.552060813192447e-23,8.151920752394675e-20,-1.988346513442115e-25,2.6614680133407785e-34,6.456841870153528e-05,1.457810938659083e-10,2.5120480845681253e-15,5.555387810521241e-05,1.4578411449836905e-10,8.619892111740782e-07,1.8729034652175357e-17,8.250547280730135e-10,3.198949691120679e-11,1.6962667221239957e-16,5.3465718313855725e-18,2.2533713573469794e-23,2.362632306492236e-21,-1.5669351310878712e-23,1.6124926254380355e-18
7.150593107506706e-11,0.002771490666666666,0.2,0.0,0.008035242846717652,0.19996759636418893,0.2,0.199999132796527,0.19994441957186465,-4.4254375816094194e-23,8.301891585958843e-20,-2.0160735243969026e-25,2.7401043139035184e-34,6.480640718125123e-05,1.4648974113737224e-10,2.528249264101547e-15,5.55804281364134e-05,1.464928167458065e-10,8.661925417931256e-07,1.8990892195955872e-17,8.321718255742925e-10,3.2266308468461394e-11,1.725844805054934e-16,5.423776047408344e-18,2.2741668044307627e-23,-3.826839321459363e-21,-1.5503336962053704e-23,1.783195311334809e-18
7.185567891003132e-11,0.002771490666666666,0.2,0.0,0.008034975490817407,0.19996747781884683,0.2,0.1999991285853028,0.19994439351116863,-4.2986233925312714e-23,8.45379667357523e-20,-2.0434770990471024e-25,2.8205580818176444e-34,6.50434904526082e-05,1.4719834074312582e-10,2.5444546895614593e-15,5.560648883248337e-05,1.472014720081768e-10,8.703956445618143e-07,1.9254985727725816e-17,8.393070901177974e-10,3.2543831008341586e-11,1.7569753888565368e-16,5.368573952676744e-18,2.29322243419147e-23,6.358886226078289e-21,-1.5320280930404548e-23,1.9541180476316036e-18
7.220542674499558e-11,0.002771490666666666,0.2,0.0,0.008034709520812174,0.1999673597259636,0.2,0.1999991243742869,0.19994436793122264,-4.170272688670472e-23,8.607644310627927e-20,-2.070526617799507e-25,2.902856644840162e-34,6.527966878729763e-05,1.4790689292820762e-10,2.5606640818280535e-15,5.563206877850702e-05,1.4791008053447337e-10,8.745985203900321e-07,1.9521320866364724e-17,8.46460353050681e-10,3.282205795223629e-11,1.7864106878011002e-16,5.549363919727636e-18,2.318423924485554e-23,-1.0827669477888111e-20,-1.5120037399021247e-23,2.125614577219789e-18
7.255517457995984e-11,0.002771490666666666,0.2,0.0,0.008034444927958205,0.19996724208538624,0.2,0.19999912016347854,0.19994434282359033,-4.042376245334533e-23,8.763454808195838e-20,-2.0971911929559806e-25,2.987238016890335e-34,6.551494249204591e-05,1.486153979360793e-10,2.5768775316470187e-15,5.565717641086957e-05,1.4861864257209562e-10,8.788011701824789e-07,1.9789902987135195e-17,8.536314462459694e-10,3.310098274186329e-11,1.8198631155155024e-16,5.320937063160042e-18,2.3362478761847026e-23,1.8869064186057956e-20,-1.490244465683127e-23,2.2976265245770845e-18
7.29049224149241e-11,0.002771490666666666,0.2,0.0,0.008034181703623277,0.199967124896944,0.2,0.199999115952877,0.19994431817998148,-3.911288412267587e-23,8.921228149636403e-20,-2.1234395325164516e-25,3.0734481309326055e-34,6.57493119079654e-05,1.493238560086469e-10,2.593094481580899e-15,5.568182001978492e-05,1.4932715836686827e-10,8.830035948387179e-07,2.0060737736196907e-17,8.608202021106259e-10,3.3380598839571075e-11,1.8471631337018677e-16,5.8293274109767255e-18,2.368220017438529e-23,-3.361838807620569e-20,-1.466728506742427e-23,2.470362156017968e-18
7.325467024988836e-11,0.002771490666666666,0.2,0.0,0.008033919839284455,0.19996700816044927,0.2,0.19999911174248158,0.1999442939922494,-3.765885561582076e-23,9.080931395395683e-20,-2.149239007290357e-25,3.1671353756481976e-34,6.598277741067832e-05,1.500322673862796e-10,2.609314857341855e-15,5.570600775186876e-05,1.5003562816306166e-10,8.872057952532272e-07,2.0333831113979293e-17,8.680264535907606e-10,3.366089972858566e-11,1.8698672301262435e-16,6.7393852828696495e-18,2.831361932674992e-23,-4.5768413888856355e-21,-1.4413744099268716e-23,2.659829663232761e-18
7.360441808485261e-11,0.002771490666666666,0.2,0.0,0.00803365932652589,0.19996689187569724,0.2,0.1999991075322915,0.19994427025238867,-3.6012551542390775e-23,9.242554351401851e-20,-2.1745534709186866e-25,3.27624489697295e-34,6.621533940996898e-05,1.5074063230782897e-10,2.625538871582808e-15,5.57297476126142e-05,1.5074405220341062e-10,8.914077723154475e-07,2.0609188716706047e-17,8.752500341826528e-10,3.3941878913352934e-11,1.8964719175176794e-16,7.29574904965558e-18,3.142343808715577e-23,-4.923423041621695e-22,-1.4139572609933028e-23,2.878459092994262e-18
7.395416591981687e-11,0.002771490666666666,0.2,0.0,0.008033400157036668,0.1999667760424663,0.2,0.1999991033223061,0.19994424695253254,-3.448527096998505e-23,9.406231561476813e-20,-2.199343856272303e-25,3.375089072460173e-34,6.644699834957388e-05,1.5144895101064892e-10,2.641767324238156e-15,5.5753047468839e-05,1.5145243072913316e-10,8.95609526909827e-07,2.0886814096186332e-17,8.824907779413002e-10,3.422352991988932e-11,1.949746900192905e-16,5.1626850254775016e-18,2.3204126314974072e-23,7.878266026018034e-20,-1.384329324216375e-23,3.0851056064761342e-18
7.430391375478113e-11,0.002771490666666666,0.2,0.0,0.00803314232260863,0.1999666606605181,0.2,0.19999909911252473,0.1999442240849504,-3.348136711002663e-23,9.572147033536842e-20,-2.2235753505718896e-25,3.4391051453107182e-34,6.667775470616852e-05,1.5215722373061477e-10,2.6579992354170482e-15,5.577591505099957e-05,1.5216076397994932e-10,8.99811059915878e-07,2.1166710253982586e-17,8.897485194794567e-10,3.4505846295924955e-11,2.0089697216302926e-16,2.7110931124640313e-18,1.1704461341060253e-23,-6.132247218962915e-22,-1.352837876536238e-23,3.215185491020735e-18
7.461868680624898e-11,0.002771490666666666,0.2,0.0,0.008032911406397846,0.199966557202401,0.2,0.19999909532389526,0.1999442038674396,-3.2996660671162813e-23,9.723394061707163e-20,-2.244887206342425e-25,3.47344025980412e-34,6.688466413930359e-05,1.527946300570168e-10,2.672609871412855e-15,5.579613256186336e-05,1.5279822539257437e-10,9.035922508862806e-07,2.1420562759532617e-17,8.962948837258342e-10,3.476049461006821e-11,2.0445354657703679e-16,2.306546373262865e-18,1.0042932767061501e-23,6.189293023840448e-24,-1.3235741454421175e-23,3.267010843983973e-18
7.493345985771682e-11,0.002771490666666666,0.2,0.0,0.008032681559176412,0.19996645410941924,0.2,0.19999909153543,0.19994418398846928,-3.225976321357674e-23,9.876215688763216e-20,-2.26571763523051e-25,3.5268411136599294e-34,6.709084328721193e-05,1.5343199949708814e-10,2.6872213117571443e-15,5.581601153221423e-05,1.5343565049818157e-10,9.073732637128862e-07,2.1676266282723444e-17,9.028547629003065e-10,3.501567199212731e-11,2.040952647795707e-16,5.8618744455565325e-18,2.4730749539010078e-23,-4.197146125433214e-20,-1.2936850965669965e-23,3.3499466884949158e-18
7.524823290918466e-11,0.002771490666666666,0.2,0.0,0.008032452775166062,0.19996635138136487,0.2,0.1999990877471283,0.19994416444267776,-3.070526072175051e-23,1.0030380370989569e-19,-2.2860505235626355e-25,3.640757142556949e-34,6.729629256649733e-05,1.5406933221977834e-10,2.701834966815046e-15,5.583555732373693e-05,1.5407303946848519e-10,9.111540990267738e-07,2.193382764279104e-17,9.094280376337764e-10,3.5271373784567986e-11,2.034835501093987e-16,9.497977782268534e-18,4.160237887988685e-23,4.0918375802926696e-23,-1.2625811664391376e-23,3.555262266853341e-18
7.55630059606525e-11,0.002771490666666666,0.2,0.0,0.008032225048650938,0.19996624901801915,0.2,0.19999908395898974,0.19994414522478707,-2.848173945900119e-23,1.0185942111483634e-19,-2.30585203630841e-25,3.8068152658103933e-34,6.750101241494443e-05,1.5470662839311122e-10,2.7164519814829936e-15,5.5854775214417e-05,1.547103924742603e-10,9.1493475745589e-07,2.2193249680222854e-17,9.160145889456114e-10,3.5527595344974906e-11,2.0562886755796625e-16,1.0349237967095432e-17,4.545169325743248e-23,-5.233589278566069e-23,-1.2291293094957665e-23,3.864387150968786e-18
7.584630170697356e-11,0.002771490666666666,0.2,0.0,0.008032020994270962,0.19996615720264468,0.2,0.1999990805498041,0.19994412820474494,-2.6475162141727646e-23,1.0327375363686088e-19,-2.3231778724116078e-25,3.961052753959824e-34,6.768463699362927e-05,1.5528016383754423e-10,2.729609764034549e-15,5.587179525660852e-05,1.5528397957018258e-10,9.183371993221171e-07,2.242832026829356e-17,9.219537385717932e-10,3.5758635326116255e-11,2.091095902964955e-16,9.591915609602588e-18,4.222201954006744e-23,-1.4868683603295133e-23,-1.1963859218796824e-23,4.1451018887820156e-18
7.612959745329461e-11,0.002771490666666666,0.2,0.0,0.008031817787800603,0.19996606568232442,0.2,0.19999907714074977,0.1999441114423617,-2.4744705828132636e-23,1.0470286947605744e-19,-2.3399963064797263e-25,4.099135991738454e-34,6.786767145297145e-05,1.558536699335611e-10,2.7427691407215004e-15,5.58885576398774e-05,1.5585753779560406e-10,9.217394988712341e-07,2.2664899064246865e-17,9.279034599674934e-10,3.599008920794804e-11,2.1239862951709863e-16,9.096188445157804e-18,4.0700035043195134e-23,5.912790867653714e-23,-1.1613025135531973e-23,4.38354882183909e-18
7.641289319961566e-11,0.002771490666666666,0.2,0.0,0.00803161542519821,0.19996597445687714,0.2,0.19999907373182652,0.1999440949339585,-2.3210164958653254e-23,1.0614654925610104e-19,-2.3562768024523763e-25,4.225936999510638e-34,6.805011615538127e-05,1.5642714680176607e-10,2.755930060431725e-15,5.5905066043106674e-05,1.5643106727310748e-10,9.251416565546187e-07,2.2902989121201514e-17,9.338636672053407e-10,3.622195363750322e-11,2.1552152013724895e-16,8.82621280212359e-18,3.945154190919162e-23,-1.4628712355690712e-21,-1.1242516025566291e-23,4.591784191277292e-18
7.669618894593671e-11,0.002771490666666666,0.2,0.0,0.00803141390246032,0.19996588352611494,0.2,0.19999907032303388,0.1999440786759082,-2.1668324214038734e-23,1.0760405683315878e-19,-2.371996302481836e-25,4.354916695800773e-34,6.823197147683634e-05,1.5700059456217957e-10,2.7690925490485467e-15,5.592132409345712e-05,1.5700456812468347e-10,9.285436728216562e-07,2.3142594148448654e-17,9.3983427462323e-10,3.645422527204146e-11,2.186892799218385e-16,8.534843437530555e-18,3.786773361305223e-23,8.88491251840168e-26,-1.0855039272896462e-23,4.801469014382315e-18
7.697948469225776e-11,0.002771490666666666,0.2,0.0,0.008031213215621044,0.19996579288984317,0.2,0.19999906691437153,0.19994406266463466,-2.007448474450956e-23,1.0907527790459518e-19,-2.3871312694967395e-25,4.492261260186498e-34,6.841323780671311e-05,1.575740133342442e-10,2.7822565308416466e-15,5.593733536708091e-05,1.575780404717359e-10,9.319455481197551e-07,2.338371695838011e-17,9.458151968215187e-10,3.6686900779114264e-11,2.218628210884187e-16,8.259347515965264e-18,3.7676375830034156e-23,6.937205047378556e-23,-1.0450325778640902e-23,5.0189135863066484e-18
7.726278043857881e-11,0.002771490666666666,0.2,0.0,0.008031013360751458,0.19996570254786053,0.2,0.19999906350583904,0.19994404689661194,-1.8474254011851933e-23,1.1056045001198118e-19,-2.401656708857403e-25,4.633907183583211e-34,6.859391554771845e-05,1.5814740323683008e-10,2.7954219540077593e-15,5.595310338984343e-05,1.5815148443508748e-10,9.353472828943627e-07,2.362635984247781e-17,9.5180634866446e-10,3.691997683656878e-11,2.2505928608686877e-16,7.988907006056563e-18,3.662928511050141e-23,-1.2048070858735772e-23,-1.0027008316950095e-23,5.2366654447836115e-18
7.754607618489987e-11,0.002771490666666666,0.2,0.0,0.008030814333958984,0.1999656124999591,0.2,0.19999906009743615,0.19994403136836378,-1.6919593510040742e-23,1.1205985442746524e-19,-2.415543591351165e-25,4.76139257453628e-34,6.877400511576368e-05,1.587207643882401e-10,2.8085886760041272e-15,5.596863163802261e-05,1.5872490013498487e-10,9.38748877588975e-07,2.387052503937519e-17,9.578076452863044e-10,3.715345013259926e-11,2.280721976241478e-16,7.94069212597094e-18,3.417411938970469e-23,-4.6962179055197104e-23,-9.584347226063366e-24,5.443945531329467e-18
7.782937193122092e-11,0.002771490666666666,0.2,0.0,0.008030616131386812,0.19996552274592433,0.2,0.19999905668916246,0.19994401607646284,-1.54211209899512e-23,1.1357360726268471e-19,-2.4287638951490394e-25,4.8847320777656605e-34,6.895350693992828e-05,1.5929409690621468e-10,2.8217567069055674e-15,5.5983923539013753e-05,1.5929828769110372e-10,9.421503326451508e-07,2.4116214986737897e-17,9.638190020927448e-10,3.7387317365859964e-11,2.3106527959217837e-16,7.949324386429764e-18,3.57649166604919e-23,3.644493016623066e-23,-9.123067304408538e-24,5.642443845685978e-18
7.811266767754197e-11,0.002771490666666666,0.2,0.0,0.008030418749213303,0.19996543328553523,0.2,0.19999905328101766,0.19994400101752988,-1.39176741538597e-23,1.1510154234948697e-19,-2.4412906615169676e-25,5.020578110259081e-34,6.913242146230447e-05,1.5986740090793778e-10,2.8349259856776986e-15,5.5998982472007715e-05,1.5987164722255415e-10,9.455516485025262e-07,2.4363432506917495e-17,9.69840334759808e-10,3.762157524557894e-11,2.3402655511470324e-16,8.021156658994568e-18,3.828268662525822e-23,-8.165330951417144e-24,-8.644184660740373e-24,5.838143398831082e-18
7.839596342386302e-11,0.002771490666666666,0.2,0.0,0.008030222183651427,0.19996534411856448,0.2,0.19999904987300135,0.19994398618823325,-1.2407863460220993e-23,1.1664372075850937e-19,-2.4530998288669243e-25,5.14913417409121e-34,6.931074913792574e-05,1.6044067651004103e-10,2.8480965125389655e-15,5.601381176867176e-05,1.604449788478854e-10,9.48952825598828e-07,2.4612180057896304e-17,9.758715592368779e-10,3.785622049162012e-11,2.370914067808442e-16,8.014808338481974e-18,3.415898716914539e-23,9.3805361472475e-24,-8.148160102316435e-24,6.036972231646689e-18
7.867925917018407e-11,0.002771490666666666,0.2,0.0,0.008030026430948186,0.199965255244778,0.2,0.19999904646511318,0.19994397158528815,-1.0866011834168802e-23,1.1820010515782543e-19,-2.464166697138721e-25,5.266968923812526e-34,6.94884904346266e-05,1.6101392382860964e-10,2.8612681984692103e-15,5.602841471381062e-05,1.610182826850911e-10,9.523538643698832e-07,2.4862460224887508e-17,9.81912591751109e-10,3.8091249834538124e-11,2.4017539095255756e-16,8.015734238458358e-18,3.3913367937387014e-23,-1.848109988411028e-23,-7.634591478421093e-24,6.238124548351336e-18
7.896255491650513e-11,0.002771490666666666,0.2,0.0,0.008029831487384067,0.1999651666639357,0.2,0.19999904305735286,0.19994395720545594,-9.339195445276205e-24,1.1977094669387713e-19,-2.474466077833907e-25,5.420708664148097e-34,6.966564583297414e-05,1.6158714297918663e-10,2.87444100613316e-15,5.6042794546028366e-05,1.6159155885161394e-10,9.557547652496337e-07,2.511427515660075e-17,9.8796334880722e-10,3.832666001563917e-11,2.4331814118001065e-16,7.986541351099298e-18,4.164767159624143e-23,1.867029336330062e-23,-7.102943826352568e-24,6.4393564757224954e-18
7.924585066282618e-11,0.002771490666666666,0.2,0.0,0.008029637349272489,0.19996507837579097,0.2,0.19999903964972002,0.19994394304554364,-7.805586252147813e-24,1.213562270167724e-19,-2.4839709289299845e-25,5.574076561789999e-34,6.984221582614412e-05,1.621603340767782e-10,2.88761485215177e-15,5.605695445837296e-05,1.6216480746435038e-10,9.591555286701495e-07,2.5367627376501396e-17,9.940237471878804e-10,3.856244778706906e-11,2.464448991082674e-16,8.004711833317551e-18,3.6063451196716984e-23,-1.7073126287193705e-23,-6.552965371630957e-24,6.6382102682055814e-18
7.952914640914723e-11,0.002771490666666666,0.2,0.0,0.008029444012959274,0.19996499038009102,0.2,0.1999990362422143,0.19994392910240308,-6.2918533666823775e-24,1.2295612214246224e-19,-2.4926546212357386e-25,5.669224215666962e-34,7.001820091984327e-05,1.6273349723585777e-10,2.9007897079008695e-15,5.607089759897857e-05,1.6273802863965571e-10,9.625561550616396e-07,2.5622519104310248e-17,1.0000937039575534e-09,3.8798609911888414e-11,2.4961250481286634e-16,8.012378132278783e-18,2.758420540576021e-23,1.983731131917676e-23,-5.98483065743166e-24,6.8356674269741586e-18
7.981244215546828e-11,0.002771490666666666,0.2,0.0,0.008029251474822112,0.19996490267657677,0.2,0.19999903283483536,0.19994391537293044,-4.7595868612907755e-24,1.245705485518353e-19,-2.50049055817846e-25,5.816448022128809e-34,7.019360163218587e-05,1.6330663257037158e-10,2.9139655076382344e-15,5.608462707169252e-05,1.633112224933482e-10,9.659566448524629e-07,2.5878952912324334e-17,1.0061731364651741e-09,3.90351431641437e-11,2.5278524060396126e-16,8.044566381790977e-18,4.446422372862089e-23,-2.485126064620265e-23,-5.398729141771183e-24,7.032651677209121e-18
8.009573790178933e-11,0.002771490666666666,0.2,0.0,0.008029059731270053,0.19996481526498316,0.2,0.19999902942758283,0.19994390185406546,-3.2340855347329907e-24,1.2619967397232078e-19,-2.5074531765167327e-25,6.031013047760704e-34,7.036841849360787e-05,1.638797401937423e-10,2.927142221283708e-15,5.609814593669855e-05,1.63884389140714e-10,9.69356998469141e-07,2.613693098592726e-17,1.0122619623436138e-09,3.92720443289248e-11,2.5601246280382104e-16,8.050538055387627e-18,4.6040357041963674e-23,3.013854205861616e-23,-4.794697740105907e-24,7.230513643513806e-18
8.037903364811038e-11,0.002771490666666666,0.2,0.0,0.008028868778742976,0.19996472814503882,0.2,0.1999990260204564,0.19994388854279105,-1.6893171802357945e-24,1.2784346056847758e-19,-2.5135164725947835e-25,6.1036711062746785e-34,7.054265204674772e-05,1.6445282021887435e-10,2.940319782062602e-15,5.611145721112704e-05,1.6445752869651165e-10,9.727572163363706e-07,2.6396455786998077e-17,1.018360099511352e-09,3.950931020243345e-11,2.5925206684146e-16,8.073423204918824e-18,1.6398311687521004e-23,-3.7251393735917396e-23,-4.172545755374534e-24,7.428571127704615e-18
8.066232939443144e-11,0.002771490666666666,0.2,0.0,0.008028678613711116,0.19996464131646646,0.2,0.19999902261345576,0.19994387543613257,-1.5539407050909849e-25,1.2950209429161578e-19,-2.5186543133413777e-25,6.180951005518865e-34,7.071630284635943e-05,1.6502587275815784e-10,2.9534981552885853e-15,5.612456386966063e-05,1.6503064127497619e-10,9.761572988770342e-07,2.665752943393754e-17,1.024467466175941e-09,3.974693759204816e-11,2.625383534651121e-16,8.078774935206671e-18,3.817340428275989e-23,4.838229120978506e-23,-3.5320965808910596e-24,7.626719918600146e-18
