Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112)
5.6603830401872994e-11,0.0033257888,0.2,0.0,0.009634333911700748,0.19997940342634296,0.19991819257302906,0.19999988321150022,0.19996965564252114,5.81524186774215e-19,1.1906296765068108e-16,3.905385709908157e-21,1.9113362612805935e-29,4.1194786517386016e-05,3.281873942794334e-11,6.593596830895026e-13,3.0343491232324617e-05,8.180650343487828e-05,1.1761941661819899e-07,9.075897653264975e-11,1.0452424826327562e-13,1.7470896654218117e-12,1.0032545238454985e-20,7.559686076941455e-15,1.324688621343982e-20,-8.285419287870237e-20,7.533309888267431e-20,2.302468640052046e-46,1.1088910780583681e-15,4.683533263337084e-22,3.8960227250885866e-23
5.6678269221572865e-11,0.0033257888,0.2,0.0,0.009634196602544713,0.19997938079552816,0.199918100782318,0.1999998832135748,0.19996965538549255,5.841810063873603e-19,1.195209322383305e-16,3.936085468793081e-21,1.9292639792768816e-29,4.124005228775467e-05,3.277625597164588e-11,6.610135698826982e-13,3.0343746022374194e-05,8.189829153391865e-05,1.1761961941624315e-07,9.109154957787929e-11,1.0464071474113787e-13,1.748973415177865e-12,1.1055290639423893e-20,7.584514384853876e-15,1.3303372658343051e-20,6.713826124923612e-20,7.590227407761032e-20,2.32719081702158e-46,1.1140666497853819e-15,4.730680119897219e-22,3.930716462241079e-23
5.6752708041272736e-11,0.0033257888,0.2,0.0,0.009634059365244403,0.1999793581794567,0.19991800902875972,0.19999988321566492,0.19996965513366646,5.86846737029285e-19,1.1998065895238718e-16,3.966987415280804e-21,1.9473402168159812e-29,4.1285288575377524e-05,3.273390808185019e-11,6.626691185407934e-13,3.0343995607576956e-05,8.199004247728266e-05,1.1761980887490492e-07,9.142485914405187e-11,1.047570974586484e-13,1.750855855729465e-12,1.1243302104431458e-20,7.609462931895419e-15,1.3370293021177578e-20,1.6476700344472081e-19,7.647572897446222e-20,2.3521447672582445e-46,1.1192607682948204e-15,4.77823477363643e-22,3.965689307254623e-23
5.682714686097261e-11,0.0033257888,0.2,0.0,0.009633922199754832,0.19997933557813435,0.19991791731233896,0.19999988321777049,0.19996965488700177,5.895213753156417e-19,1.2044279401912634e-16,3.998092319300623e-21,1.9655634154697307e-29,4.133049536881762e-05,3.2691695051029523e-11,6.643263300363175e-13,3.0344240029030888e-05,8.208175628021997e-05,1.1761998511122768e-07,9.17589056557997e-11,1.0487339620582213e-13,1.7527369887216734e-12,1.0467919776945664e-20,7.634919394283115e-15,1.342976796544195e-20,-1.7793460143522165e-19,7.705851188494817e-20,2.377332362290739e-46,1.1244734922405108e-15,4.826200191218537e-22,4.000942870574826e-23
5.690158568067248e-11,0.0033257888,0.2,0.0,0.009633785106031275,0.19997931299156677,0.19991782563304042,0.1999998832198913,0.19996965464545774,5.922049580375625e-19,1.2090506019383156e-16,4.029401103545206e-21,1.9839313623387695e-29,4.1375672656638956e-05,3.264961617701125e-11,6.659852021772816e-13,3.0344479327521216e-05,8.217343295797371e-05,1.1762014824127512e-07,9.209368953644447e-11,1.0498961108393812e-13,1.7546168157926397e-12,1.0777020421525905e-20,7.659961473999048e-15,1.3480674720425263e-20,-3.819856006122206e-20,7.763861117371582e-20,2.402755502057849e-46,1.1297048851169075e-15,4.874579371410289e-22,4.0364782890036085e-23
5.697602450037235e-11,0.0033257888,0.2,0.0,0.009633648084029247,0.1999792904197596,0.1999177339908489,0.1999998832220273,0.19996965440899386,5.94897542755781e-19,1.2136724497363584e-16,4.060915073640508e-21,2.0024455984556207e-29,4.142082042743955e-05,3.260767076289616e-11,6.676457311465545e-13,3.0344713543526466e-05,8.226507252578071e-05,1.1762029838014586e-07,9.242921120796302e-11,1.0510574233115784e-13,1.7564953385768027e-12,1.1762948807116322e-20,7.684705933681245e-15,1.3540734001635711e-20,4.680570266614121e-19,7.821760112815407e-20,2.4284160577586074e-46,1.1349550097994372e-15,4.923375340169017e-22,4.072297397471066e-23
5.705046332007222e-11,0.0033257888,0.2,0.0,0.009633511133704524,0.19997926786271847,0.1999176423857492,0.1999998832241784,0.19996965417756998,5.975991213511465e-19,1.218318630371172e-16,4.092635587597712e-21,2.0211126523129122e-29,4.146593866998169e-05,3.256585811698345e-11,6.693079183326451e-13,3.0344942717216494e-05,8.235667499887118e-05,1.1762043564197168e-07,9.276547109100515e-11,1.0522178984428219e-13,1.7583725587018507e-12,1.1524788598255366e-20,7.710461250276876e-15,1.3610058116582726e-20,3.193776846385115e-20,7.881254601194666e-20,2.4543159660787195e-46,1.1402239250035423e-15,4.972591139849471e-22,4.1084037259900197e-23
5.712490213977209e-11,0.0033257888,0.2,0.0,0.009633374255013125,0.1999792453204491,0.19991755081772603,0.19999988322634443,0.19996965395114624,6.003097006257644e-19,1.2229846657862031e-16,4.124563339926866e-21,2.0399283778103323e-29,4.1511027373074215e-05,3.2524177552709305e-11,6.709717639665672e-13,3.0345166888455626e-05,8.244824039246901e-05,1.1762056013993442e-07,9.310246960496518e-11,1.053377533886248e-13,1.7602484777870738e-12,1.0853160365356493e-20,7.736513333536128e-15,1.3663564615126234e-20,-6.325777201010043e-19,7.941412107831644e-20,2.480457096684531e-46,1.145511696059391e-15,5.022229862496733e-22,4.1447983706599823e-23
5.7199340959471964e-11,0.0033257888,0.2,0.0,0.009633237447911306,0.199979222792957,0.19991745928676422,0.19999988322852533,0.1999696537296831,6.030293498716953e-19,1.2276469285377369e-16,4.156699262366982e-21,2.0588882316389586e-29,4.155608652550417e-05,3.248262838871692e-11,6.726372632959855e-13,3.0345386096804015e-05,8.253976872179164e-05,1.1762067198626374e-07,9.344020716787042e-11,1.0545363327945852e-13,1.76212309744945e-12,1.1272356191893425e-20,7.761141347969105e-15,1.370728538842095e-20,1.9644994305217056e-19,7.999992358255694e-20,2.5068414379552807e-46,1.1508183883998281e-15,5.072294560661571e-22,4.1814817496366803e-23
5.7273779779171835e-11,0.0033257888,0.2,0.0,0.009633100712355572,0.19997920028024768,0.19991736779284855,0.1999998832307209,0.1999696535131412,6.057581158761577e-19,1.2323117577871898e-16,4.1890451513754185e-21,2.0780015244871713e-29,4.160111611615293e-05,3.2441209948718596e-11,6.743044133913098e-13,3.0345600381525926e-05,8.263126000205008e-05,1.1762077129225589e-07,9.377868419641715e-11,1.0556942991462011e-13,1.7639964193010666e-12,1.1736432176488588e-20,7.786010962654692e-15,1.3779832022638882e-20,8.539561946785964e-19,8.059173739679589e-20,2.533470868731768e-46,1.1561440622533202e-15,5.122788334167965e-22,4.2184574681843927e-23
5.7348218598871706e-11,0.0033257888,0.2,0.0,0.009632964048302661,0.1999791777823267,0.19991727633596382,0.19999988323293114,0.19996965330148167,6.084959817539001e-19,1.2369943652778102e-16,4.221602582550688e-21,2.0972755677852718e-29,4.1646116134057165e-05,3.239992156141587e-11,6.759732164001742e-13,3.0345809781585478e-05,8.27227142484489e-05,1.176208581682742e-07,9.411790110605355e-11,1.056851425912485e-13,1.7658684449413173e-12,1.1517064422057147e-20,7.812808343456551e-15,1.3849004633828505e-20,-3.468108292644332e-19,8.121154774379815e-20,2.5603473421230506e-46,1.1614887793599964e-15,5.173714349854804e-22,4.2557299115803804e-23
5.742265741857158e-11,0.0033257888,0.2,0.0,0.009632827455709559,0.19997915529919946,0.1999171849160948,0.19999988323515583,0.19996965309466583,6.112429480074074e-19,1.241691154538592e-16,4.25437212319488e-21,2.1167058515943013e-29,4.169108656830039e-05,3.235876256045704e-11,6.776436730516036e-13,3.034601433564574e-05,8.28141314761862e-05,1.1762093272375651e-07,9.445785831095148e-11,1.0580077156133605e-13,1.7677391759673195e-12,1.1433775656202041e-20,7.838261949353562e-15,1.3899346739986395e-20,-1.34533795234182e-19,8.18166373365192e-20,2.587472997414761e-46,1.1668526090115205e-15,5.225075752471903e-22,4.293299934003318e-23
5.749709623827145e-11,0.0033257888,0.2,0.0,0.009632690934533478,0.19997913283087154,0.1999170935332264,0.19999988323739495,0.1999696528926553,6.139990508081572e-19,1.246399655908361e-16,4.287354370155301e-21,2.136288306844913e-29,4.173602740797583e-05,3.231773228450597e-11,6.793157812457643e-13,3.0346214082082523e-05,8.290551170045381e-05,1.1762099506722874e-07,9.479855622384963e-11,1.0591631718894507e-13,1.7696086139747477e-12,1.1520109678095447e-20,7.863822125966684e-15,1.396233899409312e-20,4.0869621678051126e-20,8.242596841116283e-20,2.614849806279868e-46,1.1722356088349797e-15,5.276875649545175e-22,4.331167653655922e-23
5.7564091176001334e-11,0.0033257888,0.2,0.0,0.009632568126501383,0.19997911262203416,0.19991701132026773,0.19999988323942236,0.1999696527149229,6.164873855132784e-19,1.2506470505042504e-16,4.31722140680958e-21,2.1540442316558046e-29,4.177644885136742e-05,3.228091455336501e-11,6.808220889261264e-13,3.0346389774839365e-05,8.29877222768789e-05,1.1762104082405133e-07,9.510581799090295e-11,1.0602023674679073e-13,1.7712900039614855e-12,1.1585863031258521e-20,7.887085295484629e-15,1.4018638002513575e-20,-2.9189800395251987e-22,8.298020822995139e-20,2.6397052710394416e-46,1.1770967503292332e-15,5.323873073282751e-22,4.365505290534993e-23
5.763108611373122e-11,0.0033257888,0.2,0.0,0.009632445376251748,0.1999790924251925,0.19991692913725614,0.19999988324146126,0.1999696525410244,6.189831712376637e-19,1.2549034753634946e-16,4.347262867520275e-21,2.1719273135789185e-29,4.1816846306549126e-05,3.224420008245508e-11,6.82329731588953e-13,3.0346561631834173e-05,8.306990290385943e-05,1.1762107685415979e-07,9.541368036382063e-11,1.0612408863911286e-13,1.7729703490387897e-12,1.16144182613637e-20,7.910364678867191e-15,1.40733378199662e-20,-6.20652198059774e-22,8.353700599096974e-20,2.6647671920577243e-46,1.1819735173635644e-15,5.3712305653804755e-22,4.400088168202709e-23
5.7698081051461105e-11,0.0033257888,0.2,0.0,0.009632322683753858,0.1999790722403504,0.19991684698418055,0.19999988324351162,0.19996965237093242,6.214864259290817e-19,1.2591686439596933e-16,4.377479658564986e-21,2.1899391451227402e-29,4.185721976572191e-05,3.220758839971749e-11,6.838387084114174e-13,3.0346729680440426e-05,8.315205359245691e-05,1.1762110323479843e-07,9.57221436408206e-11,1.0622787290826472e-13,1.7746496503550155e-12,1.1645818440906472e-20,7.933701383046712e-15,1.412865123125554e-20,-1.0751013606246714e-21,8.409691008160525e-20,2.6900370581112882e-46,1.186865957151371e-15,5.418950476774856e-22,4.434918023345019e-23
5.776507598919099e-11,0.0033257888,0.2,0.0,0.00963220004897715,0.1999790520675118,0.1999167648610299,0.19999988324557327,0.19996965220461974,6.239971671355455e-19,1.2634426416969093e-16,4.407872632618074e-21,2.2080805447542335e-29,4.189756922108529e-05,3.217107903625574e-11,6.853490186030652e-13,3.0346893947844315e-05,8.32341743537286e-05,1.1762112004262986e-07,9.603120811925958e-11,1.0633158956372675e-13,1.7763279090550373e-12,1.1690438818874158e-20,7.957092999763742e-15,1.4184207932766223e-20,9.00352904745545e-22,8.465990038390076e-20,2.715516372942629e-46,1.191774116745059e-15,5.467035166043582e-22,4.469996437613574e-23
5.7832070926920876e-11,0.0033257888,0.2,0.0,0.009632077471891211,0.19997903190668048,0.19991668276779323,0.19999988324764617,0.19996965204205944,6.265154135002022e-19,1.2677256156877154e-16,4.4384426210652424e-21,2.226351979100479e-29,4.1937894664929585e-05,3.213467152623558e-11,6.868606612888951e-13,3.0347054461046237e-05,8.331626519872768e-05,1.1762112735373956e-07,9.634087409563614e-11,1.0643523862673706e-13,1.7780051262797999e-12,1.1732049562162026e-20,7.980545144849959e-15,1.423986336282988e-20,-1.4197629072395256e-22,8.52260627132742e-20,2.741206643388287e-46,1.1966980430047523e-15,5.515486999566445e-22,4.5053249031906884e-23
5.789906586465076e-11,0.0033257888,0.2,0.0,0.009631954952465776,0.19997901175786031,0.19991660070445938,0.1999998832497303,0.1999696518832246,6.290411839475725e-19,1.2720175264393931e-16,4.4691904756611716e-21,2.2447541161448537e-29,4.1978196089595343e-05,3.2098365406891026e-11,6.883736355762856e-13,3.0347211246862013e-05,8.339832613850306e-05,1.1762112524364013e-07,9.665114186559341e-11,1.0653882011844742e-13,1.7796813031664077e-12,1.176866971810883e-20,8.004053656970649e-15,1.4295708261737078e-20,1.3193122653564717e-22,8.579535555201033e-20,2.7671093793682304e-46,1.2016377829077537e-15,5.56430835604531e-22,4.5409049691512265e-23
5.796606080238065e-11,0.0033257888,0.2,0.0,0.009631832490670721,0.1999789916210551,0.19991651867101734,0.19999988325182552,0.1999696517280887,6.315744973273023e-19,1.27631828442184e-16,4.500117066357219e-21,2.2632877997003433e-29,4.2018473487460526e-05,3.20621602185093e-11,6.898879405843873e-13,3.0347364331924136e-05,8.348035718409948e-05,1.1762111378727581e-07,9.696201172392027e-11,1.0664233405858314e-13,1.781356440848379e-12,1.1805895796604176e-20,8.027620466756292e-15,1.4351736489261096e-20,-3.835436666923875e-23,8.63678168273191e-20,2.793226098519178e-46,1.2065933836312383e-15,5.613501628420177e-22,4.5767382412519117e-23
5.810005067784042e-11,0.0033257888,0.2,0.0,0.009631587739851974,0.19997895138350477,0.19991635469376454,0.199999883256049,0.19996965142880793,6.366638276933746e-19,1.2849463770343544e-16,4.5625099320625515e-21,2.300753006293199e-29,4.20989561724837e-05,3.19900508108462e-11,6.929205393129844e-13,3.0347659505410813e-05,8.364432963691365e-05,1.1762106313272136e-07,9.758555888056909e-11,1.0684915936392991e-13,1.7847036031140968e-12,1.188158580818704e-20,8.07492787598972e-15,1.4464323304525926e-20,5.737112007086104e-23,8.752228056523019e-20,2.8461076114420525e-46,1.216552357111432e-15,5.713013561521843e-22,4.649170818963902e-23
5.823404055330019e-11,0.0033257888,0.2,0.0,0.00963134321919685,0.19997891119405953,0.1999161908359466,0.19999988326031598,0.19996965114400767,6.4178355467288845e-19,1.2936099435480594e-16,4.625628243001407e-21,2.3387544720095104e-29,4.217934265981143e-05,3.1918339685608065e-11,6.959584505915641e-13,3.034794019094703e-05,8.380818264544458e-05,1.1762097597842257e-07,9.821151790682083e-11,1.07055714701109e-13,1.7880466220710808e-12,1.1961496249541407e-20,8.122468839176282e-15,1.4577619361611886e-20,9.990737108805861e-24,8.868957413302996e-20,2.8998635254392397e-46,1.2265753440835986e-15,5.814042214656637e-22,4.722635668592461e-23
5.836803042875996e-11,0.0033257888,0.2,0.0,0.009631098928469469,0.19997887105274903,0.19991602709747527,0.19999988326462595,0.1999696508734813,6.469338290497525e-19,1.3023091380438395e-16,4.689479060204111e-21,2.377298890597511e-29,4.225963288994338e-05,3.184702327235581e-11,6.990016675620644e-13,3.03482065951176e-05,8.397191629790012e-05,1.17620852903894e-07,9.883989113027185e-11,1.072620002268409e-13,1.7913855066544234e-12,1.2039850866643288e-20,8.17024443403771e-15,1.4691637528918964e-20,7.516409102584957e-23,8.98698134674724e-20,2.954506344621335e-46,1.2366627273033882e-15,5.916607216480968e-22,4.797145896711638e-23
5.850202030421973e-11,0.0033257888,0.2,0.0,0.00963085486743616,0.19997883095960284,0.1999158634782624,0.1999998832689783,0.19996965061702515,6.521148026803324e-19,1.3110440036573837e-16,4.754069490961916e-21,2.416392859923109e-29,4.233982680407051e-05,3.177609804703323e-11,7.020501833622312e-13,3.0348458921692038e-05,8.413553068242134e-05,1.1762069447995708e-07,9.947068086489713e-11,1.0746801609604081e-13,1.7947202657411865e-12,1.2117332940102476e-20,8.218256214081278e-15,1.480637930681605e-20,4.182091570023102e-23,9.106312191095482e-20,3.0100487292551187e-46,1.2468148915866633e-15,6.02072840960476e-22,4.8727147084956e-23
5.86360101796795e-11,0.0033257888,0.2,0.0,0.009630611035865416,0.1999787909146499,0.19991569997822,0.19999988327337245,0.19996965037443817,6.573266283704198e-19,1.3198145513655676e-16,4.81940670276059e-21,2.4560430480097548e-29,4.241992434407074e-05,3.17055605311783e-11,7.05103991136263e-13,3.0348697371663842e-05,8.429902588708291e-05,1.1762050126887398e-07,1.0010388941107185e-10,1.076737624620122e-13,1.7980509081511922e-12,1.2195735035628089e-20,8.26650537976213e-15,1.49218485377575e-20,5.804911581747914e-23,9.226961926227556e-20,3.066503492835609e-46,1.2570322238987768e-15,6.1264258539862615e-22,4.949355453608593e-23
5.877000005513927e-11,0.0033257888,0.2,0.0,0.009630367433527867,0.1999787509179189,0.19991553659726,0.19999988327780785,0.19996965014552215,6.625694597556455e-19,1.3286208171921289e-16,4.885497928152298e-21,2.4962562530362723e-29,4.249992545250319e-05,3.163540729117706e-11,7.081630840449079e-13,3.034892214328803e-05,8.446240199989301e-05,1.1762027382447494e-07,1.0073951905559173e-10,1.0787923947642955e-13,1.801377442647299e-12,1.2274660638151445e-20,8.31499336032829e-15,1.5038049780242833e-20,4.661932428114975e-23,9.348942924776778e-20,3.1238836035442277e-46,1.267315113411504e-15,6.233719829911782e-22,5.0270816435602977e-23
5.903797980605881e-11,0.0033257888,0.2,0.0,0.009629880915645303,0.19997867106923603,0.19991521019223552,0.1999998832868003,0.1999696497279234,6.731487583497384e-19,1.3463406404718534e-16,5.019971651888438e-21,2.578399257420368e-29,4.2659638148308216e-05,3.1496240124287275e-11,7.142970979874314e-13,3.034933143103344e-05,8.478879730166007e-05,1.1761971840961064e-07,1.020180507190664e-10,1.0828938604928951e-13,1.8080182226665956e-12,1.2433914220658259e-20,8.41269108045797e-15,1.5272665494496446e-20,5.301724799260186e-23,9.596948156676074e-20,3.241472532049389e-46,1.2880791316367114e-15,6.453179609829815e-22,5.185845139212313e-23
5.930595955697836e-11,0.0033257888,0.2,0.0,0.009629395311994745,0.19997859141377705,0.19991488426248635,0.19999988329595117,0.19996964936269626,6.838539438413248e-19,1.3642038897651124e-16,5.1575497702791215e-21,2.6628780922639806e-29,4.281896444554836e-05,3.1358569946787436e-11,7.204521708316641e-13,3.0349688317588596e-05,8.511471729046304e-05,1.176190325020824e-07,1.0330629387885182e-10,1.0869845699643294e-13,1.8146426747792855e-12,1.2592514438664033e-20,8.511360278910991e-15,1.5510261120166292e-20,3.5274172185174856e-23,9.850428049614577e-20,3.362922460078971e-46,1.309110103524956e-15,6.679274476103711e-22,5.349116360758971e-23
5.95739393078979e-11,0.0033257888,0.2,0.0,0.009628910620814283,0.1999785119517595,0.19991455880731077,0.1999998833052564,0.19996964904834982,6.946862751607467e-19,1.3822109428363986e-16,5.2982923701870364e-21,2.7497500354920183e-29,4.297790390913212e-05,3.1222370830617e-11,7.266282484622954e-13,3.0349994294125668e-05,8.544016266798564e-05,1.1761822024158088e-07,1.0460426634249082e-10,1.0910645347545387e-13,1.821250867085498e-12,1.2753387820705144e-20,8.611011817493333e-15,1.5750871823278855e-20,6.999539412530053e-23,1.0109484285641167e-19,3.4883429682669633e-46,1.3304112210185755e-15,6.9121748100928e-22,5.517008861051933e-23
5.984191905881744e-11,0.0033257888,0.2,0.0,0.009628426840372727,0.19997843268339544,0.19991423382600812,0.19999988331471188,0.19996964878343318,7.056470252697555e-19,1.400362149729496e-16,5.442260529192109e-21,2.839073382409384e-29,4.313645611480409e-05,3.108761749742478e-11,7.328252769696734e-13,3.0350250811446084e-05,8.576513413485756e-05,1.1761728564453736e-07,1.0591198570218874e-10,1.0951337662066284e-13,1.8278428668204448e-12,1.2915873496205413e-20,8.711656816531631e-15,1.599453306727026e-20,4.263045123027704e-23,1.0374220528954965e-19,3.617846321581852e-46,1.3519857105693074e-15,7.152054715452197e-22,5.689638608231245e-23
6.010989880973698e-11,0.0033257888,0.2,0.0,0.009627943968968563,0.19997835360889143,0.199913909317879,0.1999998833243137,0.19996964856653493,7.1673748107010795e-19,1.4186578332589615e-16,5.5895163464450814e-21,2.930907658328346e-29,4.3294620649103775e-05,3.0954285297542164e-11,7.390432026608675e-13,3.0350459281068905e-05,8.608963239065728e-05,1.176162326077831e-07,1.0722946933547301e-10,1.0991922754398927e-13,1.8344187403696772e-12,1.3079134753361406e-20,8.813306231223959e-15,1.624128058621139e-20,6.624272578078397e-23,1.0644741881012164e-19,3.751547513239305e-46,1.3738368332699413e-15,7.399092091671377e-22,5.867124082928622e-23
6.037787856065652e-11,0.0033257888,0.2,0.0,0.009627462004928899,0.19997827472844878,0.1999135852822248,0.19999988333405797,0.19996964839628184,7.279589432592472e-19,1.43709831750346e-16,5.7401229656784315e-21,3.0253137417512387e-29,4.3452397109322866e-05,3.0822350189624476e-11,7.45281972074661e-13,3.0350621076293895e-05,8.64136581339149e-05,1.176150649121144e-07,1.0855673440585795e-10,1.1032400733582603e-13,1.84097855328432e-12,1.3243669205867722e-20,8.915971288601235e-15,1.649115044680695e-20,3.896530292728695e-23,1.0921155454095033e-19,3.8895643212113764e-46,1.3959678849463356e-15,7.653468708804668e-22,6.049586351645784e-23
6.064585831157607e-11,0.0033257888,0.2,0.0,0.009626980946608464,0.19997819604226347,0.1999132617183481,0.19999988334394103,0.19996964827133787,7.393127263340761e-19,1.4556839561075454e-16,5.8941445852876175e-21,3.122353829263724e-29,4.360978510346618e-05,3.069178872100095e-11,7.515415319831612e-13,3.0350737533237288e-05,8.673721206211488e-05,1.1761378622575603e-07,1.0989379786351304e-10,1.1072771706591541e-13,1.8475223702964486e-12,1.3409637512048485e-20,9.019663055778781e-15,1.6744179018585392e-20,7.402401549010409e-23,1.1203569828310859e-19,4.032017374510678e-46,1.4183821960575234e-15,7.915370280899599e-22,6.237149097673705e-23
6.091383806249561e-11,0.0033257888,0.2,0.0,0.009626500792388634,0.19997811755052605,0.19991293862555248,0.19999988335395927,0.19996964819040317,7.508001588207525e-19,1.4744151014973947e-16,6.0516464683864536e-21,3.222091381946018e-29,4.3766784250225085e-05,3.0562578008779085e-11,7.578218293748361e-13,3.0350809951837657e-05,8.706029487169875e-05,1.1761240010771536e-07,1.1124067644593406e-10,1.1113035778422627e-13,1.8540502553341238e-12,1.3576704883619485e-20,9.124392909806598e-15,1.700040297715629e-20,3.287832797828677e-23,1.1492095709702722e-19,4.179030217112198e-46,1.4410831315332393e-15,8.184986539534633e-22,6.429938647779357e-23
6.118181781341515e-11,0.0033257888,0.2,0.0,0.009626021540676478,0.19997803925342167,0.19991261600314256,0.19999988336410918,0.19996964815221305,7.624225833509506e-19,1.4932920923231143e-16,6.21269495841345e-21,3.324591145052785e-29,4.3923394178942504e-05,3.0434695721679905e-11,7.641228114504863e-13,3.0350839596833246e-05,8.738290725806761e-05,1.1761091001103157e-07,1.1259738667861938e-10,1.1153193052179875e-13,1.8605622715362474e-12,1.3745088988443902e-20,9.230171976989971e-15,1.7259859309701597e-20,8.542498625061182e-23,1.1786845227012032e-19,4.330729365927929e-46,1.4640740906940136e-15,8.46251130969339e-22,6.628084019651378e-23
6.144979756433469e-11,0.0033257888,0.2,0.0,0.00962554318990384,0.1999779611511304,0.19991229385042397,0.19999988337438732,0.1999696481555371,7.741813567734742e-19,1.5123152550747367e-16,6.377357498905041e-21,3.4299192082380937e-29,4.4079614529579495e-05,3.030812006253736e-11,7.70444425616974e-13,3.0350827698712895e-05,8.770504991558497e-05,1.176093192859283e-07,1.1396394487575071e-10,1.1193243629157942e-13,1.8670584812671632e-12,1.3914659612939984e-20,9.337011826755987e-15,1.7522585308313354e-20,1.608986191479838e-23,1.2087932869275873e-19,4.487244368682091e-46,1.48735850723384e-15,8.74814258782428e-22,6.831716981073799e-23
6.171777731525423e-11,0.0033257888,0.2,0.0,0.00962506573852644,0.19997788324382684,0.19991197216670353,0.19999988338479047,0.19996964819917817,7.860778500745452e-19,1.5314849255227319e-16,6.545702650353734e-21,3.53814304640576e-29,4.423544495267259e-05,3.0182829751425484e-11,7.767866194960654e-13,3.0350775454642115e-05,8.8026723537579e-05,1.1760763118287506e-07,1.1534036714087914e-10,1.1233187608922166e-13,1.873538946131164e-12,1.4085618115125737e-20,9.444923578641271e-15,1.7788618571230206e-20,1.13121066039018e-22,1.2395474332874969e-19,4.6487078665019784e-46,1.5109398491863045e-15,9.042082621270396e-22,7.040972104439624e-23
6.198575706617377e-11,0.0033257888,0.2,0.0,0.009624589185023014,0.1999778055316804,0.19991165095128893,0.19999988339531533,0.19996964828197175,7.9811344858393435e-19,1.5508014308143989e-16,6.71780010679503e-21,3.649331532403468e-29,4.439088510930233e-05,3.0058804009399245e-11,7.831493409101127e-13,3.0350684029364322e-05,8.834792881634536e-05,1.1760584885555838e-07,1.167266693676145e-10,1.1273025089390114e-13,1.880003726986758e-12,1.4257621583485745e-20,9.553919096836509e-15,1.8057996997400136e-20,-2.371094460567685e-23,1.2709588123518895e-19,4.815255659948476e-46,1.5348216188385747e-15,9.34453798821604e-22,7.255986814264448e-23
6.225373681709332e-11,0.0033257888,0.2,0.0,0.00962411352789446,0.19997772801485517,0.1999113302034889,0.19999988340595887,0.19996964840278453,8.102895518507989e-19,1.570265110393712e-16,6.89372070992304e-21,3.7635549479050847e-29,4.454593467104984e-05,2.9936022542845626e-11,7.895325378939247e-13,3.0350554556077382e-05,8.866866644314932e-05,1.176039753637631e-07,1.1812286724031903e-10,1.1312756166908777e-13,1.8864528839608746e-12,1.4431195913266348e-20,9.664009324411464e-15,1.833075879141978e-20,1.783602331015916e-22,1.3030393391284035e-19,4.9870267751195164e-46,1.5590073526383405e-15,9.655719679090943e-22,7.476901434978706e-23
6.252171656801286e-11,0.0033257888,0.2,0.0,0.009623638765663018,0.19997765069351003,0.19991100992261324,0.19999988341671804,0.1999696485605141,8.226075740325803e-19,1.5898762764663478e-16,7.073536468414356e-21,3.880885008043342e-29,4.47005933199699e-05,2.981446552841466e-11,7.959361586659866e-13,3.0350388137286162e-05,8.89889371082285e-05,1.1760201367616714e-07,1.195289762348047e-10,1.135238093633437e-13,1.8928864764627486e-12,1.4605573197373405e-20,9.775206680784527e-15,1.8606942455088102e-20,-1.2647909587266596e-22,1.3358013122029304e-19,5.164163529077862e-46,1.5835006211092673e-15,9.975843179063867e-22,7.703859243251841e-23
6.27896963189324e-11,0.0033257888,0.2,0.0,0.009623164896871482,0.19997757356779874,0.1999106901079728,0.19999988342758998,0.199969648754088,8.350689434665931e-19,1.6096352743233133e-16,7.257320572036577e-21,4.0013948930212916e-29,4.4854860748538066e-05,2.96941135985112e-11,8.02360151664792e-13,3.0350185845632106e-05,8.930874150079502e-05,1.175999666730528e-07,1.2094501161903612e-10,1.1391899491104483e-13,1.8993045631977693e-12,1.4781930595512352e-20,9.887521499558078e-15,1.8886586796992074e-20,3.4901499199581077e-22,1.3692569466339144e-19,5.3468115962123796e-46,1.6083050287903392e-15,1.0305128552867923e-21,7.937006522987714e-23
6.305767606985194e-11,0.0033257888,0.2,0.0,0.00962269192008241,0.19997749663786982,0.19991037075887935,0.19999988343857178,0.19996964898246253,8.476751034950404e-19,1.6295423889103454e-16,7.445147414899387e-21,4.1251592761666004e-29,4.500873665963345e-05,2.957494782731019e-11,8.088044654854969e-13,3.0349948724700516e-05,8.9628080309038e-05,1.1759783714893792e-07,1.2237098845383452e-10,1.1431311923317486e-13,1.9057072021809174e-12,1.4958410317389364e-20,1.0000967477332075e-14,1.9169730914890857e-20,-4.089939404348884e-22,1.4034190958869192e-19,5.5351200766873345e-46,1.6334242141485801e-15,1.0643800529781015e-21,8.176492620077085e-23
