Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73)
5.5439678283127687e-08,0.002771490666666666,0.2,0.0,0.005277803756334727,0.199969401866049,0.1972254052324454,0.2000067122491938,0.1999559210149354,1.0392321440885505e-11,4.9535631614842195e-11,1.891885915697648e-09,1.388499426530195e-17,7.346741696944331e-05,1.8734930486246938e-13,1.1933825082961161e-11,3.7502986201233166e-05,0.0027673976153510453,5.193747802693924e-08,2.389223416607627e-07,1.1974944627853798e-13,1.1438843144232455e-11,1.5123271953433136e-17,4.048468848373479e-10,1.976974919298929e-15,4.826127940416351e-19,1.0478354479207354e-10,6.02672333991311e-08,2.609728594865547e-09,6.458378056701705e-10,1.2697598666762426e-11,8.978501953404468e-09,9.228223453593382e-14,2.1617143646406024e-08,3.756753076333615e-08,8.687796704134773e-15,1.4048967158354977e-11
5.5604649828179745e-08,0.002771490666666666,0.2,0.0,0.005277803927105466,0.19996942037081641,0.19722538382981541,0.2000067330119559,0.19995590109099676,1.043559827552588e-11,4.97247165300915e-11,1.9004347132874105e-09,1.3947210966949404e-17,7.346742266500969e-05,1.8736124056627993e-13,1.1933771280102043e-11,3.7502983681371324e-05,0.002767397403021541,5.1937484856138246e-08,2.3892897957057604e-07,1.197494675403785e-13,1.1438841064320323e-11,1.5126006809946752e-17,4.048694055603777e-10,1.977067250543112e-15,4.826395702539272e-19,1.0479286260676835e-10,6.055341617229857e-08,2.6098711876573876e-09,6.458366266770022e-10,1.269757456343544e-11,8.97947578401887e-09,9.228526654260014e-14,2.1647734947044878e-08,3.781161147210285e-08,8.688531931132148e-15,1.4098393751198284e-11
5.5769621373231804e-08,0.002771490666666666,0.2,0.0,0.005277804098168609,0.19996943887553154,0.1972253624270963,0.20000675377474195,0.19995588116708807,1.0478870723391708e-11,4.991380502833774e-11,1.9089829765827442e-09,1.400943225916492e-17,7.346742836627678e-05,1.8737291975261978e-13,1.1933718719341823e-11,3.750298116351463e-05,0.002767397190854456,5.193749168976929e-08,2.389354684524621e-07,1.1974948881630767e-13,1.1438839005630904e-11,1.5128732582053687e-17,4.0489142192303523e-10,1.977157516117395e-15,4.82665745225967e-19,1.0480197179887873e-10,6.083962854491675e-08,2.6100105988497677e-09,6.458356469976443e-10,1.2697554387757287e-11,8.98042795449341e-09,9.228825229887713e-14,2.1678038095201242e-08,3.805600425282654e-08,8.689252345555754e-15,1.4147815199090243e-11
5.593459291828386e-08,0.002771490666666666,0.2,0.0,0.005277804269519751,0.19996945738019548,0.19722534102428863,0.20000677453755145,0.1999558612432087,1.0522138729860205e-11,5.0102896997464464e-11,1.9175306884014462e-09,1.4071658039280723e-17,7.346743407314693e-05,1.8738433199222638e-13,1.1933667257254897e-11,3.750297864763269e-05,0.0027673969788475526,5.193749852773803e-08,2.389418116813029e-07,1.1974951010595595e-13,1.1438836967467657e-11,1.5131449460232797e-17,4.0491294544231156e-10,1.9772457626162184e-15,4.826913326745873e-19,1.0481087870993334e-10,6.112586985887737e-08,2.610146899367253e-09,6.458348604295232e-10,1.2697538012989772e-11,8.981358951179552e-09,9.229119259033407e-14,2.1708055915755615e-08,3.8300705750437464e-08,8.689958831540683e-15,1.4197231506223091e-11
5.609956446333592e-08,0.002771490666666666,0.2,0.0,0.005277804441154564,0.1999694758848094,0.19722531962139297,0.20000679530038387,0.199955841319358,1.0565402241567276e-11,5.029199232782923e-11,1.9260778319491672e-09,1.4133888206945944e-17,7.346743978552495e-05,1.87395476887982e-13,1.1933616957760891e-11,3.7502976133694573e-05,0.002767396766998625,5.193750537005087e-08,2.3894801255521527e-07,1.1974953140919155e-13,1.1438834949203146e-11,1.513415764120407e-17,4.049339872045224e-10,1.977332036011877e-15,4.827163458115438e-19,1.048195911269214e-10,6.141213947064442e-08,2.6102801576215663e-09,6.458342608251153e-10,1.2697525319031403e-11,8.98226924923802e-09,9.22940882021971e-14,2.1737791212474107e-08,3.854571264290102e-08,8.69065198800911e-15,1.4246642676590414e-11
5.626453600838798e-08,0.002771490666666666,0.2,0.0,0.005277804613068794,0.19996949438937428,0.19722529821841003,0.20000681606323867,0.19995582139553536,1.0608661206379624e-11,5.048109091232787e-11,1.9346243908337815e-09,1.4196122664075402e-17,7.346744550331403e-05,1.8740640024400356e-13,1.1933567990253868e-11,3.7502973621674535e-05,0.0027673965553054983,5.1937512216574435e-08,2.389540743022959e-07,1.1974955272581496e-13,1.1438832950348096e-11,1.513685735703716e-17,4.049545578685979e-10,1.977416381074699e-15,4.82740797373996e-19,1.0482810817324217e-10,6.169843675155311e-08,2.6104104454556554e-09,6.458338427225523e-10,1.2697516206731421e-11,8.983159316066592e-09,9.229694012113294e-14,2.1767246767996622e-08,3.879102164096682e-08,8.691330675043671e-15,1.42960487139907e-11
5.642950755344004e-08,0.002771490666666666,0.2,0.0,0.005277804785258259,0.19996951289389123,0.19722527681534038,0.20000683682611523,0.1999558014717402,1.0651915573366562e-11,5.067019264633771e-11,1.9431703490262832e-09,1.4258361314797696e-17,7.346745122642098e-05,1.8741707535673456e-13,1.1933519979840583e-11,3.750297111154486e-05,0.0027673963437660314,5.1937519067100475e-08,2.389600000740569e-07,1.1974957405518183e-13,1.1438830970194919e-11,1.513954876828904e-17,4.049746684481117e-10,1.977498840721249e-15,4.827647004659668e-19,1.0483643376917508e-10,6.198476108727514e-08,2.61053783027425e-09,6.458336005102087e-10,1.2697510555165505e-11,8.984029606673615e-09,9.229974905349341e-14,2.1796425343834855e-08,3.903662948791828e-08,8.691996183144662e-15,1.4345449622039115e-11
5.657798194398689e-08,0.002771490666666666,0.2,0.0,0.0052778049404606986,0.1999695295479163,0.19722525755250403,0.2000068555127224,0.19995578354034757,1.0690840531367664e-11,5.0840386815122425e-11,1.950861184842924e-09,1.4314379608476776e-17,7.346745638169073e-05,1.8742646462190305e-13,1.1933477626945696e-11,3.750296885401894e-05,0.00276739615351015,5.19375252360481e-08,2.389652195551632e-07,1.1974959326246292e-13,1.1438829203556805e-11,1.5141964085392277e-17,4.0499238311446644e-10,1.9775714781247672e-15,4.827857544519719e-19,1.0484377144813674e-10,6.224247562412862e-08,2.6106500460124765e-09,6.45833528048955e-10,1.2697508332628176e-11,8.98479632606316e-09,9.230224091209093e-14,2.1822451509814192e-08,3.925792940031459e-08,8.692584591461238e-15,1.4389906056528582e-11
5.672645633453374e-08,0.002771490666666666,0.2,0.0,0.005277805095879791,0.19996954620190407,0.19722523828959843,0.20000687419934643,0.19995576560897635,1.072976168933936e-11,5.1010583379081676e-11,1.958551510231229e-09,1.4370401156191e-17,7.346746154112961e-05,1.874356872509402e-13,1.193343632750191e-11,3.750296659798088e-05,0.0027673959633755124,5.193753140824646e-08,2.389703335898924e-07,1.1974961248002415e-13,1.143882745127596e-11,1.5144372987340712e-17,4.0500974063367077e-10,1.9776426540283098e-15,4.828063827006049e-19,1.0485096218472414e-10,6.250021115958462e-08,2.61076000939858e-09,6.458335895786966e-10,1.2697508754359431e-11,8.985547704579106e-09,9.230469921147504e-14,2.1848257525306882e-08,3.947946643968708e-08,8.69316199842164e-15,1.4434358341405336e-11
5.687493072508059e-08,0.002771490666666666,0.2,0.0,0.005277805251512631,0.19996956285585532,0.197225219026624,0.20000689288598697,0.19995574767762606,1.0768679012545939e-11,5.118078226678031e-11,1.966241314253131e-09,1.4426425892455547e-17,7.346746670467293e-05,1.8744472170467274e-13,1.1933395811321298e-11,3.7502964343412044e-05,0.0027673957733606227,5.19375375835251e-08,2.3897534433109653e-07,1.1974963170736122e-13,1.1438825712875661e-11,1.514677558045062e-17,4.0502674860207717e-10,1.9777123975645753e-15,4.828265942477127e-19,1.0485800748110999e-10,6.275796727403722e-08,2.610867767174544e-09,6.458337813786574e-10,1.2697511740287637e-11,8.986284053624053e-09,9.230712443892444e-14,2.1873845359536113e-08,3.9701238298485016e-08,8.693729335366942e-15,1.4478806478938199e-11
5.7008557676572754e-08,0.002771490666666666,0.2,0.0,0.005277805391762571,0.19996957784438074,0.19722520168988852,0.20000690970397728,0.19995573153942844,1.0803701296582028e-11,5.1333963194564976e-11,1.973161683235227e-09,1.4476850828255168e-17,7.34674713553205e-05,1.8745268792381284e-13,1.1933359971506082e-11,3.750296231553857e-05,0.0027673956024483913,5.1937543143930943e-08,2.3897976742453857e-07,1.1974964902025477e-13,1.1438824159850761e-11,1.5148932621117878e-17,4.050417627024015e-10,1.9777739666724394e-15,4.828444352626713e-19,1.0486422976891018e-10,6.298996503175655e-08,2.610962898521677e-09,6.458340620726973e-10,1.269751655500016e-11,8.986934168534295e-09,9.230927926393607e-14,2.1896689481761686e-08,3.990103185152102e-08,8.694231817575773e-15,1.4518806258526427e-11
5.714218462806492e-08,0.002771490666666666,0.2,0.0,0.005277805532181267,0.1999695928328776,0.197225184353098,0.2000069265219804,0.19995571540124718,1.0838720422596128e-11,5.148714589774515e-11,1.9800816135658573e-09,1.4527278248938155e-17,7.346747600919684e-05,1.8746051755338895e-13,1.1933324881539175e-11,3.750296028882498e-05,0.0027673954316309005,5.19375487068064e-08,2.3898411006617267e-07,1.197496663409479e-13,1.1438822617495589e-11,1.5151084757568742e-17,4.050565044025714e-10,1.977834420365887e-15,4.828619515559539e-19,1.0487033985096086e-10,6.322197883085813e-08,2.6110563112171253e-09,6.458344425243981e-10,1.2697523335478935e-11,8.987572574373176e-09,9.23114081458258e-14,2.1919359877058705e-08,4.0101012102849215e-08,8.694726172533502e-15,1.4558802682016734e-11
5.727581157955709e-08,0.002771490666666666,0.2,0.0,0.005277805672766688,0.1999696078213464,0.19722516701625276,0.2000069433399961,0.19995569926308202,1.0873736366741495e-11,5.164033032720815e-11,1.987001097728326e-09,1.4577708109483205e-17,7.346748066625733e-05,1.8746820638444013e-13,1.1933290416502727e-11,3.750295826325773e-05,0.0027673952609071047,5.1937554272086976e-08,2.3898837373586053e-07,1.1974968366922297e-13,1.1438821085533179e-11,1.5153232073349933e-17,4.0507097873234416e-10,1.9778937791735558e-15,4.828791491178705e-19,1.0487633965701823e-10,6.345400838271435e-08,2.611148036883176e-09,6.458349201361133e-10,1.2697532030251335e-11,8.988199485151468e-09,9.231351144800716e-14,2.1941857952216923e-08,4.0301177413034327e-08,8.695212731347646e-15,1.4598795750841392e-11
5.7409438531049254e-08,0.002771490666666666,0.2,0.0,0.00527780581351683,0.19996962280978764,0.19722514967935315,0.2000069601580242,0.19995568312493267,1.0908749105619751e-11,5.179351643471462e-11,1.9939201283436883e-09,1.4628140365694763e-17,7.346748532645846e-05,1.8747575704966078e-13,1.1933256576256275e-11,3.7502956238823036e-05,0.0027673950902759683,5.193755983974467e-08,2.389925598859496e-07,1.1974970100497933e-13,1.1438819563684643e-11,1.51553746570378e-17,4.050851905981413e-10,1.9779520632038333e-15,4.828960337975352e-19,1.0488223188442908e-10,6.368605340383676e-08,2.611238106090663e-09,6.458354923150029e-10,1.2697542587373274e-11,8.988815110837486e-09,9.231558953988582e-14,2.1964185104955667e-08,4.050152615596477e-08,8.695691653813858e-15,1.4638785466366737e-11
5.754306548254142e-08,0.002771490666666666,0.2,0.0,0.00527780595442972,0.1999696377982017,0.19722513234239944,0.20000697697606432,0.19995566698679887,1.0943758616272623e-11,5.194670417291687e-11,2.000838698172128e-09,1.4678574974187802e-17,7.346748998975693e-05,1.874831724308146e-13,1.193322338002046e-11,3.7502954215507615e-05,0.002767394919736469,5.19375654097432e-08,2.3899666994255634e-07,1.197497183480969e-13,1.143881805169249e-11,1.5157512595921644e-17,4.050991448195747e-10,1.9780092922096953e-15,4.829126113408107e-19,1.0488801827062746e-10,6.391811361595942e-08,2.611326549385409e-09,6.458361565790663e-10,1.2697554958345538e-11,8.98941965790018e-09,9.231764279270155e-14,2.1986342723932133e-08,4.070205671876584e-08,8.696163054911789e-15,1.467877182989408e-11
5.767669243403359e-08,0.002771490666666666,0.2,0.0,0.0052778060955034015,0.1999696527865892,0.19722511500539205,0.20000699379411635,0.19995565084868042,1.0978764876173856e-11,5.209989349534638e-11,2.0077568001079404e-09,1.4729011892372976e-17,7.34674946561102e-05,1.8749045472697165e-13,1.1933190790583196e-11,3.750295219329836e-05,0.0027673947492875962,5.19375709820398e-08,2.3900070530550385e-07,1.1974973569844184e-13,1.1438816549301727e-11,1.5159645974818607e-17,4.0511284612768015e-10,1.9780654855803072e-15,4.829288873872492e-19,1.0489370070330387e-10,6.415018874594562e-08,2.6114133966499603e-09,6.45836910487111e-10,1.2697569095247314e-11,8.990013328958133e-09,9.231967156993368e-14,2.2008332188752922e-08,4.090276750171292e-08,8.696627068489497e-15,1.471875484266178e-11
5.7810319385525754e-08,0.002771490666666666,0.2,0.0,0.0052778062367359576,0.1999696677749505,0.1972250976683313,0.20000701061217996,0.19995563471057698,1.1013767863221307e-11,5.225308435638485e-11,2.014674427177186e-09,1.4779451078442105e-17,7.34674993254764e-05,1.8749760642456004e-13,1.193315880105132e-11,3.7502950172182296e-05,0.002767394578928351,5.193757655659825e-08,2.390046673488308e-07,1.197497530558955e-13,1.1438815056258732e-11,1.516177487744255e-17,4.051262991663654e-10,1.9781206623471075e-15,4.829448674729261e-19,1.0489928117614988e-10,6.438227852562442e-08,2.611498677137529e-09,6.458377516411127e-10,1.2697584950617945e-11,8.990596322934108e-09,9.232167622821044e-14,2.2030154869985845e-08,4.110365691814477e-08,8.697083822377871e-15,1.475873450584674e-11
5.794394633701792e-08,0.002771490666666666,0.2,0.0,0.005277806378125484,0.199969682763286,0.1972250803312175,0.20000702743025497,0.19995561857248834,1.10487675557292e-11,5.2406276711254344e-11,2.021591572535876e-09,1.4829892491353912e-17,7.346750399781433e-05,1.8750462998515896e-13,1.1933127407536616e-11,3.750294815214661e-05,0.0027673944086577485,5.1937582133382375e-08,2.3900855742139484e-07,1.197497704203406e-13,1.1438813572318212e-11,1.5163899386012517e-17,4.0513950849493024e-10,1.9781748411943045e-15,4.829605570330837e-19,1.0490476152791403e-10,6.461438269173804e-08,2.611582419634135e-09,6.45838677701155e-10,1.2697602478422791e-11,8.991168835180559e-09,9.232365711940548e-14,2.2051812129173177e-08,4.1304723394376965e-08,8.697533440585973e-15,1.4798710820565887e-11
5.807757328851009e-08,0.002771490666666666,0.2,0.0,0.00527780651967011,0.19996969775159623,0.19722506299405093,0.20000704424834115,0.19995560243441424,1.1083763932420496e-11,5.255947051600236e-11,2.028508229467301e-09,1.488033609082007e-17,7.346750867308328e-05,1.875115276995695e-13,1.193309659376344e-11,3.750294613317866e-05,0.002767394238474815,5.193758771235519e-08,2.390123768472629e-07,1.1974978779165795e-13,1.1438812097239982e-11,1.516601958104753e-17,4.051524785891224e-10,1.9782280404631325e-15,4.829759614032024e-19,1.0491014358258284e-10,6.484650098585872e-08,2.6116646523879893e-09,6.458396863757108e-10,1.2697621633586295e-11,8.991731057485192e-09,9.232561458957636e-14,2.2073305318846498e-08,4.1505965369615525e-08,8.697976045773897e-15,1.4838683787877746e-11
5.8211200240002254e-08,0.002771490666666666,0.2,0.0,0.005277806661367988,0.1999697127398816,0.19722504565683202,0.20000706106643826,0.19995558629635443,1.1118756972419439e-11,5.271266572748378e-11,2.0354243913796975e-09,1.4930781837291405e-17,7.346751335124336e-05,1.8751830187941738e-13,1.1933066349618265e-11,3.750294411526597e-05,0.002767394068378586,5.1937593293481125e-08,2.3901612692616246e-07,1.1974980516973265e-13,1.1438810630787917e-11,1.516813554167861e-17,4.051652138426842e-10,1.978280278158253e-15,4.8299108582108e-19,1.0491542915391694e-10,6.507863315428492e-08,2.6117454031175275e-09,6.458407754204969e-10,1.2697642371859343e-11,8.99228317814936e-09,9.23275489790561e-14,2.2094635782542168e-08,4.1707381295870716e-08,8.69841175864265e-15,1.4878653408783937e-11
5.847845414298659e-08,0.002771490666666666,0.2,0.0,0.005277806945216225,0.19996974271637938,0.19722501098223844,0.20000709470266448,0.19995555402027682,1.1188732960799807e-11,5.3019060202023854e-11,2.0492552043919565e-09,1.503167961666848e-17,7.346752271607964e-05,1.8753148866456055e-13,1.1933007530714209e-11,3.75029400825573e-05,0.002767393728442456,5.193760446205288e-08,2.390234241230104e-07,1.1974983994570312e-13,1.1438807722844928e-11,1.517235506900632e-17,4.0518999700217196e-10,1.978381939201492e-15,4.830205152736069e-19,1.0492571787484326e-10,6.554293812240046e-08,2.6119025668841816e-09,6.458431858852952e-10,1.2697688425716451e-11,8.993357850736267e-09,9.23313498506585e-14,2.2136813861273717e-08,4.211072887297753e-08,8.699262978621393e-15,1.4958582615109612e-11
5.874570804597092e-08,0.002771490666666666,0.2,0.0,0.005277807229655896,0.19996977269278263,0.19722497630743938,0.20000712833893186,0.19995552174425354,1.1258695361613417e-11,5.33254598053355e-11,2.063083961253236e-09,1.5132585527367874e-17,7.346753209201505e-05,1.8754420800668432e-13,1.1932950875230613e-11,3.750293605392408e-05,0.002767393388841885,5.193761563882499e-08,2.3903045893999864e-07,1.1974987474737039e-13,1.1438804846701819e-11,1.517655857246289e-17,4.052138915406108e-10,1.978479961866072e-15,4.830488854062823e-19,1.0493564145161096e-10,6.600729565788694e-08,2.612054122754872e-09,6.458458920854748e-10,1.26977403049496e-11,8.994394292063757e-09,9.233506235045554e-14,2.2178356934415893e-08,4.2514753994599075e-08,8.700088022838246e-15,1.5038498446471226e-11
5.9012961948955255e-08,0.002771490666666666,0.2,0.0,0.00527780751467307,0.19996980266909453,0.19722494163243753,0.20000716197523885,0.19995548946828293,1.1328644021566486e-11,5.363186421989999e-11,2.0769106135024048e-09,1.5233499278258812e-17,7.346754147875061e-05,1.8755647682066928e-13,1.1932896298535397e-11,3.750293202927213e-05,0.0027673930495695845,5.193762682353267e-08,2.3903724094369163e-07,1.1974990957387996e-13,1.143880200064694e-11,1.5180746634337285e-17,4.0523692980683385e-10,1.9785744786945122e-15,4.830762347821268e-19,1.0494521314360294e-10,6.64717038929148e-08,2.6122002748626845e-09,6.45848877731384e-10,1.2697797688771085e-11,8.995393889395406e-09,9.233868901201227e-14,2.2219275428267227e-08,4.291944472901684e-08,8.700887781462384e-15,1.511840090897569e-11
5.928021585193959e-08,0.002771490666666666,0.2,0.0,0.005277807800254185,0.19996983264531815,0.1972249069572356,0.2000071956115839,0.19995545719236324,1.1398578793112e-11,5.393827313977629e-11,2.090735114469467e-09,1.5334420588799265e-17,7.346755087599633e-05,1.8756831149326093e-13,1.1932843727577621e-11,3.750292800850976e-05,0.002767392710618431,5.193763801592107e-08,2.390437793522728e-07,1.1974994442440866e-13,1.1438799183040143e-11,1.51849198158455e-17,4.052591429752474e-10,1.9786656174107233e-15,4.831026005642241e-19,1.049544457407047e-10,6.693616102746842e-08,2.6123412199264195e-09,6.45852127224935e-10,1.2697860269932611e-11,8.996357979987947e-09,9.234223228888734e-14,2.2259579627058693e-08,4.3324789341167283e-08,8.701663113827236e-15,1.519829000795065e-11
5.954746975492392e-08,0.002771490666666666,0.2,0.0,0.005277808086386036,0.1999698626214564,0.1972248722818362,0.2000072292479654,0.19995542491649274,1.146849953424133e-11,5.424468627018074e-11,2.10455741921091e-09,1.5435349188652744e-17,7.346756028347075e-05,1.8757972780674285e-13,1.193279309054065e-11,3.7502923991547636e-05,0.002767392371981473,5.1937649215743794e-08,2.390500830481913e-07,1.197499792981611e-13,1.1438796392311081e-11,1.5189078657749046e-17,4.05280561088207e-10,1.9787535010943483e-15,4.831280185661132e-19,1.049633515646184e-10,6.740066532691074e-08,2.6124771475279265e-09,6.458556256335822e-10,1.269792775432685e-11,8.99728785286605e-09,9.234569455742689e-14,2.2299279673694844e-08,4.373077628993196e-08,8.702414849288346e-15,1.5278165747984795e-11
5.981472365790825e-08,0.002771490666666666,0.2,0.0,0.005277808373055757,0.19996989259751216,0.197224837606242,0.20000726288438195,0.19995539264067,1.1538406108283079e-11,5.455110332708117e-11,2.1183774844472615e-09,1.5536284817318413e-17,7.346756970090081e-05,1.8759074095569517e-13,1.1932744316581593e-11,3.750291997829871e-05,0.0027673920336519224,5.193766042276262e-08,2.3905616059036086e-07,1.1975001419436877e-13,1.1438793626956207e-11,1.519322368109237e-17,4.053012130968983e-10,1.978838248348907e-15,4.831525233005168e-19,1.0497194249187036e-10,6.786521511962102e-08,2.6126082403634315e-09,6.458593586642585e-10,1.2697999860445135e-11,8.998184750540845e-09,9.23490781193425e-14,2.2338385570547488e-08,4.413739422544294e-08,8.703143788343621e-15,1.5358028132966445e-11
6.008197756089258e-08,0.002771490666666666,0.2,0.0,0.005277808660250815,0.1999699225734881,0.19722480293045572,0.2000072965208321,0.19995536036489334,1.1608298383709016e-11,5.485752403680454e-11,2.1321952685028184e-09,1.5637227223774117e-17,7.346757912802152e-05,1.8760136559592595e-13,1.1932697338328721e-11,3.750291596867806e-05,0.0027673916956231547,5.19376716367474e-08,2.3906202022593153e-07,1.1975004911228942e-13,1.143879088553608e-11,1.5197355387960543e-17,4.0532112690082284e-10,1.9789199734641898e-15,4.831761480264488e-19,1.0498022997008416e-10,6.832980879471328e-08,2.6127346744922287e-09,6.458633126385272e-10,1.269807631887467e-11,8.999049870672657e-09,9.235238520423336e-14,2.2376907180299267e-08,4.4544631986404626e-08,8.703850703664434e-15,1.5437877166120653e-11
6.034923146387692e-08,0.002771490666666666,0.2,0.0,0.005277808947959006,0.19996995254938688,0.19722476825448002,0.2000073301573145,0.1999553280891614,1.1678176233947088e-11,5.5163948135659047e-11,2.146010731247566e-09,1.5738176166132413e-17,7.346758856457572e-05,1.8761161585133078e-13,1.193265209073267e-11,3.750291196260297e-05,0.002767391357888695,5.1937682857475774e-08,2.3906766990163126e-07,1.197500840512063e-13,1.1438788166672988e-11,1.5201474262151604e-17,4.053403293858562e-10,1.978998786572748e-15,4.831989247945686e-19,1.0498822503203181e-10,6.879444479984065e-08,2.612856619579145e-09,6.458674744686118e-10,1.2698156871839317e-11,8.999884367671468e-09,9.235561797201474e-14,2.241485422683623e-08,4.495247859743287e-08,8.704536341039481e-15,1.5517712850044663e-11
6.061648536686125e-08,0.002771490666666666,0.2,0.0,0.005277809236168433,0.19996998252521106,0.19722473357831743,0.20000736379382786,0.19995529581347266,1.1748039537201318e-11,5.547037536957002e-11,2.1598238340412082e-09,1.5839131411309203e-17,7.346759801031377e-05,1.876215053330806e-13,1.193260851089672e-11,3.750290795999281e-05,0.0027673910204422223,5.193769408473285e-08,2.3907311727468915e-07,1.1975011901042703e-13,1.1438785469048504e-11,1.520558076984088e-17,4.053588464609087e-10,1.9790747938005993e-15,4.832208844908855e-19,1.0499593831107668e-10,6.925912163907879e-08,2.612974239125303e-09,6.458718316342889e-10,1.269824127274122e-11,9.000689354241208e-09,9.235877851525088e-14,2.2452236296186528e-08,4.536092326641261e-08,8.705201420328533e-15,1.5597535186741948e-11
6.088373926984558e-08,0.002771490666666666,0.2,0.0,0.005277809524867516,0.19997001250096308,0.1972246989019707,0.2000073974303709,0.19995526353782586,1.1817888176278252e-11,5.5776805493729326e-11,2.1736345396792335e-09,1.5940092734704428e-17,7.346760746499337e-05,1.8763104716065774e-13,1.1932566538265001e-11,3.7502903960768985e-05,0.002767390683277565,5.193770531831099e-08,2.39078369723361e-07,1.197501539892828e-13,1.1438782791401181e-11,1.5209675360225562e-17,4.0537670309326846e-10,1.979148097412499e-15,4.832420568788944e-19,1.0500338005548758e-10,6.972383787088551e-08,2.613087690690108e-09,6.458763721607458e-10,1.269832928572359e-11,9.001465902871052e-09,9.23618688614194e-14,2.248906283750145e-08,4.5769955381874674e-08,8.70584663636619e-15,1.5677344177654662e-11
6.115099317282992e-08,0.002771490666666666,0.2,0.0,0.005277809814044962,0.19997004247664524,0.19722466422544235,0.20000743106694235,0.19995523126221967,1.1887722038419624e-11,5.608323827225757e-11,2.187442812340895e-09,1.6041059919894178e-17,7.346761692837933e-05,1.8764025397825588e-13,1.193252611444508e-11,3.750289996485485e-05,0.0027673903463886936,5.193771655800946e-08,2.3908343435707495e-07,1.1975018898712759e-13,1.1438780132524343e-11,1.5213758466140448e-17,4.0539392334268227e-10,1.9792187959520077e-15,4.832624706402032e-19,1.0501056014218359e-10,7.018859210613263e-08,2.61319712610647e-09,6.45881084597233e-10,1.2698420685251586e-11,9.002215047274584e-09,9.236489097509302e-14,2.252534316407503e-08,4.617956451039237e-08,8.706472659836915e-15,1.575713982369483e-11
6.141824707581425e-08,0.002771490666666666,0.2,0.0,0.00527781010368977,0.19997007245225984,0.19722462954873501,0.2000074647035411,0.19995519898665284,1.1957541015141094e-11,5.6389673477878593e-11,2.201248617539052e-09,1.6142032758333793e-17,7.346762640024338e-05,1.8764913797186907e-13,1.1932487183116986e-11,3.7502895972175705e-05,0.0027673900097697182,5.193772780363432e-08,2.3908831802621053e-07,1.1975022400333756e-13,1.1438777491263906e-11,1.5217830504652924e-17,4.0541053039421653e-10,1.979286984376504e-15,4.83282153413706e-19,1.0501748809015788e-10,7.065338300620833e-08,2.6133026916885493e-09,6.458859579964635e-10,1.2698515255706158e-11,9.002937783778463e-09,9.236784676003837e-14,2.25610864543999e-08,4.658974039399854e-08,8.707080138123979e-15,1.5836922125274146e-11
6.168550097879858e-08,0.002771490666666666,0.2,0.0,0.005277810393791223,0.19997010242780908,0.19722459487185132,0.20000749834016593,0.19995516671112418,1.2027345002076765e-11,5.6696110891605774e-11,2.2150519220718207e-09,1.6243011049071806e-17,7.34676358803638e-05,1.876577108860361e-13,1.1932449689987622e-11,3.750289198265867e-05,0.0027673896734148875,5.193773905499811e-08,2.3909302733152496e-07,1.1975025903730997e-13,1.1438774866516344e-11,1.5221891877637084e-17,4.0542654658994353e-10,1.979352754187368e-15,4.833011318333582e-19,1.0502417307335115e-10,7.111820928118775e-08,2.6134045284314197e-09,6.458909818948039e-10,1.2698612790993815e-11,9.00363507266211e-09,9.237073806124509e-14,2.259630175325691e-08,4.700047294762384e-08,8.707669696125356e-15,1.5916691082332515e-11
6.195275488178292e-08,0.002771490666666666,0.2,0.0,0.0052778106843388685,0.19997013240329498,0.19722456019479373,0.20000753197681578,0.19995513443563243,1.2097133898829403e-11,5.700255030243961e-11,2.228852693975971e-09,1.6343994598474156e-17,7.346764536852536e-05,1.8766598403959619e-13,1.193241358271163e-11,3.7502887996232706e-05,0.002767389337318583,5.1937750311919656e-08,2.3909756863323557e-07,1.1975029408846266e-13,1.1438772257226719e-11,1.5225942972326298e-17,4.0544199345948146e-10,1.979416193555426e-15,4.833194315645829e-19,1.0503062393305919e-10,7.158306968806958e-08,2.613502772203466e-09,6.458961462932209e-10,1.269871309417155e-11,9.004307839450205e-09,9.237356666688479e-14,2.263099797283626e-08,4.7411752256556646e-08,8.708241937041294e-15,1.599644669436536e-11
6.222000878476725e-08,0.002771490666666666,0.2,0.0,0.005277810975322525,0.19997016237871965,0.19722452551756495,0.20000756561348965,0.19995510216017656,1.216690760882608e-11,5.730899150707658e-11,2.242650902482002e-09,1.644498321995848e-17,7.346765486451904e-05,1.8767396834100772e-13,1.193237881082062e-11,3.750288401282855e-05,0.0027673890014753124,5.193776157422382e-08,2.391019480597707e-07,1.1975032915623334e-13,1.1438769662386705e-11,1.522998416184572e-17,4.0545689174942926e-10,1.979477387441844e-15,4.83337077339361e-19,1.0503684918992305e-10,7.204796302907608e-08,2.6135975539321935e-09,6.459014416389421e-10,1.2698815977085564e-11,9.004956976159662e-09,9.237633431020021e-14,2.2665183893887362e-08,4.7823568573925325e-08,8.708797443135886e-15,1.6076188960449763e-11
