Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112)
1.3699660488945555e-10,0.0005542981333333334,0.2,0.0,0.001356844914347038,0.19997930703755903,0.19981606269055513,0.19999993647127368,0.1999509349190981,1.1504281696081444e-19,9.082482627976453e-16,1.3859021927113005e-19,9.189886636243143e-28,4.13913951422365e-05,3.087639248740749e-13,6.554244393511151e-13,4.906225777432735e-05,0.0001839343162762853,6.63466067353194e-08,1.7097986512584212e-10,3.378161041304159e-13,3.943217524465366e-12,6.843980977878682e-20,3.569194751600493e-15,5.885272452149744e-20,1.2771156353926564e-22,7.198368792165171e-18,2.928898009748511e-48,2.2626130610876098e-14,6.396431322308042e-19,4.2765984773278956e-20
1.373658417754165e-10,0.0005542981333333334,0.2,0.0,0.0013564059619276718,0.19997930344763065,0.19981561527876107,0.19999993650651857,0.19995095053620765,1.1599372781711285e-19,9.135592515997753e-16,1.4053156717456202e-19,9.322535564512538e-28,4.1398602291116685e-05,3.0781315226481075e-13,6.586463212803707e-13,4.9046626493414666e-05,0.00018438171286138107,6.632552392135847e-08,1.7201950829772514e-10,3.3787429092363664e-13,3.95022144490859e-12,7.388569020371242e-20,3.597231732394023e-15,5.579236620606134e-20,1.0999608963039206e-22,7.299242637755506e-18,2.9857809092936685e-48,2.2823844546456975e-14,6.516819965692193e-19,4.3554152033466703e-20
1.3773507866137748e-10,0.0005542981333333334,0.2,0.0,0.0013559674037276655,0.199979299949204,0.19981516807903477,0.1999999365417739,0.1999509661524838,1.1695200042118402e-19,9.189282923455819e-16,1.4249788443063206e-19,9.464026766927574e-28,4.140562649697624e-05,3.0686759941484526e-13,6.618735782075697e-13,4.903099601435102e-05,0.00018482889734431637,6.63044621816072e-08,1.7306197090366567e-10,3.3793105559187454e-13,3.9572205784376995e-12,5.2176363196420623e-20,3.625472046864957e-15,5.817216132490087e-20,-1.9573689329244905e-22,7.401325780818908e-18,3.0430733068068376e-48,2.302309422358963e-14,6.639180957197043e-19,4.4356629802260547e-20
1.3810431554733844e-10,0.0005542981333333334,0.2,0.0,0.001355529237621145,0.19997929654141813,0.19981472109121076,0.1999999365770398,0.19995098176768772,1.1791769027948555e-19,9.242855935039344e-16,1.4449022313121217e-19,9.615251081631743e-28,4.1412469481423446e-05,3.0592722356690586e-13,6.65106196437292e-13,4.901536657597918e-05,0.00018527586989067367,6.628342138938645e-08,1.7410724889379646e-10,3.379863171048569e-13,3.964214953732354e-12,6.134275596378608e-20,3.653898686021191e-15,5.832417429874537e-20,1.2186953717782228e-22,7.504630214880464e-18,3.1010000203596416e-48,2.3223890986300422e-14,6.763547071851546e-19,4.5173315828709836e-20
1.384735524332994e-10,0.0005542981333333334,0.2,0.0,0.001355091461503513,0.1999792932234197,0.19981427431512414,0.19999993661231644,0.19995099738158623,1.188908477068466e-19,9.29656650807681e-16,1.46507168942953e-19,9.766926779890562e-28,4.141913295127113e-05,3.0499198255004275e-13,6.683441623239086e-13,4.899973841145035e-05,0.0001857226306652767,6.626240141913314e-08,1.751553381968103e-10,3.380401309409347e-13,3.9712046076043054e-12,6.454669550118927e-20,3.682499860972756e-15,5.848456757890158e-20,-1.4444160369269494e-23,7.609168002735549e-18,3.1599714113315446e-48,2.3426244351140822e-14,6.889953490206819e-19,4.6002813929950807e-20
1.3884278931926037e-10,0.0005542981333333334,0.2,0.0,0.0013546540732911729,0.1999792899943626,0.19981382775061085,0.19999993664760385,0.19995101299395185,1.1987151622051555e-19,9.350450313437518e-16,1.4854861339826655e-19,9.91841691515732e-28,4.142561859861404e-05,3.040618346514742e-13,6.715874622693615e-13,4.8984111748326505e-05,0.0001861691798321991,6.624140214656519e-08,1.7620623470025067e-10,3.3809250708414e-13,3.978189574163822e-12,6.102926332438091e-20,3.7112864048308574e-15,5.928294914026995e-20,1.6984931293920918e-23,7.714951300404145e-18,3.220055012678513e-48,2.363016140859674e-14,7.018429593868351e-19,4.684516663130358e-20
1.3921202620522134e-10,0.0005542981333333334,0.2,0.0,0.0013542170709213313,0.19997928685340813,0.19981338139750765,0.19999993668290222,0.1999510286045625,1.2085974052399394e-19,9.404444805486227e-16,1.5061513638252752e-19,1.0071584993573022e-27,4.1431928100933044e-05,3.031367385348985e-13,6.74836082703233e-13,4.8968486808696804e-05,0.0001866155175547711,6.622042344864108e-08,1.772599343036452e-10,3.381434500888403e-13,3.98516988375159e-12,6.227274227502907e-20,3.74027009011134e-15,5.965927881306941e-20,3.1457274393832403e-24,7.821992357974635e-18,3.2810820282066947e-48,2.3835649604576924e-14,7.149001490910969e-19,4.770106314830356e-20
1.395812630911823e-10,0.0005542981333333334,0.2,0.0,0.0013537804523517903,0.19997928379972477,0.19981293525565194,0.1999999367182116,0.19995104421320137,1.2185556997454796e-19,9.458608372039928e-16,1.5270724914088853e-19,1.022759841490744e-27,4.1438063121208075e-05,3.02216653301101e-13,6.780900100806078e-13,4.895286380929917e-05,0.0001870616439955865,6.619946520352808e-08,1.7831643294462087e-10,3.381929806706825e-13,3.992145568256037e-12,6.341401318586314e-20,3.769447276810412e-15,6.01356210751614e-20,1.515228079381125e-23,7.930303477330742e-18,3.342960706154578e-48,2.4042717959459823e-14,7.281697368854484e-19,4.857096508785347e-20
1.4031973686310425e-10,0.0005542981333333334,0.2,0.0,0.0013529083585464387,0.19997927795088122,0.1998120436050363,0.19999993678886385,0.19995107542372323,1.2387023670485883e-19,9.567499842479497e-16,1.5697016288804e-19,1.0552801977342888e-27,4.144981629567383e-05,3.0039135422666596e-13,6.846137316609765e-13,4.8921624472042674e-05,0.0001879532636786836,6.615760959046751e-08,1.8043781110772134e-10,3.3828784991698456e-13,4.006083187910405e-12,6.64357354799692e-20,3.828384108232221e-15,6.106001101610089e-20,1.0492317787779821e-23,8.150785532360453e-18,3.4689883889304543e-48,2.4461629260349024e-14,7.553577111214659e-19,5.0354461127847396e-20
1.40984363257834e-10,0.0005542981333333334,0.2,0.0,0.0013521247666451433,0.19997927297719417,0.19981124184033253,0.19999993685248962,0.19995110350438117,1.2570994039901967e-19,9.666036534800708e-16,1.6089713307196888e-19,1.0854519289689863e-27,4.145981381395123e-05,2.9876532138190597e-13,6.9050309562484e-13,4.889351777271265e-05,0.0001887550004261796,6.612000828975033e-08,1.8235658360879374e-10,3.383685268444e-13,4.01861154125754e-12,6.46027766354248e-20,3.88205979738014e-15,6.201774527485169e-20,-4.551252211050445e-25,8.353688059647246e-18,3.5857886722500945e-48,2.484414274891853e-14,7.805846526695307e-19,5.200855300798177e-20
1.4164898965256377e-10,0.0005542981333333334,0.2,0.0,0.0013513423874145095,0.19997926827365978,0.19981044075757512,0.19999993691615273,0.19995113157551347,1.275750431002647e-19,9.764990232714549e-16,1.6491063975313926e-19,1.1161205787310545e-27,4.146927122138105e-05,2.9715490817621547e-13,6.964094449385849e-13,4.886542049728693e-05,0.00018955605511653965,6.608247141601415e-08,1.8428436220111419e-10,3.384448315821256e-13,4.031125383559198e-12,6.125536799728852e-20,3.936346934913118e-15,6.336361090160256e-20,8.010373242729199e-23,8.560900601908926e-18,3.7062877056107217e-48,2.5231910849010057e-14,8.065490496577824e-19,5.3709168150101724e-20
1.4231361604729353e-10,0.0005542981333333334,0.2,0.0,0.0013505612096602814,0.19997926383568407,0.19980964035584164,0.19999993697985372,0.19995115963603563,1.2946582209528075e-19,9.8642459986258e-16,1.690121831421493e-19,1.1471478996233505e-27,4.147819770583264e-05,2.955598915820453e-13,7.023327017705399e-13,4.883733373029979e-05,0.00019035642867231832,6.604499830129593e-08,1.862211234662869e-10,3.3851681995624167e-13,4.043624881703541e-12,6.658447608592398e-20,3.9912717167646325e-15,6.396614376671276e-20,2.3236638005293728e-23,8.772497815963796e-18,3.8305887684003915e-48,2.5624980715635307e-14,8.3326934806111485e-19,5.545754136580937e-20
1.4297824244202328e-10,0.0005542981333333334,0.2,0.0,0.0013497812223872809,0.199979259658745,0.1998088406342168,0.19999993704359323,0.19995118768491127,1.3138256238425587e-19,9.963993454931634e-16,1.7320385102987358e-19,1.178789940152318e-27,4.148660231116946e-05,2.9398005290809037e-13,7.082727886127854e-13,4.880925850832833e-05,0.00019115612200889726,6.600758828942402e-08,1.8816684412076984e-10,3.38584575319763e-13,4.056110203447341e-12,6.828389720190838e-20,4.046836739322156e-15,6.456987280050167e-20,-4.844694522432284e-23,8.988555132240148e-18,3.958397875390914e-48,2.6023401773054224e-14,8.607638284686239e-19,5.725586972002175e-20
1.4364286883675304e-10,0.0005542981333333334,0.2,0.0,0.001349002414795609,0.19997925573839165,0.19980804159179252,0.1999999371073717,0.19995121572114988,1.3332555457471348e-19,1.0064299268609454e-15,1.774878477865391e-19,1.211381830554808e-27,4.149449393918274e-05,2.9241517764215596e-13,7.142296282669854e-13,4.878119582179075e-05,0.00019195513603460903,6.597024073583385e-08,1.9012150101287418e-10,3.386481869026049e-13,4.068581506818574e-12,6.390338823814935e-20,4.103030159028808e-15,6.60765780474334e-20,6.181451098607546e-23,9.209148778872006e-18,4.0895935424010684e-48,2.642722491543768e-14,8.890516238054062e-19,5.91059944939858e-20
1.443074952314828e-10,0.0005542981333333334,0.2,0.0,0.001348224776276906,0.1999792520702431,0.19980724322766732,0.1999999371711898,0.19995124374380566,1.3529508763092804e-19,1.0165007088087316e-15,1.8186608205405963e-19,1.2449560153478603e-27,4.15018813515012e-05,2.9086505524679993e-13,7.202031438383697e-13,4.8753146616669576e-05,0.00019275347165085993,6.593295500739998e-08,1.9208507108292272e-10,3.387076986259093e-13,4.081038943491873e-12,6.861174251633765e-20,4.15985235625091e-15,6.684009034069479e-20,2.87057508080622e-23,9.4343558241004e-18,4.224294723698929e-48,2.6836499930913163e-14,9.181527584042922e-19,6.10090229896942e-20
1.4497212162621255e-10,0.0005542981333333334,0.2,0.0,0.0013474482964106662,0.1999792486499876,0.1998064455409469,0.19999993723504803,0.19995127175197555,1.3729144833918616e-19,1.0266192998500924e-15,1.8633992015211125e-19,1.2792457383137528e-27,4.1508773171482915e-05,2.8932947910667037e-13,7.261932587326883e-13,4.872511179616942e-05,0.00019355112975225056,6.589573048213701e-08,1.9405753135800054e-10,3.3876318469058347e-13,4.0934826675609704e-12,7.161407231698707e-20,4.217311873320665e-15,6.729700029468699e-20,-7.064835378672301e-23,9.664254136859412e-18,4.362724436745219e-48,2.7251275316738942e-14,9.480877682401152e-19,6.296569237996153e-20
1.456367480209423e-10,0.0005542981333333334,0.2,0.0,0.001346672964960629,0.19997924547338156,0.19980564853074323,0.19999993729894683,0.19995129974479753,1.3931492554260341e-19,1.0367933892574123e-15,1.9091122635561088e-19,1.3144193883183603e-27,4.151517788609247e-05,2.8780824649500326e-13,7.321998966523201e-13,4.869709222231254e-05,0.00019434811122669417,6.585856654899696e-08,1.9603885897322506e-10,3.388147428200799e-13,4.105912825730185e-12,6.558407462794909e-20,4.275414093084363e-15,6.90332117973654e-20,7.082297338928802e-23,9.898922383823625e-18,4.50503455314487e-48,2.7671599791969642e-14,9.788773935575997e-19,6.497736949848472e-20
1.4630137441567207e-10,0.0005542981333333334,0.2,0.0,0.001345898771871249,0.19997924253624863,0.19980485219617528,0.19999993736288674,0.1999513277214494,1.4136581153410305e-19,1.0470042296426348e-15,1.955820799675364e-19,1.3505705666128313e-27,4.152110384776709e-05,2.863011584563107e-13,7.38222981586684e-13,4.86690887174841e-05,0.00019514441695553278,6.582146260775612e-08,1.980290311839066e-10,3.3886240703596245e-13,4.118329555787519e-12,6.960914082861744e-20,4.334161605562997e-15,6.996937686574325e-20,5.296419177272148e-23,1.013844004937084e-17,4.651290543137968e-48,2.8097522796828895e-14,1.0105426295272611e-18,6.704558472494668e-20
1.4696600081040182e-10,0.0005542981333333334,0.2,0.0,0.00134512570726425,0.1999792398344789,0.19980405653636824,0.1999999374268683,0.19995135568114697,1.43444399916996e-19,1.0572595275755394e-15,2.003539489514281e-19,1.3873490104592418e-27,4.152655927627131e-05,2.8480801968970236e-13,7.442624378085176e-13,4.8641102065925336e-05,0.00019594004781365047,6.578441806871404e-08,2.0002802535185913e-10,3.389062394876411e-13,4.130732998373574e-12,7.499578336125237e-20,4.393553396712882e-15,7.007551618907063e-20,-9.893720637310202e-23,1.0382887390851847e-17,4.801535725087152e-48,2.852909373058207e-14,1.0431049062877667e-18,6.917148198840836e-20
1.4763062720513158e-10,0.0005542981333333334,0.2,0.0,0.0013443537614352189,0.1999792373640279,0.1998032615504536,0.19999993749089193,0.19995138362314271,1.4555098412920648e-19,1.0675755815474651e-15,2.0522897954636093e-19,1.4251095282234744e-27,4.15315522605385e-05,2.83328638483421e-13,7.503181898694168e-13,4.86131330151728e-05,0.00019673500466958497,6.574743235247299e-08,2.0203581893876543e-10,3.389463529433902e-13,4.1431232900823804e-12,6.775018121415133e-20,4.4535901745723504e-15,7.201422658061641e-20,7.238375665931306e-23,1.063234545292509e-17,4.9558536037972424e-48,2.896636141710053e-14,1.076586195135845e-18,7.13567420717037e-20
1.4829525359986134e-10,0.0005542981333333334,0.2,0.0,0.001343582924850301,0.19997923512091548,0.1998024672375693,0.19999993755495815,0.19995141154672466,1.4768585832105158e-19,1.077930185489034e-15,2.1020959196796411e-19,1.4641518085633796e-27,4.153609076049484e-05,2.818628266424625e-13,7.563901625909537e-13,4.858518227744804e-05,0.0001975292883856368,6.571050488989318e-08,2.040523895157155e-10,3.3898277252968354e-13,4.155500556524215e-12,7.026618875550968e-20,4.514279908031663e-15,7.331189319563053e-20,8.581125295854015e-23,1.0886896106868482e-17,5.114366789503513e-48,2.9409374422541943e-14,1.1110089753306518e-18,7.360299488499985e-20
1.489598799945911e-10,0.0005542981333333334,0.2,0.0,0.0013428131881429392,0.19997923310122515,0.19980167359685927,0.19999993761906742,0.19995143945121457,1.49849318515512e-19,1.0883239993773195e-15,2.1529690283890877e-19,1.5037045633384449e-27,4.154018260886717e-05,2.8041039939973935e-13,7.624782810617298e-13,4.8557250530997284e-05,0.00019832289981797685,6.567363512179137e-08,2.0607771476211891e-10,3.39015538627488e-13,4.167864925076657e-12,7.840367770795847e-20,4.575625767643634e-15,7.290623996803327e-20,-1.3217873636459207e-22,1.114662197977206e-17,5.2771940982984044e-48,2.9858181472036176e-14,1.1463961399932686e-18,7.591096883977575e-20
1.4962450638932085e-10,0.0005542981333333334,0.2,0.0,0.0013420445421106735,0.1999792313011032,0.1998008806274734,0.19999993768322014,0.19995146733596703,1.5204166239608281e-19,1.098781314300901e-15,2.2049303555144843e-19,1.5441379518934526e-27,4.1543835512977474e-05,2.7897117534201727e-13,7.685824706342898e-13,4.852933842138157e-05,0.0001991158398167514,6.563682249866632e-08,2.0811177246653254e-10,3.3904478652019055e-13,4.180216522942278e-12,7.042944850172553e-20,4.637625221509945e-15,7.497020554074135e-20,6.744885862064643e-23,1.1411606459502221e-17,5.4444386654920624e-48,3.031283136344271e-14,1.1827709904183676e-18,7.828245091699216e-20
1.502891327840506e-10,0.0005542981333333334,0.2,0.0,0.0013412769777120194,0.19997922971675777,0.19980008832856766,0.1999999377474168,0.199951495200368,1.5426318855223802e-19,1.1092797534444014e-15,2.2580108095975107e-19,1.5862661159051267e-27,4.154705705652076e-05,2.7754497632816483e-13,7.747026569159518e-13,4.850144656272477e-05,0.00019990810922618547,6.560006648073982e-08,2.1015454053236318e-10,3.390705381950729e-13,4.192555465398669e-12,7.05076914782238e-20,4.700284133197116e-15,7.694142476902647e-20,1.3170562843181516e-22,1.1681933764424227e-17,5.616205494300916e-48,3.077337270743568e-14,1.2201573011201809e-18,8.07196916751406e-20
1.5095375917878037e-10,0.0005542981333333334,0.2,0.0,0.0013405104860634088,0.19997922834445775,0.19979929669930374,0.19999993781165779,0.19995152304383365,1.5651419636862727e-19,1.1198114130855745e-15,2.3122182673194307e-19,1.628795049400907e-27,4.154985470132594e-05,2.761316274110625e-13,7.808387657656514e-13,4.8473575538918195e-05,0.0002006997088846839,6.556336653768093e-08,2.1220599696415547e-10,3.390927967470481e-13,4.2048818668925286e-12,8.165273014970158e-20,4.76360705669183e-15,7.582982970848979e-20,-1.6987013868445664e-22,1.1957688852608697e-17,5.792596215787448e-48,3.1239853896455294e-14,1.2585793183250743e-18,8.322310572732297e-20
1.5161838557351012e-10,0.0005542981333333334,0.2,0.0,0.0013397450584361704,0.19997922718053227,0.1997985057388491,0.19999993787594356,0.19995155086580935,1.587949863517787e-19,1.1304090983954793e-15,2.367571327686717e-19,1.6718994951793547e-27,4.155223578910345e-05,2.747309567862509e-13,7.869907232917097e-13,4.844572590477867e-05,0.0002014906396249309,6.552672214823078e-08,2.142661198722438e-10,3.3911172783006144e-13,4.217195845457477e-12,7.377723180826894e-20,4.827590931050987e-15,7.777702703740248e-20,5.1655440286753967e-23,1.2238957412169269e-17,5.973714193850363e-48,3.171232320159748e-14,1.298061761694226e-18,8.579437345434157e-20
1.5228301196823988e-10,0.0005542981333333334,0.2,0.0,0.00133898068625359,0.19997922622136957,0.1997977154463768,0.1999999379402745,0.1999515786657682,1.6110586036553265e-19,1.1410530208619646e-15,2.4241117582230553e-19,1.7173752651283373e-27,4.155420754317465e-05,2.7334279571136895e-13,7.931584558428813e-13,4.8417898187168915e-05,0.00020228090227398726,6.54901328003427e-08,2.1633488749132936e-10,3.391273645895688e-13,4.229497507936111e-12,7.041538113862184e-20,4.892242395064804e-15,8.092355416319787e-20,1.936063599767061e-22,1.2525825974132084e-17,6.159685810112128e-48,3.219082886357661e-14,1.3386298762717774e-18,8.843664940005166e-20
1.5294763836296964e-10,0.0005542981333333334,0.2,0.0,0.001338217361088033,0.19997922546341615,0.19979692582106545,0.19999993800465107,0.19995160644321044,1.6344712157989638e-19,1.1517231414495784e-15,2.481843636319605e-19,1.7632561674326262e-27,4.155577707018219e-05,2.7196697841819244e-13,7.993418900054709e-13,4.839009288607917e-05,0.00020307049765338605,6.545359799097964e-08,2.184122781545093e-10,3.391396484336381e-13,4.241786956519179e-12,8.45297131795988e-20,4.957567611907744e-15,7.895573794233037e-20,-2.105848868797129e-22,1.2818381792628813e-17,6.350631328450096e-48,3.2675419092879004e-14,1.3803093779767517e-18,9.114986345614971e-20
1.536122647576994e-10,0.0005542981333333334,0.2,0.0,0.001337455074658098,0.19997922490317616,0.19979613686209907,0.19999993806907354,0.19995163419766201,1.658190741219262e-19,1.1624596853889075e-15,2.540776457677901e-19,1.808923351426591e-27,4.155695136178745e-05,2.7060334207934415e-13,8.055409526017685e-13,4.83623104756655e-05,0.00020385942657922634,6.541711722556948e-08,2.2049827029525334e-10,3.391487796926512e-13,4.2540642997946235e-12,7.790151354683637e-20,5.023560070917407e-15,8.023648739110294e-20,1.9783322236143385e-23,1.3116712803158951e-17,6.546650851732534e-48,3.3166141920077794e-14,1.4231264219627555e-18,9.39351107454093e-20
1.5427689115242915e-10,0.0005542981333333334,0.2,0.0,0.00133669381882584,0.19997922453721026,0.19979534856866699,0.1999999381335424,0.19995166192867364,1.6822202304431793e-19,1.1732500429435513e-15,2.600969307417827e-19,1.857920778184954e-27,4.1557737296350724e-05,2.692517267394362e-13,8.117555706810252e-13,4.833455140525499e-05,0.00020464768986226548,6.53806900182425e-08,2.2259284248449235e-10,3.3915483294610066e-13,4.266329637907897e-12,7.012907030502758e-20,5.0902260826117865e-15,8.530014493882113e-20,2.751890449633915e-22,1.34209078085094e-17,6.747874587321231e-48,3.3663045187678585e-14,1.4671077347357344e-18,9.679714652067942e-20
1.549415175471589e-10,0.0005542981333333334,0.2,0.0,0.001335933585594074,0.19997922436213508,0.1997945609399638,0.19999993819805797,0.19995168963582,1.7065627471047842e-19,1.1840595975157378e-15,2.662425801787815e-19,1.907755503424393e-27,4.1558141640589344e-05,2.6791197521343637e-13,8.179856715171016e-13,4.830681610031755e-05,0.00020543528830800872,6.534431589179676e-08,2.24695973384176e-10,3.391576528987092e-13,4.278583061988781e-12,8.678827883330414e-20,5.15757646991873e-15,8.253074995494251e-20,-2.515881372188076e-22,1.3731056328116072e-17,6.954437904304094e-48,3.416617671857363e-14,1.5122805691811394e-18,9.973556349995219e-20
1.5560614394188867e-10,0.0005542981333333334,0.2,0.0,0.0013351743671036849,0.19997922437462215,0.19979377397518938,0.19999993826262058,0.19995171731869865,1.7312213663451046e-19,1.1949333521692687e-15,2.725134203725915e-19,1.955766065629709e-27,4.155817105122336e-05,2.665839330708558e-13,8.242311826073986e-13,4.8279104963396254e-05,0.00020622222271679834,6.530799437689329e-08,2.2680764174211255e-10,3.3915746640802105e-13,4.290824670508259e-12,8.285978490623013e-20,5.225601322736963e-15,8.205355369288243e-20,-3.536396781278859e-23,1.4047248485288e-17,7.166435452920203e-48,3.467558422629532e-14,1.5586725824836514e-18,1.0274979672394629e-19
1.5627077033661842e-10,0.0005542981333333334,0.2,0.0,0.0013344161556310087,0.1999792245713971,0.1997929876735486,0.19999993832723065,0.1999517449769291,1.7561991721863794e-19,1.2058709909907693e-15,2.789178029263461e-19,2.0082486170006564e-27,4.155783207660583e-05,2.6526744858398587e-13,8.304920316633219e-13,4.8251418375008475e-05,0.00020700849388390047,6.527172501234463e-08,2.28927826471211e-10,3.391544471415648e-13,4.30305455821166e-12,6.986971028893878e-20,5.294304169959891e-15,9.000712202674695e-20,3.804028659019687e-22,1.4369575307769515e-17,7.384003397639998e-48,3.519131521376751e-14,1.6063120459506202e-18,1.058470250573473e-19
1.5693539673134818e-10,0.0005542981333333334,0.2,0.0,0.0013336589435852977,0.19997922494923917,0.19979220203425127,0.19999993839188845,0.1999517726101523,1.7814992617472395e-19,1.2168216740700866e-15,2.8545712348204695e-19,2.0630570259311898e-27,4.155713115832715e-05,2.6396237259969986e-13,8.367681466091389e-13,4.8223756694518814e-05,0.00020779410259958998,6.523550734541832e-08,2.310565065703398e-10,3.3914829931681803e-13,4.315272807001497e-12,8.81722142326036e-20,5.36370256298842e-15,8.70449577057711e-20,-2.8811596299255284e-22,1.4698128558847522e-17,7.607307856411608e-48,3.5713417174526574e-14,1.6552278419099687e-18,1.0902725568990964e-19
1.5760002312607794e-10,0.0005542981333333334,0.2,0.0,0.0013329027235061915,0.19997922550497993,0.19979141705651215,0.19999993845659433,0.19995180021802914,1.807124743299697e-19,1.2278307541486354e-15,2.921259982437458e-19,2.1131449172503225e-27,4.1556074632806926e-05,2.626685585424252e-13,8.430594555815565e-13,4.8196120260972266e-05,0.00020857904964923418,6.519934093066908e-08,2.3319366108572917e-10,3.391392371915093e-13,4.327479504409075e-12,8.863151112040397e-20,5.433783412796079e-15,8.285118701953138e-20,-1.2345733754500775e-22,1.5033000480204547e-17,7.83643209256135e-48,3.624193748779243e-14,1.7054491693467097e-18,1.122863104701713e-19
1.582646495208077e-10,0.0005542981333333334,0.2,0.0,0.00133214748806123,0.199979226235503,0.19979063273955086,0.19999993852134873,0.19995182780024026,1.833078731593701e-19,1.2389159086536284e-15,2.9893565048062487e-19,2.1685178624438822e-27,4.1554668732874735e-05,2.6138586239850694e-13,8.493658869184643e-13,4.816850939390098e-05,0.0002093633358133755,6.516322533013645e-08,2.353392692741608e-10,3.3912763391326766e-13,4.33967474031023e-12,6.993643818313519e-20,5.504544070144669e-15,9.470279583730735e-20,5.132213378679182e-22,1.5374284264027602e-17,8.071501194693527e-48,3.6776923222280784e-14,1.757005860294145e-18,1.1563458632208685e-19
1.5892927591553745e-10,0.0005542981333333334,0.2,0.0,0.0013313932300434797,0.1999792271377427,0.19978984908259173,0.1999999385861518,0.19995185535648494,1.8593643559918542e-19,1.2500101246315682e-15,3.0589117149140877e-19,2.2299494506806768e-27,4.1552919589320265e-05,2.6011414254154366e-13,8.556873691597333e-13,4.814092439410898e-05,0.00021014696186781058,6.512716011426723e-08,2.374933104898556e-10,3.3911301294364803e-13,4.351858589840199e-12,8.844256338727144e-20,5.576012384282275e-15,9.33781050681067e-20,-3.1230948507002618e-22,1.5722073916573834e-17,8.312732674533664e-48,3.731842150069018e-14,1.809928544512795e-18,1.1907467155316728e-19
1.595939023102672e-10,0.0005542981333333334,0.2,0.0,0.001330639942369158,0.19997922820868388,0.1997890660848637,0.19999993865100396,0.19995188288648047,1.8859847594255465e-19,1.2611527294275214e-15,3.12979799482876e-19,2.2821074060168556e-27,4.1550833232428726e-05,2.588532597433192e-13,8.620238310484765e-13,4.811336554441763e-05,0.00021092992858367095,6.509114486031395e-08,2.3965576405124956e-10,3.390954712087861e-13,4.364031129020229e-12,9.509549897184154e-20,5.648173860594936e-15,8.22853245011575e-20,-2.573724628232798e-22,1.607646372208511e-17,8.560201861101787e-48,3.786647943370191e-14,1.864248034338876e-18,1.2259552826968566e-19
1.6025852870499696e-10,0.0005542981333333334,0.2,0.0,0.001329887618075267,0.19997922944536076,0.19978828374560045,0.19999993871590546,0.19995191038996146,1.9129430868937283e-19,1.2723848883581427e-15,3.2021474777571506e-19,2.338599957384038e-27,4.154841559351311e-05,2.576030772304985e-13,8.683752015160127e-13,4.808583311038685e-05,0.00021171223672749936,6.505517915210746e-08,2.418266095517016e-10,3.3907573993891494e-13,4.3761924423195815e-12,7.069641812286907e-20,5.721012773301022e-15,9.843689051982983e-20,6.770171269606299e-22,1.6437548946006743e-17,8.813989539303765e-48,3.842114364467083e-14,1.9199956930881892e-18,1.2621066164297003e-19
1.6092315509972672e-10,0.0005542981333333334,0.2,0.0,0.0013291362503173648,0.19997923084485644,0.19978750206404003,0.19999993878085662,0.19995193786667895,1.9402424978065672e-19,1.2836257125482827e-15,3.276103258422067e-19,2.4090751314880982e-27,4.1545672506411124e-05,2.5636346044307895e-13,8.747414096848756e-13,4.805832734102091e-05,0.00021249388706132594,6.501926258201818e-08,2.44005826743168e-10,3.390531614741618e-13,4.38834260096519e-12,8.741157712696301e-20,5.794571017416682e-15,1.029472244979548e-19,-3.1165700667376364e-22,1.6805425870427345e-17,9.074394809331326e-48,3.898246080757102e-14,1.9772040360111133e-18,1.2993020230182917e-19
1.6158778149445648e-10,0.0005542981333333334,0.2,0.0,0.001328385832367348,0.19997923240430174,0.19978672103942507,0.19999993884585773,0.19995196531640003,1.9678861705648878e-19,1.294900361231838e-15,3.35142438948298e-19,2.464375771394101e-27,4.1542609708960365e-05,2.551342770204534e-13,8.811223848744923e-13,4.803084846943516e-05,0.00021327488034274304,6.498339474899714e-08,2.4619339517936913e-10,3.3902748680566925e-13,4.400481669701895e-12,1.0201228649720696e-19,5.868838849681698e-15,8.040073563085137e-20,-4.540058035814914e-22,1.7180190752754842e-17,9.341509375464278e-48,3.955047780666885e-14,2.0359056146803044e-18,1.3373168450126161e-19
1.6225240788918623e-10,0.0005542981333333334,0.2,0.0,0.0013276363576111923,0.1999792341208749,0.19978594067100233,0.199999938910909,0.19995199273890682,1.995877279935081e-19,1.30627803762882e-15,3.428218746806308e-19,2.51802958726466e-27,4.153923284448333e-05,2.5391539699056e-13,8.875180565794623e-13,4.800339671349932e-05,0.000214055217324979,6.494757525724348e-08,2.483892947531791e-10,3.3900002407543425e-13,4.412609725825451e-12,7.256310177612234e-20,5.943776500908904e-15,9.908406463002056e-20,8.734043971406568e-22,1.7561940777129435e-17,9.615300059653763e-48,4.012524081346712e-14,2.0961332000938476e-18,1.3762865485302897e-19
