Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),CH3X(33)
1.4241416941546282e-14,0.002771490666666666,0.2,0.0,0.00815644092116174,0.19999999249395037,0.2,0.1999999998255442,0.19999995907574658,6.491581103279465e-38,7.852064284825255e-32,2.404521366668733e-47,2.4777557217022985e-69,1.5012099223894102e-08,2.9733450295754695e-14,2.518114495241255e-22,4.0924253459353274e-08,2.9733450307893503e-14,1.7442610690631e-10,1.2987660762126537e-28,3.730208461117984e-20,1.5652792010160547e-20,7.554575758309013e-36,3.55271898938506e-29,1.2370576948270202e-38,4.0715208968608e-39,9.377251366904027e-46,1.7113612789163103e-63,1.4741360798679983e-36,3.0730102643008567e-53
1.7184856346523124e-14,0.002771490666666666,0.2,0.0,0.008156429327794932,0.19999999094260065,0.2,0.19999999978953562,0.199999950621094,1.799848689246504e-37,1.780638497601377e-31,1.069756513012539e-46,1.5093000616689868e-68,1.811479863537186e-08,3.587875754628691e-14,3.66639415870521e-22,4.9378906078206855e-08,3.5878757560960925e-14,2.1042859504741737e-10,2.2807572045000107e-28,5.761598252320187e-20,2.714782188278886e-20,1.85761757299201e-35,8.093672566280466e-29,3.838820975294796e-38,1.342891261382872e-38,4.396184789635781e-45,1.4300341038905605e-62,4.8939479202413616e-36,1.966722456246446e-52
2.0128295751499966e-14,0.002771490666666666,0.2,0.0,0.008156417735699709,0.19999998939125538,0.2,0.19999999975354343,0.1999999421676876,4.191794565576467e-37,3.537455494174359e-31,3.6343158250504725e-46,6.731475974329057e-68,2.121748917597491e-08,4.202404732708656e-14,5.029671349560275e-22,5.783231246740856e-08,4.202404734432699e-14,2.4641459383225427e-10,3.6641064943557515e-28,8.25107002629292e-20,4.308207888434849e-20,3.928854122146445e-35,1.603145344892407e-28,9.725621817588628e-38,3.5996190076485785e-38,1.5648093784237177e-44,8.079619135126277e-62,1.3212628659657873e-35,8.976605408372638e-52
2.3071735156476808e-14,0.002771490666666666,0.2,0.0,0.008156406144875894,0.19999998783991454,0.2,0.19999999971756777,0.19999993371552724,8.624705151405324e-37,6.381211531475694e-31,1.0367932192734063e-45,2.4810317068526056e-67,2.4320170842048046e-08,4.816931964009254e-14,6.607913788843763e-22,6.628447281007713e-08,4.816931965994912e-14,2.8238411078949945e-10,5.5175002504827815e-28,1.11986586812044e-19,6.409283057693645e-20,7.461611798199075e-35,2.874847698988344e-28,2.1506736905461105e-37,8.354856630771338e-38,4.666335720697064e-44,3.703773881736685e-61,3.091932418254644e-35,3.3607493362647884e-51
2.895861396643049e-14,0.002771490666666666,0.2,0.0,0.008156382967041723,0.1999999847372462,0.2,0.19999999964566584,0.199999916814944,2.89738225084679e-36,1.7072922833882037e-30,6.554289953932512e-45,2.6387742081661726e-66,3.0525507535978206e-08,6.045981187047965e-14,1.0409165284489728e-21,8.318505608836379e-08,6.045981189583317e-14,3.5427372932349833e-10,1.0909274682986723e-27,1.846548834043782e-19,1.2368137666043485e-19,2.1674066484425652e-34,7.569275502107105e-28,8.099053929734927e-37,3.477986273534901e-37,3.2806428612239584e-43,8.931420310304446e-60,1.3196855220051297e-34,4.231613485064933e-50
4.073237158633786e-14,0.002771490666666666,0.2,0.0,0.008156336626621987,0.19999997853196283,0.2,0.1999999995020595,0.19999988302872193,1.8189274313642952e-35,7.499711671898827e-30,1.0748020132505196e-43,9.183169143332074e-65,4.2936074268555705e-08,8.504058680304551e-14,2.058983089025538e-21,1.1697127814436472e-07,8.504058684173635e-14,4.978555154349836e-10,3.035740147250329e-27,3.8477998208345637e-19,3.2783059068730275e-19,1.0517748321846679e-33,3.207743026760483e-27,5.7295930242598986e-36,2.9510537808641627e-36,6.536386637872379e-42,1.1899004340592232e-57,1.2109075562274094e-33,2.126674887996795e-48
5.2506129206245227e-14,0.002771490666666666,0.2,0.0,0.008156290306523758,0.19999997232675068,0.2,0.19999999935871599,0.19999984926241615,6.702558531339972e-35,2.2111107209419158e-29,6.625283561876263e-43,8.540366480813398e-64,5.534649859899963e-08,1.0962108246804681e-13,3.420632555497441e-21,1.507375839635546e-07,1.0962108252666361e-13,6.411744343123612e-10,6.502443819665845e-27,6.57776455773743e-19,6.706104319806529e-19,3.2643326936246475e-33,9.175304941433242e-27,2.2744713194619051e-35,1.2779922912399302e-35,4.3479332270963934e-41,1.4704325137242627e-56,5.612319966230943e-33,1.9974753873615134e-47
6.42798868261526e-14,0.002771490666666666,0.2,0.0,0.008156244006735074,0.19999996612160978,0.2,0.19999999921563488,0.19999981551601487,1.8597500325777993e-34,5.196013297027988e-29,2.75568560083583e-42,5.103787680988305e-63,6.775678029316876e-08,1.342012989894837e-13,5.125658490483777e-21,1.844839852574751e-07,1.3420129908094892e-13,7.84230966084654e-10,1.1931043900245284e-26,1.0034575279382137e-18,1.1774653918948619e-18,7.882827260589115e-33,2.0991293147662497e-26,6.690819090890404e-35,3.942528042126262e-35,1.8977625953667366e-40,1.1029156917519672e-55,1.866371611116908e-32,1.1695607861926642e-46
7.605364444605996e-14,0.002771490666666666,0.2,0.0,0.008156197727243991,0.1999999599165404,0.2,0.19999999907281568,0.1999997817895064,4.325001031713984e-34,1.0554161498618676e-28,9.104491109937217e-42,2.3294328081039463e-62,8.01669191168962e-08,1.587812364912831e-13,7.173854580042022e-21,2.1821049373081146e-07,1.587812366377214e-13,9.270255900002861e-10,1.9761601176897356e-26,1.421626046533807e-18,1.868851315080517e-18,1.6194294269765297e-32,4.1613279452225205e-26,1.6342451735559823e-34,9.828955904758587e-35,6.462090791244597e-40,6.322207015632538e-55,5.072708024901701e-32,5.258316199926201e-46
8.782740206596733e-14,0.002771490666666666,0.2,0.0,0.008156151468038568,0.19999995371154256,0.2,0.1999999989302579,0.19999974808287901,8.900221882899132e-34,1.9352202631072453e-28,2.5546572298166545e-41,8.67408121833275e-62,9.25769148359921e-08,1.8336089509729652e-13,9.565014637313269e-21,2.5191712108118587e-07,1.833608953332533e-13,1.0695587844169914e-09,3.0434225960914016e-26,1.9120802279833748e-18,2.7611517662456224e-18,2.9693807587925027e-32,7.462437064903252e-26,3.498354446336649e-34,2.1076863124655487e-34,1.8379849504358416e-39,2.9772512606152804e-54,1.1974125769203677e-31,1.9474807474184256e-45
1.1137491730578206e-13,0.002771490666666666,0.2,0.0,0.008156059010436962,0.19999994130176196,0.2,0.19999999864592474,0.19999968072922095,2.9315697659734233e-33,5.260440313685852e-28,1.4546890148937583e-40,8.304153206539485e-61,1.1739647602341835e-07,2.325193761170178e-13,1.5375402503064726e-20,3.192707791704388e-07,2.3251937670234375e-13,1.3538427940172094e-09,6.206635487930373e-26,3.109048882523753e-18,5.200456621657896e-18,7.892879444017086e-32,1.9506012563536146e-25,1.2185627444913203e-33,7.073815241138009e-34,1.0250349302742915e-38,5.599864871033719e-53,5.007773120558768e-31,1.9082729365829424e-44
1.349224325455968e-13,0.002771490666666666,0.2,0.0,0.008155966633834878,0.19999992889226897,0.2,0.19999999836263155,0.19999961345494713,7.679847215379074e-33,1.1799156284053681e-27,5.7617866594939784e-40,4.7315300803487535e-60,1.422154619814521e-07,2.8167674303797425e-13,2.255517509443401e-20,3.8654505296717645e-07,2.816767443487408e-13,1.6370868042209306e-09,1.1034931583952087e-25,4.592774695057496e-18,8.571485229776664e-18,1.702151793388382e-31,4.232190624277304e-25,3.3029843870527576e-33,1.8007675162730702e-33,3.8911490801360937e-38,4.351633148328105e-52,1.5853081986202017e-30,1.0546411720197427e-43
1.5846994778541155e-13,0.002771490666666666,0.2,0.0,0.008155874338137062,0.19999991648306453,0.2,0.1999999980803746,0.19999954625996436,1.7225802781633178e-32,2.322394779251279e-27,1.8085248375920614e-39,2.0063594682019352e-59,1.6703387083569172e-07,3.308329968483095e-13,3.11026874108731e-20,4.537400358025859e-07,3.3083299949161676e-13,1.9192946103936924e-09,1.7880581419016581e-25,6.361683582538609e-18,1.2922030081827727e-17,3.1916341275258846e-31,8.097531546638941e-25,7.5886206938293e-33,3.821804375611402e-33,1.1550214647640367e-37,2.301483774639292e-51,4.161778893693896e-30,4.248780057615913e-43
1.8201746302522628e-13,0.002771490666666666,0.2,0.0,0.008155782123248393,0.19999990407414958,0.2,0.19999999779915006,0.19999947914417923,3.453784272041068e-32,4.1578553270112355e-27,4.835207605508341e-39,6.9829710097422855e-59,1.9185170071132923e-07,3.7998813853500097e-13,4.101629641707463e-20,5.208558208986241e-07,3.7998814341269355e-13,2.2004699941327967e-09,2.709593748439106e-25,8.414205764134475e-18,1.8282819749386063e-17,5.419555622378523e-31,1.414861044653405e-24,1.5482879221558432e-32,7.159952826704435e-33,2.889890499247248e-37,9.668793599254237e-51,9.554626811988248e-30,1.3932135661390556e-42
2.0556497826504102e-13,0.002771490666666666,0.2,0.0,0.008155689989073853,0.19999989166552506,0.2,0.19999999751895417,0.19999941210749875,6.361470044345203e-32,6.92774028868344e-27,1.1463818081588118e-38,2.092442542298093e-58,2.1666894973314166e-07,4.2914216908386196e-13,5.2294361038417664e-20,5.878925013682639e-07,4.2914217745567414e-13,2.4806167233278224e-09,3.903343374654212e-25,1.0748777930855796e-17,2.4673343627221012e-17,8.550027874586896e-31,2.3082050816366144e-24,2.88972183849064e-32,1.2247093515611167e-32,6.383604692568684e-37,3.425068544564402e-50,1.9829471715498706e-29,3.922069794460231e-42
2.5266000874467046e-13,0.002771490666666666,0.2,0.0,0.00815550596248778,0.19999986684915105,0.2,0.19999999696163334,0.19999927827107983,1.7942144459944991e-31,1.6421485264098985e-26,5.060376351008073e-38,1.4420188666544552e-57,2.663016977122982e-07,5.274469007055065e-13,7.893730266776001e-20,7.217289203332411e-07,5.274469215897897e-13,3.037839221118775e-09,7.248498657929996e-25,1.6257861696702642e-17,4.0586804577793945e-17,1.8178968170502614e-30,5.285257318732302e-24,8.290414904635786e-32,2.973901785879775e-32,2.41071000469872e-36,3.432046271800772e-49,6.896413364450408e-29,2.352356215538099e-41
2.9975503922429993e-13,0.002771490666666666,0.2,0.0,0.008155322257621268,0.19999984203395,0.2,0.19999999640838226,0.1999991447499647,4.22924385720785e-31,3.3471701484562897e-26,1.7027857711664914e-37,6.766822418227995e-57,3.159320997629862e-07,6.257471995764143e-13,1.1101842301989796e-19,8.552500354155456e-07,6.257472438709859e-13,3.590991973225834e-09,1.2105632134727164e-24,2.2876587485820317e-17,6.06892221914434e-17,3.3394229908519904e-30,1.0485716033029093e-23,1.976927393447031e-31,6.093934213365597e-32,7.070937136429216e-36,1.9934734664175028e-48,1.9280615525232163e-28,9.789273007692395e-41
3.468500697039294e-13,0.002771490666666666,0.2,0.0,0.00815513887371871,0.19999981721992943,0.2,0.19999999585917128,0.19999901154341257,8.781144816651165e-31,6.13266724854637e-26,4.758622405291083e-37,2.4972296707360177e-56,3.6556014086830547e-07,7.240430735411173e-13,1.4852466422485924e-19,9.884565875869025e-07,7.240431572436597e-13,4.140104631482734e-09,1.8756978495891944e-24,3.059272760341776e-17,8.496153601401782e-17,5.548693581632692e-30,1.880232769216481e-23,4.1410878324796255e-31,1.1156938743149435e-31,1.7474776457713776e-35,8.56529589648773e-48,4.622999633791765e-28,3.223842496671422e-40
3.9394510018355887e-13,0.002771490666666666,0.2,0.0,0.008154955810026463,0.1999997924070969,0.2,0.19999999531397097,0.19999887865068405,1.659562633081652e-30,1.0380783664646563e-25,1.163756315505093e-36,7.796057887411754e-56,4.15185806004693e-07,8.22334530425558e-13,1.914429997396075e-19,1.1213493160770698e-06,8.223346756125865e-13,4.685206631728615e-09,2.748489689675936e-24,3.9394171814725244e-17,1.1337121892435816e-16,8.573734512892327e-30,3.127346448030917e-23,7.880330721426804e-31,1.8767275214883164e-31,3.8216627681907286e-35,3.040844434462273e-47,9.902643694731767e-28,9.049013822183851e-40
4.4104013066318834e-13,0.002771490666666666,0.2,0.0,0.008154773065792844,0.1999997675954598,0.2,0.19999999477275204,0.19999874607104176,2.9171099657848814e-30,1.6530000028065152e-25,2.571219511752337e-36,2.143144853970971e-55,4.6480908014194026e-07,9.206215780371441e-13,2.397604342580608e-19,1.2539289583786167e-06,9.206218138247885e-13,5.226327195476571e-09,3.857186860126507e-24,4.926892714999876e-17,1.4588132742502217e-16,1.2540344179077403e-29,4.908083473531807e-23,1.3926142660432468e-30,2.983123497661205e-31,7.618188676564373e-35,9.376278383693365e-47,1.9454307776614437e-27,2.254371234439472e-39
4.881351611428178e-13,0.002771490666666666,0.2,0.0,0.008154590640268123,0.19999974278502572,0.2,0.19999999423548556,0.19999861380374992,4.840339612589553e-30,2.507416657396264e-25,5.241159929168955e-36,5.323719093710411e-55,5.144299482432241e-07,1.0189042241647997e-12,2.934640036294794e-19,1.386196250251244e-06,1.0189045876505992e-12,5.7634953314939025e-09,5.230049469837989e-24,6.020511680327921e-17,1.8245051847947543e-16,1.757178810275265e-29,7.354731432810768e-23,2.3204850273732467e-30,4.437531565330792e-31,1.4138960563118312e-34,2.5851587945250506e-46,3.5681605480453005e-27,5.112892357542916e-39
5.823252221020767e-13,0.002771490666666666,0.2,0.0,0.008154226742356167,0.19999969316779675,0.2,0.19999999317269496,0.19999835020328305,1.166615954042189e-29,5.159465711174268e-25,1.810817220932306e-35,2.6283315274036935e-54,6.136644061578548e-07,1.2154563430318554e-12,4.1697784567904457e-19,1.649796717106648e-06,1.2154571097530912e-12,6.826089300430694e-09,8.881370127683909e-24,8.521486557829884e-17,2.6758656087929923e-16,3.131258845444322e-29,1.4844281623646547e-22,5.6270294647999816e-30,9.118080003152031e-31,4.12232489650971e-34,1.5620955899390773e-45,1.0243965939198938e-26,2.132842488446167e-38
6.765152830613356e-13,0.002771490666666666,0.2,0.0,0.008153864110331584,0.19999964355547004,0.2,0.19999999212537117,0.19999808784343195,2.4613882288004806e-29,9.496793730715076e-25,5.184676715359788e-35,1.0133941090341195e-53,7.128890593235908e-07,1.4119909489701957e-12,5.618814329257213e-19,1.912156568214643e-06,1.4119923859692206e-12,7.873216411540463e-09,1.3928764129369746e-23,1.1433068450875065e-16,3.68411696300996e-16,5.074401828390293e-29,2.692866093303996e-22,1.192030786650331e-29,1.5846973679094128e-30,1.0219030820282518e-33,7.041847959292347e-45,2.5085084102413493e-26,7.13771833195419e-38
7.707053440205946e-13,0.002771490666666666,0.2,0.0,0.008153502738266228,0.19999959394810607,0.2,0.19999999109328967,0.1999978267183725,4.70726361416798e-29,1.610522691088602e-24,1.2917971546886321e-34,3.2616906692539127e-53,8.121037872128047e-07,1.6085081036305255e-12,7.280721660470719e-19,2.173281627676492e-06,1.6085105741924996e-12,8.905101231177897e-09,2.0598722318946143e-23,1.4746163055557638e-16,4.845681696141436e-16,7.67871887246611e-29,4.51530263644184e-22,2.285943445722625e-29,3.087986560492138e-30,2.2373294702454542e-33,2.5770580585351995e-44,5.460955300824343e-26,2.032639211050542e-37
8.648954049798535e-13,0.002771490666666666,0.2,0.0,0.008153142620262663,0.19999954434576497,0.2,0.19999999007622918,0.19999756682230793,8.347582032612836e-29,2.5651373705215144e-24,2.8932680797221122e-34,9.158187113774471e-53,9.113084691967758e-07,1.8050078683722814e-12,9.154479369354881e-19,2.4331776922515656e-06,1.8050118457477414e-12,9.921965066801953e-09,2.9117907639156714e-23,1.845185188683618e-16,6.157116355522559e-16,1.1033369844729854e-28,7.126855253215748e-22,4.061449017399738e-29,2.866884656247899e-30,4.514389231259278e-33,8.102396638152153e-44,1.085989037448624e-25,5.120416370980394e-37
9.590854659391124e-13,0.002771490666666666,0.2,0.0,0.008152783750453975,0.19999949474850723,0.2,0.1999999890739716,0.19999730814946864,1.39429185945605e-28,3.888007789466924e-24,5.956868653675118e-34,2.3102646234430677e-52,1.0105029845471245e-06,2.001490304265125e-12,1.1239071262624088e-18,2.6918505314862145e-06,2.0014963849429232e-12,1.0924026014235908e-08,3.9713148883029665e-23,2.254138910987213e-16,7.614999255399559e-16,1.5225232127147175e-28,1.0722608253294379e-21,6.792745204978039e-29,1.5797934306693431e-29,8.236410091704599e-33,2.2638629890760545e-43,2.0101783518500458e-25,1.1724085557355676e-36
1e-12,0.002771490666666666,0.2,0.0,0.008152628250993952,0.1999994732059148,0.2,0.1999999886431654,0.19999719616608488,1.7152051537267917e-28,4.597844569042613e-24,7.974570221364702e-34,3.35933965398928e-52,1.0535881692663045e-06,2.0868334943228885e-12,1.2210008443403946e-18,2.8038339152469834e-06,2.086840708418076e-12,1.1354746786240395e-08,4.501968057406099e-23,2.443522172104729e-16,8.293041435232666e-16,1.7327310478948475e-28,1.2644685907640802e-21,8.359814627529017e-29,8.644153556748272e-30,1.0754706503242089e-32,3.4337092299749318e-43,2.577695551524195e-25,1.6382799414958266e-36
1.0532755268983714e-12,0.002771490666666666,0.2,0.0,0.008152426123003603,0.19999944515639315,0.2,0.19999998808630193,0.1999970506941123,2.2183545851407176e-28,5.661194128443975e-24,1.1455357511298803e-33,5.3436725718733385e-52,1.109687212437312e-06,2.1979554720904434e-12,1.3533486010512883e-18,2.9493058878422253e-06,2.197964388635984e-12,1.1911499004369102e-08,5.261143462353896e-23,2.700619840730149e-16,9.21592786509347e-16,2.033327819974572e-28,1.5516991434526409e-21,1.0817187414090249e-28,-5.262997606228145e-29,1.5637305479489555e-32,5.75075434705714e-43,3.5103307309382975e-25,2.4804550189326168e-36
1.1474655878576304e-12,0.002771490666666666,0.2,0.0,0.008152069732105147,0.1999993955694833,0.2,0.19999998711300837,0.19999679445052332,3.390152025169456e-28,7.974104723956024e-24,2.081690437233957e-33,1.1502358917405716e-51,1.2088610319442113e-06,2.394403432342821e-12,1.6036717122746767e-18,3.205549476824109e-06,2.3944160658574324e-12,1.2884595849141557e-08,6.803990746377425e-23,3.183786992111956e-16,1.0956592239582753e-15,2.6473337008714167e-28,2.1743162236319847e-21,1.6540956902209662e-28,4.93705798904127e-28,1.7557571801313293e-32,1.3498095521287806e-42,5.841263298824786e-25,4.947686283397155e-36
1.2416556488168895e-12,0.002771490666666666,0.2,0.0,0.008151714571982214,0.1999993459878381,0.2,0.19999998615388226,0.199996539413013,5.008238409638095e-28,1.0923263628306341e-23,3.6085168024944664e-33,2.330180398174731e-51,1.308024322049638e-06,2.590834245231515e-12,1.8747762924562927e-18,3.4605869871054762e-06,2.590851637432766e-12,1.3843525286781572e-08,8.622585843344076e-23,3.7028157236671686e-16,1.283378393871118e-15,3.343518832644895e-28,2.9652484370171623e-21,2.444452232856231e-28,-4.118516917277354e-27,1.0080368785873165e-31,2.964290190065869e-42,9.332993106540046e-25,9.143215943803182e-36
1.3358457097761485e-12,0.002771490666666666,0.2,0.0,0.008151360636888245,0.19999929641151817,0.2,0.19999998520871787,0.1999962855759195,7.187631823078315e-28,1.4612139595177855e-23,5.992727547439311e-33,4.4819315143125546e-51,1.4071769616418094e-06,2.7872479706819115e-12,2.166562653408782e-18,3.7144240806549467e-06,2.7872713355634277e-12,1.478849302636913e-08,1.0739672137509963e-22,4.256897441927563e-16,1.4844348457485336e-15,4.398425735627448e-28,3.951329167960731e-21,3.5087924284846077e-28,3.9375366088315996e-26,-5.199924253778793e-31,6.14336305696371e-42,1.4403684582509312e-24,1.800789581370344e-35
