Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104)
1.4166445669639143e-09,0.0033257888,0.2,0.0,0.009361849018995057,0.19995727932367405,0.1996892127427152,0.2000000137806377,0.19997035358944243,2.493971719723893e-13,2.985445545456774e-13,3.7879912221113235e-13,1.263253959188033e-20,8.565629420918376e-05,7.819129579267427e-12,1.794278647867017e-11,2.9517625978131037e-05,0.0003106161467546502,1.1498516792573138e-07,4.2138170009939685e-08,2.1833768354499946e-13,5.2468805136498835e-12,5.533942194992831e-18,1.317223492456812e-10,4.845906932505978e-16,3.982553383385093e-19,4.783850876933934e-13,1.968541292764725e-13,5.2981999002835696e-11,1.8973746661738442e-12,1.6014402696213702e-13,1.065050341329579e-11,6.568305777230317e-15,5.856754132928317e-16,1.2155792699204107e-17,3.1029528943990716e-18,1.1048782472494797e-15,2.5031131504853724e-17
1.4220776375026397e-09,0.0033257888,0.2,0.0,0.009361844395088042,0.1999572798259854,0.19968920747540084,0.200000014348108,0.1999703530377522,2.5267864392349817e-13,3.0092974556067414e-13,3.855970705855298e-13,1.2855530544063628e-20,8.565623383858913e-05,7.819080472761573e-12,1.7878953443072458e-11,2.951761052894292e-05,0.00031062065911937264,1.1498512383184594e-07,4.232378221462584e-08,2.1833759235033612e-13,5.246939683704345e-12,5.558388266247075e-18,1.3288195394136356e-10,4.888184775363254e-16,4.0176117374281097e-19,4.849127693979984e-13,2.0094513945987212e-13,5.344953305964244e-11,1.9311501955767777e-12,1.6301668542847648e-13,1.083783987009689e-11,6.675180722842384e-15,6.091342040140547e-16,1.2694153670608732e-17,3.1866780924038967e-18,1.1295874122134602e-15,2.5459560868893085e-17
1.4275107080413652e-09,0.0033257888,0.2,0.0,0.009361839898559076,0.19995728032746135,0.1996892023375665,0.20000001491558603,0.19997035248563141,2.5598890269569354e-13,3.033232936574975e-13,3.9248702667371437e-13,1.3081451943820051e-20,8.565617515385123e-05,7.81903482025928e-12,1.7815392509975807e-11,2.951759550402878e-05,0.00031062504201289845,1.149850809648307e-07,4.2509366008789526e-08,2.18337504990963e-13,5.246997241590868e-12,5.582830100360654e-18,1.3404649962158786e-10,4.930637837738301e-16,4.05281943910241e-19,4.915001705159837e-13,2.051012087913623e-13,5.391905836981173e-11,1.9653750546581346e-12,1.6592787637581337e-13,1.1027621140945149e-11,6.783424422355571e-15,6.334244946417581e-16,1.3253897382193479e-17,3.2722788309411636e-18,1.1547385913987014e-15,2.5893335550149916e-17
1.4329437785800906e-09,0.0033257888,0.2,0.0,0.00936183552575913,0.1999572808281259,0.1996891973255028,0.20000001548307167,0.19997035193309243,2.5932807039893504e-13,3.057251909290478e-13,3.994698253190432e-13,1.3310328816825181e-20,8.565611810665978e-05,7.818992537275844e-12,1.775210907828132e-11,2.9517580891235347e-05,0.00031062929914486517,1.1498503928975703e-07,4.26949212602821e-08,2.1833742135703788e-13,5.247053234421887e-12,5.607267702692809e-18,1.3521598273894329e-10,4.973265949725295e-16,4.088176381503346e-19,4.981475639712309e-13,2.0932306623796738e-13,5.4390573411740446e-11,2.0000531661889153e-12,1.6887793923103952e-13,1.1219867724443966e-11,6.893050132748478e-15,6.585719133619732e-16,1.3835775288147585e-17,3.3597884548000106e-18,1.1803376957642735e-15,2.6332496268731806e-17
1.438376849118816e-09,0.0033257888,0.2,0.0,0.009361831273143717,0.1999572813280022,0.19968919243560684,0.20000001605056464,0.19997035138014732,2.6269626905426034e-13,3.0813542966847866e-13,4.0654630514574913e-13,1.3542186282288524e-20,8.565606265008828e-05,7.818953542013408e-12,1.76891083312176e-11,2.9517566678757564e-05,0.0003106334341186221,1.1498499877269869e-07,4.288044783886477e-08,2.183373413418663e-13,5.24710770796705e-12,5.631701078975146e-18,1.3639039974676277e-10,5.016068941518573e-16,4.1236824577489707e-19,5.048552226243483e-13,2.136114461311202e-13,5.486407666433922e-11,2.035188468499607e-12,1.718672147826433e-13,1.141460018875803e-11,7.004071201862097e-15,6.846027590543287e-16,1.4440561802514903e-17,3.449240745155147e-18,1.2063906881448839e-15,2.6777083832410436e-17
1.4438099196575415e-09,0.0033257888,0.2,0.0,0.009361827137269923,0.19995728182711286,0.1996891876643788,0.20000001661806485,0.19997035082680778,2.6609362059380376e-13,3.105540023665829e-13,4.1371730855802605e-13,1.377704955277622e-20,8.565600873855444e-05,7.818917755276878e-12,1.7626395240317515e-11,2.951755285512863e-05,0.00031063745043427603,1.1498495938070316e-07,4.306594561614671e-08,2.1833726484181157e-13,5.247160706691714e-12,5.656130235289338e-18,1.3756974709906016e-10,5.059046643410381e-16,4.159337560977972e-19,5.116234192714864e-13,2.1796708819846125e-13,5.533956660700846e-11,2.07078491545097e-12,1.7489604517819026e-13,1.1611839171377804e-11,7.116501068695987e-15,7.115440156898879e-16,1.5069054894708225e-17,3.540669923164297e-18,1.2329035834575958e-15,2.7227139135866956e-17
1.449242990196267e-09,0.0033257888,0.2,0.0,0.00936182311479347,0.1999572823254799,0.19968918300841915,0.20000001718557203,0.19997035027308527,2.695202468608134e-13,3.1298090170915513e-13,4.2098368173909795e-13,1.401494393403356e-20,8.565595632778171e-05,7.818885100392363e-12,1.756397456938596e-11,2.951753940921031e-05,0.00031064135149164895,1.149849210817637e-07,4.325141446552515e-08,2.183371917562074e-13,5.247212273794334e-12,5.6805551780455705e-18,1.3875402125046427e-10,5.102198885788477e-16,4.195141584347535e-19,5.184524266431339e-13,2.2239073759557104e-13,5.58170417196133e-11,2.106846476404541e-12,1.7796477392178116e-13,1.1811605378883851e-11,7.230353263695472e-15,7.394233669689115e-16,1.572207669768974e-17,3.634110653576238e-18,1.2598824489081617e-15,2.7682703159938262e-17
1.4546760607349924e-09,0.0033257888,0.2,0.0,0.009361819202465906,0.19995728282312453,0.19968917846442583,0.20000001775308604,0.19997034971899066,2.7297626960966626e-13,3.1541612057433565e-13,4.2834627465027174e-13,1.4255894824807425e-20,8.565590537476192e-05,7.81885550312805e-12,1.7501850878456498e-11,2.9517526330183476e-05,0.000310645140593152,1.1498488384479231e-07,4.343685426212711e-08,2.183371219872731e-13,5.247262451242802e-12,5.70497591396139e-18,1.3994321865614915e-10,5.145525499133617e-16,4.231094421031076e-19,5.253425174028902e-13,2.2688314493762713e-13,5.629650048245712e-11,2.1433771361928148e-12,1.8107374587153063e-13,1.20139195867109e-11,7.345641409066852e-15,7.682692112013333e-16,1.64004741290266e-17,3.729598048347318e-18,1.2873334041969567e-15,2.814381697086524e-17
1.465542201812443e-09,0.0033257888,0.2,0.0,0.009361811695726559,0.19995728381632877,0.19968916969960007,0.20000001888813393,0.1999703486097281,2.799769911261336e-13,3.203114893307082e-13,4.4336353839271283e-13,1.474706819383415e-20,8.565580767607567e-05,7.818805196291386e-12,1.7378511681492463e-11,2.951750123106961e-05,0.0003106523956675941,1.1498481243684004e-07,4.38076462058249e-08,2.183369920222297e-13,5.247358799104034e-12,5.753804793556487e-18,1.423363690534458e-10,5.232701161100825e-16,4.3034461071038474e-19,5.393070393992635e-13,2.3607726340438854e-13,5.726136288211664e-11,2.217861768776686e-12,1.874138055767572e-13,1.2426275447920563e-11,7.58058050039979e-15,8.289776364644855e-16,1.7836911323201197e-17,3.926855536609615e-18,1.3436763267956115e-15,2.9082858640774454e-17
1.4753217287821487e-09,0.0033257888,0.2,0.0,0.00936180528564843,0.19995728470794347,0.19968916216295218,0.2000000199096987,0.199970347610224,2.863793960796402e-13,3.247457063755472e-13,4.572167513691472e-13,1.5199834186601332e-20,8.565572432602194e-05,7.818769679847498e-12,1.7268563789085087e-11,2.9517479794315432e-05,0.0003106585735777737,1.1498475150763516e-07,4.414125837538417e-08,2.1833688547197034e-13,5.2474411566136175e-12,5.797736470766664e-18,1.4450700638766496e-10,5.31175390677636e-16,4.369070494672e-19,5.520867483309313e-13,2.445947652638969e-13,5.813650788804638e-11,2.2865425476449384e-12,1.932609783253827e-13,1.2806319704663234e-11,7.797075180337858e-15,8.872206886673813e-16,1.922551590226163e-17,4.1117483960242035e-18,1.3960619792699497e-15,2.994739011335804e-17
1.4851012557518543e-09,0.0033257888,0.2,0.0,0.009361799186030357,0.19995728559752207,0.19968915494188594,0.2000000209312832,0.1999703466096725,2.928789350977526e-13,3.292067764215233e-13,4.713951074449591e-13,1.566290250340988e-20,8.565564508446339e-05,7.818743019398387e-12,1.715964013125434e-11,2.9517459391678163e-05,0.00031066443594444986,1.1498469357501344e-07,4.447477454517651e-08,2.1833678827042364e-13,5.2475196117080776e-12,5.841654634219891e-18,1.4669353995381087e-10,5.391368981991479e-16,4.435175376504077e-19,5.650686047140357e-13,2.5334696929431977e-13,5.901805630347275e-11,2.3568058827513273e-12,1.9924396390977146e-13,1.3194945704041585e-11,8.018438417943593e-15,9.490711166592262e-16,2.0710710084049518e-17,4.3038393334349305e-18,1.4500747973882474e-15,3.083054538176636e-17
1.49488078272156e-09,0.0033257888,0.2,0.0,0.009361793381048046,0.19995728648516825,0.19968914802031562,0.20000002195288652,0.19997034560812735,2.994763150399318e-13,3.336946645334298e-13,4.859037000725794e-13,1.613642460909274e-20,8.565556974188515e-05,7.818724860752134e-12,1.7051760449831115e-11,2.951743997045442e-05,0.0003106699988548141,1.1498463848759093e-07,4.480819404240592e-08,2.1833669994130614e-13,5.247594369070112e-12,5.8855593316284175e-18,1.4889594908804405e-10,5.471545401104459e-16,4.501760129850449e-19,5.782541961354984e-13,2.62338454631528e-13,5.99059992774348e-11,2.4286755690143013e-12,2.0536482215994297e-13,1.3592277066879426e-11,8.244753015364274e-15,1.0147224310532618e-15,2.2298416016659707e-17,4.503349772318754e-18,1.5057523963616538e-15,3.173256693380837e-17
1.5046603096912656e-09,0.0033257888,0.2,0.0,0.009361787855684067,0.19995728737098045,0.1996891413829757,0.20000002297450792,0.19997034460563973,3.061722418332779e-13,3.382093375788634e-13,5.007476622834231e-13,1.6620552930562496e-20,8.565549809945325e-05,7.818714869829996e-12,1.694494265719795e-11,2.9517421480628084e-05,0.00031067527757581466,1.1498458610172012e-07,4.5141516208339624e-08,2.1833662003263454e-13,5.247665623022218e-12,5.929450612436839e-18,1.51114213125941e-10,5.552282179220506e-16,4.568824131930986e-19,5.91645109375506e-13,2.715738602145138e-13,6.080032796109527e-11,2.502175561284779e-12,2.1162562690980764e-13,1.3998438117909506e-11,8.47610276168879e-15,1.0843769190424501e-15,2.3994870301602553e-17,4.710506122628934e-18,1.5631329587589594e-15,3.2653698094304576e-17
1.5144398366609712e-09,0.0033257888,0.2,0.0,0.00936178259568664,0.1999572882550522,0.19968913501537905,0.20000002399614658,0.19997034360225802,3.129674204724853e-13,3.427507641764881e-13,5.159321666668824e-13,1.7115440853429578e-20,8.565542996846977e-05,7.81871273153527e-12,1.6839202907597856e-11,2.951740387473313e-05,0.0003106802865960279,1.1498453628109511e-07,4.547474039746216e-08,2.1833654811548583e-13,5.247733558055955e-12,5.9733285275125305e-18,1.5334831140089823e-10,5.633578332133817e-16,4.636366759884643e-19,6.052429303815471e-13,2.810578853642494e-13,6.170103350710757e-11,2.5773299737342104e-12,2.1802846594525065e-13,1.4413553881278672e-11,8.712572438381914e-15,1.1582459691341748e-15,2.5806638096840857e-17,4.925539850724111e-18,1.6222552383287715e-15,3.359418301113704e-17
1.5242193636306768e-09,0.0033257888,0.2,0.0,0.009361777587530614,0.19995728913747207,0.1996891289037769,0.2000000250178018,0.19997034259802832,3.198625550197241e-13,3.473189146443212e-13,5.314624253486485e-13,1.7621242718613605e-20,8.565536516985576e-05,7.81871814868598e-12,1.6734555667456453e-11,2.9517387107723564e-05,0.0003106850396653646,1.1498448889637722e-07,4.580786597667433e-08,2.183364837828181e-13,5.247798349333885e-12,6.0171931288570425e-18,1.555982232422923e-10,5.715432876260545e-16,4.704387390712118e-19,6.190492442418526e-13,2.9079529035745073e-13,6.260810706892249e-11,2.654163079232051e-12,2.2457544095126212e-13,1.4837750076044928e-11,8.954247824657206e-15,1.2365504052877284e-15,2.774062774435322e-17,5.148687549610055e-18,1.6831585638069161e-15,3.45542666413174e-17
1.5339988906003825e-09,0.0033257888,0.2,0.0,0.009361772818380347,0.19995729001832419,0.19968912303512168,0.200000026039473,0.19997034159299434,3.26858348604442e-13,3.51913760948151e-13,5.473436899683666e-13,1.8138113818947175e-20,8.565530353366059e-05,7.8187308410041e-12,1.663101378464822e-11,2.9517371136849872e-05,0.000310689549832766,1.1498444382483965e-07,4.6140892324533224e-08,2.1833642664835802e-13,5.247860163166121e-12,6.061044469331046e-18,1.5786392797369615e-10,5.797844828573708e-16,4.77288540122015e-19,6.33065635157972e-13,3.00790896994997e-13,6.352153980005751e-11,2.732699308712534e-12,2.312686674581474e-13,1.527115311166612e-11,9.201215702784917e-15,1.3195208304495188e-15,2.980410592512482e-17,5.3801910094768186e-18,1.7458828427091369e-15,3.5534194737059556e-17
1.543778417570088e-09,0.0033257888,0.2,0.0,0.009361768276054587,0.1999572908976884,0.1996891173970309,0.20000002706115944,0.1999703405871975,3.3395550342308295e-13,3.565352766501664e-13,5.635812516565833e-13,1.866621039577162e-20,8.56552448985968e-05,7.818750544162234e-12,1.6528588556627004e-11,2.9517355921542007e-05,0.0003106938294819324,1.1498440095003041e-07,4.647381883053234e-08,2.1833637634554367e-13,5.2479191574618925e-12,6.10488260239402e-18,1.60145404911157e-10,5.880813206540609e-16,4.841860167967668e-19,6.472936864166676e-13,3.1104958916467174e-13,6.444132285336902e-11,2.812963250530301e-12,2.3811027478679747e-13,1.5713890083479694e-11,9.453563863324688e-15,1.4073979798548617e-15,3.2004713366953856e-17,5.620297288508696e-18,1.8104685651085168e-15,3.653421383194895e-17
1.5535579445397937e-09,0.0033257888,0.2,0.0,0.009361763948993112,0.19995729177564045,0.1996891119777533,0.20000002808286058,0.19997033958067711,3.41154720738727e-13,3.6118343685789514e-13,5.801804410109846e-13,1.9205689635524567e-20,8.565518911159871e-05,7.818777008884683e-12,1.6427289797357902e-11,2.951734142329831e-05,0.000310697890365227,1.1498436016145293e-07,4.6806644894419394e-08,2.183363325265152e-13,5.247975482158149e-12,6.148707581865065e-18,1.6244263336134385e-10,5.964337028055491e-16,4.911311067208494e-19,6.617349803615443e-13,3.215763133979993e-13,6.536744738034302e-11,2.894979649804762e-12,2.451024059930126e-13,1.6166088768173074e-11,9.711381110299224e-15,1.500433084157031e-15,3.43504811134564e-17,5.86925878397021e-18,1.8769568073975785e-15,3.755457122713957e-17
1.5633374715094994e-09,0.0033257888,0.2,0.0,0.009361759826225077,0.1999572926522522,0.19968910676613677,0.2000000291045759,0.1999703385734706,3.4845670088064774e-13,3.658582181735382e-13,5.971466280719153e-13,1.9756709666318715e-20,8.565513602740349e-05,7.818810000096615e-12,1.6327125902988605e-11,2.9517327605580046e-05,0.00031070174363585616,1.1498432135426224e-07,4.7139369925549465e-08,2.1833629486116565e-13,5.248029279626373e-12,6.192519461695863e-18,1.6475559261965175e-10,6.04841531137034e-16,4.981237474832683e-19,6.763910983644276e-13,3.323760794209523e-13,6.629990453035784e-11,2.9787734077529884e-12,2.522472178108388e-13,1.6627877619244487e-11,9.974757266298478e-15,1.598888242567031e-15,3.6849847369890194e-17,6.127333303568346e-18,1.9453892360347926e-15,3.859551497753154e-17
1.573116998479205e-09,0.0033257888,0.2,0.0,0.009361755897338963,0.1999572935275919,0.1996891017515977,0.2000000301263048,0.19997033756561342,3.5586214324378666e-13,3.7055959864378176e-13,6.144852222971757e-13,2.0319429554511624e-20,8.56550855081532e-05,7.81884929611992e-12,1.6228103916206135e-11,2.951731443371136e-05,0.0003107053998784202,1.1498428442897729e-07,4.747199334227156e-08,2.1833626303623904e-13,5.248080685058687e-12,6.236318295755314e-18,1.6708426196838503e-10,6.133047075028855e-16,5.051638766310125e-19,6.912636207961793e-13,3.4345396069833967e-13,6.723868544991074e-11,3.0643695810109454e-12,2.59546880594893e-13,1.7099385762454206e-11,1.0243783177506951e-14,1.7030368061719923e-15,3.9511674940223763e-17,6.394784137076645e-18,2.015808111275272e-15,3.9657293878049394e-17
1.5828965254489106e-09,0.0033257888,0.2,0.0,0.00936175215245405,0.19995729440172424,0.1996890969240921,0.2000000311480468,0.19997033655713917,3.6337174628814433e-13,3.752875577101507e-13,6.322016725360785e-13,2.0894009301266124e-20,8.565503742301756e-05,7.818894687915877e-12,1.613022958922955e-11,2.9517301874784236e-05,0.0003107088691379066,1.1498424929120713e-07,4.780451457134702e-08,2.1833623675446415e-13,5.248129826834359e-12,6.28010413763586e-18,1.6942862067487353e-10,6.218231337798047e-16,5.1225143166327e-19,7.063541269968719e-13,3.548150949717084e-13,6.818378128185168e-11,3.1517933809427783e-12,2.670035782616622e-13,1.758074299126554e-11,1.0518550718666118e-14,1.8131637716508182e-15,4.2345269272887597e-17,6.671880128210031e-18,2.088256290885323e-15,4.0740157449952094e-17
1.5926760524186163e-09,0.0033257888,0.2,0.0,0.009361748582193363,0.1999572952747106,0.19968909227408818,0.20000003216980142,0.1999703355480798,3.7098620753808616e-13,3.800420761599761e-13,6.503014670027548e-13,2.148060983910075e-20,8.56549916478355e-05,7.818945978369223e-12,1.603350744539589e-11,2.951728989756843e-05,0.00031071216094720233,1.1498421585139184e-07,4.813693304739872e-08,2.1833621573374294e-13,5.248176826867632e-12,6.323877040470969e-18,1.7178864798951844e-10,6.303967118597006e-16,5.193863500254281e-19,7.216641952455957e-13,3.6646468479062717e-13,6.913518316462924e-11,3.241070172937874e-12,2.746195082297609e-13,1.8072079762275282e-11,1.079915279796493e-14,1.929566185587395e-15,4.536039713185859e-17,6.958895746747028e-18,2.162777233840559e-15,4.184435592710712e-17
1.6024555793883219e-09,0.0033257888,0.2,0.0,0.009361745177657992,0.19995729614660931,0.19968908779253985,0.20000003319156823,0.1999703345384657,3.787062235815623e-13,3.848231360780311e-13,6.687901332486938e-13,2.20793930284301e-20,8.565494806477529e-05,7.819002981611232e-12,1.593794083930169e-11,2.9517278472425876e-05,0.0003107152843531982,1.1498418402455633e-07,4.846924821238876e-08,2.1833619970638394e-13,5.2482218009375905e-12,6.367637056760373e-18,1.7416432314391037e-10,6.390253436428505e-16,5.265685691032629e-19,7.371954027299798e-13,3.784079980372463e-13,7.009288223151652e-11,3.3322254756954946e-12,2.8239688135912196e-13,1.8573527190632988e-11,1.1085683361851317e-14,2.0525535595754003e-15,4.8567305909751963e-17,7.256111160889821e-18,2.2394150040072964e-15,4.297014024236164e-17
1.6122351063580275e-09,0.0033257888,0.2,0.0,0.009361741930402713,0.19995729701747567,0.19968908347086228,0.20000003421334686,0.1999703335283257,3.8653249006924317e-13,3.896307207988972e-13,6.876732381345118e-13,2.269052165409467e-20,8.565490656201215e-05,7.819065522382928e-12,1.5843532015468026e-11,2.9517267571229546e-05,0.00031071824794156374,1.1498415373007652e-07,4.88014595151236e-08,2.183361884183576e-13,5.248264859001334e-12,6.4113842382177245e-18,1.7655562534895553e-10,6.477089310311098e-16,5.337980262172171e-19,7.529493255152971e-13,3.9065036844405835e-13,7.1056869609828e-11,3.425284960496732e-12,2.9033792188909495e-13,1.9085217045448835e-11,1.1378237399776965e-14,2.18244829630171e-15,5.197674359941886e-17,7.5638123098514e-18,2.3182142738069393e-15,4.411776201395195e-17
1.6220146333277331e-09,0.0033257888,0.2,0.0,0.009361738832412873,0.19995729788736208,0.1996890793009084,0.20000003523513685,0.19997033251768698,3.9446570171356995e-13,3.9446481486011286e-13,7.069563878009401e-13,2.3314159421880044e-20,8.565486703342169e-05,7.819133435433869e-12,1.5750282165501652e-11,2.9517257167286424e-05,0.00031072105986026174,1.1498412489145777e-07,4.9133566410785233e-08,2.183361816286025e-13,5.248306105491285e-12,6.455118635629084e-18,1.7896253379292567e-10,6.564473759208141e-16,5.410746586164581e-19,7.689275385131487e-13,4.031971961048091e-13,7.202713642014913e-11,3.5202744504635863e-12,2.9844486737543476e-13,1.960728174518968e-11,1.1676910948866934e-14,2.3195861268026483e-15,5.559997944112735e-17,7.882290976666201e-18,2.3992203278630716e-15,4.528747353186285e-17
1.6317941602974388e-09,0.0033257888,0.2,0.0,0.00936173587608242,0.19995729875631832,0.19968907527494656,0.20000003625693785,0.19997033150657553,4.025065522877191e-13,3.9932540395614753e-13,7.26645227639026e-13,2.3950470955024828e-20,8.565482937828964e-05,7.819206564953e-12,1.5658191483729726e-11,2.9517247235264402e-05,0.0003107237278418627,1.1498409743612445e-07,4.946556836048677e-08,2.1833617910837451e-13,5.248345639597155e-12,6.498840298714209e-18,1.8138502763954225e-10,6.652405801958273e-16,5.483984034729828e-19,7.851316154497949e-13,4.160539479785353e-13,7.300367377556422e-11,3.6172199198048843e-12,3.067199686261602e-13,2.0139854353062836e-11,1.1981801098505428e-14,2.464316559093413e-15,5.944882526291162e-17,8.211844861214927e-18,2.4824790666309418e-15,4.6479527744278684e-17
1.6415736872671444e-09,0.0033257888,0.2,0.0,0.009361733054193092,0.19995729962439177,0.19968907138563902,0.2000000372787495,0.19997033049501606,4.1065573462448275e-13,4.042124748932476e-13,7.467454422595302e-13,2.4599621790717324e-20,8.565479350103601e-05,7.819284764033508e-12,1.55672592212902e-11,2.951723775112284e-05,0.0003107262592247232,1.149840712952202e-07,4.979746483085153e-08,2.1833618064060651e-13,5.248383555533576e-12,6.5425492760109626e-18,1.8382308602611673e-10,6.7408844572081e-16,5.557691978759659e-19,8.015631288341264e-13,4.292261583867242e-13,7.398647278087756e-11,3.7161474930488316e-12,3.1516548963626227e-13,2.068306857238706e-11,1.229300599485347e-14,2.617003338374112e-15,6.353565753207294e-17,8.552777653449033e-18,2.5680370100090344e-15,4.769417824407705e-17
1.65135321423685e-09,0.0033257888,0.2,0.0,0.009361730359894627,0.19995730049162705,0.19968906762602234,0.20000003830057148,0.19997032948303184,4.18913940615064e-13,4.0912601554518936e-13,7.67262755461519e-13,2.5261778376580675e-20,8.565475931095317e-05,7.819367894168781e-12,1.5477483738664273e-11,2.951722869204682e-05,0.00031072866097308374,1.1498404640341835e-07,5.012925529361423e-08,2.1833618601931306e-13,5.248419942794304e-12,6.586245614771378e-18,1.8627668806164344e-10,6.82990874334296e-16,5.63186978825994e-19,8.182236499253027e-13,4.4271942950362036e-13,7.497552453184394e-11,3.817083444261932e-12,3.2378370752124057e-13,2.1237058741950285e-11,1.2610624845289938e-14,2.778024919015131e-15,6.787344013602922e-17,8.905399106809697e-18,2.6559413009323934e-15,4.893167925526295e-17
1.6611327412065557e-09,0.0033257888,0.2,0.0,0.009361727786686017,0.19995730135806683,0.199689063989488,0.20000003932240348,0.19997032847064505,4.272818612077874e-13,4.1406601480997163e-13,7.882029302001385e-13,2.5937108067145926e-20,8.565472672195779e-05,7.819455824774823e-12,1.5388862556641578e-11,2.951722003638456e-05,0.00031073093969614013,1.1498402269874227e-07,5.046093922524337e-08,2.1833619504904126e-13,5.248454886393146e-12,6.629929360854454e-18,1.8874581282489135e-10,6.91947767841777e-16,5.706516832292048e-19,8.351147487001038e-13,4.565394318397225e-13,7.597082011440547e-11,3.920054196254079e-12,3.3257691244944466e-13,2.1801959831353592e-11,1.2934757922761679e-14,2.94777494852431e-15,7.247574791094211e-17,9.270025111836378e-18,2.7462397089473983e-15,5.0192285619485644e-17
1.6709122681762613e-09,0.0033257888,0.2,0.0,0.009361725328397701,0.19995730222375138,0.19968906046976448,0.20000004034424523,0.19997032745787688,4.3576018640672674e-13,4.1903246256748135e-13,8.095717685535649e-13,2.6625779120313086e-20,8.565469565235486e-05,7.819548432740975e-12,1.5301392405712652e-11,2.9517211763588184e-05,0.0003107331016661451,1.1498400012239447e-07,5.079251610658344e-08,2.1833620754431894e-13,5.248488467092656e-12,6.6736005586424716e-18,1.9123043936256365e-10,7.009590280090601e-16,5.781632478917131e-19,8.522379938199405e-13,4.706919047185351e-13,7.697235060392558e-11,4.025086319769519e-12,3.415474075732011e-13,2.2377907436341022e-11,1.3265506570062957e-14,3.1266627636997278e-15,7.735679093685338e-17,9.646977769950267e-18,2.8389806337676467e-15,5.147625278260082e-17
1.680691795145967e-09,0.0033257888,0.2,0.0,0.009361722979174654,0.1999573030887191,0.1996890570608999,0.20000004136609648,0.19997032644474727,4.4434960527024924e-13,4.2402534963815413e-13,8.313751116891235e-13,2.732796069379989e-20,8.565466602461417e-05,7.819645602007872e-12,1.521506927388674e-11,2.951720385415741e-05,0.0003107351528355852,1.1498397861859467e-07,5.112398542251622e-08,2.1833622332914174e-13,5.248520761621478e-12,6.717259250971413e-18,1.9373054668745438e-10,7.10024556555583e-16,5.857216095140885e-19,8.695949525975251e-13,4.851826567466572e-13,7.798010706443139e-11,4.132206532663513e-12,3.50697508958707e-13,2.296503777411462e-11,1.3602973204039941e-14,3.315113899174097e-15,8.253143961841668e-17,1.003658546740203e-17,2.93421310881063e-15,5.2783836781168413e-17
1.6904713221156726e-09,0.0033257888,0.2,0.0,0.009361720733460376,0.19995730395300612,0.19968905375724597,0.20000004238795693,0.1999703254312752,4.5305080590947743e-13,4.290446677426526e-13,8.536188398285699e-13,2.80438228415779e-20,8.565463776515792e-05,7.819747223167514e-12,1.5129888452936933e-11,2.951719628958616e-05,0.0003107370988534839,1.1498395813442619e-07,5.145534666164004e-08,2.1833624223651344e-13,5.248551842880249e-12,6.760905479050832e-18,1.962461137765849e-10,7.191442551476815e-16,5.933267046856332e-19,8.871871909632945e-13,5.000175662773161e-13,7.89940805478687e-11,4.241441699064423e-12,3.600295455146678e-13,2.356348767863431e-11,1.3947261319696794e-14,3.5135706085587775e-15,8.801525057065726e-17,1.043918294938016e-17,3.031986804714846e-15,5.411529422902335e-17
1.7002508490853782e-09,0.0033257888,0.2,0.0,0.00936171858598164,0.19995730481664706,0.19968905055344216,0.20000004340982638,0.1999703244174786,4.618644754866701e-13,4.3409040946258174e-13,8.763088722125206e-13,2.877353651029586e-20,8.565461080415925e-05,7.819853193086288e-12,1.504584458307741e-11,2.951718905231186e-05,0.0003107389450808714,1.1498393861968985e-07,5.17865993159661e-08,2.183362641079692e-13,5.248581780136987e-12,6.804539282406941e-18,1.9877711956939464e-10,7.283180253920795e-16,6.009784698789144e-19,9.050162734315655e-13,5.152025818674572e-13,8.001426209335767e-11,4.352818828521003e-12,3.6954585891965854e-13,2.4173394595901876e-11,1.4298475494224487e-14,3.72249239839666e-15,9.382449332951201e-17,1.0855111394267799e-17,3.132352032837015e-15,5.547088230388954e-17
1.7100303760550838e-09,0.0033257888,0.2,0.0,0.009361716531734086,0.1999573056796746,0.19968904744440139,0.20000004443170463,0.19997032340337473,4.707913002135216e-13,4.391625682022544e-13,8.994511670640355e-13,2.9517273535690123e-20,8.565458507535103e-05,7.819963414551997e-12,1.4962931696080988e-11,2.951718212566732e-05,0.000310740696605468,1.1498392002676572e-07,5.211774288063106e-08,2.1833628879313034e-13,5.248610639212941e-12,6.848160698844445e-18,2.0132354296596516e-10,7.375457688294529e-16,6.086768414444969e-19,9.23083763066371e-13,5.307437227285312e-13,8.104064272645454e-11,4.4663650751346144e-12,3.7924880354818673e-13,2.4794896579228795e-11,1.465672139095829e-14,3.942356575134117e-15,9.997617790721016e-17,1.1284718488034619e-17,3.235359748729041e-15,5.685085873393005e-17
