Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99)
7.194887677798269e-10,0.0004434385066666667,0.2,0.0,0.000573271421175542,0.19998110655443582,0.19938190636603564,0.1999999813906487,0.19992413280484092,6.694396489960266e-22,2.1760536143257788e-16,7.231730167308088e-21,-1.6155660151522992e-29,3.779049804328882e-05,1.944193003918847e-15,8.498524964515723e-14,7.586536249373241e-05,0.0006180917446126487,2.0440390528458477e-08,5.676985284172916e-11,1.6176734384345256e-13,1.375629741504254e-12,6.025008984647609e-21,7.77226960902523e-17,-4.50835082671683e-22,7.149234663870324e-25,8.700930217402066e-19,-3.1953251434571924e-54,5.484313477609055e-15,6.154613236417158e-19
7.20427742981492e-10,0.0004434385066666667,0.2,0.0,0.0005728001492611563,0.19998112053604533,0.19938134469621033,0.19999998141132977,0.1999241952226265,6.720777696818435e-22,2.1810053020696369e-16,7.284578700700924e-21,-1.624883854565716e-29,3.776254249556893e-05,1.93923558086494e-15,8.512841347751601e-14,7.580294081144031e-05,0.0006186534104204889,2.042360511065407e-08,5.689079340561512e-11,1.6164725535783644e-13,1.3766314469569701e-12,6.034129245944806e-21,7.797210318481324e-17,-3.666302127948837e-20,4.059755336612335e-24,8.743093266104336e-19,-3.197926936864769e-54,5.5033552901057835e-15,6.197131284130004e-19
7.213667181831571e-10,0.0004434385066666667,0.2,0.0,0.000572329272179587,0.19998113450674065,0.19938078349551042,0.1999999814319979,0.19992425758796195,6.747242148394501e-22,2.1859611527327636e-16,7.32412202427303e-21,-1.5891913470491023e-29,3.773460877833732e-05,1.9342939125583747e-15,8.527154104110336e-14,7.574057157828523e-05,0.0006192146071017897,2.0406833724545616e-08,5.7011793560097047e-11,1.6152647292347273e-13,1.377632116868511e-12,6.043192857625767e-21,7.818605200422312e-17,2.796861275137503e-20,-2.4430330126175843e-24,8.785390598150702e-19,-3.200393277286585e-54,5.522444457559659e-15,6.23989399739761e-19
7.223056933848221e-10,0.0004434385066666667,0.2,0.0,0.0005718587895881234,0.19998114846652484,0.1993802227635404,0.19999998145265302,0.1999243199008939,6.773789945096924e-22,2.1909211591137141e-16,7.367229719222199e-21,-1.4741392595166233e-29,3.7706696885453743e-05,1.929367933825512e-15,8.541463210006212e-14,7.567825474755954e-05,0.0006197753350521194,2.03900763579948e-08,5.7132853174298115e-11,1.6140496919307474e-13,1.3786317518660994e-12,6.052193417124925e-21,7.845114114046436e-17,8.091898439219489e-20,-7.807151986853155e-24,8.827846780506866e-19,-3.2028570822174544e-54,5.541580274935463e-15,6.282902468187678e-19
7.232446685864872e-10,0.0004434385066666667,0.2,0.0,0.0005713887011443596,0.19998116241540087,0.19937966249990485,0.19999998147329523,0.19992438216146904,6.800424643886412e-22,2.1958853177308502e-16,7.43294503611981e-21,-1.4489131124805274e-29,3.767880681071075e-05,1.924457580055894e-15,8.55576864200541e-14,7.561599027259815e-05,0.0006203355946667947,2.037333299657993e-08,5.7253972413137e-11,1.612850405643326e-13,1.3796303525781695e-12,6.061282704961263e-21,7.877900973102316e-17,-3.566545157828903e-20,4.810643338753668e-24,8.87049408490317e-19,-3.205187745396091e-54,5.560763958345804e-15,6.326157824017803e-19
7.241836437881523e-10,0.0004434385066666667,0.2,0.0,0.0005709190065063373,0.1999811763533721,0.19937910270420903,0.1999999814939244,0.199924444369734,6.827143989030122e-22,2.2008536273301178e-16,7.47998598643852e-21,-1.5214836213282273e-29,3.765093854774464e-05,1.919562790115225e-15,8.570070375780148e-14,7.55537781068021e-05,0.0006208953863407431,2.035660362936751e-08,5.737515095510179e-11,1.6116552269823462e-13,1.3806279196228468e-12,6.070393686881968e-21,7.898589490230467e-17,-3.515009583920487e-20,3.40443785345027e-24,8.913271652090343e-19,-3.207449887025808e-54,5.579994682705975e-15,6.369661175799765e-19
7.251226189898173e-10,0.0004434385066666667,0.2,0.0,0.0005704497053325489,0.19998119028044162,0.1993785433760583,0.19999998151454063,0.1999245065257353,6.853946446623561e-22,2.205826083732485e-16,7.521040962986627e-21,-1.5649243508478497e-29,3.7623092090054057e-05,1.9146834997202687e-15,8.58436838781886e-14,7.549161820363803e-05,0.0006214547104685048,2.0339888245624212e-08,5.74963884810786e-11,1.610450416396947e-13,1.3816244536264098e-12,6.079426591726322e-21,7.922393930602562e-17,1.2822013060190438e-20,-1.402512597928572e-24,8.956195760785606e-19,-3.209867037461549e-54,5.59927214765141e-15,6.41341360798224e-19
7.260615941914824e-10,0.0004434385066666667,0.2,0.0,0.0005699807972818633,0.19998120419661283,0.19937798451505845,0.1999999815351439,0.1999245686295195,6.880833235983438e-22,2.2108026782137154e-16,7.570180496282895e-21,-1.5651686919961198e-29,3.759526743104184e-05,1.9098196453253156e-15,8.598662654727097e-14,7.542951051662645e-05,0.0006220135674442994,2.0323186832385394e-08,5.76176849646917e-11,1.6092444793807883e-13,1.3826199552170463e-12,6.088436314965538e-21,7.950504392910025e-17,1.2235913591262135e-20,2.2842477620698805e-25,8.99928721152785e-19,-3.212310518286121e-54,5.618595778731927e-15,6.457416232449551e-19
7.270005693931475e-10,0.0004434385066666667,0.2,0.0,0.0005695122820134688,0.19998121810188899,0.19937742612081558,0.1999999815557342,0.19992463068113286,6.907808294667165e-22,2.2157834102487228e-16,7.622913810807116e-21,-1.6146524158801376e-29,3.756746456402759e-05,1.904971164873883e-15,8.612953152919057e-14,7.53674549993337e-05,0.0006225719576620773,2.0306499376460025e-08,5.773904039127938e-11,1.6080487765369246e-13,1.3836144250208836e-12,6.097503289684956e-21,7.976741857526043e-17,-1.9241926105648693e-20,3.3616239524758806e-24,9.04254182184302e-19,-3.2148527068717964e-54,5.6379699395881645e-15,6.501670176184244e-19
7.279395445948125e-10,0.0004434385066666667,0.2,0.0,0.000569044159186982,0.19998123199627346,0.19937686819293612,0.19999998157631155,0.199924692680622,6.934870201434615e-22,2.2207682775569475e-16,7.670340545846098e-21,-1.6509249918820274e-29,3.753968348219366e-05,1.9001379967519422e-15,8.627239858747213e-14,7.530545160538945e-05,0.0006231298815154124,2.0289825866608688e-08,5.7860454505813337e-11,1.6068552068009818e-13,1.3846078636619913e-12,6.106574569681187e-21,8.000448023038205e-17,-1.0329880720877728e-20,6.059613737574723e-25,9.085945448991169e-19,-3.217401873064654e-54,5.657394037236352e-15,6.546176551969929e-19
7.288785197964776e-10,0.0004434385066666667,0.2,0.0,0.0005685764284624163,0.19998124587976984,0.19937631073102677,0.19999998159687593,0.19992475462803302,6.962017362073006e-22,2.2257572729199837e-16,7.716189673680814e-21,-1.6139554299826793e-29,3.7511924178613277e-05,1.8953200787183785e-15,8.641522748809964e-14,7.524350028848115e-05,0.0006236873393975361,2.0273166291773243e-08,5.79819270796914e-11,1.605653666705733e-13,1.3856002717663004e-12,6.115578580843871e-21,8.025535363545792e-17,2.182334084833693e-20,-2.7972151970146447e-24,9.129502682348862e-19,-3.2199599610663333e-54,5.67686614098797e-15,6.590936473738624e-19
7.298174949981426e-10,0.0004434385066666667,0.2,0.0,0.000568109089500114,0.1999812597523815,0.19937575373469468,0.1999999816174274,0.19992481652341235,6.989251277641061e-22,2.230750390386406e-16,7.769809624187555e-21,-1.5477850999172515e-29,3.748418664627764e-05,1.890517348586978e-15,8.655801799874815e-14,7.518160100234355e-05,0.0006242443317013989,2.0256520638871378e-08,5.8103458071346187e-11,1.604454526534272e-13,1.3865916499622092e-12,6.124583619531361e-21,8.053192530033347e-17,5.5505822223036176e-21,7.052725467900543e-25,9.173228738150203e-19,-3.222445851625697e-54,5.696386701884009e-15,6.635951074261125e-19
7.307564701998077e-10,0.0004434385066666667,0.2,0.0,0.0005676421419609508,0.19998127361411208,0.19937519720354735,0.19999998163796598,0.1999248783668061,7.016572432560344e-22,2.235747629418418e-16,7.826079273392603e-21,-1.5662596474356558e-29,3.745647087803504e-05,1.885729745512124e-15,8.670076988596003e-14,7.511975370078917e-05,0.0006248008588194892,2.0239888895008885e-08,5.822504741949235e-11,1.6032667921659716e-13,1.3875819988772065e-12,6.133653899563301e-21,8.079825286517387e-17,-4.022040303562631e-20,5.163463573596843e-24,9.217118887816331e-19,-3.224924443283797e-54,5.7159557934286465e-15,6.681221498761704e-19
7.316954454014728e-10,0.0004434385066666667,0.2,0.0,0.0005671755855061322,0.19998128746496519,0.19937464113719253,0.19999998165849153,0.19992494015826046,7.043979034072492e-22,2.240748985855372e-16,7.870950888889622e-21,-1.572052405770771e-29,3.742877686662283e-05,1.88095720960536e-15,8.684348291464746e-14,7.505795833768015e-05,0.0006253569211440011,2.0223271049897598e-08,5.834669480374952e-11,1.6020733048609255e-13,1.388571319135815e-12,6.142676685245279e-21,8.102591349630489e-17,-3.2300330464898103e-21,-2.1308387548957845e-24,9.26115046584791e-19,-3.227301399002797e-54,5.7355727734984984e-15,6.72674886981734e-19
7.326344206031378e-10,0.0004434385066666667,0.2,0.0,0.0005667094197973504,0.1999813013049445,0.19937408553523855,0.19999998167900418,0.19992500189782153,7.071470343244133e-22,2.2457544494069913e-16,7.911955188263487e-21,-1.4661476034853898e-29,3.7401104604648555e-05,1.876199679421763e-15,8.698615685363034e-14,7.499621486695002e-05,0.000625912519066703,2.020666709277065e-08,5.846839996213941e-11,1.6008614591142943e-13,1.3895596113657338e-12,6.1515608284094365e-21,8.127162297961958e-17,7.858086480844236e-20,-9.928265742682165e-24,9.30533272319162e-19,-3.229711866047931e-54,5.7552368637466726e-15,6.772534306532628e-19
7.335733958048029e-10,0.0004434385066666667,0.2,0.0,0.0005662436444966309,0.1999813151340537,0.19937353039729383,0.1999999816995039,0.19992506358553522,7.099051170984742e-22,2.2507640152045806e-16,7.974689308676554e-21,-1.3291030326387407e-29,3.7373454084645945e-05,1.871457092772946e-15,8.712879147554403e-14,7.493452324257984e-05,0.0006264676529790796,2.0190077007421053e-08,5.859016305417781e-11,1.5996736097186403e-13,1.3905468762010228e-12,6.160588443098181e-21,8.158009359723837e-17,1.4957271189716233e-20,1.0775183244452283e-24,9.34970575845366e-19,-3.231987544866093e-54,5.774951104336779e-15,6.818578960920412e-19
7.34512371006468e-10,0.0004434385066666667,0.2,0.0,0.0005657782592663474,0.19998132895229662,0.19937297572296736,0.19999998171999067,0.1999251252214476,7.126719440037824e-22,2.255777685505471e-16,8.03322600769143e-21,-1.2775752454307876e-29,3.734582529905668e-05,1.8667293927436736e-15,8.727138654600603e-14,7.487288341860296e-05,0.0006270223232723033,2.0173500783631302e-08,5.87119839178737e-11,1.5984927532264455e-13,1.3915331142664723e-12,6.169656799695442e-21,8.18325666968068e-17,-3.051751614766042e-20,3.5885278826389145e-24,9.394234015946192e-19,-3.233978214469593e-54,5.794713447434033e-15,6.864883998685721e-19
7.35451346208133e-10,0.0004434385066666667,0.2,0.0,0.0005653132637693204,0.1999813427596771,0.1993724215118683,0.19999998174046457,0.19992518680560456,7.1544718453402695e-22,2.2607954571186394e-16,8.079657441387705e-21,-1.2710802069402498e-29,3.7318218240192076e-05,1.8620165188132862e-15,8.74139418333744e-14,7.481129534911932e-05,0.0006275765303371489,2.0156938411859044e-08,5.883386219993502e-11,1.5972948013536268e-13,1.3925183261880974e-12,6.178597337388072e-21,8.207326941759601e-17,3.2235850382701855e-21,-1.000143415072263e-24,9.438905092068978e-19,-3.2359437586169916e-54,5.814521616914953e-15,6.911450554101031e-19
7.363903214097981e-10,0.0004434385066666667,0.2,0.0,0.0005648486576687658,0.199981356556199,0.1993718677636061,0.1999999817609255,0.19992524833805198,7.182310515980616e-22,2.2658173167487275e-16,8.128353142686447e-21,-1.1721567005048848e-29,3.729063290025105e-05,1.857318410364705e-15,8.755645710953915e-14,7.474975898828708e-05,0.0006281302745640429,2.014038987863356e-08,5.895579774222081e-11,1.5960946268794234e-13,1.3935025125971015e-12,6.187506865217709e-21,8.233824631925207e-17,3.619323676469749e-20,-2.0890887339024095e-24,9.483737501176743e-19,-3.2377805989330556e-54,5.8343773727126335e-15,6.958279756830666e-19
7.373292966114632e-10,0.0004434385066666667,0.2,0.0,0.0005643844406281982,0.19998137034186625,0.19937131447779077,0.1999999817813736,0.19992530981883563,7.210237836631244e-22,2.270843268215622e-16,8.18522049593172e-21,-1.1372617681676575e-29,3.726306927137955e-05,1.8526350087902212e-15,8.76989321466269e-14,7.46882742903076e-05,0.0006286835563431525,2.012385517005284e-08,5.907779065604142e-11,1.5949124996860982e-13,1.3944856741251854e-12,6.196525960984297e-21,8.261767483934993e-17,4.293514542373237e-21,2.115188071888975e-24,9.52874378395865e-19,-3.239642295357332e-54,5.854282079043316e-15,7.005372776475561e-19
7.382682718131282e-10,0.0004434385066666667,0.2,0.0,0.000563920612311547,0.19998138411668281,0.19937076165403247,0.1999999818018087,0.19992537124800125,7.238253512911084e-22,2.275873311240839e-16,8.24033017695623e-21,-1.184680208787348e-29,3.723552734560424e-05,1.8479662563809245e-15,8.784136671450911e-14,7.462684120944463e-05,0.0006292363760642712,2.010733427569085e-08,5.919984077091621e-11,1.5937338543800647e-13,1.3954678113996772e-12,6.205559539555037e-21,8.287782573678805e-17,-2.5919631040076352e-20,2.5944786137442025e-24,9.573909981342736e-19,-3.241463906314564e-54,5.874235954586056e-15,7.052730771688759e-19
7.392072470147933e-10,0.0004434385066666667,0.2,0.0,0.0005634571723831096,0.19998139788065272,0.19937020929194177,0.19999998182223092,0.19992543262559453,7.266356113370893e-22,2.280907435224635e-16,8.28793648972133e-21,-1.1973752448006183e-29,3.720800711484616e-05,1.843312094104763e-15,8.79837605837261e-14,7.456545970001735e-05,0.0006297887341168603,2.0090827185518058e-08,5.93219477323625e-11,1.5925396052283045e-13,1.3964489250479603e-12,6.2144744923331075e-21,8.312369867844755e-17,2.7231508552258694e-21,-1.7991969423287815e-24,9.619225374644015e-19,-3.2433098915394566e-54,5.894238326165337e-15,7.100354883292319e-19
7.401462222164584e-10,0.0004434385066666667,0.2,0.0,0.000562994120507588,0.19998141163378014,0.19936965739112952,0.19999998184264023,0.19992549395166112,7.294546065774379e-22,2.285945630079297e-16,8.337633894969632e-21,-1.1233569514845278e-29,3.718050857092877e-05,1.8386724627855115e-15,8.812611352791687e-14,7.450412971640429e-05,0.0006303406308900231,2.007433388623217e-08,5.944411139010132e-11,1.591343654591427e-13,1.3974290157019266e-12,6.223361303285183e-21,8.33878650428244e-17,3.094791264817595e-20,-2.291836980525161e-24,9.66470336863634e-19,-3.245110828549995e-54,5.914288938223199e-15,7.148246266169029e-19
7.410851974181234e-10,0.0004434385066666667,0.2,0.0,0.0005625314563499841,0.199981425376069,0.199369105951207,0.19999998186303664,0.1999255552262466,7.322825171545877e-22,2.2909878953083e-16,8.396187310881382e-21,-1.0382618964555167e-29,3.715303170560997e-05,1.8340473050660817e-15,8.826842532119013e-14,7.444285121302791e-05,0.0006308920667725989,2.0057854363906374e-08,5.956633177798986e-11,1.590166891262233e-13,1.3984080839938011e-12,6.23236644237606e-21,8.366888614130781e-17,5.608166524325288e-22,1.2939193704507719e-24,9.710355984726364e-19,-3.246767273819535e-54,5.93438867700962e-15,7.196406096867377e-19
7.420241726197885e-10,0.0004434385066666667,0.2,0.0,0.0005620691795757515,0.19998143910752367,0.19936855497178566,0.1999999818834202,0.19992561644939646,7.351192110417923e-22,2.2960342328398757e-16,8.450597210263997e-21,-1.007161905467135e-29,3.712557651053398e-05,1.8294365645970607e-15,8.841069573533787e-14,7.438162414437913e-05,0.0006314430421530148,2.0041388609176446e-08,5.968860873819021e-11,1.5889847732267317e-13,1.3993861305510499e-12,6.241326028366544e-21,8.392375266571973e-17,-7.341217095827033e-21,8.686823008311592e-26,9.75616568518684e-19,-3.2483200241930427e-54,5.954536415037358e-15,7.244835553405097e-19
7.429631478214535e-10,0.0004434385066666667,0.2,0.0,0.0005616072898507849,0.19998145282814825,0.1993680044524775,0.1999999819037908,0.19992567762115623,7.379646074680234e-22,2.301084637032862e-16,8.500120536848272e-21,-1.0052808030905158e-29,3.7098142977228245e-05,1.8248401826296314e-15,8.855292454428173e-14,7.432044846501445e-05,0.0006319935574193023,2.0024936610627486e-08,5.98109420373184e-11,1.5877928984165675e-13,1.400363156004315e-12,6.250203888600312e-21,8.417979783444615e-17,1.6040641545254356e-20,-1.45327987996876e-24,9.8021311165875e-19,-3.24993036288682e-54,5.9747317152643296e-15,7.2935358000373725e-19
7.439021230231186e-10,0.0004434385066666667,0.2,0.0,0.000561145786841317,0.19998146653794704,0.19936745439289483,0.19999998192414856,0.19992573874157127,7.408187355543892e-22,2.3061391002836414e-16,8.554357796091834e-21,-1.0098369149871281e-29,3.707073109713714e-05,1.820258101502866e-15,8.869511152398059e-14,7.425932412954071e-05,0.0006325436129591877,2.0008498354344662e-08,5.993333157953119e-11,1.586612018153565e-13,1.4013391609872063e-12,6.259139484984057e-21,8.446484683290408e-17,7.123386377630264e-21,3.686718415603472e-24,9.848266234267818e-19,-3.251523992514039e-54,5.994973893831838e-15,7.342508008179548e-19
7.448410982247837e-10,0.0004434385066666667,0.2,0.0,0.0005606846702139531,0.19998148023692436,0.19936690479265035,0.19999998194449342,0.1999257998106868,7.436818246175532e-22,2.311197618324582e-16,8.609650642854883e-21,-1.0081220213037152e-29,3.704334086161553e-05,1.8156902669032233e-15,8.883725644900051e-14,7.419825109262084e-05,0.0006330932091600587,1.9992073829168365e-08,6.005577726544523e-11,1.5854356538585972e-13,1.4023141461298096e-12,6.2681011492565494e-21,8.472672526250713e-17,-6.7212787447645606e-21,1.652154504469174e-24,9.89456559410267e-19,-3.253046851470117e-54,6.015265433068262e-15,7.391753354637404e-19
7.457800734264487e-10,0.0004434385066666667,0.2,0.0,0.0005602239396356436,0.19998149392508463,0.19936635565135682,0.1999999819648254,0.1999258608285483,7.4655397056794605e-22,2.3162601850178684e-16,8.65997266416744e-21,-9.509467205498765e-30,3.7015972261933104e-05,1.8111366218411567e-15,8.897935909392844e-14,7.413722930896998e-05,0.0006336423464089871,1.9975663025057314e-08,6.017827882358029e-11,1.5842460788006939e-13,1.4032881120616497e-12,6.276964983537356e-21,8.496235420072433e-17,2.3671146297560738e-20,-1.0656526851915502e-23,9.941019720702696e-19,-3.2545337790893916e-54,6.035608697532196e-15,7.441273013629043e-19
7.467190486281138e-10,0.0004434385066666667,0.2,0.0,0.0005597635947737146,0.1999815076024322,0.19936580696862766,0.19999998198514451,0.1999259217952009,7.494350281677279e-22,2.3213267971359547e-16,8.716185039942333e-21,-8.729229878218143e-30,3.6988625289274954e-05,1.806597106982023e-15,8.912141923669775e-14,7.407625873335852e-05,0.0006341910250927076,1.9959265927875216e-08,6.030083614910893e-11,1.5830668636420432e-13,1.4042610594179145e-12,6.285870260275764e-21,8.52490818787279e-17,1.7568037120923184e-20,-1.5922002959935727e-24,9.987646001261612e-19,-3.255985112411288e-54,6.0560013128314596e-15,7.49106817381065e-19
7.476580238297789e-10,0.0004434385066666667,0.2,0.0,0.000559303635295862,0.19998152126897145,0.19936525874407643,0.19999998200545074,0.19992598271068984,7.523249368139766e-22,2.3263974547896993e-16,8.776987609894204e-21,-8.486353008973197e-30,3.696129993474155e-05,1.8020716693040044e-15,8.926343665412027e-14,7.40153393206128e-05,0.0006347392455976151,1.9942882525471617e-08,6.042344926201138e-11,1.5819021207990138e-13,1.4052329888303962e-12,6.2948653821941895e-21,8.553877180777961e-17,-2.6819613234438563e-20,1.0421025431856513e-23,1.0034444370479357e-18,-3.2573001960027194e-54,6.0764409379203974e-15,7.541140036212562e-19
7.485969990314439e-10,0.0004434385066666667,0.2,0.0,0.0005588440608701437,0.1999815349247069,0.1993647109773171,0.1999999820257441,0.19992604357506022,7.552235546213765e-22,2.3314721548309005e-16,8.82731450526593e-21,-8.69115331101564e-30,3.693399618934363e-05,1.797560254416004e-15,8.940541112119069e-14,7.395447102561442e-05,0.0006352870083097693,1.9926512809704288e-08,6.054611790409595e-11,1.5807156508342308e-13,1.4062039009266867e-12,6.303711330919734e-21,8.578025620717155e-17,-3.1938307596152077e-21,-2.7428513518419896e-24,1.008139232691411e-18,-3.258590708041212e-54,6.096926736922171e-15,7.591489788909852e-19
7.49535974233109e-10,0.0004434385066666667,0.2,0.0,0.0005583848711649909,0.19998154856964317,0.19936416366796392,0.19999998204602462,0.19992610438835706,7.581310376527627e-22,2.3365508873321943e-16,8.877828895443633e-21,-8.686983196274219e-30,3.6906714043999074e-05,1.7930628037605195e-15,8.954734241705654e-14,7.389365380330038e-05,0.0006358343136148913,1.9910156766625272e-08,6.066884185845337e-11,1.579529055733125e-13,1.407173796341947e-12,6.312533228474352e-21,8.604664162746055e-17,2.3689380762191628e-20,-5.088056400757162e-24,1.0128504509847922e-18,-3.260003668864151e-54,6.117460981828966e-15,7.642118611264673e-19
7.503810519146075e-10,0.0004434385066666667,0.2,0.0,0.0005579719290926912,0.19998156084085617,0.1993636714803098,0.19999998206426609,0.1999261590766936,7.607555860171322e-22,2.3411251895725596e-16,8.930011197281206e-21,-8.41849186641231e-30,3.6882178573663164e-05,1.7890269933044996e-15,8.967504348968444e-14,7.383896193316284e-05,0.000636326497625016,1.9895448006719556e-08,6.077934068627041e-11,1.5784768789650326e-13,1.4080458334778576e-12,6.3205706255023065e-21,8.630228200866611e-17,6.224578927965122e-21,5.805129795520063e-26,1.017105579575709e-18,-3.261286605410382e-54,6.13598516648181e-15,7.687924145482114e-19
7.51226129596106e-10,0.0004434385066666667,0.2,0.0,0.0005575592981345752,0.19998157310332887,0.19936317966256184,0.19999998208249714,0.1999262137237299,7.633874432671782e-22,2.345702753415933e-16,8.980442967047261e-21,-8.168764407152986e-30,3.685766058521554e-05,1.7850024115154132e-15,8.980270925261414e-14,7.37843113626701e-05,0.0006368183117283224,1.9880750304170836e-08,6.088988418059353e-11,1.5774195493468118e-13,1.408917048075133e-12,6.328565306739836e-21,8.653753139031492e-17,1.942294489930196e-21,4.620915197374117e-26,1.0213738377677375e-18,-3.262499328475752e-54,6.154549374976368e-15,7.733957577822302e-19
7.520712072776046e-10,0.0004434385066666667,0.2,0.0,0.0005571469780496856,0.19998158535706465,0.1993626882144395,0.1999999821007178,0.19992626832949859,7.660265138609667e-22,2.350283575616949e-16,9.029897681138858e-21,-7.968826631084513e-30,3.683316007186811e-05,1.7809890170635753e-15,8.993033954516939e-14,7.372970205908559e-05,0.0006373097562053035,1.9866063649990178e-08,6.10004722008205e-11,1.5763615837268558e-13,1.4097874405953415e-12,6.3365429917948364e-21,8.677903048179441e-17,4.9800457331700985e-21,2.320850289743018e-26,1.0256553718184152e-18,-3.263642991325376e-54,6.1731526173372095e-15,7.780219785838445e-19
7.529162849591031e-10,0.0004434385066666667,0.2,0.0,0.0005567349685973037,0.1999815976020669,0.19936219713566253,0.19999998211892797,0.19992632289403248,7.686728478754566e-22,2.3548676528436315e-16,9.079971728687645e-21,-7.799363144258682e-30,3.680867702677538e-05,1.7769867710852224e-15,9.005793420698867e-14,7.367513398970848e-05,0.0006378008313362312,1.9851388035417933e-08,6.111110466969717e-11,1.57530526961009e-13,1.4106570115006528e-12,6.344522511220364e-21,8.702475930732005e-17,4.51803658217266e-21,1.0108184749831509e-25,1.0299504334013007e-18,-3.2647490234500287e-54,6.191795147161111e-15,7.8267116477435935e-19
7.537613626406016e-10,0.0004434385066666667,0.2,0.0,0.0005563232695369472,0.1999816098383391,0.19936170642595094,0.19999998213712783,0.1999263774173642,7.713264822445366e-22,2.3594549818295647e-16,9.130210597342335e-21,-7.641591660867798e-30,3.6784211443040166e-05,1.7729956342556997e-15,9.01854930777861e-14,7.362060712187376e-05,0.0006382915374011585,1.9836723452048896e-08,6.122178149077233e-11,1.5742494449651707e-13,1.4115257612522939e-12,6.352495036584655e-21,8.726718982199711e-17,4.0053204971598724e-21,4.6147690396373837e-26,1.0342589715371728e-18,-3.2658371891182596e-54,6.2104772516987185e-15,7.873434044375148e-19
7.554515180035987e-10,0.0004434385066666667,0.2,0.0,0.0005555008016315551,0.19998163428470714,0.1993607261126046,0.19999998217349624,0.1999264863405516,7.766556439927478e-22,2.3686393826332444e-16,9.231118605519853e-21,-7.353590634623615e-30,3.6735332631797465e-05,1.765046530857493e-15,9.044050280726713e-14,7.351167686034992e-05,0.0006392718434521279,1.9807427344801993e-08,6.144326776348486e-11,1.572140107299774e-13,1.413260799141618e-12,6.368424613584881e-21,8.775286938816976e-17,3.3850045811848386e-21,5.895349622117716e-26,1.042916555698321e-18,-3.2679689383325033e-54,6.247959788820208e-15,7.967573977864481e-19
7.569726578302961e-10,0.0004434385066666667,0.2,0.0,0.0005547616396497214,0.19998165625661654,0.19935984508999138,0.1999999822061923,0.19992658423083587,7.814769259513259e-22,2.37691643265922e-16,9.322401731919904e-21,-7.070087927612155e-30,3.669140134927814e-05,1.7579299387073064e-15,9.066988755851206e-14,7.341378020728796e-05,0.000640152859497283,1.978109848962578e-08,6.164275604066678e-11,1.570244149090008e-13,1.4148195295294019e-12,6.382741996624117e-21,8.81939526776175e-17,4.260158162917592e-21,6.841411122678597e-26,1.0507546712720531e-18,-3.269822763996553e-54,6.281829422581101e-15,8.053097231966634e-19
7.584937976569935e-10,0.0004434385066666667,0.2,0.0,0.0005540234796087972,0.19998167820029525,0.19935896525880453,0.19999998223885468,0.19992668198813163,7.86322019242031e-22,2.3852039694674552e-16,9.414418061987658e-21,-6.7571446729304e-30,3.664752653195335e-05,1.7508487350906483e-15,9.089915387126407e-14,7.331601654084422e-05,0.0006410326841139677,1.9754805243366457e-08,6.184238642239564e-11,1.5683505502123945e-13,1.4163756065631938e-12,6.397042007151049e-21,8.863535400824194e-17,4.566500182305885e-21,-7.198372733544189e-27,1.0586368242905475e-18,-3.271597447377586e-54,6.315827623876321e-15,8.139381223488312e-19
7.60014937483691e-10,0.0004434385066666667,0.2,0.0,0.0005532863201147507,0.19998170011576427,0.19935808661741874,0.1999999822714834,0.19992677961262803,7.911909869349755e-22,2.3935019749579187e-16,9.507171303507455e-21,-6.428802925112859e-30,3.6603708137768254e-05,1.743802696476351e-15,9.112830082358683e-14,7.321838567179938e-05,0.0006419113189275378,1.97285475566132e-08,6.204215832377273e-11,1.5664596170144316e-13,1.417929032938999e-12,6.411326712489953e-21,8.907738360748025e-17,4.103898239444625e-21,4.703390716609175e-26,1.0665631567208778e-18,-3.273283434044894e-54,6.34995447640527e-15,8.226431170951984e-19
7.630572171370858e-10,0.0004434385066666667,0.2,0.0,0.0005518149972032621,0.19998174386215822,0.19935633289756055,0.19999998233663993,0.19992697446397814,8.010007647230893e-22,2.4101293196578104e-16,9.6943708409321e-21,-5.7415669777909545e-30,3.651624044808957e-05,1.7298152289305246e-15,9.158623297675034e-14,7.302352157086894e-05,0.0006436650256353277,1.9676138664626852e-08,6.244212434361117e-11,1.5626848140077813e-13,1.421027944504126e-12,6.439842922186538e-21,8.996577579124449e-17,4.322772036927048e-21,6.039459993097316e-26,1.0825488262131289e-18,-3.276382564451461e-54,6.41859412798168e-15,8.402849919967445e-19
