Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),SX(62)
1.0517203047259496e-08,0.0033257888,0.2,0.0,0.009607009972302523,0.19995605443967254,0.2,0.19993743964085983,0.19996970840391534,2.3026719915736763e-16,1.0153911276767666e-13,7.032430877631856e-24,6.03440399820868e-25,8.788474572853537e-05,4.976502055597854e-08,1.1982322891144996e-12,3.029159511201822e-05,4.976419020486193e-08,6.250422063117797e-05,1.0372810511206288e-12,5.951907166001442e-09,4.2001849524142655e-10,1.235461747864833e-12,1.87952159943291e-14,7.047518753887507e-20,2.221330097227118e-21,1.5970114963021775e-25,1.0473144546532569e-27
1.0608301523846398e-08,0.0033257888,0.2,0.0,0.009606832384584287,0.1999560552186029,0.2,0.1999372598848974,0.1999697089647781,2.381381736688577e-16,1.0459652643986263e-13,7.274197091214327e-24,6.34479258721877e-25,8.788310966057561e-05,4.979369849588299e-08,1.2000382580975121e-12,3.0291034259118856e-05,4.979286202405319e-08,6.268386976812979e-05,1.0545960816208464e-12,6.023227149298554e-09,4.2680285560819444e-10,1.2639156450250398e-12,1.9260972039875786e-14,7.225117382841234e-20,2.272149602614229e-21,1.6385044566149041e-25,1.1111854946377163e-27
1.06994000004333e-08,0.0033257888,0.2,0.0,0.00960665769262201,0.1999560559841612,0.2,0.19993708305929594,0.19996970951649579,2.462029440654275e-16,1.0771836579788886e-13,7.521957524726631e-24,6.66833449777221e-25,8.788150027157293e-05,4.9821157203625715e-08,1.2018528963778163e-12,3.029048255153786e-05,4.9820314724354214e-08,6.286058969886281e-05,1.0720410308540528e-12,6.0945714329367595e-09,4.3362673454700577e-10,1.2927417031718454e-12,1.9733792627953627e-14,7.402138682592443e-20,2.3239560916583336e-21,1.6806679868441647e-25,1.1783234213283329e-27
1.07904984770202e-08,0.0033257888,0.2,0.0,0.00960648584914006,0.19995605673656733,0.2,0.19993690911624512,0.19996971005921768,2.5446442431476203e-16,1.1090538959839335e-13,7.775803215276766e-24,7.00485428819925e-25,8.787991712597526e-05,4.984744686304935e-08,1.2036760574554452e-12,3.0289939839969966e-05,4.984659849097033e-08,6.303442818797043e-05,1.089615665832406e-12,6.165935966190762e-09,4.404897056748659e-10,1.3219405422213145e-12,2.0213714899699482e-14,7.578844955489702e-20,2.3769226266843336e-21,1.7235049328551308e-25,1.2488626677808624e-27
1.0881596953607102e-08,0.0033257888,0.2,0.0,0.009606316807636043,0.19995605747603776,0.2,0.19993673800871542,0.19996971059309068,2.6292554333006304e-16,1.1415835741607685e-13,8.035825657685228e-24,7.35523193520323e-25,8.787835979535412e-05,4.9872615659952875e-08,1.2055075994404366e-12,3.0289405977551823e-05,4.987176151105136e-08,6.320543222116233e-05,1.1073197532923128e-12,6.2373167810263014e-09,4.4739134333444944e-10,1.3515127533847067e-12,2.0700775618966086e-14,7.76513349881362e-20,2.429694651914292e-21,1.7670203714899163e-25,1.3229434166292846e-27
1.0972695430194004e-08,0.0033257888,0.2,0.0,0.0096061505223681,0.19995605820278525,0.2,0.19993656969044546,0.19996971111825923,2.715892448515341e-16,1.1747802959185918e-13,8.302116842401211e-24,7.720215057906338e-25,8.787682785828757e-05,4.9896709857078404e-08,1.2073473848746889e-12,3.0288880819822013e-05,4.989585004867915e-08,6.337364801796613e-05,1.1251530594457415e-12,6.308709990627672e-09,4.5433122265311546e-10,1.381458899474473e-12,2.1195011468442285e-14,7.95099531205184e-20,2.483385513222319e-21,1.8112190663170653e-25,1.4007102200123685e-27
1.1063793906780905e-08,0.0033257888,0.2,0.0,0.009605986948342422,0.19995605891701934,0.2,0.19993640411592906,0.19996971163486546,2.804584873282593e-16,1.2086516718155285e-13,8.574769245540131e-24,8.099319957980935e-25,8.787532090024546e-05,4.9919773866649314e-08,1.2091952805588492e-12,3.028836422468172e-05,4.9918908517406386e-08,6.353912104422143e-05,1.1431153497519438e-12,6.380111787950617e-09,4.6130891960024334e-10,1.4117795152147001e-12,2.16964587747581e-14,8.134115188244793e-20,2.5385731168318673e-21,1.8561030747635124e-25,1.4823102328566916e-27
1.1154892383367807e-08,0.0033257888,0.2,0.0,0.009605826041300985,0.19995605961894586,0.2,0.19993624124040332,0.19996971214304915,2.8953624379989703e-16,1.2432053190505116e-13,8.853875779232644e-24,8.49352242993226e-25,8.787383851347602e-05,4.994185032050864e-08,1.2110511573841323e-12,3.028785605235581e-05,4.9940979550394777e-08,6.37018960243704e-05,1.1612063891105301e-12,6.451518444300216e-09,4.683240110429218e-10,1.4424751075484934e-12,2.2205153416668693e-14,8.329151672900836e-20,2.593330951121203e-21,1.901677546310178e-25,1.5678971661775964e-27
1.1245990859954708e-08,0.0033257888,0.2,0.0,0.009605667757709456,0.19995606030876745,0.2,0.1999360810198364,0.19996971264294772,2.9882550177932e-16,1.2784488609602891e-13,9.139529841270123e-24,8.903970784808908e-25,8.787238029689486e-05,4.996298013790774e-08,1.2129148901687198e-12,3.0287356165354686e-05,4.9962104068204484e-08,6.386201695354796e-05,1.1794259416200197e-12,6.522926307933286e-09,4.753760748000289e-10,1.4735461559361986e-12,2.2721131256919276e-14,8.524592895742452e-20,2.6488332148913135e-21,1.9479479786260004e-25,1.6576299019448252e-27
1.133708933654161e-08,0.0033257888,0.2,0.0,0.009605512054745337,0.19995606098668336,0.2,0.19993592341091518,0.19996971313469647,3.0832926313572876e-16,1.3143899265215414e-13,9.431825317439117e-24,9.329748021422444e-25,8.787094585597545e-05,4.998320259099792e-08,1.214786357499452e-12,3.0286864428436903e-05,4.9982321344286465e-08,6.401952710947462e-05,1.1977737702477717e-12,6.5943318026848985e-09,4.824646896947324e-10,1.504993112659631e-12,2.3244427833524962e-14,8.713722220544647e-20,2.7063005754343887e-21,1.9949153746367904e-25,1.751669029243299e-27
1.1428187813128511e-08,0.0033257888,0.2,0.0,0.009605358890286275,0.19995606165288954,0.2,0.1999357683710339,0.1999697136184284,3.1805054397718406e-16,1.3510361498580667e-13,9.730856505248428e-24,9.771838904694624e-25,8.786953480264155e-05,5.000255536807843e-08,1.2166654415787419e-12,3.0286380708572267e-05,5.000166906823015e-08,6.417446906415534e-05,1.216249637149341e-12,6.665731426618597e-09,4.895894356054442e-10,1.536816403124998e-12,2.377507813307236e-14,8.91738270000441e-20,2.7631035252576885e-21,2.0425847662535618e-25,1.850182533240977e-27
1.1519286289715413e-08,0.0033257888,0.2,0.0,0.009605208222898573,0.19995606230757887,0.2,0.19993561585828246,0.1999697140942744,3.279923745341475e-16,1.3883951697530345e-13,1.0036718174338526e-23,1.0232044871964793e-24,8.786814675516146e-05,5.0021074634655614e-08,1.218552028075999e-12,3.028590487490544e-05,5.0020183406823204e-08,6.432688469538799e-05,1.234853303464953e-12,6.737121750699904e-09,4.967498935152634e-10,1.5690164261530618e-12,2.4313117196487145e-14,9.123413987816447e-20,2.8203124855029607e-21,2.0909629217731574e-25,1.953344885010913e-27
1.1610384766302314e-08,0.0033257888,0.2,0.0,0.009605060011825898,0.19995606295094084,0.2,0.19993546583143507,0.1999697145623632,3.3815779904371896e-16,1.4264746291662686e-13,1.0349505591685078e-23,1.0708879097374885e-24,8.786678133804387e-05,5.0038795092368506e-08,1.22044600598432e-12,3.028543679872029e-05,5.003789906297796e-08,6.447681519808353e-05,1.2535845288282532e-12,6.808499417492713e-09,5.039456455599349e-10,1.6015935542766882e-12,2.4858579805336222e-14,9.318097256169321e-20,2.880112992998298e-21,2.140049501470442e-25,2.0613308417970937e-27
1.1701483242889216e-08,0.0033257888,0.2,0.0,0.009604914216978172,0.1999560635831621,0.2,0.19993531824993888,0.19996971502282132,3.4854987563277697e-16,1.4652821747565396e-13,1.066931440953684e-23,1.1203148281668037e-24,8.786543818193544e-05,5.0055750035836794e-08,1.2223472674825361e-12,3.0284976353404965e-05,5.0054849332578946e-08,6.462430109540216e-05,1.2724430718314123e-12,6.879861139878178e-09,5.111762750743593e-10,1.6345481340402018e-12,2.5411500044739505e-14,9.529962852018885e-20,2.9390604100857783e-21,2.189849015602342e-25,2.174323292219851e-27
1.1792581719476117e-08,0.0033257888,0.2,0.0,0.009604770798920633,0.19995606420442605,0.2,0.19993517307390324,0.19996971547577339,3.591716762021561e-16,1.5048254564088372e-13,1.0996240732355267e-23,1.1717674076377556e-24,8.786411692352033e-05,5.007197140748744e-08,1.2242557078015009e-12,3.028452341441718e-05,5.007106615930989e-08,6.476938224970745e-05,1.2914286899137634e-12,6.951203699795716e-09,5.184413666376792e-10,1.6678804862812681e-12,2.5971912121727572e-14,9.747939772852522e-20,2.9978345626654967e-21,2.2403702804223895e-25,2.2925137479660893e-27
1.1883680196063019e-08,0.0033257888,0.2,0.0,0.009604629718863101,0.19995606481491324,0.2,0.1999350302640888,0.1999697159213419,3.700262863119487e-16,1.5451121267666196e-13,1.1330381180452719e-23,1.2250278183893968e-24,8.786281720542107e-05,5.008748985041605e-08,1.2261712250953894e-12,3.0284077859250324e-05,5.008658018751626e-08,6.491209787334209e-05,1.310541138630945e-12,7.022523947005734e-09,5.25740506116977e-10,1.7015909064209783e-12,2.6539850101943174e-14,9.947738152348189e-20,3.0600040996005585e-21,2.2916113603304837e-25,2.4160919306674332e-27
1.197477867264992e-08,0.0033257888,0.2,0.0,0.009604490938649398,0.1999560654148011,0.2,0.1999348897818966,0.19996971635964741,3.8111680506506535e-16,1.5861498407689814e-13,1.1671832732152607e-23,1.2801239659064354e-24,8.78615386761011e-05,5.010233475933901e-08,1.228093720318424e-12,3.0283639567400177e-05,5.010142081315672e-08,6.50524865392277e-05,1.3297801722742451e-12,7.093818797873715e-09,5.330732807096091e-10,1.7356796647607714e-12,2.7115347159885442e-14,1.0166937478706973e-19,3.1212536982379655e-21,2.343575495013724e-25,2.5452560546078604e-27
1.2065877149236822e-08,0.0033257888,0.2,0.0,0.009604354420746967,0.1999560660042643,0.2,0.19993475158935806,0.19996971679080838,3.9244634499174843e-16,1.6279462551927391e-13,1.2020692787612762e-23,1.3374910257370513e-24,8.786028098976919e-05,5.011653432969234e-08,1.2300230971054563e-12,3.0283208420331986e-05,5.011561623290201e-08,6.519058619129196e-05,1.349145543939759e-12,7.1650852341752894e-09,5.404392789842082e-10,1.7701470067560005e-12,2.769843664204427e-14,1.0398631402245821e-19,3.181412029075575e-21,2.3962746238445483e-25,2.6802163538122096e-27
1.2156975625823723e-08,0.0033257888,0.2,0.0,0.009604220128236621,0.1999560665834745,0.2,0.19993461564912435,0.19996971721494136,4.0401803193594194e-16,1.6705090281994135e-13,1.2377059292796864e-23,1.3968365516539116e-24,8.78590438062851e-05,5.013011560493247e-08,1.2319592616571027e-12,3.0282784301448106e-05,5.0129193491437495e-08,6.532643415472566e-05,1.3686370044593384e-12,7.236320301921945e-09,5.478380909203775e-10,1.8049931532973047e-12,2.828915194892172e-14,1.060324831375859e-19,3.245949166529281e-21,2.4497051082661905e-25,2.8211784510984047e-27
1.2248074102410625e-08,0.0033257888,0.2,0.0,0.009604088024802525,0.19995606715260075,0.2,0.19993448192445612,0.19996971763216112,4.1583500493913606e-16,1.7138458188870578e-13,1.2741030526404321e-23,1.4580756810328768e-24,8.785782679106711e-05,5.01431045220937e-08,1.2339021226303776e-12,3.0282367096056473e-05,5.0142178527019596e-08,6.546006714607227e-05,1.388254303159739e-12,7.307521110207005e-09,5.55269307947112e-10,1.840218301006471e-12,2.8887525339461585e-14,1.082824602554747e-19,3.3097398620881496e-21,2.503867640253526e-25,2.9683559740323936e-27
1.2339172578997526e-08,0.0033257888,0.2,0.0,0.009603958074722266,0.1999560677118092,0.2,0.199934350379214,0.1999697180425805,4.279004161248627e-16,1.7579642868469257e-13,1.3112705142518439e-23,1.5218639254859677e-24,8.785662961500071e-05,5.015552595565652e-08,1.2358515910327674e-12,3.0281956691339197e-05,5.015459621534371e-08,6.559152128315339e-05,1.4079971882479557e-12,7.378684830071538e-09,5.627325229799636e-10,1.875822622502017e-12,2.949358925255105e-14,1.1075896641909188e-19,3.3710640869987423e-21,2.558778695019245e-25,3.121979817031196e-27
1.2430271055584428e-08,0.0033257888,0.2,0.0,0.009603830242857162,0.19995606826126325,0.2,0.19993422097784852,0.19996971844631042,4.402174305861917e-16,1.8028720917249614e-13,1.3492182384394028e-23,1.5878446793310846e-24,8.785545195434913e-05,5.016740375978006e-08,1.2378075801201904e-12,3.028155297632175e-05,5.0166470411779004e-08,6.57208320948319e-05,1.4278654052872216e-12,7.449808693389854e-09,5.702273304569874e-10,1.9118062666699507e-12,3.010737648581212e-14,1.1285388250206873e-19,3.437899856370146e-21,2.614433165414916e-25,3.2822727194265426e-27
1.252136953217133e-08,0.0033257888,0.2,0.0,0.009603704494642677,0.19995606880112374,0.2,0.19993409368539033,0.19996971884346013,4.527892262698109e-16,1.8485768927880587e-13,1.3879561809746305e-23,1.655723449480574e-24,8.785429349066525e-05,5.0178760808951006e-08,1.2397700053005767e-12,3.028115584184305e-05,5.017782399201631e-08,6.584803453061608e-05,1.4478586980403244e-12,7.520889991774248e-09,5.77753326373487e-10,1.9481693589601644e-12,3.072891838847354e-14,1.1513712780559734e-19,3.504578678101872e-21,2.670827145700402e-25,3.4494633035910194e-27
1.261246800875823e-08,0.0033257888,0.2,0.0,0.009603580796079012,0.19995606933154875,0.2,0.19993396846744094,0.19996971923413692,4.656189938600602e-16,1.8950863484950755e-13,1.4274943281736356e-23,1.7264596547856035e-24,8.78531539107047e-05,5.0189619037100787e-08,1.24173878404052e-12,3.028076518052555e-05,5.0188678891183954e-08,6.597316297010728e-05,1.4679768093696268e-12,7.591926075498668e-09,5.853101083155868e-10,1.984912001644939e-12,3.1358246416877065e-14,1.1780035122460368e-19,3.566824366584513e-21,2.7279833903019837e-25,3.6238053118061005e-27
1.2703566485345132e-08,0.0033257888,0.2,0.0,0.009603459113721862,0.19995606985269385,0.2,0.1999338452901633,0.1999697196184464,4.787099366676623e-16,1.942408116072603e-13,1.467842731046461e-23,1.7996741429700268e-24,8.785203290634095e-05,5.019999947524119e-08,1.2437138357749188e-12,3.0280380886745915e-05,5.019905614148674e-08,6.609625123229332e-05,1.488219479130657e-12,7.662914352440976e-09,5.928972754926604e-10,2.0220342740764073e-12,3.199539283920933e-14,1.1995141051774332e-19,3.635778315261107e-21,2.7858962189612918e-25,3.805540320757496e-27
1.2794664961932034e-08,0.0033257888,0.2,0.0,0.0096033394146733,0.19995607036471214,0.2,0.19993372412027272,0.19996971999649255,4.920652705141142e-16,1.9905498510954216e-13,1.5090114717441793e-23,1.8747140495952084e-24,8.785093017448124e-05,5.0209922287668336e-08,1.2456950818224272e-12,3.0280002856606504e-05,5.020897590840872e-08,6.621733258469011e-05,1.5085864449761928e-12,7.733852287043497e-09,6.005144287686342e-10,2.059536232985125e-12,3.26403881216217e-14,1.2223050454348622e-19,3.705829752951215e-21,2.8445539969820145e-25,3.994910805149487e-27
1.2885763438518935e-08,0.0033257888,0.2,0.0,0.00960322166657285,0.19995607086775397,0.2,0.19993360492502762,0.19996972036837746,5.056882236147027e-16,2.0395192070716247e-13,1.551010652685752e-23,1.9529379379431583e-24,8.784984541698409e-05,5.021940680678298e-08,1.2476824453037527e-12,3.027963098790707e-05,5.0218457525531206e-08,6.633643975233488e-05,1.5290774440491869e-12,7.804737399291517e-09,6.081611706921905e-10,2.097417912733357e-12,3.329326262605647e-14,1.2511153646363566e-19,3.768752005764837e-21,2.903987729651499e-25,4.192195716984157e-27
1.2976861915105837e-08,0.0033257888,0.2,0.0,0.009603105837588657,0.19995607136196755,0.2,0.19993348767222102,0.1999697207342018,5.195820364685867e-16,2.089323835032426e-13,1.593850448090059e-23,2.034040659870313e-24,8.784877834057841e-05,5.022847156657478e-08,1.2496758510617869e-12,3.0279265180116793e-05,5.022751952802127e-08,6.645360492663192e-05,1.549692210172283e-12,7.875567263709447e-09,6.158371055259005e-10,2.135679325555554e-12,3.395404817281094e-14,1.2733791372800733e-19,3.839471022046067e-21,2.964193215740273e-25,4.397658050916493e-27
1.3067960391692738e-08,0.0033257888,0.2,0.0,0.009602991896408846,0.19995607184749836,0.2,0.19993337233017133,0.19996972109406436,5.33749961743783e-16,2.139971383126577e-13,1.6375410658037086e-23,2.1167925900695943e-24,8.784772865678355e-05,5.023713433481671e-08,1.2516752255877674e-12,3.0278905334347007e-05,5.0236179684825286e-08,6.656885977405478e-05,1.5704304743844178e-12,7.946339508374345e-09,6.235418392743031e-10,2.174320461860574e-12,3.462277440707587e-14,1.2955887616160593e-19,3.913545236464532e-21,3.0251465182011627e-25,4.6115520102163565e-27
1.315905886827964e-08,0.0033257888,0.2,0.0,0.009602879812233006,0.19995607232448975,0.2,0.19993325886771413,0.1999697214480625,5.481952641584388e-16,2.1914694962193566e-13,1.682092719271158e-23,2.2030455610939526e-24,8.784669608183089e-05,5.024541214401424e-08,1.253680496950356e-12,3.0278551353324464e-05,5.02444550296143e-08,6.668223544470609e-05,1.5912919678005547e-12,8.017051813946497e-09,6.312749797109541e-10,2.2133412904830325e-12,3.529947043744479e-14,1.3269041215575934e-19,3.976946748291895e-21,3.086888818625688e-25,4.834184093622865e-27
1.3250157344866541e-08,0.0033257888,0.2,0.0,0.009602769554763805,0.19995607279308256,0.2,0.19993314725419373,0.19996972179629183,5.62921220372363e-16,2.2438258154961783e-13,1.7275157016786222e-23,2.2927553481154083e-24,8.784568033658675e-05,5.0253321321153673e-08,1.25569159472506e-12,3.0278203141364716e-05,5.02523618905375e-08,6.679376258073801e-05,1.6122764180116803e-12,8.087701912716752e-09,6.390361364044714e-10,2.2527417589019337e-12,3.598416771821301e-14,1.3503014408309458e-19,4.048823413944391e-21,3.149421336586505e-25,5.0658426822995465e-27
1.3341255821453443e-08,0.0033257888,0.2,0.0,0.009602661094198755,0.19995607325341538,0.2,0.19993303745945445,0.19996972213884642,5.779311188731603e-16,2.297047978070725e-13,1.773820346983013e-23,2.383808671040131e-24,8.784468114647648e-05,5.0260877516291906e-08,1.257708449929901e-12,3.0277860604345977e-05,5.0259915918812303e-08,6.690347132463527e-05,1.6333835489711377e-12,8.158287587670347e-09,6.468249207435961e-10,2.292521793547423e-12,3.667689519189199e-14,1.3711836292674123e-19,4.1277568022371e-21,3.2127014402522505e-25,5.3067903318019796e-27
1.3432354298040344e-08,0.0033257888,0.2,0.0,0.009602554401222126,0.19995607370562454,0.2,0.1999329294538329,0.19996972247581904,5.932282598548633e-16,2.3511436165975614e-13,1.821016974457176e-23,2.4786170686362e-24,8.784369824140967e-05,5.026809573002932e-08,1.259730994964495e-12,3.027752364968392e-05,5.0267132116190704e-08,6.701139132736323e-05,1.6546130855018193e-12,8.228806671566929e-09,6.546409459612876e-10,2.3326813000555076e-12,3.7377680497364206e-14,1.4052992105719092e-19,4.191568674782742e-21,3.2767818056854095e-25,5.557362991487975e-27
1.3523452774627246e-08,0.0033257888,0.2,0.0,0.009602449446996949,0.1999560741498441,0.2,0.1999328232081497,0.19996972280730058,6.088159551108816e-16,2.40612035888929e-13,1.869115990765599e-23,2.577725031306854e-24,8.7842731355707e-05,5.027499033990593e-08,1.2617591635476418e-12,3.027719218630623e-05,5.0274024861362004e-08,6.711755175638292e-05,1.6759647489082882e-12,8.2992570460365e-09,6.624838271578815e-10,2.3732201634587596e-12,3.8086554790040417e-14,1.4304966094983286e-19,4.263637060651085e-21,3.3416759418558726e-25,5.817880539311593e-27
1.3614551251214147e-08,0.0033257888,0.2,0.0,0.009602346203157202,0.19995607458620607,0.2,0.19993271869370186,0.19996972313338074,6.246975279222485e-16,2.4619858275381667e-13,1.91812785776535e-23,2.6777240273048797e-24,8.78417802280279e-05,5.028157512576029e-08,1.2637928906612142e-12,3.0276866124627768e-05,5.028060793531362e-08,6.722198130353557e-05,1.6974382556118593e-12,8.369636640690998e-09,6.703531813233254e-10,2.414138248497192e-12,3.8803546512250964e-14,1.4490622865773674e-19,4.348454404582425e-21,3.407313997333595e-25,6.0886090263165124e-27
1.3705649727801049e-08,0.0033257888,0.2,0.0,0.009602244641800093,0.19995607501484003,0.2,0.19993261588225444,0.19996972345414754,6.408763129325142e-16,2.518747639542082e-13,1.9680629955629317e-23,2.7815756033309666e-24,8.784084460129945e-05,5.028786329408855e-08,1.2658321124986074e-12,3.0276545376526464e-05,5.028689454568057e-08,6.732470819279837e-05,1.7190333238920555e-12,8.439943432251264e-09,6.782486273585113e-10,2.4554353998844193e-12,3.952868155092016e-14,1.4861565119910823e-19,4.412862810190108e-21,3.4737598423333323e-25,6.369914582850803e-27
1.379674820438795e-08,0.0033257888,0.2,0.0,0.009602144735478489,0.1999560754358737,0.2,0.19993251474603346,0.19996972376968775,6.573556560418234e-16,2.5764134059350223e-13,2.018931916898459e-23,2.8909504385550563e-24,8.783992422264659e-05,5.029386750144121e-08,1.2678767664094832e-12,3.0276229855319395e-05,5.0292897350149454e-08,6.742576018791381e-05,1.7407496688792428e-12,8.510175443689133e-09,6.861697860957319e-10,2.4971114424632687e-12,4.0261990788818274e-14,1.5142357469400674e-19,4.483672229313144e-21,3.5410504727650597e-25,6.662157864242067e-27
1.3887846680974852e-08,0.0033257888,0.2,0.0,0.009602046457193427,0.19995607584943256,0.2,0.1999324152577181,0.19996972408008665,6.74138914298785e-16,2.634990731421916e-13,2.0707452149419482e-23,3.000621995715982e-24,8.78390188433237e-05,5.029959987689258e-08,1.2699267908505043e-12,3.027591947573895e-05,5.029862847893313e-08,6.752516459989487e-05,1.7625869990418134e-12,8.580330743384393e-09,6.94116280318277e-10,2.53916618151801e-12,4.100350249135383e-14,1.5292313810457852e-19,4.575553734122744e-21,3.6090780583532325e-25,6.965602003462313e-27
1.3978945157561753e-08,0.0033257888,0.2,0.0,0.009601949780386823,0.1999560762556401,0.2,0.19993231739043318,0.19996972438542804,6.912294557703699e-16,2.694487214017734e-13,2.123513406422018e-23,3.113934538722692e-24,8.78381282186465e-05,5.030507204361801e-08,1.2719821253426626e-12,3.0275614153909797e-05,5.0304099556333927e-08,6.76229482944072e-05,1.7845450258320428e-12,8.650407444296316e-09,7.020877347791811e-10,2.5815994030637044e-12,4.17532404421494e-14,1.5692269202405348e-19,4.641188099843428e-21,3.6779140600069064e-25,7.280641625769093e-27
1.4070043634148655e-08,0.0033257888,0.2,0.0,0.009601854678934237,0.1999560766546178,0.2,0.19993222111774236,0.19996972468579446,7.086306594363374e-16,2.7549104446910043e-13,2.177247099954845e-23,3.234521211724691e-24,8.783725210792601e-05,5.031029513961201e-08,1.274042710422352e-12,3.0275313807326343e-05,5.0309321721469535e-08,6.771913769903167e-05,1.8066234585130519e-12,8.720403703149577e-09,7.100837762191553e-10,2.62441087395887e-12,4.251123519485446e-14,1.6018483654520136e-19,4.708660141980033e-21,3.7476362873285504e-25,7.607691948610645e-27
1.4161142110735556e-08,0.0033257888,0.2,0.0,0.009601761127137759,0.199956077046485,0.2,0.19993212641364055,0.19996972498126717,7.263459150869729e-16,2.816268007011645e-13,2.2319570251998357e-23,3.35471904753639e-24,8.783639027440316e-05,5.031527983757993e-08,1.2761084875974371e-12,3.0275018354830003e-05,5.031430564817455e-08,6.781375881040788e-05,1.8288219972175363e-12,8.790317719634263e-09,7.181040333837177e-10,2.6676003422124474e-12,4.327751532744831e-14,1.6117677528299547e-19,4.808848798299697e-21,3.818086297540654e-25,7.947005479570984e-27
1.4252240587322458e-08,0.0033257888,0.2,0.0,0.009601669099719072,0.1999560774313593,0.2,0.19993203325254674,0.1999697252719258,7.443786231866568e-16,2.8785674768029293e-13,2.2876537930372117e-23,3.4778010386003635e-24,8.783554248518422e-05,5.03200363640341e-08,1.2781793993130931e-12,3.027472771658716e-05,5.0319061564077646e-08,6.790683720126155e-05,1.851140346190858e-12,8.860147735619779e-09,7.261481370395256e-10,2.7111675373127008e-12,4.4052102107340006e-14,1.6541171526816868e-19,4.877048925832188e-21,3.8893335873563695e-25,8.298999265597954e-27
1.4343339063909359e-08,0.0033257888,0.2,0.0,0.009601578571812567,0.1999560778093564,0.2,0.19993194160929761,0.199969725557849,7.627321947670667e-16,2.9418164217977916e-13,2.34434809384364e-23,3.6106062801243124e-24,8.783470851117779e-05,5.032457451762522e-08,1.2802553889086738e-12,3.0274441814067795e-05,5.032359926893939e-08,6.799839802731705e-05,1.873578209360708e-12,8.929892034382344e-09,7.342157199899502e-10,2.7551121702893393e-12,4.483502555632286e-14,1.6937160031557062e-19,4.938331130291376e-21,3.9615224030317656e-25,8.664162998392558e-27
1.443443754049626e-08,0.0033257888,0.2,0.0,0.009601489518958567,0.19995607818058977,0.2,0.19993185145914022,0.19996972583911407,7.814100513339377e-16,3.006022401299413e-13,2.4020508006123145e-23,3.74237835706365e-24,8.783388812703273e-05,5.0328903686737665e-08,1.2823364005774002e-12,3.0274160570023964e-05,5.0327928152265133e-08,6.808846603409753e-05,1.8961352782121206e-12,8.999548939845928e-09,7.423064170899051e-10,2.7994339340026753e-12,4.5626315274103603e-14,1.696873377470152e-19,5.047945827584847e-21,4.0344304027538386e-25,9.042730464723428e-27
1.4525536017083162e-08,0.0033257888,0.2,0.0,0.009601401917096734,0.1999560785451714,0.2,0.1999317627777256,0.19996972611579691,8.004156247231158e-16,3.071192965845796e-13,2.4607726191302527e-23,3.87538339178499e-24,8.783308111107659e-05,5.0333032866377355e-08,1.2844223793404322e-12,3.0273883908468682e-05,5.033205721016773e-08,6.81770655636138e-05,1.9188112492224675e-12,9.069116815836334e-09,7.504198652599229e-10,2.844132503533901e-12,4.642598956398736e-14,1.7402436368105033e-19,5.121125201554021e-21,4.1081056456225905e-25,9.43512769368268e-27
1.4616634493670064e-08,0.0033257888,0.2,0.0,0.009601315742559527,0.1999560789032112,0.2,0.19993167554110206,0.19996972638797234,8.197523569897069e-16,3.1373356568785887e-13,2.520524302161761e-23,4.0214377997893116e-24,8.783228724525563e-05,5.033697067437939e-08,1.2865132710094065e-12,3.0273611754655572e-05,5.033599506157831e-08,6.826422056094434e-05,1.9416058217683025e-12,9.138594065348234e-09,7.585557034995301e-10,2.8892075361910648e-12,4.72340774747324e-14,1.7902493426645508e-19,5.1724672551144e-21,4.182795111776208e-25,9.841946694663948e-27
1.4707732970256965e-08,0.0033257888,0.2,0.0,0.009601230972065736,0.19995607925481748,0.2,0.19993158972570857,0.19996972665571378,8.394237003281128e-16,3.204458006416194e-13,2.581316874014146e-23,4.166124830754777e-24,8.78315063150761e-05,5.034072536696145e-08,1.28860902214777e-12,3.0273344035058518e-05,5.03397499638279e-08,6.834995458070796e-05,1.9645186785093e-12,9.207979129824934e-09,7.667135728999261e-10,2.9346586717591928e-12,4.805061061450787e-14,1.7849551338295336e-19,5.29217504036637e-21,4.258201308577511e-25,1.0263396064546181e-26
1.4798831446843867e-08,0.0033257888,0.2,0.0,0.009601147582714204,0.19995607960009662,0.2,0.19993150530836853,0.19996972691909365,8.594331169198968e-16,3.2725675367306886e-13,2.6431611415531122e-23,4.30900497264162e-24,8.783073810954533e-05,5.034430485364871e-08,1.2907095800527997e-12,3.0273080677351545e-05,5.0343329827540885e-08,6.8434290793431e-05,1.9875495073001545e-12,9.277270488450636e-09,7.748931166559611e-10,2.9804855329798043e-12,4.887560389738654e-14,1.8267824800042093e-19,5.374293834789076e-21,4.334315779360259e-25,1.069988569706495e-26
