Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107)
1.4812332987407408e-08,0.0004434385066666667,0.2,0.0,7.2237628696466445e-06,0.19999959768896472,0.19870390142635527,0.20000000993284422,0.1999990865668273,3.1131895706357767e-18,9.430215431312907e-15,3.2732329060743247e-16,1.217498006123641e-24,8.238794207289286e-07,2.2691123177275766e-19,7.51299392494293e-15,9.032421263766618e-07,0.0012960872611789008,2.569315040211502e-10,1.1201298812541336e-09,2.128298855307688e-15,1.3934330762394433e-12,1.7483775743233478e-20,1.4465590939134003e-14,1.526783589399334e-19,5.191278132967688e-23,1.4304580783222269e-15,3.2775678515079263e-15,9.15752959650445e-13,8.728066975728079e-14,4.543736637972313e-16,4.6881901377058035e-14,1.572618926380199e-20
1.4849157321674936e-08,0.0004434385066666667,0.2,0.0,7.22324968428971e-06,0.19999959868386433,0.19870389886000084,0.20000000993751849,0.19999908662777344,3.1319521926481345e-18,9.465060956339588e-15,3.295239732428631e-16,1.2224801795602515e-24,8.218965304695893e-07,2.272791135296398e-19,7.534881497769622e-15,9.03176522381278e-07,0.0012960898204752327,2.5691396421261916e-10,1.1225258743556064e-09,2.1231296141030615e-15,1.3953009317865458e-12,1.7541017124582816e-20,1.452752361944503e-14,1.5269897087533865e-19,-1.9493073000258377e-24,1.4369782419588243e-15,3.2961641753756587e-15,9.178957684577964e-13,8.78624430516299e-14,4.580186867621305e-16,4.702711843416726e-14,1.581301616282492e-20
1.4885981655942464e-08,0.0004434385066666667,0.2,0.0,7.2227428785943836e-06,0.1999995996722678,0.19870389631384625,0.20000000994219858,0.19999908668788918,3.1507950966595696e-18,9.50002006566094e-15,3.317346763830268e-16,1.227473694441656e-24,8.199266420030047e-07,2.2764904998023613e-19,7.556830031021457e-15,9.031117426473807e-07,0.001296092359562962,2.568966489866244e-10,1.1249245306965365e-09,2.117994917984248e-15,1.3971622573968528e-12,1.7598322145653345e-20,1.458965775385284e-14,1.5272060526346605e-19,-2.4701972632905072e-23,1.4435199324032117e-15,3.314864671410028e-15,9.200409788586955e-13,8.844683959812716e-14,4.616834023933424e-16,4.717245076181236e-14,1.5900396009814138e-20
1.492280599020999e-08,0.0004434385066666667,0.2,0.0,7.222242335598818e-06,0.19999960065423295,0.19870389378764347,0.20000000994688458,0.19999908674718989,3.1697185435388658e-18,9.535092888588322e-15,3.3395543312096334e-16,1.2324785985857576e-24,8.179696396402274e-07,2.280210431130309e-19,7.578839619209749e-15,9.030477719110675e-07,0.0012960948786900162,2.5687955418324045e-10,1.127325841905226e-09,2.112894446931629e-15,1.39901706881103e-12,1.7655690627375088e-20,1.465199356968926e-14,1.5274323767888373e-19,4.260181563211803e-23,1.4500832155581038e-15,3.3336698066958072e-15,9.221886079982912e-13,8.903386807919783e-14,4.6536787334924e-16,4.73179002617492e-14,1.5988331735906198e-20
1.4959630324477518e-08,0.0004434385066666667,0.2,0.0,7.221747941131854e-06,0.1999996016298169,0.19870389128114935,0.20000000995157638,0.19999908680569045,3.188722794443502e-18,9.570279553346061e-15,3.3618627665074595e-16,1.2374949397380114e-24,8.160254090407322e-07,2.283950939870465e-19,7.600910357749445e-15,9.029845952751823e-07,0.0012960973780998157,2.568626757420589e-10,1.1297297996160977e-09,2.107827884949429e-15,1.4008653819831418e-12,1.7713121682661276e-20,1.4714531287072762e-14,1.5276687609378081e-19,-6.907966441558585e-24,1.456668157283777e-15,3.3525800508119794e-15,9.243386729104401e-13,8.962353720336637e-14,4.690721624872128e-16,4.746346883232078e-14,1.6076825431336102e-20
1.4996454658745044e-08,0.0004434385066666667,0.2,0.0,7.2212595837357365e-06,0.1999996025990763,0.19870388879412473,0.20000000995627407,0.1999990868634054,3.2078081108169077e-18,9.605580187066648e-15,3.3842724026742854e-16,1.2425227656382596e-24,8.14093837192986e-07,2.287712047652323e-19,7.623042342902266e-15,9.029221981991205e-07,0.001296099858031383,2.5684600969945267e-10,1.1321363954689836e-09,2.102794920015589e-15,1.402707213068612e-12,1.7770615398611034e-20,1.477727112605171e-14,1.5279149737185838e-19,-1.5247496498666693e-23,1.4632748234776353e-15,3.3715958758448315e-15,9.264911905172109e-13,9.021585570539291e-14,4.727963328671594e-16,4.76091583684447e-14,1.616588000031121e-20
1.503327899301257e-08,0.0004434385066666667,0.2,0.0,7.220777154591198e-06,0.19999960356206672,0.19870388632633496,0.20000000996097753,0.19999908692034896,3.2269747543878934e-18,9.640994916437505e-15,3.4067835736711135e-16,1.2475621239267161e-24,8.121748123953012e-07,2.291493768466035e-19,7.64523567183678e-15,9.028605664889485e-07,0.0012961023187194457,2.568295521858805e-10,1.1345456211106551e-09,2.0977952440071266e-15,1.4045425783944973e-12,1.782817150419251e-20,1.4840213308897145e-14,1.5281711034556322e-19,3.883191753765686e-23,1.4699032800991583e-15,3.390717756400809e-15,9.286461776389468e-13,9.081083234607172e-14,4.765404477442329e-16,4.775497076155636e-14,1.6255497568746453e-20
1.5070103327280096e-08,0.0004434385066666667,0.2,0.0,7.220300547444694e-06,0.19999960451884358,0.1987038838775496,0.20000000996568676,0.19999908697653507,3.2462229871692568e-18,9.676523867547536e-15,3.429396614469824e-16,1.2526130621893762e-24,8.102682242370367e-07,2.295296126831492e-19,7.667490442594525e-15,9.027996862878023e-07,0.0012961047603945364,2.5681329942328635e-10,1.13695746819544e-09,2.0928285526320924e-15,1.4063714944604888e-12,1.78857892353072e-20,1.4903358052789956e-14,1.5284369034541182e-19,-8.838214154237792e-24,1.4765535931155476e-15,3.4099461696196137e-15,9.308036509998858e-13,9.140847591233997e-14,4.803045705697086e-16,4.790090789961864e-14,1.6345681081239538e-20
1.5106927661547622e-08,0.0004434385066666667,0.2,0.0,7.219829658537764e-06,0.19999960546946136,0.1987038814475421,0.20000000997040182,0.1999990870319772,3.265553071455322e-18,9.712167165868054e-15,3.4521118610540833e-16,1.257675627900448e-24,8.08373963580105e-07,2.2991191386255944e-19,7.689806754051918e-15,9.027395440665646e-07,0.0012961071832830935,2.567972477225938e-10,1.1393719283847267e-09,2.0878945453796713e-15,1.4081939779451476e-12,1.7943468654219693e-20,1.496670557451067e-14,1.5287124890688766e-19,-1.3004444581093746e-23,1.4832258285164749e-15,3.4292815951874938e-15,9.32963627226475e-13,9.200879521716264e-14,4.840887649988544e-16,4.8046971667126816e-14,1.6436432649806924e-20
1.5143751995815148e-08,0.0004434385066666667,0.2,0.0,7.219364386538521e-06,0.1999996064139739,0.1987038790360902,0.2000000099751226,0.19999908708668857,3.2849652698212514e-18,9.747924936382846e-15,3.4749296504193906e-16,1.2627498685139113e-24,8.06491922540795e-07,2.3029628321673166e-19,7.712184705894895e-15,9.026801266148245e-07,0.0012961095876075535,2.567813934812574e-10,1.1417889933483493e-09,2.082992925450496e-15,1.4100100456851573e-12,1.800120947803386e-20,1.503025609236392e-14,1.5289975766703502e-19,3.9955666197223497e-23,1.4899200523434734e-15,3.448724515350539e-15,9.35126122844896e-13,9.26117990997519e-14,4.87893094886065e-16,4.8193163945099976e-14,1.6527755313008272e-20
1.5180576330082674e-08,0.0004434385066666667,0.2,0.0,7.218904632475209e-06,0.19999960735243463,0.19870387664297529,0.20000000997984918,0.1999990871406822,3.3044598451216623e-18,9.783797303235866e-15,3.497850320574003e-16,1.2678358313766901e-24,8.046219944719309e-07,2.306827224617923e-19,7.734624398545676e-15,9.026214210321174e-07,0.0012961119735864486,2.567657331808829e-10,1.144208654765146e-09,2.078123399693392e-15,1.4118197146614718e-12,1.805901096251769e-20,1.509400982036487e-14,1.5292923384577915e-19,-9.906154859858242e-24,1.4966363306605328e-15,3.468275414927819e-15,9.372911542819531e-13,9.321749642539751e-14,4.917176242772184e-16,4.833948661110368e-14,1.6619651104107665e-20
1.52174006643502e-08,0.0004434385066666667,0.2,0.0,7.218450299671768e-06,0.19999960828489624,0.19870387426798275,0.20000000998458145,0.19999908719397066,3.324037060488246e-18,9.819784389894492e-15,3.5208742105388177e-16,1.2729335638271387e-24,8.027640739453093e-07,2.310712348244651e-19,7.757125933157081e-15,9.025634147194228e-07,0.0012961143414344936,2.567502633849351e-10,1.14663090432245e-09,2.0732856785584634e-15,1.413623002009296e-12,1.8116873181867776e-20,1.5157966971802263e-14,1.529596416993689e-19,-1.5934622086154255e-23,1.5033747295561791e-15,3.487934781324412e-15,9.394587378676882e-13,9.382589608568051e-14,4.955624174181056e-16,4.848594153923838e-14,1.67121232331521e-20
1.5254224998617726e-08,0.0004434385066666667,0.2,0.0,7.218001293685272e-06,0.1999996092114107,0.19870387191090153,0.2000000099893194,0.1999990872465662,3.343697179329106e-18,9.855886319479286e-15,3.5440016603486044e-16,1.27804311306775e-24,8.009180567344184e-07,2.314618220595796e-19,7.779689411625601e-15,9.025060953709142e-07,0.0012961166913626754,2.567349807365086e-10,1.1490557337173902e-09,2.0684794760313174e-15,1.4154199250072148e-12,1.817479588838992e-20,1.522212776152057e-14,1.5299100876975242e-19,4.566630610506668e-23,1.510135315164519e-15,3.5077031045445437e-15,9.416288898370476e-13,9.443700699820491e-14,4.994275387587251e-16,4.863253060011786e-14,1.6805173558315862e-20
1.5291049332885252e-08,0.0004434385066666667,0.2,0.0,7.217557522245236e-06,0.19999961013202963,0.19870386957152444,0.20000000999406312,0.19999908729848093,3.3634404653274932e-18,9.89210321433952e-15,3.5672330110517224e-16,1.2831645263221535e-24,7.990838397974778e-07,2.3185448795616167e-19,7.80231493651259e-15,9.024494509659541e-07,0.0012961190235783382,2.567198819561539e-10,1.151483134657507e-09,2.063704509572604e-15,1.4172105010558105e-12,1.8232778279300062e-20,1.5286492400341997e-14,1.5302328566193348e-19,-1.0096976488232346e-23,1.516918153646598e-15,3.527580877204755e-15,9.438016263302841e-13,9.505083810696572e-14,5.033130529408381e-16,4.877925566090053e-14,1.689880558784998e-20
1.5327873667152778e-08,0.0004434385066666667,0.2,0.0,7.217118895194717e-06,0.19999961104680397,0.19870386724964764,0.20000000999881246,0.19999908734972666,3.3832671824393183e-18,9.928435196115561e-15,3.590568604711696e-16,1.2882978506452198e-24,7.972613212607479e-07,2.322492340297256e-19,7.825002611023932e-15,9.023934697613252e-07,0.0012961213382852678,2.5670496383977806e-10,1.1539130988600522e-09,2.0589605000758803e-15,1.4189947476867073e-12,1.829082046652062e-20,1.5351061097914984e-14,1.530565188839789e-19,-2.5202352523036425e-23,1.5237233111960717e-15,3.5475685945470184e-15,9.459769633932652e-13,9.566739838194806e-14,5.072190247998333e-16,4.8926118585288335e-14,1.6993020834115866e-20
1.5364698001420304e-08,0.0004434385066666667,0.2,0.0,7.216685324433169e-06,0.199999611955784,0.19870386494507086,0.2000000100035675,0.1999990874003148,3.403177594892546e-18,9.964882386145607e-15,3.6140087844064273e-16,1.293443133171301e-24,7.954504004021029e-07,2.326460649337972e-19,7.847752539032942e-15,9.023381402836965e-07,0.0012961236356837716,2.566902232566117e-10,1.1563456180532864e-09,2.0542471718051618e-15,1.4207726825602193e-12,1.8348922296847014e-20,1.541583406595704e-14,1.5309063337546366e-19,5.673686053890088e-23,1.5305508540538537e-15,3.567666754451876e-15,9.481549169783697e-13,9.628669681966816e-14,5.111455193773855e-16,4.9073121233501477e-14,1.7087823338315263e-20
1.540152233568783e-08,0.0004434385066666667,0.2,0.0,7.216256723860986e-06,0.19999961285901946,0.1987038626575972,0.20000001000832818,0.1999990874502566,3.423171967186174e-18,1.0001444904974488e-14,3.637553894230535e-16,1.2986004207913912e-24,7.936509776349103e-07,2.33044981579594e-19,7.870564824997525e-15,9.022834513223115e-07,0.0012961259159707571,2.566756571472228e-10,1.1587806839772744e-09,2.0495642523352458e-15,1.4225443234393606e-12,1.840708282081943e-20,1.5480811512215233e-14,1.5312571153010487e-19,-7.28051357956755e-24,1.5374008484837785e-15,3.587875857451572e-15,9.503355029456893e-13,9.690874244249671e-14,5.150926019097712e-16,4.922026546231542e-14,1.7183213938314986e-20
1.5438346669955356e-08,0.0004434385066666667,0.2,0.0,7.2158330093256835e-06,0.19999961375655964,0.1987038603870332,0.20000001001309445,0.19999908749956313,3.4432505640874886e-18,1.0038122872385092e-14,3.661204279293473e-16,1.303769760582118e-24,7.918629544921595e-07,2.334459899584614e-19,7.89343957394017e-15,9.022293919218913e-07,0.0012961281793398107,2.56661262521596e-10,1.1612182883828215e-09,2.0449114725160415e-15,1.4243096881968044e-12,1.8465302195040073e-20,1.5545993642461075e-14,1.5316162840617987e-19,-4.4978397104746686e-23,1.5442733607848471e-15,3.608196406743104e-15,9.525187370640047e-13,9.75335442996091e-14,5.190603378221223e-16,4.936755312506238e-14,1.7279197675997595e-20
1.5475171004222882e-08,0.0004434385066666667,0.2,0.0,7.215414098569661e-06,0.19999961464845323,0.19870385813318842,0.20000001001786638,0.19999908754824494,3.4634136506314937e-18,1.0074916408017575e-14,3.684960285723418e-16,1.3089511992278447e-24,7.900862336108366e-07,2.3384908959738696e-19,7.916376891498697e-15,9.021759513757481e-07,0.0012961304259812715,2.566470364572763e-10,1.163658423032759e-09,2.0402885664136306e-15,1.4260687948208922e-12,1.8523580470956166e-20,1.5611380665565735e-14,1.5319853735358197e-19,7.415675864692643e-23,1.5511684573129735e-15,3.628628908201396e-15,9.54704635011542e-13,9.81611114657285e-14,5.230487927456386e-16,4.951498607159294e-14,1.7375774041749898e-20
1.5511995338490408e-08,0.0004434385066666667,0.2,0.0,7.2149999111795e-06,0.19999961553474827,0.19870385589587583,0.20000001002264386,0.19999908759631269,3.4836614921203755e-18,1.0111825630718113e-14,3.708822260663423e-16,1.3141447838181404e-24,7.88320718716594e-07,2.342542890374949e-19,7.939376883825826e-15,9.021231192191023e-07,0.0012961326560823017,2.566329760975539e-10,1.166101079703175e-09,2.035695271248173e-15,1.427821661384835e-12,1.8581916433876353e-20,1.5676972786501203e-14,1.532362121440422e-19,4.6461075381867066e-24,1.5580862044437735e-15,3.64917387039246e-15,9.568932123767287e-13,9.879145304288327e-14,5.270580325097816e-16,4.966256614832674e-14,1.7472950058052538e-20
1.5548819672757934e-08,0.0004434385066666667,0.2,0.0,7.214590368536769e-06,0.1999996164154924,0.1987038536749113,0.20000001002742693,0.1999990876437765,3.503994354120273e-18,1.0148850658388015e-14,3.7327905522781667e-16,1.319350560736442e-24,7.865663146086579e-07,2.346615846052297e-19,7.962439657549023e-15,9.020708852225973e-07,0.001296134869826962,2.566190786497049e-10,1.168546250181768e-09,2.0311313273667126e-15,1.429568306050859e-12,1.8640310239933826e-20,1.5742770206761886e-14,1.532749532984953e-19,-8.36380415294484e-23,1.5650266685840995e-15,3.669831804586456e-15,9.590844846590166e-13,9.942457815801628e-14,5.310881231276706e-16,4.9810295198268225e-14,1.7570722423915865e-20
1.562246834129299e-08,0.0004434385066666667,0.2,0.0,7.213784911713213e-06,0.1999996181605156,0.1987038492813057,0.20000001003700973,0.19999908773693234,3.5449162032345796e-18,1.0223248599787123e-14,3.7810474832600664e-16,1.3297988805508678e-24,7.830904632281797e-07,2.3548249628433518e-19,8.008753978451099e-15,9.019681719325886e-07,0.0012961392489682958,2.5659176162866137e-10,1.1734440997801566e-09,2.0220904701401064e-15,1.433043002824092e-12,1.8757271082012536e-20,1.5874981762189627e-14,1.5335478191661779e-19,6.113163896263469e-24,1.578976013802384e-15,3.711488647663762e-15,9.634751755324425e-13,1.0069921564976601e-13,5.3921112202104215e-16,5.0106207572448265e-14,1.776808190747556e-20
1.568875214297454e-08,0.0004434385066666667,0.2,0.0,7.213075132001507e-06,0.19999961971251892,0.1987038453811861,0.20000001004565315,0.1999990878188055,3.582039307123353e-18,1.0290603975595068e-14,3.8248458377961647e-16,1.3392445352210253e-24,7.799992622817345e-07,2.362285385668897e-19,8.050652659762692e-15,9.018776776600124e-07,0.0012961431360420368,2.5656770670278767e-10,1.1778606795306638e-09,2.014051537299349e-15,1.4361491350445864e-12,1.8862730690820715e-20,1.5994676327777573e-14,1.5342965516076644e-19,-9.725376965826617e-24,1.5916087838601911e-15,3.749371355576772e-15,9.674361676339562e-13,1.0185600120367758e-13,5.4659379730534e-16,5.037305661603444e-14,1.7947785632286117e-20
1.5755035944656088e-08,0.0004434385066666667,0.2,0.0,7.212379255735635e-06,0.19999962124725354,0.1987038415313071,0.20000001005431436,0.1999990878988713,3.619442019521387e-18,1.0358336373726717e-14,3.868994119570667e-16,1.348730418673183e-24,7.76942627244365e-07,2.369814324515533e-19,8.09275643345942e-15,9.017889724533508e-07,0.0012961469728488535,2.565441389287981e-10,1.1822852769191277e-09,2.006103801920196e-15,1.4392353945888914e-12,1.8968373172469623e-20,1.6115039192032762e-14,1.535077659265019e-19,-1.145322593884372e-22,1.6043161918282667e-15,3.787628169038841e-15,9.714061283366353e-13,1.0302194858212942e-13,5.540450651020858e-16,5.0640416838102095e-14,1.812946531032394e-20
1.5821319746337636e-08,0.0004434385066666667,0.2,0.0,7.211696883337213e-06,0.1999996227649785,0.19870383773069908,0.2000000100629933,0.1999990879771819,3.657125898612124e-18,1.0426446463075588e-14,3.913494395971603e-16,1.358256800828759e-24,7.739200398223399e-07,2.3774123274934893e-19,8.135065937787995e-15,9.017020043795354e-07,0.0012961507603586105,2.565210441199998e-10,1.186717844551016e-09,1.9982458562757617e-15,1.4423018901505334e-12,1.9074198066082094e-20,1.6236071512934623e-14,1.5358774407704795e-19,1.3158849672849848e-22,1.617098626549198e-15,3.826262169289348e-15,9.753851449242644e-13,1.0419711197017023e-13,5.615653175362893e-16,5.090829886331826e-14,1.8313163226134664e-20
1.5887603548019185e-08,0.0004434385066666667,0.2,0.0,7.211027630614616e-06,0.19999962426594778,0.1987038339784197,0.20000001007168983,0.1999990880537872,3.69509250525539e-18,1.0494934907332651e-14,3.9583487451131193e-16,1.3678239514698789e-24,7.709309918703225e-07,2.3850794386848015e-19,8.177581815026533e-15,9.016167235214633e-07,0.0012961544995136233,2.5649840863811923e-10,1.1911583351904056e-09,1.990476321744064e-15,1.4453487309905147e-12,1.9180202122159592e-20,1.6357774448503658e-14,1.5367061617304744e-19,1.1021734092493114e-22,1.6299564773307085e-15,3.8652764670055576e-15,9.793733038092525e-13,1.0538154583143234e-13,5.691549487869561e-16,5.117671328072677e-14,1.8498878565317485e-20
1.5953887349700734e-08,0.0004434385066666667,0.2,0.0,7.2103711280492345e-06,0.1999996257504104,0.1987038302735535,0.20000001008040388,0.19999908812873538,3.7333434029600094e-18,1.0563802364241433e-14,4.003559255845722e-16,1.3774321418826834e-24,7.679749851451346e-07,2.3928157139303274e-19,8.220304711103849e-15,9.015330818839913e-07,0.0012961581912297087,2.5647621936783233e-10,1.1956067017615996e-09,1.982793848049105e-15,1.4483760268660773e-12,1.9286383593720786e-20,1.6480149110283917e-14,1.5375692677604736e-19,-2.2849269348551334e-22,1.6428901338776433e-15,3.904674202552116e-15,9.833706905473565e-13,1.0657530491200693e-13,5.768143550907114e-16,5.144567064397064e-14,1.8686611193242467e-20
1.6020171151382283e-08,0.0004434385066666667,0.2,0.0,7.2097270201188895e-06,0.1999996272186105,0.1987038266152102,0.20000001008913532,0.19999908820207263,3.771880157858642e-18,1.0633049486837898e-14,4.0491280277984515e-16,1.3870816418206545e-24,7.650515310666089e-07,2.4006218366693145e-19,8.263235275423396e-15,9.014510333048433e-07,0.0012961618363971908,2.5645446369264245e-10,1.2000628973526452e-09,1.9751971125384763e-15,1.4513838880591915e-12,1.9392743525557043e-20,1.660319662105912e-14,1.5384506220301535e-19,9.996295646400055e-23,1.6558999863957138e-15,3.944458546231591e-15,9.873773898516475e-13,1.0777844423405557e-13,5.845439347519585e-16,5.1715181471349385e-14,1.887641299702458e-20
1.6086454953063832e-08,0.0004434385066666667,0.2,0.0,7.209094964655738e-06,0.19999962867078774,0.19870382300252412,0.2000000100978841,0.19999908827384355,3.810704338689207e-18,1.0702676922616766e-14,4.09505717138458e-16,1.3967727185846426e-24,7.621601504853341e-07,2.408497883679375e-19,8.306374160495404e-15,9.013705333700668e-07,0.0012961654358818588,2.564331294719678e-10,1.2045268752252192e-09,1.9676848193975643e-15,1.454372425226899e-12,1.9499278225394844e-20,1.6726918121865212e-14,1.5393591457838683e-19,2.8521493008828653e-22,1.6689864256186927e-15,3.984632698535376e-15,9.91393485604696e-13,1.0899101909425444e-13,5.923440881201673e-16,5.198525624606405e-14,1.9068284048863663e-20
1.615273875474538e-08,0.0004434385066666667,0.2,0.0,7.208474632237754e-06,0.19999963010717686,0.19870381943465334,0.20000001010665006,0.19999908834409105,3.8498175167679404e-18,1.0772685312001306e-14,4.141348807784829e-16,1.4065056421213013e-24,7.593003734571797e-07,2.4164438913213115e-19,8.349722021514933e-15,9.012915393339231e-07,0.0012961689905258828,2.564122050194056e-10,1.208998588814974e-09,1.960255698958758e-15,1.4573417492746762e-12,1.960598416526299e-20,1.6851314687537842e-14,1.5402996780603133e-19,-4.0961318139932504e-22,1.6821498426870586e-15,4.025199890395031e-15,9.954190608720755e-13,1.1021308507528123e-13,6.002152175678598e-16,5.225590541653915e-14,1.9262220967638152e-20
1.621902255642693e-08,0.0004434385066666667,0.2,0.0,7.207865705611272e-06,0.19999963152800831,0.19870381591077863,0.2000000101154331,0.19999908841285627,3.88922126596097e-18,1.0843075291370753e-14,4.1880050690052387e-16,1.4162806798964739e-24,7.564717390240518e-07,2.4244606020480833e-19,8.393279516458337e-15,9.01214010042888e-07,0.0012961725011486857,2.563916790821504e-10,1.2134779917300145e-09,1.9529085071002356e-15,1.4602919714559517e-12,1.971286493619199e-20,1.6976387397798593e-14,1.541258786326981e-19,-5.993265764003011e-23,1.6953906292481655e-15,4.066163383434437e-15,9.994541979161232e-13,1.1144469803483476e-13,6.081577275296392e-16,5.2527139396360614e-14,1.945827912850885e-20
1.628530635810848e-08,0.0004434385066666667,0.2,0.0,7.207267879142735e-06,0.1999996329335081,0.19870381243010254,0.2000000101242332,0.19999908848017905,3.928917162670763e-18,1.0913847493440727e-14,4.235028097871357e-16,1.4260980978327875e-24,7.536737950009253e-07,2.4325481196088285e-19,8.437047305882346e-15,9.011379058635112e-07,0.0012961759685477766,2.5637154082145616e-10,1.2179650377646444e-09,1.9456420244934312e-15,1.4632232032730621e-12,1.9819917535508617e-20,1.7102137384001258e-14,1.5422444890448895e-19,7.568526877666674e-22,1.7087091775422195e-15,4.1075264702231235e-15,1.003498978205613e-12,1.1268591410811783e-13,6.161720245403837e-16,5.279896856444087e-14,1.965645915089459e-20
1.6351590159790027e-08,0.0004434385066666667,0.2,0.0,7.206680858297965e-06,0.19999963432389792,0.1987038089918489,0.2000000101330502,0.1999990885460976,3.968906785812753e-18,1.0985002541648324e-14,4.282420048012731e-16,1.4359581652977981e-24,7.509060977690021e-07,2.4407064595653475e-19,8.4810260520691e-15,9.010631886138919e-07,0.0012961793934995456,2.5635177979400713e-10,1.2224596809018431e-09,1.938455055930864e-15,1.4661355562369783e-12,1.9927133513377573e-20,1.7228565690483743e-14,1.5432587911527532e-19,-5.615840920475082e-22,1.7221058801970382e-15,4.1492924745296665e-15,1.0075534824288932e-12,1.139367897191809e-13,6.242585171226534e-16,5.3071403265697e-14,1.985675445220841e-20
1.6417873961471576e-08,0.0004434385066666667,0.2,0.0,7.206104359147666e-06,0.19999963569939527,0.19870380559526177,0.200000010141884,0.1999990886106489,4.009191716777666e-18,1.1056541055088644e-14,4.330183083932578e-16,1.4458611480788173e-24,7.481682120743707e-07,2.448936398084954e-19,8.525216419388627e-15,9.009898214986345e-07,0.0012961827767600277,2.56332385934288e-10,1.2269618753004957e-09,1.9313464298985848e-15,1.4690291420388603e-12,2.003452000671979e-20,1.7355673338940185e-14,1.544293257740277e-19,-7.684031092235476e-22,1.73558113035702e-15,4.19146475157577e-15,1.0116177905088394e-12,1.1519738156581175e-13,6.324176158047972e-16,5.334445381084881e-14,2.005922210623663e-20
1.6484157763153125e-08,0.0004434385066666667,0.2,0.0,7.2055381078978635e-06,0.1999996370602137,0.198703802239605,0.20000001015073451,0.19999908867386845,4.049773539422803e-18,1.112846365457389e-14,4.3783193809920115e-16,1.455807311440521e-24,7.454597108322684e-07,2.4572381206043933e-19,8.569619074777612e-15,9.009177690471039e-07,0.0012961861190656278,2.5631334953790387e-10,1.2314715753131993e-09,1.9243149978619173e-15,1.4719040725966459e-12,2.0142079749682427e-20,1.748346145808748e-14,1.545353537879502e-19,1.685487394162894e-21,1.749135321898107e-15,4.234046688292841e-15,1.0156919816091941e-12,1.1646774662653254e-13,6.406497333253022e-16,5.361813047611928e-14,2.026386797984742e-20
1.6550441564834674e-08,0.0004434385066666667,0.2,0.0,7.204981840443858e-06,0.19999963840656268,0.19870379892416115,0.20000001015960167,0.19999908873579061,4.0906538400632634e-18,1.1200770947926415e-14,4.4268311254078505e-16,1.4657969230949286e-24,7.427801749372551e-07,2.4656115786491705e-19,8.614234685857807e-15,9.008469970547578e-07,0.0012961894211338137,2.562946612455792e-10,1.2359887355026121e-09,1.9173596334763153e-15,1.4747604595850241e-12,2.0249792943630255e-20,1.7611931083216933e-14,1.5464389095372009e-19,-8.430387745122239e-23,1.7627688489742665e-15,4.277041703578139e-15,1.0197761341462105e-12,1.177479421676588e-13,6.48955284401089e-16,5.3892443504684897e-14,2.0470678649043575e-20
1.6616725366516223e-08,0.0004434385066666667,0.2,0.0,7.204435301946442e-06,0.19999963973864768,0.19870379564823124,0.20000001016848531,0.1999990887964485,4.13183420741529e-18,1.1273463531875418e-14,4.4757205143091e-16,1.4758302474106775e-24,7.401291930782743e-07,2.47405757209919e-19,8.65906392101153e-15,9.007774725274189e-07,0.0012961926836637854,2.562763120280044e-10,1.240513310606924e-09,1.910479232420091e-15,1.4775984146134337e-12,2.0357666438502455e-20,1.7741083151648064e-14,1.5475463091736955e-19,-2.936205762020537e-21,1.776482106162685e-15,4.320453248549601e-15,1.0238703258065982e-12,1.190380257310378e-13,6.573346855648162e-16,5.4167403106745614e-14,2.0679712481011613e-20
1.668300916819777e-08,0.0004434385066666667,0.2,0.0,7.2038982464291064e-06,0.19999964105667054,0.1987037924111338,0.20000001017738536,0.19999908885587409,4.173316232579906e-18,1.134654201874831e-14,4.524989755720857e-16,1.485907549588273e-24,7.375063615583176e-07,2.4825764328644727e-19,8.704107452274159e-15,9.007091636283721e-07,0.0012961959073371063,2.562582931716598e-10,1.2450452555492252e-09,1.9036727118709816e-15,1.480418049702696e-12,2.046572433560747e-20,1.7870918779075098e-14,1.548677956101403e-19,2.6746883824254564e-21,1.7902754891942658e-15,4.3642848068065584e-15,1.0279746335503125e-12,1.2033805514317848e-13,6.657883557515534e-16,5.4443019457498164e-14,2.0890986239318492e-20
1.674929296987932e-08,0.0004434385066666667,0.2,0.0,7.203370436395182e-06,0.19999964236082926,0.19870378921220458,0.20000001018630179,0.19999908891409812,4.215101509077825e-18,1.1420007009920281e-14,4.574641068585697e-16,1.496029095187249e-24,7.349112841200056e-07,2.4911679638376922e-19,8.749365952048398e-15,9.006420396280337e-07,0.0012961990928183112,2.5624059626502783e-10,1.2495845254988504e-09,1.8969390092726854e-15,1.4832194764243015e-12,2.0573929267121275e-20,1.8001439047435432e-14,1.549832703718755e-19,3.231489684690549e-21,1.804149393919805e-15,4.408539894691744e-15,1.0320891336189116e-12,1.2164808851484358e-13,6.743167160583045e-16,5.471930269958788e-14,2.1104472188752513e-20
