Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144),SX(123),C2H4O2(73),SX(104),SX(148),C2H5X(150),SX(113),SX(114)
5.067058682061267e-10,0.0033257888,0.2,0.0,0.00938194151998761,0.19995708082753774,0.19970970714196234,0.19999991980862944,0.19997038041491005,5.737498165168556e-15,2.9927071328592855e-14,2.199374110980889e-15,7.369899349635782e-23,8.589727557999546e-05,8.38102363745238e-12,1.87486682280887e-11,2.958456635309608e-05,0.0002902468012105302,1.1517781471404148e-07,1.105142379056746e-08,2.1887126961680524e-13,4.988969529866545e-12,1.3863520893691423e-18,9.75543200068478e-12,3.6392815467881387e-17,2.947919045917287e-20,8.625545362406645e-15,3.201580805832493e-16,3.86292574176072e-12,1.054909298797101e-14,8.384893984932707e-16,6.274716124955565e-14,9.282337293471985e-17,8.790003450760734e-18,1.0695568759561772e-19,5.109057203768774e-21,1.741869720579939e-18,1.6356994964267038e-19,8.931769428482284e-18,3.05476375111671e-22,1.5500866273224682e-24,3.48390623449302e-23
5.085194960278311e-10,0.0033257888,0.2,0.0,0.009381745692746217,0.1999570818879046,0.1997095086567325,0.19999991998741196,0.19997038089055613,5.819096403210934e-15,3.017595186224048e-14,2.2423864963637977e-15,7.516588482762753e-23,8.589544892491294e-05,8.374994225482015e-12,1.880471533358247e-11,2.958391375296439e-05,0.0002904450499444525,1.1517593495150026e-07,1.1110874863522878e-08,2.188673256511846e-13,4.991483583120472e-12,1.3963580252209357e-18,9.853525608944506e-12,3.675772008820386e-17,2.977560389172673e-20,8.760526317904426e-15,3.2840018464544764e-16,3.902190536092049e-12,1.0761591988136053e-14,8.556456943182846e-16,6.399431613259888e-14,9.423855331697326e-17,8.960399520819728e-18,1.0948238803358678e-19,5.221782049384564e-21,1.785211471416436e-18,1.6675453062106764e-19,9.06830353979911e-18,3.1215486131083625e-22,1.5740509270002744e-24,3.536422211802471e-23
5.103331238495355e-10,0.0033257888,0.2,0.0,0.009381551772261472,0.19995708294757283,0.19970931208611842,0.19999992016629747,0.1999703813597194,5.901510765558227e-15,3.042556832961355e-14,2.286055495399141e-15,7.665542271973244e-23,8.589362387061233e-05,8.369032073830957e-12,1.8860429237414257e-11,2.9583267514561516e-05,0.000290641383903347,1.151740735762884e-07,1.11703630355238e-08,2.188634058146818e-13,4.993972753459344e-12,1.7829887959449533e-18,9.95217635273728e-12,3.7125001694066165e-17,3.007371153204703e-20,8.897011044532792e-15,3.368173100470387e-16,3.941680084064637e-12,1.0977415922300384e-14,8.730750497588119e-16,6.526066928213766e-14,9.566995823802408e-17,9.133385138693074e-18,1.120579738685858e-19,5.336602242592973e-21,1.8294376269095183e-18,1.6998695130802966e-19,9.206291316912031e-18,3.189557928165958e-22,1.5978574042461771e-24,3.5912693079277836e-23
5.121467516712399e-10,0.0033257888,0.2,0.0,0.009381359739616868,0.19995708400630052,0.19970911741162317,0.19999992034528494,0.19997038182246446,5.984745860931509e-15,3.0677072379192763e-14,2.330388256713685e-15,7.816783854940705e-23,8.589180089880586e-05,8.36313635486201e-12,1.8915809298816778e-11,2.9582627574541595e-05,0.0002908358215857693,1.1517223040250633e-07,1.1229887906884493e-08,2.188594654858908e-13,4.9964379084190266e-12,1.4686272157443022e-18,1.0051384746935218e-11,3.7493867698963675e-17,3.037350079435254e-20,9.035009247743029e-15,3.454123538822194e-16,3.981394606796375e-12,1.1196600043239213e-14,8.907805557583657e-16,6.654642859221668e-14,9.7117337690597e-17,9.308988144484286e-18,1.1468318682324897e-19,5.453530197369961e-21,1.8745622235854294e-18,1.7326771373653508e-19,9.345727878823645e-18,3.25880871079488e-22,1.6224113229278856e-24,3.645225199045013e-23
5.139603794929443e-10,0.0033257888,0.2,0.0,0.00938116957609408,0.19995708506385604,0.19970892461492856,0.1999999205243734,0.19997038227885505,6.068806302241449e-15,3.093006058147574e-14,2.375391974080028e-15,7.970333902508525e-23,8.588998047110242e-05,8.35730625098707e-12,1.8970854897983818e-11,2.958199387022967e-05,0.00029102838131140496,1.1517040524642015e-07,1.1289449081173686e-08,2.1885549787174935e-13,4.998879634145368e-12,1.011303103249053e-18,1.0151151302810063e-11,3.786459259128955e-17,3.067498024613075e-20,9.174530644139778e-15,3.541882465632866e-16,4.021334322833875e-12,1.1419178603107544e-14,9.087652724861086e-16,6.785180321686299e-14,9.85784128420257e-17,9.487235091283757e-18,1.173587760890808e-19,5.572604958654307e-21,1.920599455246893e-18,1.7659732271368562e-19,9.486675222666616e-18,3.329314429031331e-22,1.6475446007938373e-24,3.6980963645908734e-23
5.157740073146487e-10,0.0033257888,0.2,0.0,0.00938098126317141,0.19995708612001722,0.19970873367789363,0.1999999207035619,0.19997038272895443,6.153696706531381e-15,3.118284005818016e-14,2.4210738864984892e-15,8.126222768395621e-23,8.588816302969001e-05,8.351540963731631e-12,1.902556543414833e-11,2.9581366339614687e-05,0.0002912190812228036,1.1516859792820184e-07,1.134904617136895e-08,2.1885159746630907e-13,5.00129675751256e-12,1.8778318122448976e-18,1.02514765153214e-11,3.82384124982218e-17,3.097817069081554e-20,9.3155849625252e-15,3.6314795200230925e-16,4.061499448174142e-12,1.1645190032474476e-14,9.270322718095055e-16,6.917700357056233e-14,1.0005869490287607e-16,9.668158461574402e-18,1.2008549945154373e-19,5.6938530194571544e-21,1.9675636725207064e-18,1.7997628588483768e-19,9.629272552637726e-18,3.4010878642913384e-22,1.6717745020273804e-24,3.7562107753280945e-23
5.17587635136353e-10,0.0033257888,0.2,0.0,0.009380794782520296,0.19995708717457142,0.19970854458255272,0.19999992088284946,0.1999703831728251,6.239421694969626e-15,3.143786626136764e-14,2.4674412782919145e-15,8.284476698955689e-23,8.58863489979862e-05,8.345839698886773e-12,1.9079940328119854e-11,2.958074492133943e-05,0.0002914079392871023,1.1516680826767017e-07,1.1408678791812927e-08,2.1884766106699369e-13,5.003690686954255e-12,1.5604295489811754e-18,1.0352360889919933e-11,3.861342554253679e-17,3.12830408121692e-20,9.458181942938766e-15,3.7229446779154747e-16,4.101890196901962e-12,1.1874675071549537e-14,9.455846809077736e-16,7.052224132908887e-14,1.0155642376009813e-16,9.85179044532682e-18,1.2286412355562671e-19,5.817321642146316e-21,2.015469383561647e-18,1.834051138433556e-19,9.77353821439062e-18,3.474150594492592e-22,1.6972068541231275e-24,3.812060006347457e-23
5.194012629580574e-10,0.0033257888,0.2,0.0,0.009380610116002509,0.19995708822731506,0.19970835731111397,0.19999992106223521,0.19997038361052874,6.325985892846415e-15,3.169545627892506e-14,2.514501479052993e-15,8.445109834485541e-23,8.588453878126706e-05,8.340201667797079e-12,1.913397902283067e-11,2.958012955469202e-05,0.0002915949732977243,1.1516503608638697e-07,1.1468346554609683e-08,2.1884365733909962e-13,5.006062412140222e-12,1.7291456231061135e-19,1.0453804930727646e-11,3.898959801760151e-17,3.1589593354727335e-20,9.602331335070889e-15,3.8163082538330603e-16,4.142506781633244e-12,1.2107666404312222e-14,9.644256507464156e-16,7.188772943021378e-14,1.0306320556830997e-16,1.0038154420825594e-17,1.256954230582761e-19,5.943046352581465e-21,2.0643312566460295e-18,1.868843200769256e-19,9.919224673493071e-18,3.5485262353244405e-22,1.723950856507122e-24,3.863654232736501e-23
5.210335279975914e-10,0.0033257888,0.2,0.0,0.009380445452382338,0.19995708917307523,0.19970819031168902,0.1999999212237655,0.19997038399923991,6.404615021085751e-15,3.192587040460558e-14,2.557454105839556e-15,8.591737457968583e-23,8.588291316886479e-05,8.33518087735308e-12,1.9182325951646447e-11,2.9579580849188784e-05,0.00029176175890899617,1.1516345592515756e-07,1.1522077276493342e-08,2.1884019320676384e-13,5.00817568857855e-12,1.5463277909521155e-18,1.0545583469974893e-11,3.933205378791758e-17,3.186697677535468e-20,9.73340116790546e-15,3.9019839487878635e-16,4.179254971888855e-12,1.2320382303542101e-14,9.816318074748604e-16,7.313415977423332e-14,1.044360719137106e-16,1.0208237008050231e-17,1.2828927573254532e-19,6.058139307982687e-21,2.109136713047719e-18,1.9005910572313827e-19,1.0051419346161302e-17,3.6166042107304064e-22,1.745788749530266e-24,3.920036466695585e-23
5.226657930371253e-10,0.0033257888,0.2,0.0,0.00938028223071518,0.19995709011707477,0.19970802476262361,0.1999999213853738,0.1999703843830496,6.483931036163616e-15,3.215814570969219e-14,2.600979288878251e-15,8.740343114407591e-23,8.58812912318254e-05,8.330210141146662e-12,1.923039974230805e-11,2.957903695348312e-05,0.0002919270940402477,1.1516188965441813e-07,1.157583589036854e-08,2.1883668103309857e-13,5.010270868532148e-12,1.8224401776364137e-18,1.0637816065548914e-11,3.9675235108298966e-17,3.214572207024206e-20,9.865743485470265e-15,3.9892447727547916e-16,4.216186410442152e-12,1.2535998151370503e-14,9.990765002587202e-16,7.439732340767031e-14,1.0582931966302596e-16,1.0380581172888984e-17,1.309270044739102e-19,6.175081511731546e-21,2.154739590311161e-18,1.9327549421821532e-19,1.0185125724731902e-17,3.6857699150197306e-22,1.7690475724008034e-24,3.9734108116629375e-23
5.242980580766593e-10,0.0033257888,0.2,0.0,0.00938012043816713,0.199957091059183,0.1997078606513017,0.19999992154705956,0.19997038476200157,6.563937318103653e-15,3.2391844410441423e-14,2.645082465810341e-15,8.890945931574495e-23,8.58796732303034e-05,8.325288903839735e-12,1.9278200029261723e-11,2.9578497824629065e-05,0.0002920909913086277,1.1516033714853051e-07,1.162962212619758e-08,2.1883313350241016e-13,5.0123484305380154e-12,1.4173779442708719e-18,1.0730503077854833e-11,4.0019595797817256e-17,3.2425835799424895e-20,9.9993654184627e-15,4.07811353558863e-16,4.253301245982342e-12,1.2754550634349478e-14,1.0167621289450776e-15,7.56773781858937e-14,1.0723446933792232e-16,1.0555217813370262e-17,1.3360919292495807e-19,6.293944536927075e-21,2.2011509168522247e-18,1.9653386596507954e-19,1.0320608499479645e-17,3.756036640194833e-22,1.7931313914689013e-24,4.0246682542092275e-23
5.257670966122399e-10,0.0033257888,0.2,0.0,0.009379976036259743,0.19995709190535954,0.1997077141700439,0.1999999216926423,0.19997038509894083,6.636535945729275e-15,3.2602424963184644e-14,2.6852740280819167e-15,9.028207278051271e-23,8.587822060040114e-05,8.320901663311671e-12,1.9320986150943467e-11,2.95780166491497e-05,0.00029223727981696706,1.1515895156018662e-07,1.1678053131627298e-08,2.1882997493178935e-13,5.014202325472123e-12,1.6047759699612696e-18,1.0814310209017336e-11,4.0331373047625977e-17,3.267912388404816e-20,1.0120725127906192e-14,4.1594892447735636e-16,4.286861525402049e-12,1.2953780162141423e-14,1.0328872561383527e-15,7.68440005507733e-14,1.08506097770783e-16,1.0714367664846966e-17,1.3606166411186266e-19,6.402621945010745e-21,2.2436215406548813e-18,1.9950261228949956e-19,1.0443606000392813e-17,3.820242417032107e-22,1.814428261404849e-24,4.073020079627094e-23
5.272361351478205e-10,0.0033257888,0.2,0.0,0.009379832772452142,0.19995709274981438,0.19970756883418522,0.1999999218382867,0.1999703854320117,6.709698897206336e-15,3.281392775357909e-14,2.7259422001987656e-15,9.167109899704275e-23,8.587677153568902e-05,8.316553693630261e-12,1.9363550201937337e-11,2.9577539269621168e-05,0.0002923824228311032,1.1515757693183412e-07,1.1726506097840163e-08,2.188268225516201e-13,5.016041215152187e-12,1.660557835928399e-18,1.0898485950512777e-11,4.064428500552626e-17,3.293352739072852e-20,1.0243132314676631e-14,4.2422029921567397e-16,4.3205705851977556e-12,1.315542423729579e-14,1.049211314392709e-15,7.802454952222766e-14,1.0978886995075833e-16,1.0875401124503966e-17,1.385510598138613e-19,6.512864374998509e-21,2.286764228871707e-18,2.0250595484041065e-19,1.0567251762225562e-17,3.8853768300540823e-22,1.836113248194884e-24,4.1215127463111273e-23
5.287051736834011e-10,0.0033257888,0.2,0.0,0.009379690637634991,0.19995709359246278,0.1997074246347549,0.19999992198399225,0.19997038576124526,6.783428641941855e-15,3.302657521507755e-14,2.7670910082882925e-15,9.30766815875535e-23,8.5875326204735e-05,8.312244612492584e-12,1.9405891942880792e-11,2.9577065655568342e-05,0.000292526429322566,1.151562131734063e-07,1.1774980833080855e-08,2.1882364217494278e-13,5.017866635904668e-12,1.3516082939861052e-18,1.0983030543051816e-11,4.0958467765660246e-17,3.3189044106956565e-20,1.0366592191361548e-14,4.326271878803877e-16,4.354428532127028e-12,1.3359501512566645e-14,1.0657359910254836e-15,7.921914190002756e-14,1.1108515289201253e-16,1.1038333492673826e-17,1.410778162622239e-19,6.624662314517856e-21,2.3305872534322697e-18,2.0554417467313837e-19,1.0691955713734568e-17,3.951440769742017e-22,1.8582415829412215e-24,4.1688600112154694e-23
5.301742122189817e-10,0.0033257888,0.2,0.0,0.009379549622775256,0.1999570944332231,0.19970728156285245,0.1999999221297585,0.1999703860866723,6.857727650946029e-15,3.323948836836905e-14,2.8087244981108887e-15,9.44989626941196e-23,8.587388476983271e-05,8.307974038097986e-12,1.9448011142871786e-11,2.957659577677395e-05,0.00029266930819257125,1.1515486019791355e-07,1.1823477146945267e-08,2.188204982205219e-13,5.019677422595914e-12,1.5733565581370308e-18,1.1067944231786129e-11,4.1274444372361314e-17,3.344568641572445e-20,1.0491109975206462e-14,4.4117131563100036e-16,4.388435471295589e-12,1.3566034413338901e-14,1.0824629633655351e-15,8.042789502854131e-14,1.1239348008825862e-16,1.1203183111672681e-17,1.4364237331602761e-19,6.7380832273329306e-21,2.375098956654115e-18,2.086175540467676e-19,1.0818039275611938e-17,4.0184385454883575e-22,1.880054390196487e-24,4.218704791662754e-23
5.316432507545623e-10,0.0033257888,0.2,0.0,0.009379409718915526,0.19995709527201685,0.19970713960964714,0.199999922275585,0.19997038640832338,6.932598396838139e-15,3.345329848575311e-14,2.8508467351078298e-15,9.593807928651388e-23,8.587244738717057e-05,8.303741593055665e-12,1.9489907579506963e-11,2.9576129603275844e-05,0.00029281106827257013,1.1515351791853882e-07,1.1871994850626872e-08,2.1881736890800078e-13,5.021473172349993e-12,1.7001987077580952e-18,1.1153227263957532e-11,4.159147144383227e-17,3.370344668754829e-20,1.061669088767408e-14,4.498544227397071e-16,4.4225915067405285e-12,1.3775045641126476e-14,1.0993939719930795e-15,8.16509267969158e-14,1.1371195055447302e-16,1.1369967881878135e-17,1.462451751090186e-19,6.853199714061927e-21,2.420307749154728e-18,2.1172637658306545e-19,1.0945305701816376e-17,4.0863967366221496e-22,1.9022955966948477e-24,4.268833159476415e-23
5.331122892901429e-10,0.0033257888,0.2,0.0,0.009379270917173098,0.19995709610876838,0.19970699876637749,0.19999992242147124,0.1999703867262287,7.008043353855139e-15,3.366921233507393e-14,2.8934618043896393e-15,9.739413825049359e-23,8.587101420700195e-05,8.299546904756791e-12,1.953158103914489e-11,2.9575667105364104e-05,0.00029295171832479923,1.1515218624690061e-07,1.1920533755668617e-08,2.1881416395153432e-13,5.023256018521234e-12,6.241189365457059e-19,1.1238879883257174e-11,4.190901798997528e-17,3.396231123194098e-20,1.0743340153898464e-14,4.586782646511683e-16,4.456896741932151e-12,1.398655405682253e-14,1.1165307848919873e-15,8.288835563915168e-14,1.1503893030930914e-16,1.1538702003219866e-17,1.4888667012551161e-19,6.969976922572423e-21,2.4662221136143018e-18,2.1487092716283626e-19,1.1073407095253335e-17,4.155329100446863e-22,1.9257870201779187e-24,4.314242779240434e-23
5.345813278257235e-10,0.0033257888,0.2,0.0,0.009379133208739818,0.19995709694340502,0.19970685902435073,0.19999992256741678,0.19997038704041825,7.0840649978318624e-15,3.388414823761604e-14,2.9365738106962072e-15,9.886730353380557e-23,8.58695853738172e-05,8.295389610916184e-12,1.9573031315457813e-11,2.9575208253579868e-05,0.00029309126704282415,1.1515086509878106e-07,1.1969093677762933e-08,2.1881107159765162e-13,5.025024217483279e-12,1.3527275210551906e-18,1.1324902317748854e-11,4.222956304937016e-17,3.422232032076919e-20,1.0871063003393725e-14,4.67644612041571e-16,4.491351279543636e-12,1.4200578779891065e-14,1.1338751676492748e-15,8.414030053411946e-14,1.1637917406461206e-16,1.1709401412222327e-17,1.5156731033559447e-19,7.088389471445018e-21,2.512850605470368e-18,2.1805149186364226e-19,1.1202448113504696e-17,4.2252367126125245e-22,1.9475674328354874e-24,4.3674773803804594e-23
5.360503663613041e-10,0.0033257888,0.2,0.0,0.009378996584881125,0.19995709777585688,0.19970672037494208,0.19999992271342118,0.19997038735092185,7.160665806157356e-15,3.409966304085445e-14,2.980186878545012e-15,1.0035775923844198e-22,8.586816102650108e-05,8.291269350176348e-12,1.961425821047653e-11,2.9574753018712125e-05,0.0002932297230520796,1.1514955438968376e-07,1.2017674434856287e-08,2.1880800562996867e-13,5.026777550154479e-12,2.169138971332877e-18,1.14112948021351e-11,4.255123804942021e-17,3.448345176768514e-20,1.0999864670375065e-14,4.767552508771395e-16,4.525955220851734e-12,1.4417143708989095e-14,1.1514288779325493e-15,8.540688100578207e-14,1.1773491652445804e-16,1.1882086462289815e-17,1.5428755130765282e-19,7.208479048584462e-21,2.5602018543262553e-18,2.212683580124167e-19,1.1332802988521469e-17,4.296122229489574e-22,1.969765304058784e-24,4.4217706357475795e-23
5.373725010433266e-10,0.0033257888,0.2,0.0,0.009378874543558867,0.19995709852313992,0.19970659651758896,0.19999992284487506,0.19997038762724798,7.23010376797781e-15,3.4295536977236616e-14,3.019870472017901e-15,1.0171406719944732e-22,8.586688305972725e-05,8.287592477042802e-12,1.965117126852867e-11,2.9574346375849157e-05,0.0002933534062688538,1.1514838360535832e-07,1.2061414779143506e-08,2.1880516001960522e-13,5.028345009281557e-12,1.5692602977239941e-18,1.1489364632010864e-11,4.284097790571401e-17,3.471941194100424e-20,1.1116712888879258e-14,4.850796834833567e-16,4.557226590976722e-12,1.4614245843845176e-14,1.1674076891422185e-15,8.655941607440337e-14,1.1896364320676292e-16,1.2039218642458994e-17,1.5677000749398742e-19,7.318060348793533e-21,2.6034431285858754e-18,2.2419481379104195e-19,1.1451335933767968e-17,4.360770197114043e-22,1.991111073983059e-24,4.465289280356045e-23
5.386946357253491e-10,0.0033257888,0.2,0.0,0.009378753367460002,0.19995709926855176,0.1997064735321327,0.19999992297637592,0.19997038790063373,7.300014669088954e-15,3.44914761909857e-14,3.0599663166718217e-15,1.0308457295443794e-22,8.586560892825822e-05,8.283945045245148e-12,1.9687903102366622e-11,2.9573942618275105e-05,0.00029347621751643534,1.1514722114678507e-07,1.2105171718755864e-08,2.188023624769935e-13,5.029901050863935e-12,1.5473811486685078e-18,1.1567734571088665e-11,4.3132282788461084e-17,3.495628910936237e-20,1.1234443013600626e-14,4.935237748539882e-16,4.5886191322160125e-12,1.4813441201331627e-14,1.1835588717836798e-15,8.772399111759229e-14,1.2019899042113265e-16,1.219798769658793e-17,1.592852524575167e-19,7.429089002184783e-21,2.6472832835405232e-18,2.2715111879501065e-19,1.1570707243935969e-17,4.426245762114913e-22,2.011985241415528e-24,4.5116663497337365e-23
5.400167704073716e-10,0.0033257888,0.2,0.0,0.009378633050366833,0.19995710001204686,0.19970635141242538,0.1999999231079234,0.19997038817110022,7.370400318770778e-15,3.468800775915738e-14,3.1004774602589593e-15,1.0446937226877234e-22,8.586433872230794e-05,8.280326801869668e-12,1.9724453585187347e-11,2.9573541725200657e-05,0.0002935981629433322,1.1514606695339675e-07,1.2148945122635613e-08,2.1879957244167713e-13,5.031445858678595e-12,1.6017794529941578e-18,1.1646404784356009e-11,4.342469695346711e-17,3.519407709192947e-20,1.1353058868509354e-14,5.020888589580541e-16,4.620132917308469e-12,1.5014741498588537e-14,1.1998837483017286e-15,8.89006944014216e-14,1.2144399241828627e-16,1.2358402535004823e-17,1.6183362722692129e-19,7.541540592972905e-21,2.6917287656677243e-18,2.301374850978782e-19,1.1690746542202251e-17,4.492560503526968e-22,2.03302484242271e-24,4.5584072349273704e-23
5.413389050893941e-10,0.0033257888,0.2,0.0,0.009378513586108014,0.1999571007535815,0.1997062301523623,0.19999992323951715,0.19997038843866852,7.441262527286782e-15,3.4885260362693453e-14,3.141406963490094e-15,1.0586857589770284e-22,8.586307252879103e-05,8.276737494266693e-12,1.9760822595275853e-11,2.9573143675992313e-05,0.0002937192486546753,1.151449209648993e-07,1.2192734860671215e-08,2.187967889955307e-13,5.032979858249365e-12,1.5795845180399388e-18,1.17253754344648e-11,4.371821112999388e-17,3.543277444523025e-20,1.1472564280332512e-14,5.107762799410651e-16,4.65176801797764e-12,1.5218161614216766e-14,1.2163836072641763e-15,9.008961454990319e-14,1.227000511634463e-16,1.2520475196954565e-17,1.644154746861592e-19,7.655395949570864e-21,2.7367860703443742e-18,2.3315412548554244e-19,1.181166073819854e-17,4.559710866083733e-22,2.0542535845392374e-24,4.60555969632806e-23
5.426610397714166e-10,0.0033257888,0.2,0.0,0.009378394968558511,0.19995710149311358,0.19970610974588196,0.19999992337115688,0.1999703887033595,7.512603105865392e-15,3.5083099478555764e-14,3.182757900042586e-15,1.0728229722382158e-22,8.586181043140517e-05,8.273176869570498e-12,1.979701001620928e-11,2.9572748450172838e-05,0.00029383948071251743,1.1514378312190315e-07,1.2236540804226706e-08,2.1879401329804859e-13,5.034502973716398e-12,1.5901923315510908e-18,1.1804646686708706e-11,4.40128345044821e-17,3.5672383018538014e-20,1.1592963078538882e-14,5.195873921587323e-16,4.683524504856668e-12,1.5423719455508533e-14,1.2330597455127399e-15,9.129084054508418e-14,1.23965875577837e-16,1.268422047612503e-17,1.6703114038812795e-19,7.77068291924118e-21,2.7824617414432614e-18,2.3620125354264443e-19,1.1933653610048506e-17,4.627692830642461e-22,2.0756487770572905e-24,4.6530832994800025e-23
5.439831744534392e-10,0.0033257888,0.2,0.0,0.009378277191639068,0.19995710223060237,0.19970599018696564,0.19999992350284232,0.1999703889651939,7.584423866716888e-15,3.528156148108588e-14,3.2245333565762985e-15,1.087106417384968e-22,8.586055251071283e-05,8.269644678195203e-12,1.983301573695612e-11,2.9572356027419345e-05,0.00029395886513614,1.1514265336529782e-07,1.2280362825461269e-08,2.187912451224424e-13,5.036015286948645e-12,1.5988449389803355e-18,1.1884218707046777e-11,4.4308564084638536e-17,3.591290285631506e-20,1.1714259095062846e-14,5.285235602105434e-16,4.715402448065203e-12,1.5631431955958905e-14,1.2499134978668564e-15,9.250446172712418e-14,1.2524044227239793e-16,1.284965218900914e-17,1.696809731036386e-19,7.88744913882389e-21,2.8287623716429936e-18,2.3927908373459595e-19,1.205663800716161e-17,4.696517464707826e-22,2.0971956636779897e-24,4.7009322232431953e-23
5.453053091354617e-10,0.0033257888,0.2,0.0,0.009378160249315712,0.19995710296600888,0.19970587146963695,0.19999992363457306,0.19997038922419216,7.6567266230429e-15,3.5480664098346403e-14,3.2667364327418207e-15,1.101537113676776e-22,8.585929884422213e-05,8.266140674889932e-12,1.9868839651773448e-11,2.9571966387561444e-05,0.0002940774079023576,1.1514153163638748e-07,1.2324200797162356e-08,2.187884848188396e-13,5.0375169108402665e-12,1.6025657470790753e-18,1.1964091658167265e-11,4.4605401052238e-17,3.6154334393192783e-20,1.183645616425147e-14,5.37586158973176e-16,4.747401917507027e-12,1.584131398515848e-14,1.2669462188826912e-15,9.373056779432175e-14,1.2652442142466884e-16,1.301678224311752e-17,1.723653245286906e-19,8.005714463741957e-21,2.8756946034771707e-18,2.4238783137301215e-19,1.2180455438846099e-17,4.766205323358199e-22,2.1189041655140783e-24,4.7491356475430793e-23
5.466274438174842e-10,0.0033257888,0.2,0.0,0.009378044135599421,0.19995710369929545,0.19970575358796178,0.19999992376634879,0.1999703894803747,7.729513189018212e-15,3.5680405142701456e-14,3.309370241186638e-15,1.116116110050516e-22,8.585804950646465e-05,8.262664616615061e-12,1.9904481660105027e-11,2.9571579510580133e-05,0.0002941951149458176,1.1514041787699409e-07,1.2368054593090973e-08,2.187857325847672e-13,5.0390079033289774e-12,1.608741914784592e-18,1.2044265699611525e-11,4.4903346023662853e-17,3.6396678183208037e-20,1.1959558123014002e-14,5.467765736337072e-16,4.7795229825856036e-12,1.6053380532777595e-14,1.2841592525052641e-15,9.496924880314865e-14,1.2781856796680135e-16,1.3185622693693656e-17,1.7508454878493261e-19,8.125473195088971e-21,2.9232651299174522e-18,2.4552771254389072e-19,1.2305138888545239e-17,4.836769145200238e-22,2.1407869416835505e-24,4.79772070117879e-23
5.479495784995067e-10,0.0033257888,0.2,0.0,0.009377928844545835,0.1999571044304261,0.19970563653604778,0.19999992389816929,0.1999703897337619,7.802785379766908e-15,3.588078244311776e-14,3.3524379075625177e-15,1.1308444900065437e-22,8.585680456907204e-05,8.259216261593362e-12,1.9939941666558128e-11,2.9571195376606697e-05,0.000294311992159297,1.1513931202938319e-07,1.2411924088093206e-08,2.1878298861596544e-13,5.040488340637731e-12,1.6146221849418033e-18,1.2124740990149357e-11,4.520239951067128e-17,3.663993465153765e-20,1.2083568810858472e-14,5.560961997226192e-16,4.8117657118954474e-12,1.6267647926304908e-14,1.3015539321863285e-15,9.622059516831156e-14,1.2912266157769433e-16,1.3356186861963184e-17,1.7783900241427058e-19,8.246730963559352e-21,2.971480694034464e-18,2.486989441026568e-19,1.2430814372641664e-17,4.908210316581237e-22,2.1628404390337558e-24,4.846679275488392e-23
5.492717131815292e-10,0.0033257888,0.2,0.0,0.00937781437025487,0.19995710515936596,0.1997055203080443,0.19999992403003417,0.19997038998437366,7.876545011354812e-15,3.608179163691135e-14,3.3959425705343283e-15,1.145723341302936e-22,8.585556410084994e-05,8.255795370444903e-12,1.997521958091696e-11,2.9570813965921486e-05,0.000294428045393999,1.1513821403625673e-07,1.2455809157999394e-08,2.1878025311164666e-13,5.0419583023136935e-12,1.620246952795841e-18,1.2205517688424284e-11,4.550256206851465e-17,3.688410425808506e-20,1.220849206977543e-14,5.655464431466093e-16,4.844130173302677e-12,1.6484132845391082e-14,1.3191316014576928e-15,9.748469766281629e-14,1.3043630356764253e-16,1.3528488402107514e-17,1.8062904471961907e-19,8.369515609726517e-21,3.0203480886276315e-18,2.5190174372082e-19,1.2557494476629521e-17,4.980531706513746e-22,2.1850582345065354e-24,4.8959964453358196e-23
5.519159825455743e-10,0.0033257888,0.2,0.0,0.00937758784857941,0.19995710661054156,0.19970529030057235,0.19999992429389576,0.19997039047735082,8.025533866027895e-15,3.6485692840008226e-14,3.4842755060409685e-15,1.175936811234993e-22,8.585309683344243e-05,8.249035036143934e-12,2.0045228798221523e-11,2.957005923627443e-05,0.0002946577031257693,1.1513604138647281e-07,1.2543625530329809e-08,2.187748082406971e-13,5.044867091848599e-12,1.6314801499015784e-18,1.2367975934011584e-11,4.6106216567339436e-17,3.7375184707096916e-20,1.246109168083251e-14,5.848444577027852e-16,4.909224561403813e-12,1.6923820180507457e-14,1.3548413351591837e-15,1.0005153592360934e-13,1.3309257238402363e-16,1.3878356597756918e-17,1.8631734658467917e-19,8.619749885401389e-21,3.120065792300379e-18,2.5840292191571464e-19,1.2813850691430983e-17,5.127852323811058e-22,2.2299925186854286e-24,4.995719313939325e-23
