Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141),CC(144)
1.813969285521763e-08,0.002217192533333333,0.2,0.0,0.0003353550121605033,0.19999449212931247,0.19382968651247864,0.20000007733503553,0.19999148541182166,7.00545737834068e-18,1.8568201154841237e-14,9.500532687633597e-16,1.5626860807373485e-24,1.1171599009904511e-05,1.3721140567713633e-17,5.429411760772292e-14,8.434862183606193e-06,0.0061702301796354424,2.3881033218331294e-09,3.5763313343095127e-09,8.981008906769788e-15,3.2845476082494387e-12,2.9131193821858445e-20,3.0962231325247696e-14,5.108050157667274e-19,1.7000095014800795e-21,4.38778175531491e-15,4.0650093781857775e-14,4.335385769505834e-12,2.2804864945133035e-13,6.793632133681707e-16,2.357805181541822e-13,3.145437566594998e-20,5.678708224573957e-17,2.3197543323059445e-18
1.8155857672644978e-08,0.002217192533333333,0.2,0.0,0.0003348542547573329,0.19999450020243842,0.19382915694636085,0.20000007736381703,0.199991498067807,7.023058539737073e-18,1.8594086664822675e-14,9.530139019034815e-16,1.5673604921971025e-24,1.1155500276477463e-05,1.3680411410550005e-17,5.425462628803302e-14,8.422180984905568e-06,0.006170759717642102,2.3845365011898193e-09,3.5792206670565926e-09,8.966635208195301e-15,3.2844465181516754e-12,2.914680297827204e-20,3.100965173089075e-14,5.112970193756363e-19,1.9973206328734585e-21,4.3963965702819594e-15,4.0711699707833134e-14,4.340400313842129e-12,2.2879212439413407e-13,6.81360541610526e-16,2.3624591087422355e-13,3.1543857637823764e-20,5.715267137247424e-17,2.3374203109484232e-18
1.8172022490072325e-08,0.002217192533333333,0.2,0.0,0.000334355115254385,0.19999450825377368,0.19382862908267406,0.20000007739255235,0.19999151068285526,7.040686639563742e-18,1.8619985196566814e-14,9.559803372193327e-16,1.5720420826433234e-24,1.1139445055673977e-05,1.364002426525566e-17,5.4215501158772624e-14,8.409540757998604e-06,0.006171287553253406,2.380981205399489e-09,3.5821091912336494e-09,8.952785496967656e-15,3.2843432922029346e-12,2.916262187578425e-20,3.105709865689692e-14,5.138557736861043e-19,-1.532416715676443e-20,4.405017678795992e-15,4.077337418497264e-14,4.3454136949755574e-12,2.295371157814372e-13,6.833615539414995e-16,2.367115389071454e-13,3.1752309010189395e-20,5.752015394994279e-17,2.355199677606266e-18
1.8188187307499672e-08,0.002217192533333333,0.2,0.0,0.00033385758840795714,0.19999451628338433,0.19382810291590963,0.20000007742124157,0.19999152325709918,7.058341692978386e-18,1.8645896782140752e-14,9.589525792628494e-16,1.576731681268935e-24,1.1123433215651244e-05,1.3599538115362973e-17,5.417674013752262e-14,8.396941370097871e-06,0.00617181369197772,2.3774373949218497e-09,3.5849969089744627e-09,8.939553014176743e-15,3.2842423815500587e-12,2.917824468741573e-20,3.110457232727644e-14,5.122417570338191e-19,9.77368661996134e-22,4.4136450774545205e-15,4.0835117462174465e-14,4.350425913608652e-12,2.30283626843413e-13,6.853662980596072e-16,2.3717740167189763e-13,3.170954157918305e-20,5.788953725688532e-17,2.3730930179785488e-18
1.820435212492702e-08,0.002217192533333333,0.2,0.0,0.0003333616689913775,0.1999945242913362,0.193827578440577,0.20000007744988485,0.19999153579067092,7.076023715309697e-18,1.8671821426748242e-14,9.619306321113069e-16,1.5814276441124792e-24,1.1107464625010384e-05,1.355937467587886e-17,5.413834115792909e-14,8.384382688850625e-06,0.006172338139305503,2.3739050353847937e-09,3.587883822334715e-09,8.925443740743958e-15,3.2841425758848587e-12,2.919385641281062e-20,3.1152073499439594e-14,5.122589784072526e-19,6.7122756961817045e-21,4.422278764467794e-15,4.0896929788236296e-14,4.355436970534222e-12,2.3103165441411703e-13,6.87375068821254e-16,2.376434985885696e-13,3.1772791068686873e-20,5.826082859096731e-17,2.3911009200104766e-18
1.821890046061163e-08,0.002217192533333333,0.2,0.0,0.00033291671156281865,0.19999453148002885,0.19382710785442828,0.2000000774756246,0.1999915470362198,7.091960606439913e-18,1.8695164764436498e-14,9.6461585130966e-16,1.5856603062667019e-24,1.109312976340797e-05,1.3523457382443988e-17,5.410408992729733e-14,8.373114570872998e-06,0.006172808700279951,2.3707356712280133e-09,3.590481357935372e-09,8.913212059456676e-15,3.284051216396574e-12,2.920799945976794e-20,3.119484681916872e-14,5.132646196477938e-19,7.581788332502389e-24,4.4300544572455086e-15,4.095262012401925e-14,4.359945929141633e-12,2.317061787749168e-13,6.891862844959276e-16,2.380631855356698e-13,3.1880657037054955e-20,5.859662820159882e-17,2.4074064698089757e-18
1.8233448796296242e-08,0.002217192533333333,0.2,0.0,0.0003324730481462338,0.1999945386512786,0.193826638629929,0.2000000775013274,0.19999155824902679,7.107919365829555e-18,1.8718518680108913e-14,9.673057836395722e-16,1.5898999495763308e-24,1.107882973255214e-05,1.3487653276085334e-17,5.4070128806449846e-14,8.36187922254778e-06,0.006173277899633459,2.3675755238520785e-09,3.5930782445589946e-09,8.900964924447506e-15,3.283960422092648e-12,2.922213251367181e-20,3.1237642265522095e-14,5.135460551472857e-19,1.4453631770558003e-22,4.437835239539324e-15,4.100836677206198e-14,4.364453947939826e-12,2.3238193762820736e-13,6.910004420325975e-16,2.384830612571014e-13,3.19507679560908e-20,5.893398458401004e-17,2.423805724396964e-18
1.8247997131980854e-08,0.002217192533333333,0.2,0.0,0.0003320306749665561,0.1999945458051331,0.1938261707631134,0.20000007752699328,0.19999156942918744,7.123900004612437e-18,1.8741883182213742e-14,9.700004321605734e-16,1.5941463578940133e-24,1.1064564437567341e-05,1.3452012245383866e-17,5.403645632232184e-14,8.350676548275947e-06,0.0061737457413315894,2.3644245669028334e-09,3.5956744836518125e-09,8.888660313002492e-15,3.283870512108596e-12,2.923624735408031e-20,3.128045949632624e-14,5.139107148048152e-19,9.914936382058376e-23,4.445621109515832e-15,4.106416991353861e-14,4.3689610275141466e-12,2.3305893112778276e-13,6.928176645197529e-16,2.3890312533317e-13,3.202517416593221e-20,5.927290309288781e-17,2.440299117073073e-18
1.8262545467665465e-08,0.002217192533333333,0.2,0.0,0.00033158958825975577,0.19999455294163965,0.19382570425002746,0.2000000775526224,0.19999158057679692,7.139902533912426e-18,1.8765258278081793e-14,9.726998000183781e-16,1.5983991165176194e-24,1.1050333783871374e-05,1.3416532058850408e-17,5.400307101201228e-14,8.339506452732932e-06,0.006174212229328307,2.3612827740825376e-09,3.598270076686868e-09,8.876451204325174e-15,3.283780466448831e-12,2.925038522111765e-20,3.13232982857097e-14,5.143451710542376e-19,-2.727508525086289e-22,4.453412065342278e-15,4.11200297295633e-14,4.373467168460456e-12,2.3373715901830507e-13,6.946380918269516e-16,2.393233773450183e-13,3.210266347704952e-20,5.96133890958502e-17,2.4568870826240307e-18
1.8277093803350077e-08,0.002217192533333333,0.2,0.0,0.0003311497842728107,0.1999945600608455,0.19382523908672872,0.20000007757821484,0.19999159169195024,7.155926964850783e-18,1.8788643970854015e-14,9.754038903646621e-16,1.602657854542553e-24,1.1036137677153519e-05,1.3381202769178198e-17,5.396997142284423e-14,8.32836884088614e-06,0.006174677367566002,2.358150118106289e-09,3.6008650249820265e-09,8.864245295826354e-15,3.2836905924180472e-12,2.926451641483379e-20,3.13661589529243e-14,5.146904399576054e-19,1.9171152819605381e-22,4.4612081057677984e-15,4.1175946401191324e-14,4.377972371379021e-12,2.3441662134134324e-13,6.964616688415289e-16,2.397438168744972e-13,3.21756630157912e-20,5.99554479715203e-17,2.4735700573280174e-18
1.829164213903469e-08,0.002217192533333333,0.2,0.0,0.00033071125926367333,0.1999945671627978,0.19382477526928624,0.20000007760377073,0.19999160277474207,7.171973308553498e-18,1.8812040262224688e-14,9.781127062608612e-16,1.6069226450908547e-24,1.1021976023385655e-05,1.33460322807588e-17,5.393715611235204e-14,8.317263617981574e-06,0.006175141159975529,2.355026572205965e-09,3.603459329824138e-09,8.852063287956103e-15,3.283601203450768e-12,2.9278650993278e-20,3.140904136616318e-14,5.150768750045483e-19,-2.400614079679175e-24,4.469009229072931e-15,4.123192010942042e-14,4.382476636879425e-12,2.350973191113344e-13,6.982883254991349e-16,2.4016444350448483e-13,3.2251387254909345e-20,6.029908510932257e-17,2.490348478957112e-18
1.83061904747193e-08,0.002217192533333333,0.2,0.0,0.00033027400950123934,0.19999457424754336,0.1938243127937806,0.20000007762929012,0.19999161382526684,7.188041576143013e-18,1.883544715796541e-14,9.80826250748627e-16,1.6111937511345696e-24,1.1007848728828852e-05,1.3311016619295412e-17,5.39046236480988e-14,8.306190689536062e-06,0.00617560361047624,2.3519121102365733e-09,3.60605299259575e-09,8.83992981784639e-15,3.283511983552822e-12,2.929279539424319e-20,3.145194551388132e-14,5.154651995577755e-19,-6.109127969848279e-23,4.4768154331895185e-15,4.128795103519227e-14,4.3869799655830346e-12,2.3577925367922515e-13,7.001180807940291e-16,2.405852568188399e-13,3.232713065225037e-20,6.064430591037388e-17,2.507222786779963e-18
1.8320738810403912e-08,0.002217192533333333,0.2,0.0,0.00032983803126531504,0.19999458131512912,0.19382385165630375,0.2000000776547732,0.19999162484361863,7.204131778745233e-18,1.8858864664434304e-14,9.835445269076542e-16,1.6154711754704535e-24,1.099375570002852e-05,1.3276153945131744e-17,5.387237260750639e-14,8.295149961340901e-06,0.006176064722976015,2.3488067056093285e-09,3.6086460146784783e-09,8.827813539121756e-15,3.283422952847988e-12,2.9306938274084923e-20,3.149487145294313e-14,5.158348943979477e-19,7.99818140097576e-23,4.4846267164637435e-15,4.134403935939376e-14,4.391482358120291e-12,2.3646242579897657e-13,7.01950978222955e-16,2.4100625640221856e-13,3.240200832085212e-20,6.099111578771967e-17,2.524193421565135e-18
1.8335287146088524e-08,0.002217192533333333,0.2,0.0,0.00032940332084658436,0.19999458836560163,0.19382339185295933,0.20000007768022007,0.1999916358298913,7.220243927488982e-18,1.888229278660881e-14,9.862675378301478e-16,1.6197548105202087e-24,1.0979696843811168e-05,1.3241445633300928e-17,5.384040157781161e-14,8.284141339464042e-06,0.006176524501371304,2.345710331685837e-09,3.6112383974328656e-09,8.815728471982443e-15,3.2833342776201232e-12,2.932108634341594e-20,3.153781915159074e-14,5.162165251876947e-19,-2.545633738756301e-23,4.492443077431229e-15,4.140018526285825e-14,4.3959838151317924e-12,2.371468360132527e-13,7.037870275770092e-16,2.4142744184012014e-13,3.247779384874536e-20,6.133952016612639e-17,2.5412608255846637e-18
1.8349835481773136e-08,0.002217192533333333,0.2,0.0,0.0003289698745465763,0.19999459539900757,0.1938229333798621,0.20000007770563075,0.1999916467841784,7.23637803350282e-18,1.8905731529465457e-14,9.889952866003495e-16,1.624044615858773e-24,1.096567206728243e-05,1.3206889772808713e-17,5.380870915603433e-14,8.273164730250194e-06,0.00617698294954715,2.3426229622700507e-09,3.6138301422266014e-09,8.803678935662876e-15,3.283245856596127e-12,2.933524027751382e-20,3.158078861765697e-14,5.165952748569466e-19,-4.9141221977670035e-24,4.500264514455559e-15,4.1456388926366784e-14,4.4004843372682395e-12,2.3783248504663206e-13,7.056262062496093e-16,2.418488127189391e-13,3.255351140010035e-20,6.168952448163743e-17,2.5584254426173264e-18
1.8364383817457748e-08,0.002217192533333333,0.2,0.0,0.000328537688677635,0.1999946024153932,0.19382247623313828,0.20000007773100542,0.19999165770657334,7.252534107917279e-18,1.8929180897672476e-14,9.917277762919465e-16,1.6283406081241454e-24,1.0951681277827317e-05,1.3172485598932237e-17,5.3777293948885935e-14,8.262220040318106e-06,0.0061774400713772324,2.3395445711644944e-09,3.616421250408405e-09,8.791653058886223e-15,3.2831576606010827e-12,2.9349395408652814e-20,3.162377986611958e-14,5.169696599075813e-19,4.185617290671487e-23,4.508091025803938e-15,4.1512650530649326e-14,4.404983925189824e-12,2.38519373734772e-13,7.07468504234713e-16,2.422703686259718e-13,3.262914849887543e-20,6.204113418151949e-17,2.575687717951643e-18
1.837893215314236e-08,0.002217192533333333,0.2,0.0,0.0003281067595628873,0.19999460941480482,0.1938220204089255,0.20000007775634418,0.19999166859716905,7.268712161864238e-18,1.8952640896166235e-14,9.944650099734634e-16,1.6326428249085481e-24,1.0937724383110938e-05,1.3138232916549504e-17,5.374615457265694e-14,8.251307176558071e-06,0.006177895870723892,2.3364751320857903e-09,3.6190117233300543e-09,8.77965875343514e-15,3.2830697749944888e-12,2.936355560203423e-20,3.1666792886558743e-14,5.173474829081858e-19,-1.6582546301906315e-23,4.515922609825219e-15,4.156897025638612e-14,4.409482579566466e-12,2.3920750292588077e-13,7.093139439963966e-16,2.4269210914939866e-13,3.2705159707945905e-20,6.239435472463738e-17,2.5930480983889277e-18
1.839348048882697e-08,0.002217192533333333,0.2,0.0,0.0003276770835362109,0.19999461639728855,0.19382156590337257,0.20000007778164713,0.1999916794560583,7.284912206476517e-18,1.8976111530524873e-14,9.972069907182332e-16,1.6369512718933538e-24,1.0923801291077056e-05,1.3104130560998824e-17,5.371528965312698e-14,8.240426046132295e-06,0.006178350351438172,2.333414618935543e-09,3.6216015623631594e-09,8.76769599141939e-15,3.2829821723181284e-12,2.937772055325916e-20,3.170982768678047e-14,5.177231653996341e-19,9.388354093028187e-24,4.523759264983725e-15,4.1625348284208806e-14,4.413980301077858e-12,2.3989687340598336e-13,7.111625406326224e-16,2.431140338782579e-13,3.278118594697207e-20,6.27491915815868e-17,2.6105070322465378e-18
1.8408028824511583e-08,0.002217192533333333,0.2,0.0,0.0003272486569422027,0.1999946233628903,0.19382111271263974,0.2000000778069144,0.1999916902833336,7.301134252889122e-18,1.8999592805902347e-14,9.999537216028927e-16,1.6412659252172798e-24,1.0909911909946415e-05,1.3070177881109004e-17,5.368469782549904e-14,8.229576556474959e-06,0.0061788035173598425,2.330363005718434e-09,3.6241907688672287e-09,8.755759502421036e-15,3.2828948225690676e-12,2.9391887998304574e-20,3.1752884273262625e-14,5.180974648337243e-19,2.4148084685379565e-23,4.5316009897298754e-15,4.168178479470172e-14,4.418477090413429e-12,2.4058748592108967e-13,7.130142836700028e-16,2.435361424024647e-13,3.2857296516405773e-20,6.310565023454457e-17,2.6280649693611767e-18
1.8422577160196194e-08,0.002217192533333333,0.2,0.0,0.0003268214761361471,0.19999463031165596,0.1938206608328983,0.20000007783214602,0.19999170107908715,7.317378312238427e-18,1.90230847272401e-14,1.0027052057008125e-15,1.6455867754660973e-24,1.0896056148216009e-05,1.3036374297878677e-17,5.365437773432648e-14,8.218758615291143e-06,0.006179255372317443,2.327320266456187e-09,3.6267793441941106e-09,8.743853941766972e-15,3.2828077698646335e-12,2.9406060236384134e-20,3.1795962642934684e-14,5.184725430612033e-19,-9.13744646238332e-24,4.539447782449159e-15,4.1738279968403017e-14,4.4229729482723596e-12,2.412793412416345e-13,7.148691694087968e-16,2.4395843431282944e-13,3.293361590214893e-20,6.346373617716435e-17,2.6457223610921266e-18
1.8451673831565418e-08,0.002217192533333333,0.2,0.0,0.00032597083736228305,0.19999464415886153,0.19381976099113124,0.2000000778825029,0.19999172257639655,7.349932514299298e-18,1.9070100528282836e-14,1.0082224458304832e-15,1.6542470021633471e-24,1.0868445118320856e-05,1.2969211112453695e-17,5.3594547385769893e-14,8.197217010512505e-06,0.006180155164598606,2.3212613063737078e-09,3.6319546067360397e-09,8.720130288224706e-15,3.282634517336792e-12,2.943441670766262e-20,3.188218475099811e-14,5.192195328012666e-19,8.064442462352064e-24,4.555156565614843e-15,4.185144702735978e-14,4.431961872404111e-12,2.426667832912889e-13,7.185883834677693e-16,2.448035666596145e-13,3.308653372461293e-20,6.418481196359316e-17,2.681337321471778e-18
1.848077050293464e-08,0.002217192533333333,0.2,0.0,0.0003251251382694619,0.19999465793926915,0.1938188663476659,0.20000007793271862,0.19999174394871888,7.382574901779175e-18,1.9117158975209568e-14,1.0137587356509479e-15,1.66293204100668e-24,1.084096747486399e-05,1.2902635249748868e-17,5.353578794767756e-14,8.175800498817893e-06,0.006181049758686524,2.3152375325146062e-09,3.637127360845396e-09,8.6965231377232e-15,3.2824624631624844e-12,2.946278973777585e-20,3.1968494046006155e-14,5.199638159043939e-19,1.1757478503915439e-23,4.57088560211119e-15,4.1964850904506276e-14,4.44094707925844e-12,2.440592059469387e-13,7.223202776584539e-16,2.4564942766265515e-13,3.323993560254081e-20,6.491246312055244e-17,2.717355554831655e-18
1.8509867174303865e-08,0.002217192533333333,0.2,0.0,0.00032428435008153227,0.1999946716532406,0.19381797687227442,0.20000007798279407,0.1999917651967821,7.41530556382353e-18,1.9164260111023757e-14,1.0193140996955763e-15,1.671641951511165e-24,1.081362249568692e-05,1.283664107107511e-17,5.347808890466173e-14,8.154508351506952e-06,0.006181939184808397,2.3092487399784547e-09,3.642297617398006e-09,8.673032737721078e-15,3.2822915877830875e-12,2.949117980871011e-20,3.205489054427145e-14,5.207060972099326e-19,-6.374325356386051e-24,4.586634880137343e-15,4.207849304260617e-14,4.449928574773084e-12,2.454566156077032e-13,7.260648685366912e-16,2.464960140800432e-13,3.339386222805465e-20,6.564673401359363e-17,2.7537807271829152e-18
1.853896384567309e-08,0.002217192533333333,0.2,0.0,0.0003234484441903564,0.19999468530113526,0.1938170925349056,0.20000007803272998,0.19999178632131015,7.448124589604358e-18,1.9211403978075442e-14,1.0248885625004018e-15,1.6803766862647846e-24,1.0786409462971755e-05,1.2771222872770915e-17,5.342143988327517e-14,8.1333398441345e-06,0.006182823473014821,2.303294725029569e-09,3.6474653872244058e-09,8.64965624661865e-15,3.282121918425837e-12,2.951958609749815e-20,3.21413742755622e-14,5.214454390464436e-19,1.7124936448726853e-23,4.602404387942135e-15,4.2192374883795793e-14,4.458906365036731e-12,2.4685901847578716e-13,7.298221290134675e-16,2.4734332268392083e-13,3.354824836750128e-20,6.638766919447599e-17,2.7906165292048907e-18
1.8568060517042312e-08,0.002217192533333333,0.2,0.0,0.0003226173921548256,0.1999946988833106,0.19381621330568372,0.20000007808252723,0.19999180732302252,7.481032068320624e-18,1.925859061826059e-14,1.0304821485908078e-15,1.689136176041048e-24,1.0759327663213888e-05,1.270637515522172e-17,5.336583064962901e-14,8.11229425648549e-06,0.006183702653180816,2.2973752851021222e-09,3.652630681128306e-09,8.62639486316204e-15,3.2819535075053705e-12,2.954800991841574e-20,3.2227945266918714e-14,5.221825772011065e-19,9.250222819999347e-24,4.61819411388821e-15,4.2306497869619485e-14,4.467880456288065e-12,2.4826642063053066e-13,7.335921006951351e-16,2.48191350260532e-13,3.370314994917236e-20,6.713531340064982e-17,2.8278666763484656e-18
1.8597157188411535e-08,0.002217192533333333,0.2,0.0,0.00032179116569988137,0.19999471240012176,0.19381533915490784,0.20000007813218665,0.1999918282026347,7.51402808919792e-18,1.930582007405274e-14,1.0360948824707687e-15,1.6979204003707223e-24,1.0732376387195405e-05,1.2642092393149416e-17,5.3311251107028455e-14,8.091370872549152e-06,0.006184576755006858,2.291490218837505e-09,3.657793509915603e-09,8.603247857245134e-15,3.2817863586749846e-12,2.9576451229907494e-20,3.2314603544396465e-14,5.229172974298779e-19,2.470442611810106e-24,4.634004046701969e-15,4.242086344106427e-14,4.476850854915277e-12,2.4967882823365367e-13,7.373748435678019e-16,2.490400936102118e-13,3.385855062450466e-20,6.788971155501218e-17,2.8655349089390595e-18
1.8655350531149982e-08,0.002217192533333333,0.2,0.0,0.00032015307725594757,0.1999947392390621,0.19381360597075578,0.20000007823109514,0.1999918695983991,7.580286114477778e-18,1.940040760350056e-14,1.0473778915560114e-15,1.7155629200525123e-24,1.0678862590778575e-05,1.2515199993900257e-17,5.320514138036426e-14,8.049887872645765e-06,0.006186309841574418,2.279822407686143e-09,3.668111815296528e-09,8.557292828230849e-15,3.2814559533017558e-12,2.9633386812797975e-20,3.2488182072052007e-14,5.243792301366675e-19,8.218414470581826e-24,4.6656844890337145e-15,4.2650328102179775e-14,4.4947806005886035e-12,2.5251868444562046e-13,7.449787275816901e-16,2.5073971490051215e-13,3.4170839244380975e-20,6.941895033101275e-17,2.942140716753052e-18
1.871354387388843e-08,0.002217192533333333,0.2,0.0,0.00031853395594224227,0.19999476582075545,0.1938118927482928,0.2000000783294619,0.19999191051424328,7.646899379816009e-18,1.9495166916308776e-14,1.058737785476231e-15,1.733304378911118e-24,1.062586248470046e-05,1.2390502819043177e-17,5.3103032586802564e-14,8.008885199489748e-06,0.0061880229668692666,2.2682897040053e-09,3.678420389712361e-09,8.51178671997476e-15,3.2811308752398754e-12,2.969039485095415e-20,3.266211009526438e-14,5.258313511973476e-19,-2.354013715045399e-27,4.6974456299369896e-15,4.2880780385162897e-14,4.512695656109634e-12,2.5537863725985584e-13,7.526339384061164e-16,2.524421612394552e-13,3.4485133649390386e-20,7.09757486323213e-17,3.0204643766569805e-18
1.8771737216626876e-08,0.002217192533333333,0.2,0.0,0.00031693358143751883,0.19999479214796773,0.19381019925608975,0.2000000784272934,0.19999195095574182,7.713868600064945e-18,1.9590098366241287e-14,1.070174759772516e-15,1.7511447685206175e-24,1.0573370546828236e-05,1.226795891535083e-17,5.300484866132404e-14,7.968357273858358e-06,0.006189716362315492,2.256890538704817e-09,3.6887193192937184e-09,8.466724816660616e-15,3.280811311605466e-12,2.974747721878858e-20,3.2836387853216e-14,5.272737559233983e-19,9.165447886909692e-24,4.729287387722266e-15,4.3112231801215326e-14,4.530596077851841e-12,2.5825873636153824e-13,7.603406926454778e-16,2.5414740753757675e-13,3.4801444152047985e-20,7.256047256371576e-17,3.1005367172636067e-18
1.8829930559365323e-08,0.002217192533333333,0.2,0.0,0.000315351735985271,0.19999481822343163,0.1938085252654136,0.20000007852459584,0.19999199092840417,7.78119449057776e-18,1.9685202308992707e-14,1.0816890098239904e-15,1.769083888932787e-24,1.0521381321081473e-05,1.2147527224316074e-17,5.291051552275184e-14,7.928298581473776e-06,0.006191390256641422,2.2456233609484313e-09,3.6990086899272927e-09,8.422101865011618e-15,3.2804974453434677e-12,2.980463572212305e-20,3.301101560006649e-14,5.287064863700984e-19,1.3809163289203938e-23,4.7612096846355454e-15,4.3344693855701477e-14,4.5484819244744e-12,2.6115903085588516e-13,7.680992775456277e-16,2.5585542893164586e-13,3.5119783692763916e-20,7.417349123062948e-17,3.1823889751132185e-18
1.888812390210377e-08,0.002217192533333333,0.2,0.0,0.0003137882043637736,0.19999484404984724,0.1938068705501954,0.2000000786213755,0.19999203043767566,7.848877767225525e-18,1.9780479103999507e-14,1.0932807308265132e-15,1.7871215416277255e-24,1.0469889416608562e-05,1.2029167558395184e-17,5.281996100888485e-14,7.8887036722405e-06,0.006193044875911175,2.234486637940936e-09,3.7092885873010224e-09,8.377913969592318e-15,3.280189426591529e-12,2.986187222399308e-20,3.318599359709743e-14,5.3012961094120055e-19,3.909100041884884e-24,4.793212446980064e-15,4.3578178049087074e-14,4.566353256890058e-12,2.640795698415797e-13,7.759099033415423e-16,2.5756620078500986e-13,3.5440164647928587e-20,7.581517674317088e-17,3.266052798005375e-18
1.8946317244842217e-08,0.002217192533333333,0.2,0.0,0.0003122427738564649,0.19999486962988247,0.19380523488699922,0.20000007871763859,0.19999206948893833,7.916919146416004e-18,1.9875929116015316e-14,1.1049501177862693e-15,1.8052576288005927e-24,1.0418889506972395e-05,1.1912840578292334e-17,5.273311481392834e-14,7.849567159494271e-06,0.006194680443555843,2.223478854717782e-09,3.71955909693057e-09,8.33415616450758e-15,3.2798874232889335e-12,2.991918844684975e-20,3.336132211634948e-14,5.315431528638308e-19,9.363809108136277e-24,4.825295604732045e-15,4.381269587783907e-14,4.58421013823517e-12,2.670204025701951e-13,7.837727643714931e-16,2.5927969868804375e-13,3.5762596659435096e-20,7.748590422294992e-17,3.351560248334589e-18
1.9004510587580664e-08,0.002217192533333333,0.2,0.0,0.0003107152342226659,0.1999948949661733,0.19380361805499152,0.2000000788133912,0.19999210808751153,7.985319345114924e-18,1.9971552714632657e-14,1.1166973655381718e-15,1.8234920951751254e-24,1.0368376329345144e-05,1.1798507779349829e-17,5.264990842823888e-14,7.810883719262915e-06,0.006196297180404319,2.2125985139448998e-09,3.729820304145759e-09,8.290823527065911e-15,3.2795916018757805e-12,2.9976586052781193e-20,3.353700143968573e-14,5.329471694043396e-19,1.1956518222369215e-23,4.857459091639501e-15,4.4048258835287386e-14,4.602052633837094e-12,2.6998157825449863e-13,7.916881061734176e-16,2.60995898458618e-13,3.608709154773085e-20,7.918605181240516e-17,3.4389438064332388e-18
1.906270393031911e-08,0.002217192533333333,0.2,0.0,0.00030920537766864896,0.19999492006132422,0.19380201983591056,0.20000007890863936,0.19999214623865272,8.054079080866817e-18,2.006735027336266e-14,1.1285226687669561e-15,1.8418248529213527e-24,1.0318344683712709e-05,1.1686131471180596e-17,5.257027508047705e-14,7.772648089535154e-06,0.006197895304713751,2.201844135703428e-09,3.740072294057324e-09,8.247912183531653e-15,3.2793021041012487e-12,3.0034066858795125e-20,3.371303185813541e-14,5.343417306543314e-19,3.420304665513951e-24,4.889702845336202e-15,4.428487841244861e-14,4.619880811181877e-12,2.7296314596724226e-13,7.996561650678735e-16,2.6271477614257193e-13,3.64136622130159e-20,8.091600068356237e-17,3.52823637392539e-18
1.9120897273057558e-08,0.002217192533333333,0.2,0.0,0.00030771299881905413,0.19999494491790865,0.19380044001403623,0.2000000790033891,0.19999218394755816,8.123199071813944e-18,2.0163322169347308e-14,1.140426222016891e-15,1.860255778446591e-24,1.0268789432089035e-05,1.157567475562006e-17,5.24941496820418e-14,7.734855069536134e-06,0.006199475032199634,2.1912142572861286e-09,3.750315151543574e-09,8.205417385241767e-15,3.2790190828332814e-12,3.009163250174823e-20,3.388941367197302e-14,5.357268814447682e-19,9.910404629217804e-24,4.922026807205459e-15,4.452256609881298e-14,4.6376947398827734e-12,2.759651546482878e-13,8.076771569028727e-16,2.6443630801424874e-13,3.6742319666961467e-20,8.267613504508924e-17,3.619471277091062e-18
1.9179090615796005e-08,0.002217192533333333,0.2,0.0,0.00030623789468864533,0.1999949695384695,0.19379887837616033,0.20000007909764622,0.19999222121936366,8.192680036714465e-18,2.0259468783529617e-14,1.1524082196951104e-15,1.878784748796806e-24,1.0219705497740304e-05,1.146710151246038e-17,5.242146877363591e-14,7.697499519011254e-06,0.006201036576065556,2.1807074330063655e-09,3.760548961261513e-09,8.163334379104533e-15,3.278742691553415e-12,3.014928457490381e-20,3.406614719077284e-14,5.37102684902203e-19,1.3251109723418566e-23,4.954430922349506e-15,4.4761333383096904e-14,4.655494491649523e-12,2.7898765314945884e-13,8.157513148402194e-16,2.661604705770784e-13,3.707307627530896e-20,8.446684214869832e-17,3.7126822702380525e-18
1.9237283958534452e-08,0.002217192533333333,0.2,0.0,0.000304779864654396,0.19999499392551923,0.1937973347115574,0.20000007919141669,0.19999225805914517,8.26252269496081e-18,2.0355790500974983e-14,1.1644688560779455e-15,1.8974116588386672e-24,1.0171087864418632e-05,1.1360376380421768e-17,5.2352170473844486e-14,7.66057635751958e-06,0.006202580147032578,2.170322233991772e-09,3.770773807644917e-09,8.121659483087761e-15,3.2784730585675943e-12,3.020702482036417e-20,3.42432327329715e-14,5.384692077096938e-19,2.168399331635274e-24,4.986915139650548e-15,4.500119175396342e-14,4.673280140257922e-12,2.820306902909086e-13,8.23878873504143e-16,2.678872405641634e-13,3.740594462448933e-20,8.628851229630208e-17,3.8079035390802326e-18
