Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35)
7.265138095275956e-11,0.0006651577600000001,0.2,0.0,0.0017992387358954805,0.19998345264155312,0.19990343740706384,0.19999989406962718,0.19997144742138534,1.1717961993744797e-17,3.862855980561333e-15,1.8308826151958612e-18,7.135721215125671e-26,3.3104878851398455e-05,4.657461220703855e-12,4.337972296574582e-12,2.8547140633026833e-05,9.655646288740643e-05,1.1135106019743308e-07,7.008422136954669e-10,4.246334268516956e-13,7.871189322988147e-12,5.095434830368652e-19,1.3399026037621445e-13,4.7580455223756345e-19,1.0136028406520445e-21,3.096550547273748e-17,9.553762437986643e-20,8.54395519956246e-14,1.3798772147895735e-18,2.2423261351046605e-19,5.0228969246671756e-17
7.278751336824626e-11,0.0006651577600000001,0.2,0.0,0.0017990811604999201,0.19998344383913857,0.19990329490726247,0.19999989409644395,0.19997144993903615,1.1806323224022283e-17,3.880426769728118e-15,1.8507837085087576e-18,7.203425336598782e-26,3.312251724981511e-05,4.6496994898953595e-12,4.352447048269743e-12,2.8544604638840145e-05,9.669894126022699e-05,1.1134257127239012e-07,7.039326062452097e-10,4.2486247020274037e-13,7.879791895210504e-12,5.126890240279459e-19,1.3485222814719713e-13,9.459186505406203e-19,1.0194975459410272e-21,3.1305274151941627e-17,9.699822360175815e-20,8.607363665638368e-14,1.399115315295851e-18,2.272416331892154e-19,5.088925708634063e-17
7.292364578373296e-11,0.0006651577600000001,0.2,0.0,0.001798923798857012,0.19998343508453445,0.1999031525263359,0.1999998941232777,0.19997145245594486,1.1895245401394014e-17,3.898039301760608e-15,1.871103480711182e-18,7.329607411935725e-26,3.3140060069125676e-05,4.641968020207302e-12,4.3669366532824724e-12,2.854206936283596e-05,9.684130072812345e-05,1.1133408926047707e-07,7.070292412900426e-10,4.250901984091334e-13,7.888382625301109e-12,5.141661853814922e-19,1.3571747303079205e-13,2.3761532617194253e-18,1.0255036697953146e-21,3.164820267074668e-17,9.847883635955455e-20,8.671127977428217e-14,1.4185916675836727e-18,2.3036576128937725e-19,5.1557114511672194e-17
7.305977819921966e-11,0.0006651577600000001,0.2,0.0,0.0017987666504092306,0.19998342637753463,0.1999030102641753,0.19999989415012825,0.19997145497207497,1.1984731179388333e-17,3.915691025105903e-15,1.8918101988533995e-18,7.481687151055353e-26,3.315750772140448e-05,4.6342666373787e-12,4.381441073931106e-12,2.8539534841540355e-05,9.698354139995182e-05,1.1132561423884465e-07,7.101321111801797e-10,4.253165266789149e-13,7.896961556503042e-12,5.165565924210209e-19,1.3658966939862283e-13,1.087031412474135e-18,1.03136909745774e-21,3.199431824313614e-17,9.997970490938071e-20,8.735249230421233e-14,1.4383100285546074e-18,2.3357463239759886e-19,5.223261401594392e-17
7.318229737315769e-11,0.0006651577600000001,0.2,0.0,0.0017986253986289936,0.19998341858176666,0.1999028823296859,0.19999989417430805,0.19997145723589674,1.20657525036083e-17,3.931611172494703e-15,1.910421041640419e-18,7.583759644438032e-26,3.317312958011372e-05,4.6273609741110865e-12,4.394507688599453e-12,2.8537254447335263e-05,9.71114565238145e-05,1.113179927581901e-07,7.129300185096107e-10,4.255192594455202e-13,7.90467254215278e-12,5.193871211053448e-19,1.3737721070633174e-13,9.548188658517925e-19,1.0367437184259284e-21,3.23085575551162e-17,1.013480075506088e-19,8.793264674836995e-14,1.4562658307269801e-18,2.3643773010476803e-19,5.284715786815986e-17
7.329256462970192e-11,0.0006651577600000001,0.2,0.0,0.001798498418956698,0.19998341159827798,0.19990276727075612,0.19999989419608144,0.19997145927275098,1.2139065498997545e-17,3.945967850746105e-15,1.9271902563914025e-18,7.652558722819567e-26,3.318712387643351e-05,4.621166490556625e-12,4.406277853723776e-12,2.853520266138088e-05,9.722649800378837e-05,1.1131113836336555e-07,7.154524431492179e-10,4.2570086842316237e-13,7.911604313582432e-12,5.211326675657033e-19,1.3808861984387462e-13,1.1353280983054666e-18,1.041601378408874e-21,3.259360394391404e-17,1.0259382644443509e-19,8.845727268078191e-14,1.4725963730303164e-18,2.3900520568613696e-19,5.340563465007437e-17
7.340283188624615e-11,0.0006651577600000001,0.2,0.0,0.0017983715781766721,0.19998340464565809,0.19990265228955564,0.19999989421786576,0.1999714613090315,1.2212753033910303e-17,3.9603509886492725e-15,1.9441062577486162e-18,7.720976346542129e-26,3.3201056462515615e-05,4.61499144145435e-12,4.418057672928114e-12,2.8533151433502497e-05,9.734146173474636e-05,1.1130428868643091e-07,7.179789449532443e-10,4.258816305989151e-13,7.91852841993975e-12,5.227130205731676e-19,1.3880351759484812e-13,6.1429494726808975e-19,1.0464391095823752e-21,3.288077921747398e-17,1.03853374157769e-19,8.898425902792422e-14,1.4890889606590909e-18,2.4160045909390696e-19,5.3969255922317494e-17
7.351309914279038e-11,0.0006651577600000001,0.2,0.0,0.0017982448759964276,0.19998339772379853,0.19990253738602698,0.1999998942396609,0.19997146334472013,1.2286816549767731e-17,3.974759825618385e-15,1.961166366058975e-18,7.79911043619556e-26,3.3214927555078275e-05,4.6088357366835884e-12,4.429847126523373e-12,2.8531100781933355e-05,9.745634777426616e-05,1.1129744376510574e-07,7.205095198984788e-10,4.260616636618322e-13,7.925444883718075e-12,5.248998546248151e-19,1.395203544960745e-13,9.493729955596378e-19,1.0513672373733203e-21,3.317009337669614e-17,1.051267842985221e-19,8.95136112599351e-14,1.5057449886233248e-18,2.442307213229418e-19,5.4538061203607144e-17
7.362336639933462e-11,0.0006651577600000001,0.2,0.0,0.0017981183121244739,0.19998339083259126,0.19990242256011254,0.19999989426146686,0.19997146537979876,1.2361257477643567e-17,3.989195153587689e-15,1.9784000565861955e-18,7.889713510155378e-26,3.32287373702246e-05,4.602699286708787e-12,4.4416461947467e-12,2.852905072465119e-05,9.757115617986444e-05,1.1129060363662903e-07,7.230441639296601e-10,4.262408916634478e-13,7.932353727310294e-12,5.268912633135157e-19,1.4023979861916889e-13,1.478574598888933e-18,1.056300789589271e-21,3.3461559854110463e-17,1.0641419158402064e-19,9.004533473305739e-14,1.5225663420473176e-18,2.469021224425571e-19,5.511209025336669e-17
7.373363365587885e-11,0.0006651577600000001,0.2,0.0,0.0017979918862698451,0.19998338397192847,0.1999023078117549,0.1999998942832836,0.19997146741424987,1.243607724469617e-17,4.003657181959626e-15,1.995795127897946e-18,7.978891443410594e-26,3.3242486123568955e-05,4.596582002576389e-12,4.453454857787961e-12,2.852700127938125e-05,9.768588700899965e-05,1.1128376833756986e-07,7.255828730069387e-10,4.264192435419646e-13,7.939254972986996e-12,5.284740585201278e-19,1.4096328231855386e-13,7.690117178867124e-19,1.0611747057653045e-21,3.3755192681282586e-17,1.0771573184889165e-19,9.05794350352043e-14,1.5395547297532593e-18,2.4960222222976736e-19,5.569138305540988e-17
7.384390091242308e-11,0.0006651577600000001,0.2,0.0,0.001797865598142515,0.19998337714170264,0.19990219314089672,0.19999989430511103,0.1999714694480558,1.2511277304098238e-17,4.018145108399047e-15,2.013260393225537e-18,8.059880358962694e-26,3.3256174030185324e-05,4.590483795842061e-12,4.465273095904087e-12,2.852495246359924e-05,9.780054031906907e-05,1.1127693790360548e-07,7.281256430904445e-10,4.2659688341732674e-13,7.946148642904599e-12,5.3045767758484035e-19,1.4168875364189921e-13,8.720726784028856e-19,1.066151649776643e-21,3.4051000371512766e-17,1.0903154205224658e-19,9.111591821778174e-14,1.5567114648124005e-18,2.5231219017853413e-19,5.627597981343452e-17
7.395416816896731e-11,0.0006651577600000001,0.2,0.0,0.0017977394474535094,0.1999833703418064,0.1999020785474806,0.19999989432694917,0.19997147148119945,1.258685909016743e-17,4.0326591789211795e-15,2.030862042802129e-18,8.148275117428914e-26,3.326980130459007e-05,4.584404578617403e-12,4.477100889442987e-12,2.8522904294534246e-05,9.791511616740821e-05,1.1127011236998592e-07,7.306724701297726e-10,4.267737545759624e-13,7.953034759096358e-12,5.325919332410774e-19,1.424163861127722e-13,1.6276881190519102e-18,1.0711516936756772e-21,3.434899626210042e-17,1.1036176028459036e-19,9.165478904813923e-14,1.57403774656597e-18,2.550540611436086e-19,5.686592095653745e-17
7.406443542551154e-11,0.0006651577600000001,0.2,0.0,0.0017976134339143756,0.19998336357213287,0.1999019640314494,0.19999989434879792,0.19997147351366384,1.2662824027147814e-17,4.047199961648591e-15,2.0486448454083698e-18,8.236660835649818e-26,3.3283368160825535e-05,4.578344263565627e-12,4.4889382187447954e-12,2.8520856789171672e-05,9.802961461129437e-05,1.1126329177139516e-07,7.332233500978233e-10,4.2694972689283133e-13,7.959913343492516e-12,5.34303523088204e-19,1.4314840745463318e-13,8.129370428077691e-19,1.0760635036675566e-21,3.46491961731271e-17,1.1170652577500775e-19,9.219605251103538e-14,1.5915349020943698e-18,2.578294371989825e-19,5.746124714838103e-17
7.417470268205577e-11,0.0006651577600000001,0.2,0.0,0.0017974875572375948,0.1999833568325752,0.19990184959274573,0.19999989437065724,0.19997147554543215,1.273917357970492e-17,4.061766939236162e-15,2.0665038796424117e-18,8.315692295286386e-26,3.329687481236512e-05,4.5723027638484775e-12,4.500785064156057e-12,2.8518809964256107e-05,9.814403570794446e-05,1.1125647614155625e-07,7.357782789598626e-10,4.271249998447526e-13,7.96678441792238e-12,5.361159659937422e-19,1.4388255640279948e-13,6.8667875871973675e-19,1.0810942018800245e-21,3.4951608264629945e-17,1.1306597889874353e-19,9.273971481061198e-14,1.609204410906094e-18,2.606153648098751e-19,5.806199929019622e-17
7.42849699386e-11,0.0006651577600000001,0.2,0.0,0.0017973618171368212,0.19998335012302695,0.1999017352313126,0.19999989439252716,0.19997147757648798,1.2815909197727593e-17,4.076359890955271e-15,2.0845162047847364e-18,8.410458880035411e-26,3.3310321472074036e-05,4.566279993193487e-12,4.512641406074531e-12,2.8516763836294155e-05,9.825837951451322e-05,1.1124966551379176e-07,7.383372526513997e-10,4.272995505615169e-13,7.973648004068811e-12,5.382504428978349e-19,1.4461831223165664e-13,1.785710312318908e-18,1.0861699723397322e-21,3.525624522754587e-17,1.1444026118489924e-19,9.328578072448158e-14,1.6270478590104112e-18,2.634421825666802e-19,5.866821851629755e-17
7.438421046948981e-11,0.0006651577600000001,0.2,0.0,0.0017972487675823898,0.19998334411000387,0.19990163237204187,0.19999989441221905,0.19997147940381557,1.2885302518491818e-17,4.089516242801135e-15,2.100946494668732e-18,8.510026236174087e-26,3.3322372348341156e-05,4.5608754420859225e-12,4.5233202171092364e-12,2.851492293047693e-05,9.83612229045974e-05,1.1124354025277066e-07,7.406437839594766e-10,4.274558621251873e-13,7.97981884696158e-12,5.399530807626801e-19,1.4528457161777955e-13,1.1247874031565492e-18,1.0906480573878154e-21,3.553233569209701e-17,1.156899120859949e-19,9.377929893579987e-14,1.643257183313466e-18,2.6603519123478943e-19,5.92185243673767e-17
7.448345100037962e-11,0.0006651577600000001,0.2,0.0,0.0017971358282150385,0.19998333812112512,0.1999015295752724,0.19999989443191943,0.1999714812305411,1.2955010779807944e-17,4.102694070631889e-15,2.1174406884956874e-18,8.594999060351543e-26,3.3334374957755305e-05,4.555485929890103e-12,4.534006690128125e-12,2.8513082614075882e-05,9.84640037775485e-05,1.1123741909334921e-07,7.429535853731611e-10,4.27611558806583e-13,7.985983657518818e-12,5.414750898833726e-19,1.4595342867322686e-13,1.5629771238936194e-19,1.095183335987956e-21,3.5810248515422597e-17,1.1695179500377412e-19,9.427477282399386e-14,1.6596099313547546e-18,2.686317178582403e-19,5.977332238501508e-17
7.458269153126943e-11,0.0006651577600000001,0.2,0.0,0.0017970229988277056,0.1999833321563138,0.19990142684096268,0.19999989445162827,0.19997148305665308,1.3025035064206446e-17,4.1158928727027276e-15,2.133967220881214e-18,8.68241847284578e-26,3.334632945438279e-05,4.550111394782369e-12,4.544700810883998e-12,2.8511242898641015e-05,9.856672217490869e-05,1.1123130205839249e-07,7.45266653933342e-10,4.2776678903441904e-13,7.992142451321001e-12,5.433234567273073e-19,1.4662185783544164e-13,1.9137339260264726e-18,1.0998367883504584e-21,3.6089988503294075e-17,1.1822601554034602e-19,9.477220649290964e-14,1.6761071761191206e-18,2.712395954486787e-19,6.033264304077758e-17
7.468193206215923e-11,0.0006651577600000001,0.2,0.0,0.0017969102792137464,0.19998332621549286,0.19990132416907128,0.1999998944713455,0.19997148488214014,1.3095376390897248e-17,4.129112986354937e-15,2.1507211077884078e-18,8.781622123133859e-26,3.3358235991965696e-05,4.544751775336267e-12,4.555402565142747e-12,2.8509403795573124e-05,9.866937813818178e-05,1.1122518917085524e-07,7.47582986686399e-10,4.279212227897127e-13,7.99829524385648e-12,5.451563082204595e-19,1.4729493304838465e-13,1.3381804662774181e-18,1.10434460234352e-21,3.637157386658381e-17,1.1951268007352305e-19,9.527160224273804e-14,1.6927499294817374e-18,2.738958049529178e-19,6.089651695590031e-17
7.47631827902852e-11,0.0006651577600000001,0.2,0.0,0.001796818074404,0.19998332136940053,0.1999012401554441,0.19999989448749475,0.19997148637623932,1.3153203413984546e-17,4.139952638587252e-15,2.1645063374820104e-18,8.858627362931851e-26,3.336794857582675e-05,4.5403747817594755e-12,4.564170034849449e-12,2.8507898539255184e-05,9.875337871272548e-05,1.11220187498749e-07,7.494818549848179e-10,4.280472175373419e-13,8.00332823322678e-12,5.464991629296521e-19,1.4784776276416194e-13,8.171596263515027e-19,1.1080924459384068e-21,3.660349182143592e-17,1.2057544452739824e-19,9.568193446007495e-14,1.7064849034405045e-18,2.7608142944466856e-19,6.136158627948785e-17
7.484443351841117e-11,0.0006651577600000001,0.2,0.0,0.001796725942925524,0.1999833165392958,0.1999011561836061,0.1999998945036496,0.19997148786990596,1.3211244277318945e-17,4.150806542992528e-15,2.1783287167471055e-18,8.938547264985251e-26,3.337762919903187e-05,4.536007711912928e-12,4.572942604023846e-12,2.8506393707062297e-05,9.883733748754385e-05,1.1121518863340711e-07,7.513829077135241e-10,4.2817290671658186e-13,8.008357218705783e-12,5.478654632678811e-19,1.484006168294499e-13,1.8202409805521048e-18,1.1119430162691873e-21,3.6836652540855855e-17,1.2164668134455276e-19,9.609358750292039e-14,1.720318796395155e-18,2.7827811657016364e-19,6.182974530545953e-17
7.492568424653713e-11,0.0006651577600000001,0.2,0.0,0.0017966338846656783,0.19998331172513686,0.1999010722535345,0.1999998945198101,0.19997148936313394,1.326949954583729e-17,4.161674607117152e-15,2.192260417611164e-18,9.02008679522657e-26,3.3387277945429934e-05,4.531650532581404e-12,4.581720264867345e-12,2.850488930503204e-05,9.892125448535627e-05,1.1121019258687329e-07,7.532861432543655e-10,4.2829809346795157e-13,8.013382208679953e-12,5.493483490901849e-19,1.4895593224049439e-13,1.915231921560761e-18,1.1156877497297478e-21,3.707106518338857e-17,1.2272645007882878e-19,9.650656288450573e-14,1.7342521277372477e-18,2.804961110123195e-19,6.230101107023526e-17
7.50069349746631e-11,0.0006651577600000001,0.2,0.0,0.0017965418995120014,0.19998330692688182,0.1999009883652066,0.19999989453597614,0.1999714908559174,1.3327969799817502e-17,4.1725569760323474e-15,2.2062707464313674e-18,9.08729069177053e-26,3.3396894898720425e-05,4.52730321066799e-12,4.590503009577637e-12,2.850338533913763e-05,9.900512972886507e-05,1.112051993708573e-07,7.551915599952197e-10,4.284227479025325e-13,8.018403211536875e-12,5.508010336229335e-19,1.49514575791697e-13,2.3112520945183213e-19,1.1193582483613076e-21,3.7306735599953696e-17,1.2381481064034894e-19,9.692086293575507e-14,1.7482854386598684e-18,2.827190258554252e-19,6.277540068223139e-17
7.508818570278906e-11,0.0006651577600000001,0.2,0.0,0.0017964499873524419,0.19998330214448884,0.19990090451859974,0.19999989455214773,0.19997149234825037,1.3386655654686118e-17,4.183453709288374e-15,2.2202668524008613e-18,9.146864381170472e-26,3.340648014240696e-05,4.5229657132077605e-12,4.599290830370177e-12,2.850188181528823e-05,9.908896324075408e-05,1.1120020899658019e-07,7.570991563123097e-10,4.285471628903107e-13,8.023420235643659e-12,5.521633590181888e-19,1.500728129493594e-13,5.029090344763343e-19,1.1232432731676931e-21,3.754366287727084e-17,1.2491182329648785e-19,9.733649046271115e-14,1.7624192490972382e-18,2.849376951100401e-19,6.325293132019615e-17
7.516943643091503e-11,0.0006651577600000001,0.2,0.0,0.0017963581480751774,0.1999832973779163,0.19990082071369128,0.19999989456832493,0.19997149384012708,1.3445557684124061e-17,4.194364658112265e-15,2.2343372673610636e-18,9.211267209357266e-26,3.341603375984001e-05,4.5186380074341895e-12,4.60808371947421e-12,2.8500378739329654e-05,9.91727550436899e-05,1.1119522147555204e-07,7.590089305799126e-10,4.286711782479172e-13,8.028433289290285e-12,5.535857701520633e-19,1.5063199727706675e-13,1.387080328888351e-18,1.1270754891502515e-21,3.7781854997148594e-17,1.2601754867389832e-19,9.775344681227966e-14,1.776653980488217e-18,2.8717514414475963e-19,6.373362022812527e-17
7.5250687159041e-11,0.0006651577600000001,0.2,0.0,0.0017962663815685837,0.19998329262712272,0.1999007369504585,0.19999989458450762,0.19997149533154174,1.3504676463753781e-17,4.205289852671676e-15,2.248538667922134e-18,9.281217941591208e-26,3.3425555834203445e-05,4.5143200607281255e-12,4.616881669118011e-12,2.8498876117037185e-05,9.925650516031997e-05,1.1119023681902473e-07,7.609208811786022e-10,4.287947097687463e-13,8.033442380756545e-12,5.550376138343265e-19,1.5119383409891984e-13,1.1826482111913055e-18,1.13087407500503e-21,3.802132000925035e-17,1.271320478062922e-19,9.81717336797672e-14,1.790990370868062e-18,2.894405243536395e-19,6.421748473888791e-17
7.533193788716696e-11,0.0006651577600000001,0.2,0.0,0.001796174687721221,0.19998328789206637,0.19990065322887882,0.1999998946006959,0.19997149682248852,1.3564012591728237e-17,4.216229334309028e-15,2.262799629783499e-18,9.345607182613672e-26,3.3435046448539135e-05,4.51001184056877e-12,4.6256846715260155e-12,2.8497373954129163e-05,9.934021361327608e-05,1.1118525503794125e-07,7.628350064932909e-10,4.2891783506502475e-13,8.038447518308489e-12,5.564770132298399e-19,1.5175733061040758e-13,8.779001108444252e-19,1.1347026779927211e-21,3.8262060877635605e-17,1.2825538206116057e-19,9.859135372170967e-14,1.805429018152556e-18,2.917147351728878e-19,6.470454224779899e-17
7.541318861529293e-11,0.0006651577600000001,0.2,0.0,0.0017960830664219597,0.19998328317270594,0.19990056954892965,0.19999989461688963,0.19997149831296188,1.3623566663008004e-17,4.227183101527879e-15,2.2771371501627614e-18,9.415067345091713e-26,3.3444505685730405e-05,4.505713314588931e-12,4.6344927189407355e-12,2.8495872256270448e-05,9.942388042517442e-05,1.111802761431469e-07,7.647513048999369e-10,4.290405913358751e-13,8.043448710164737e-12,5.579055665728477e-19,1.523217942666835e-13,1.1712849787434574e-18,1.1385546839172937e-21,3.850408205812084e-17,1.2938761312158653e-19,9.90123089282206e-14,1.8199706421994124e-18,2.940081780212252e-19,6.519481021398535e-17
7.54944393434189e-11,0.0006651577600000001,0.2,0.0,0.0017959915175598583,0.19998327846900005,0.19990048591058837,0.19999989463308887,0.19997149980295617,1.3683339262005585e-17,4.238151138563397e-15,2.291576416662663e-18,9.489970501820382e-26,3.3453933628506326e-05,4.501424450572875e-12,4.643305803606243e-12,2.8494371029061863e-05,9.950750561861346e-05,1.1117530014541024e-07,7.666697747787184e-10,4.291629274772937e-13,8.048445964510821e-12,5.593392194981209e-19,1.5288797347096483e-13,1.3175221684457433e-18,1.1424008353883311e-21,3.8747390002438224e-17,1.3052880305274937e-19,9.943460119528522e-14,1.8346158809760073e-18,2.963250233787492e-19,6.56883061680883e-17
7.557569007154486e-11,0.0006651577600000001,0.2,0.0,0.0017959000410241895,0.1999832737809074,0.1999004023138324,0.19999989464929357,0.19997150129246585,1.3743330979387182e-17,4.249133445235567e-15,2.3060971583521135e-18,9.562932091343863e-26,3.346333035943839e-05,4.4971452164384534e-12,4.652123917768281e-12,2.8492870278042628e-05,9.959108921617431e-05,1.1117032705529482e-07,7.685904145127355e-10,4.2928483865235047e-13,8.053439289512515e-12,5.60778157205502e-19,1.5345606179932156e-13,1.1217755456815508e-18,1.1462554506187393e-21,3.89919898857804e-17,1.3167901429271136e-19,9.985823277909591e-14,1.84936539127801e-18,2.9865672630080493e-19,6.618504771400688e-17
7.565694079967083e-11,0.0006651577600000001,0.2,0.0,0.0017958086367044581,0.19998326910838674,0.19990031875863923,0.19999989466550383,0.1999715027814855,1.3803542411342749e-17,4.260130027231628e-15,2.3206813851934287e-18,9.633893098084182e-26,3.3472695960957695e-05,4.492875580226516e-12,4.660947053680568e-12,2.8491370008702153e-05,9.967463124042368e-05,1.1116535688319221e-07,7.705132224819386e-10,4.2940636375154063e-13,8.058428693304517e-12,5.622166754121984e-19,1.540254877687306e-13,1.1567979421774402e-18,1.150132075975395e-21,3.923788592866972e-17,1.3283830958451678e-19,1.002832058974932e-13,1.864219780324219e-18,3.0100054838367426e-19,6.668505251303908e-17
7.573819152779679e-11,0.0006651577600000001,0.2,0.0,0.001795717304490497,0.19998326445139697,0.1999002352449862,0.19999989468171947,0.19997150427000965,1.3863974150098037e-17,4.271140884826957e-15,2.3353511356026196e-18,9.708832875141636e-26,3.348203051528687e-05,4.48861551016843e-12,4.669775203607953e-12,2.8489870226453504e-05,9.975813171390607e-05,1.1116038963934069e-07,7.724381970641461e-10,4.2952749876560137e-13,8.06341418397863e-12,5.636545772015006e-19,1.5459625896549092e-13,1.4197596679550875e-18,1.1540171939575165e-21,3.948508361703964e-17,1.3400675214520691e-19,1.0070952246486537e-13,1.879179715944434e-18,3.0336429365544976e-19,6.718833831898741e-17
7.581944225592276e-11,0.0006651577600000001,0.2,0.0,0.0017956260442723122,0.19998325980989715,0.19990015177285092,0.1999998946979406,0.199971505758033,1.3924626783557307e-17,4.2821660135962976e-15,2.3501150089565344e-18,9.78398918181174e-26,3.349133410450829e-05,4.4843649746231705e-12,4.6786083598168e-12,2.8488370936654692e-05,9.984159065915025e-05,1.111554253338764e-07,7.743653366405755e-10,4.29648200307135e-13,8.068395769602307e-12,5.650963910637235e-19,1.5516906528545642e-13,1.2219837211283745e-18,1.1578989283502201e-21,3.973358916912359e-17,1.3518440553854332e-19,1.011371844795549e-13,1.894245798256379e-18,3.0574659033193514e-19,6.769492295039382e-17
7.590069298404872e-11,0.0006651577600000001,0.2,0.0,0.0017955348559401821,0.19998325518384616,0.19990006834221083,0.19999989471416713,0.19997150724555016,1.3985500909268643e-17,4.293205414393214e-15,2.364948278536521e-18,9.855153229736588e-26,3.3500606810523e-05,4.480123942089915e-12,4.6874465145789304e-12,2.848687214459829e-05,9.992500809866574e-05,1.1115046397669654e-07,7.762946395926927e-10,4.297684961104438e-13,8.073373458217485e-12,5.665413139325494e-19,1.5574359056836083e-13,8.791769396233594e-19,1.161800132223122e-21,3.9983407089056496e-17,1.3637133374762874e-19,1.0156619422157848e-13,1.9094187085935367e-18,3.0814054442225767e-19,6.820482430888274e-17
7.598194371217469e-11,0.0006651577600000001,0.2,0.0,0.0017954437393846291,0.19998325057320318,0.19989998495304345,0.19999989473039906,0.19997150873255598,1.4046597127933197e-17,4.304259091196496e-15,2.379846980813015e-18,9.928720027900889e-26,3.3509848715085e-05,4.475892381199271e-12,4.696289660175204e-12,2.8485373855526966e-05,0.0001000083840549471,1.111455055775436e-07,7.782261042980836e-10,4.2988844074981194e-13,8.078347257828848e-12,5.679854227508023e-19,1.5631897844969015e-13,1.2516238673811587e-18,1.165727413131413e-21,4.023454145572456e-17,1.3756760108091422e-19,1.019965537796143e-13,1.924699050926235e-18,3.10550344639166e-19,6.871806035562303e-17
7.606319444030066e-11,0.0006651577600000001,0.2,0.0,0.001795352694496411,0.19998324597792747,0.19989990160532625,0.19999989474663638,0.19997151021904522,1.4107916028895886e-17,4.3153270426312475e-15,2.394853011350966e-18,1.0009742182302454e-25,3.351905989978266e-05,4.471670260732827e-12,4.705137788893751e-12,2.8483876074622516e-05,0.00010009171855047075,1.1114055014611439e-07,7.801597291351005e-10,4.300079787564087e-13,8.083317176404148e-12,5.69430223490136e-19,1.568959748744118e-13,1.5986294357217345e-18,1.1696452784639385e-21,4.0486999011329167e-17,1.3877327224795332e-19,1.0242826490292972e-13,1.9400875210337162e-18,3.1298614320521947e-19,6.923464913025469e-17
7.614444516842662e-11,0.0006651577600000001,0.2,0.0,0.0017952617211664684,0.19998324139797827,0.19989981829903686,0.19999989476287913,0.1999715117050128,1.4169458203356395e-17,4.326409265555552e-15,2.4099729394572285e-18,1.0092512546766251e-25,3.352824044605891e-05,4.467457549591536e-12,4.713990893023771e-12,2.8482378807012372e-05,0.00010017501160769709,1.1113559769195599e-07,7.820955124860464e-10,4.301270652092629e-13,8.08828322189887e-12,5.708789912389842e-19,1.574754210742969e-13,1.0791424670011702e-18,1.173568541452881e-21,4.0740786183826376e-17,1.399884123207324e-19,1.0286132964490953e-13,1.955584905870861e-18,3.154446520223427e-19,6.975460874436066e-17
7.622569589655259e-11,0.0006651577600000001,0.2,0.0,0.001795170819285979,0.1999832368333149,0.19989973503415281,0.19999989477912722,0.1999715131904537,1.4231224260093797e-17,4.3375057623890295e-15,2.4251402900778937e-18,1.0170984615217507e-25,3.353739043519926e-05,4.4632542167947266e-12,4.722848964857389e-12,2.848088205777027e-05,0.00010025826324907018,1.1113064822433777e-07,7.840334527327462e-10,4.302457958206891e-13,8.093245402239447e-12,5.723293773006284e-19,1.5805588722505182e-13,1.120351697591759e-18,1.177517629265267e-21,4.0995905557649125e-17,1.4121308673526021e-19,1.0329575057541222e-13,1.9711918146896308e-18,3.179112980886348e-19,7.027795737420699e-17
7.630694662467855e-11,0.0006651577600000001,0.2,0.0,0.001795079988746431,0.1999832322838968,0.19989965181065164,0.19999989479538072,0.19997151467536278,1.4293214796737342e-17,4.348616534791298e-15,2.440407866553015e-18,1.0261030387089064e-25,3.3546509948309674e-05,4.4590602315374074e-12,4.7317119967029726e-12,2.8479385831911325e-05,0.00010034147349701583,1.1112570175247197e-07,7.859735482504027e-10,4.3036417381887447e-13,8.098203725301125e-12,5.737798742551506e-19,1.586372544085795e-13,1.8502415905075795e-18,1.1814773049259344e-21,4.1252362929867494e-17,1.42447361328867e-19,1.0373152935846873e-13,1.9869089937144095e-18,3.2040583505755053e-19,7.080471327450575e-17
7.638819735280452e-11,0.0006651577600000001,0.2,0.0,0.001794989229439428,0.19998322774968358,0.19989956862851097,0.19999989481163952,0.19997151615973513,1.435543039649485e-17,4.359741580773091e-15,2.4557791456966622e-18,1.0346820492127493e-25,3.3555599066361045e-05,4.454875563129141e-12,4.74057998086442e-12,2.8477890134395465e-05,0.00010042464237394368,1.1112075828555543e-07,7.879157974234814e-10,4.304820770430613e-13,8.103158198941616e-12,5.752326114108121e-19,1.5922139434328355e-13,1.394582898060943e-18,1.1854276596778518e-21,4.1510166070161114e-17,1.4369130232023635e-19,1.0416866795704396e-13,2.002736894255566e-18,3.2291739409959866e-19,7.133489476383139e-17
