Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49)
2.3097701711693304e-11,0.0006651577600000001,0.2,0.0,0.0019074287659456514,0.19998867847555057,0.2,0.199999891547706,0.19997262120367976,9.42594725306241e-19,1.567040607781179e-16,2.862166060284315e-20,2.0534757425562794e-33,2.2642951445991282e-05,2.738672004624168e-10,2.1168560091661122e-14,2.7378844106306094e-05,3.2162887262557863e-10,1.0812886038519748e-07,4.003096139634049e-16,2.6691295087171817e-13,1.4921541211954109e-12,6.283798142985794e-22,3.5019678060231505e-14,1.7042190909353014e-19,3.7061171939928243e-22,5.632670528496372e-19,9.330275313140953e-51,9.983191823564247e-15
2.3277634469682477e-11,0.0006651577600000001,0.2,0.0,0.0019072492135224059,0.199988613259357,0.2,0.19999989138390545,0.19997257224843137,9.716255647906803e-19,1.6032839731786062e-16,3.000569750229564e-20,2.1790559130430793e-33,2.277338163845775e-05,2.759586513832649e-10,2.140420739414826e-14,2.7427800444858663e-05,3.248096286366423e-10,1.0828946728154879e-07,4.0991018282161155e-16,2.688746546159206e-13,1.5020243715666455e-12,6.288712385205621e-22,3.575241219887141e-14,1.7500688953011813e-19,4.990797222780072e-22,5.906100635920229e-19,9.988680622857807e-51,1.0304214590784894e-14
2.345756722767165e-11,0.0006651577600000001,0.2,0.0,0.001907071410690959,0.19998854844530242,0.2,0.19999989122354575,0.199972524235042,1.0012604907787807e-18,1.639988340522403e-16,3.1442681967283715e-20,2.311075734256782e-33,2.2903007526011865e-05,2.780497178790615e-10,2.1640153655758015e-14,2.747581493781243e-05,3.280034291940254e-10,1.0844662031924369e-07,4.196643944618659e-16,2.7082291016245384e-13,1.5118115075452692e-12,6.390949681916455e-22,3.6492309515796506e-14,1.7966263018179256e-19,3.858264772483943e-22,6.189851831722188e-19,1.0687160939204335e-50,1.063183685558521e-14
2.3637499985660824e-11,0.0006651577600000001,0.2,0.0,0.0019068953389793377,0.1999884840330033,0.2,0.19999989106655564,0.19997247714587835,1.0315053622679887e-18,1.677153429345734e-16,3.29340703420471e-20,2.4498000168216876e-33,2.3031829875912696e-05,2.801404037278494e-10,2.1876390105552436e-14,2.7522905218442188e-05,3.3121025981938026e-10,1.0860039093800344e-07,4.295734420470124e-16,2.727577117147079e-13,1.5215158079432122e-12,6.501036595005171e-22,3.7239326523346647e-14,1.8438914799887494e-19,4.99739883696644e-22,6.484191670340168e-19,1.14277612377445e-50,1.0966098185490374e-14
2.3817432743649997e-11,0.0006651577600000001,0.2,0.0,0.0019067209801710218,0.19998842002203995,0.2,0.199999890912865,0.19997243096363326,1.0623660027833168e-18,1.7147788834003373e-16,3.448134118094341e-20,2.595501624437267e-33,2.315984952747749e-05,2.8223071266425867e-10,2.211290814041681e-14,2.7569088593969895e-05,3.344301044581191e-10,1.0875084912332446e-07,4.396385149517083e-16,2.7467905662565274e-13,1.5311375654248041e-12,6.560394707895059e-22,3.799342043423288e-14,1.8918644718470946e-19,3.036524815862476e-22,6.789390909745326e-19,1.221261015011177e-50,1.1307036758715603e-14
2.399736550163917e-11,0.0006651577600000001,0.2,0.0,0.001906548316299897,0.1999883564119572,0.2,0.19999989076240524,0.19997238567131947,1.0938481999772053e-18,1.7528642070215246e-16,3.6085995190783855e-20,2.74846161834151e-33,2.3287067391106997e-05,2.843206483801093e-10,2.2349699334539364e-14,2.761438205157067e-05,3.3766294551211505e-10,1.08898063435923e-07,4.498607987103747e-16,2.76586945300182e-13,1.5406770859120117e-12,6.635024512843012e-22,3.8754546922391076e-14,1.9405451935204723e-19,5.179971797042672e-22,7.105723161819479e-19,1.304392249422678e-50,1.1654689364730319e-14
2.4177298259628344e-11,0.0006651577600000001,0.2,0.0,0.0019063773296453177,0.19998829320226488,0.2,0.1999998906151093,0.19997234125226393,1.1259577057430875e-18,1.7914088992724617e-16,3.7749555173644135e-20,2.908969404575568e-33,2.3413484447277782e-05,2.86410214525331e-10,2.258675541034682e-14,2.765880226426531e-05,3.4090876387220783e-10,1.0904210104060778e-07,4.602414749290263e-16,2.7848138109957483e-13,1.5501346880054274e-12,6.72022994398611e-22,3.9522663035693096e-14,1.9899334371442924e-19,2.40480186442223e-22,7.433465219321253e-19,1.3924001848201816e-50,1.2009091405714935e-14
2.4357231017617517e-11,0.0006651577600000001,0.2,0.0,0.00190620800272729,0.19998823039243815,0.2,0.1999998904709114,0.19997229769010197,1.158700235794388e-18,1.8304124387123186e-16,3.947356596304993e-20,3.0773228843012684e-33,2.3539101745553944e-05,2.8849941470833794e-10,2.282406825351507e-14,2.7702365596709265e-05,3.4416753895048556e-10,1.0918302773456525e-07,4.707817211454627e-16,2.803623702484225e-13,1.5595107024226023e-12,6.799714680694043e-22,4.029772349633751e-14,2.0400288737685886e-19,6.670315646023829e-22,7.772896512873334e-19,1.4855243169429038e-50,1.2370276898943872e-14
2.453716377560669e-11,0.0006651577600000001,0.2,0.0,0.0019060403183017612,0.19998816798191832,0.2,0.19999989032974713,0.19997225496877155,1.1920814698880096e-18,1.8698741860481693e-16,4.1259594359460346e-20,3.2538286042530294e-33,2.3663920403575953e-05,2.905882524967939e-10,2.3061629878983e-14,2.7745088110866567e-05,3.4743924871232945e-10,1.093209079750569e-07,4.814827107809338e-16,2.8222992174369064e-13,1.5688054714536173e-12,6.869450599291447e-22,4.107968577984896e-14,2.0908310553280125e-19,4.4610112586473786e-23,8.124299719405195e-19,1.584013546104765e-50,1.2738278479995769e-14
2.4717096533595864e-11,0.0006651577600000001,0.2,0.0,0.0019058742593560248,0.19998810597011293,0.2,0.19999989019155334,0.19997221307250793,1.2261070509492493e-18,1.9097935005515816e-16,4.3109229050868675e-20,3.438801905947716e-33,2.3787941606081546e-05,2.9267673141777157e-10,2.3299432484934464e-14,2.778698557158869e-05,3.507238697082148e-10,1.0945580490655096e-07,4.923456130687378e-16,2.840840472662503e-13,1.5780193484336398e-12,6.956665204106578e-22,4.186850277167661e-14,2.1423394172417764e-19,1.0253039565551286e-21,8.487959736501335e-19,1.6881264485997758e-50,1.311312740675396e-14
2.4897029291585037e-11,0.0006651577600000001,0.2,0.0,0.0019057098091042283,0.19998804435639672,0.2,0.19999989005626823,0.19997217198583775,1.2607825859991485e-18,1.9501696401707346e-16,4.5024080540963584e-20,3.632567074586939e-33,2.3911166603871478e-05,2.9476485495886016e-10,2.353746836637641e-14,2.7828073452077274e-05,3.540213771052647e-10,1.095877803873089e-07,5.033715929552106e-16,2.8592476109416447e-13,1.5871526972299556e-12,7.022140121452243e-22,4.2664134024315784e-14,2.1945532803458514e-19,-5.483474341667935e-22,8.86416510246377e-19,1.7981315527558068e-50,1.3494853564113457e-14
2.507696204957421e-11,0.0006651577600000001,0.2,0.0,0.001905546950982987,0.1999879831401117,0.2,0.19999988992383114,0.19997213169357417,1.2961136442830464e-18,1.9910019302441948e-16,4.7005781052099247e-20,3.8354574885843525e-33,2.4033596712842283e-05,2.9685262656793463e-10,2.3775730050476088e-14,2.7868366939266842e-05,3.5733174471854514e-10,1.0971689501543807e-07,5.145618109864606e-16,2.877520800186316e-13,1.596205891745886e-12,7.120222241139762e-22,4.346652798696574e-14,2.247471853905429e-19,2.11713665019823e-21,9.25320559722423e-19,1.9143076195811174e-50,1.3883485469488388e-14
2.5256894807563383e-11,0.0006651577600000001,0.2,0.0,0.0019053856686470974,0.19998792232056803,0.2,0.1999998897941828,0.1999720921808111,1.3321057602459166e-18,2.0322894293507808e-16,4.905598445968117e-20,4.047815769758943e-33,2.415523331290513e-05,2.989400496549606e-10,2.4014210052084863e-14,2.790788093907658e-05,3.6065494504209537e-10,1.0984320815441575e-07,5.259174232809097e-16,2.895660232611092e-13,1.6051793154375836e-12,7.159302098789086e-22,4.4275651341762156e-14,2.3010942369287486e-19,-2.492366328051162e-21,9.655376041629134e-19,2.0369439280471488e-50,1.4279050278963185e-14
2.5436827565552557e-11,0.0006651577600000001,0.2,0.0,0.0019052259459653512,0.19998786189704412,0.2,0.19999988966726506,0.19997205343291846,1.3687644280114592e-18,2.0740315421358333e-16,5.117636615902615e-20,4.26999393348841e-33,2.4276077847085623e-05,3.0102712759041613e-10,2.4252901299087577e-14,2.7946630081616378e-05,3.639909492796805e-10,1.0996677795809382e-07,5.37439581374379e-16,2.9136661239392586e-13,1.6140733608495002e-12,7.306251876004846e-22,4.5091438944726283e-14,2.355419422253279e-19,5.7813959006680796e-21,1.0070969643943662e-18,2.1663405650618877e-50,1.4681573794295356e-14
2.561676032354173e-11,0.0006651577600000001,0.2,0.0,0.0019050677670164483,0.19998780186878756,0.2,0.19999988954302103,0.19997201543553692,1.4060951112357217e-18,2.1162269005997156e-16,5.336862304092533e-20,4.502353538795247e-33,2.4396131820316874e-05,3.031138637093589e-10,2.44917963497109e-14,2.798462872621099e-05,3.673397273752627e-10,1.1008766139519611e-07,5.491294322709889e-16,2.9315387126039373e-13,1.6228884291572044e-12,7.253030227760572e-22,4.591388225876033e-14,2.410446295900531e-19,-9.462082427655043e-21,1.0500289582764714e-18,2.302808720138063e-50,1.5091080470306237e-14
2.5796693081530903e-11,0.0006651577600000001,0.2,0.0,0.001904911116085004,0.19998774223501542,0.2,0.19999988942139485,0.19997197817457282,1.4441032243857666e-18,2.1588754908746224e-16,5.563447325145596e-20,4.7452658381091616e-33,2.4515396798762256e-05,3.052002613056616e-10,2.473088885857265e-14,2.8021890966481336e-05,3.7070124804318386e-10,1.1020591427332057e-07,5.609881181138089e-16,2.9492782590118656e-13,1.6316249297364242e-12,7.578865491202074e-22,4.674286838564732e-14,2.4661736447204353e-19,1.9462212723906785e-20,1.0943627737971382e-18,2.4466709847274297e-50,1.550759342339471e-14
2.5958632563721156e-11,0.0006651577600000001,0.2,0.0,0.0019047714238757162,0.19998768890123328,0.2,0.19999988931412438,0.19997194525790396,1.4788941818422194e-18,2.197646296287738e-16,5.773809795699319e-20,4.973224230548654e-33,2.4622062031484047e-05,3.070777324007841e-10,2.4946235188785556e-14,2.805480879507275e-05,3.7373748471881826e-10,1.103101379436059e-07,5.718062295952591e-16,2.9651303319737804e-13,1.6394209494665247e-12,7.602953010563194e-22,4.7494595525493256e-14,2.516926067580092e-19,4.862949729384477e-22,1.1354879019287407e-18,2.58274503623864e-50,1.588846348035064e-14
2.6104378097692385e-11,0.0006651577600000001,0.2,0.0,0.0019046467391337029,0.19998764117296047,0.2,0.19999988921932388,0.199971916125134,1.510682158635257e-18,2.2328517502641043e-16,5.968459157799823e-20,5.1861940665248514e-33,2.471751646063638e-05,3.087672261464788e-10,2.5140174312036305e-14,2.808394261779581e-05,3.7647887988237864e-10,1.1040218764314751e-07,5.816609271070827e-16,2.9793054351624336e-13,1.646383499415268e-12,7.496521438851802e-22,4.8175636427489915e-14,2.563086611627001e-19,4.574252198401917e-22,1.1735109277646946e-18,2.710771981376699e-50,1.6236126218075664e-14
2.6250123631663614e-11,0.0006651577600000001,0.2,0.0,0.0019045230296370634,0.19998759370201927,0.2,0.19999988912614547,0.19997188745131533,1.5429241338508501e-18,2.2683499669494404e-16,6.168249437848112e-20,5.4067801803091115e-33,2.481245620937311e-05,3.1045650353422497e-10,2.533422970442022e-14,2.811261749763315e-05,3.7922857594034926e-10,1.1049260697185066e-07,5.916284123511082e-16,2.993393780520231e-13,1.6532952536728618e-12,7.340775199870441e-22,4.8860912685393284e-14,2.6097042682564574e-19,6.89397051031128e-21,1.212508259557785e-18,2.844262734319999e-50,1.6588422532700296e-14
2.6395869165634843e-11,0.0006651577600000001,0.2,0.0,0.0019044002874127354,0.1999875464879372,0.2,0.19999988903456165,0.19997185922944752,1.575622907408938e-18,2.3041419428032995e-16,6.373275993400687e-20,5.635199155113404e-33,2.490688222284083e-05,3.1214556624352274e-10,2.5528398759439158e-14,2.8140840435204996e-05,3.819865540346101e-10,1.1058142345937727e-07,6.017092830200665e-16,3.0073955454226304e-13,1.6601564437181671e-12,7.588427021336033e-22,4.9550419430479775e-14,2.656778177800256e-19,4.918710398176287e-22,1.252496564161772e-18,2.9834119966856795e-50,1.694536218133383e-14
2.6541614699606073e-11,0.0006651577600000001,0.2,0.0,0.0019042785045690115,0.19998749953022968,0.2,0.19999988894454543,0.19997183145263503,1.6087812626271902e-18,2.340229652791744e-16,6.58363507775432e-20,5.87167203768462e-33,2.5000795470476315e-05,3.138344159386844e-10,2.572267896683387e-14,2.816861832595338e-05,3.847527948348732e-10,1.1066866417975059e-07,6.119041348313266e-16,3.021310915297012e-13,1.6669673037836552e-12,7.797128911747223e-22,5.024411325487976e-14,2.7043074738780183e-19,4.913480192951969e-22,1.2934920974955971e-18,3.128419985364088e-50,1.7306954360673328e-14
2.667278568018018e-11,0.0006651577600000001,0.2,0.0,0.001904169713822173,0.19998745748708288,0.2,0.19999988886484904,0.19997180682841062,1.6390190236905153e-18,2.3729607231455596e-16,6.777597846472995e-20,6.0915700571753234e-33,2.508487979891092e-05,3.153541999040947e-10,2.589762324691796e-14,2.8193243528103207e-05,3.8724945981960763e-10,1.1074585556256983e-07,6.211774457968631e-16,3.0337610399883926e-13,1.6730542414031198e-12,7.769481779615836e-22,5.0872003363485504e-14,2.747472442745532e-19,5.05175537272391e-22,1.3312630601685954e-18,3.264106399459497e-50,1.763637238866129e-14
2.6803956660754287e-11,0.0006651577600000001,0.2,0.0,0.001904061688205305,0.19998741565082728,0.2,0.19999988878638178,0.1999717825542978,1.6696333197901642e-18,2.405928742864708e-16,6.976030093031883e-20,6.318341988328592e-33,2.5168550331450045e-05,3.1687381386384473e-10,2.607265178147464e-14,2.8217518625402597e-05,3.8975278682764044e-10,1.1082181125126643e-07,6.305439930375705e-16,3.046141487268921e-13,1.6791007779171799e-12,7.809907570017953e-22,5.150325353335997e-14,2.7910048498046403e-19,5.044784143773594e-22,1.3698755828021431e-18,3.404859078306936e-50,1.7969571891993137e-14
2.6935127641328394e-11,0.0006651577600000001,0.2,0.0,0.0019039544221295653,0.19998737402108496,0.2,0.19999988870912475,0.19997175862548228,1.7006261570054526e-18,2.439132926175556e-16,7.179003839516966e-20,6.55215845824874e-33,2.525180782370962e-05,3.1839325900331257e-10,2.624776205667318e-14,2.824144843224461e-05,3.922627608254989e-10,1.1089655006559787e-07,6.40004206086161e-16,3.058452408138872e-13,1.6851070892648486e-12,7.910255408265058e-22,5.2137846531044004e-14,2.8349039824316103e-19,3.342079159951419e-22,1.4093418978998508e-18,3.550835893471647e-50,1.8306558434401613e-14
2.70662986219025e-11,0.0006651577600000001,0.2,0.0,0.0019038479100565143,0.19998733259747062,0.2,0.19999988863305945,0.1999717350372148,1.731999527121886e-18,2.472573308738138e-16,7.386591682571026e-20,6.793193152819474e-33,2.533465304639999e-05,3.1991253649749997e-10,2.6422951898746258e-14,2.8265037697869397e-05,3.9477936649438395e-10,1.1097009054462231e-07,6.495585130430831e-16,3.070693958331981e-13,1.6910733528817721e-12,7.9586638488505895e-22,5.277576434036339e-14,2.8791690992334203e-19,5.697395224011938e-22,1.4496742788275576e-18,3.702198621906486e-50,1.8647337224728345e-14
2.7197469602476608e-11,0.0006651577600000001,0.2,0.0,0.0019037421464974424,0.1999872913795915,0.2,0.19999988855816772,0.1999717117848104,1.7637554119985154e-18,2.5062496694197746e-16,7.598866793583505e-20,7.041622847226925e-33,2.541708678506815e-05,3.214316475121168e-10,2.6598219126316012e-14,2.8288291107218393e-05,3.9730258823584163e-10,1.1104245095085014e-07,6.592073404927307e-16,3.082866298181308e-13,1.6969997476236486e-12,7.994760530932684e-22,5.3416990280943194e-14,2.9237994358682277e-19,4.841858670319751e-22,1.4908850705871214e-18,3.859113015735793e-50,1.8991913118046455e-14
2.7328640583050715e-11,0.0006651577600000001,0.2,0.0,0.0019036371260127125,0.19998725036704765,0.2,0.1999998884844315,0.1999716888636475,1.7958957851391646e-18,2.5401613909307604e-16,7.815902917061774e-20,7.297627436825457e-33,2.5499109839869196e-05,3.22950593204068e-10,2.6773561428020054e-14,2.8311213281790684e-05,3.998324101773755e-10,1.1111364927432992e-07,6.689511135078629e-16,3.0949695924924336e-13,1.7028864536975476e-12,8.059550194240406e-22,5.406150648687695e-14,2.9687942070234482e-19,6.008236424953411e-22,1.5329866571006286e-18,4.0217488727703496e-50,1.9340290618606036e-14
2.7459811563624822e-11,0.0006651577600000001,0.2,0.0,0.0019035328432111076,0.19998720955943158,0.2,0.19999988841183305,0.19997166626916726,1.828422610339979e-18,2.5743077999282376e-16,8.037774366941558e-20,7.561389967837539e-33,2.5580723025381603e-05,3.244693747211197e-10,2.694897647291138e-14,2.8333808780502895e-05,4.0236881617800996e-10,1.1118370323668106e-07,6.787902556381755e-16,3.107004010423569e-13,1.708733652599779e-12,8.118356904713818e-22,5.470929613677026e-14,3.014152605015918e-19,4.385539854748342e-22,1.5759914875025711e-18,4.190280107652844e-50,1.9692473883586426e-14
2.759098254419893e-11,0.0006651577600000001,0.2,0.0,0.0019034292927491922,0.19998716895632912,0.2,0.199999888340355,0.19997164399687242,1.8613378401939786e-18,2.608688345676211e-16,8.264556022639579e-20,7.833096667810972e-33,2.566192717040973e-05,3.259879932017487e-10,2.712446203022998e-14,2.8356082100539967e-05,4.049117898338104e-10,1.11252630295072e-07,6.88725188898487e-16,3.118969725366898e-13,1.7145415270523342e-12,8.167556293229024e-22,5.536034130474916e-14,3.059873799398232e-19,6.34840686775283e-22,1.6199120451353734e-18,4.36488482365049e-50,2.0048466726201357e-14
2.7722153524773036e-11,0.0006651577600000001,0.2,0.0,0.0019033264693306834,0.19998712855731876,0.2,0.1999998882699802,0.19997162204232669,1.894643416377841e-18,2.643302561141379e-16,8.49632332623675e-20,8.112936976001927e-33,2.574272311777982e-05,3.275064497752019e-10,2.730001594654306e-14,2.8378037678184596e-05,4.074613144833522e-10,1.1132044764613808e-07,6.987563337754301e-16,3.130866914830994e-13,1.7203102609388613e-12,8.220235483169343e-22,5.601462549115195e-14,3.105956937276091e-19,4.2317155003523074e-22,1.6647608794834242e-18,4.545745385151116e-50,2.0408272618055054e-14
2.7853324505347144e-11,0.0006651577600000001,0.2,0.0,0.001903224367705836,0.19998708836197227,0.2,0.19999988820069153,0.1999716004011538,1.9283412703014e-18,2.6781499699789003e-16,8.733152279883826e-20,8.401103573739176e-33,2.582311172411971e-05,3.290247455618261e-10,2.7475636094516776e-14,2.839967988963352e-05,4.1001737321313927e-10,1.1138717222983812e-07,7.088841092055366e-16,3.142695760323793e-13,1.7260400392433023e-12,8.278929172084023e-22,5.667213056387678e-14,3.1524011446552472e-19,7.06423975721781e-22,1.7105505655065135e-18,4.733048490876611e-50,2.077189469161827e-14
2.798449548592125e-11,0.0006651577600000001,0.2,0.0,0.0019031229826708344,0.1999870483698544,0.2,0.19999988813247252,0.19997157906903698,1.9624333235737174e-18,2.7132300102039833e-16,8.975119443110676e-20,8.697792414791012e-33,2.590309385965743e-05,3.3054288167311086e-10,2.76513203377841e-14,2.8421013051803437e-05,4.1257994886296675e-10,1.1145282073325356e-07,7.191089325509677e-16,3.154456447239371e-13,1.731731047990894e-12,8.329801705088526e-22,5.733284048799018e-14,3.199205526824106e-19,3.3758953589194953e-22,1.7572937513872464e-18,4.926985247790485e-50,2.1139335743231564e-14
2.8115666466495358e-11,0.0006651577600000001,0.2,0.0,0.0019030223090671964,0.19998700858052354,0.2,0.19999988806530672,0.19997155804171762,1.9969214874795352e-18,2.7485420955278864e-16,9.222301929404421e-20,9.003202755649886e-33,2.598267040801082e-05,3.320608592118167e-10,2.782706657444587e-14,2.8442041423131543e-05,4.1514902403123534e-10,1.1151740959433272e-07,7.294312195916926e-16,3.1661491647463183e-13,1.7373834741897612e-12,8.385606684187392e-22,5.799673658876145e-14,3.246369168935384e-19,8.483445839407504e-22,1.8050030947288235e-18,5.127751245681656e-50,2.151059823637228e-14
2.8246837447069465e-11,0.0006651577600000001,0.2,0.0,0.0019029223417811882,0.1999869689935312,0.2,0.19999988799917795,0.199971537314995,2.031807663123621e-18,2.7840856437328323e-16,9.47477740321026e-20,9.317537185759456e-33,2.6061842265995837e-05,3.3357867927186306e-10,2.8002872727551618e-14,2.8462769204362064e-05,4.177245810802133e-10,1.1158095500558021e-07,7.398513845265797e-16,3.1777741056796984e-13,1.7429975057741043e-12,8.43565496691538e-22,5.866380385566121e-14,3.293891135780896e-19,1.492009960626324e-22,1.8536913435789966e-18,5.335546632427204e-50,2.188568430475243e-14
2.8378008427643572e-11,0.0006651577600000001,0.2,0.0,0.0019028230757432473,0.19998692960842254,0.2,0.19999988793407023,0.1999715168847253,2.0670937409783948e-18,2.819860115213981e-16,9.732624076420083e-20,9.64100165762478e-33,2.6140610343408125e-05,3.3509634293860136e-10,2.817873678194462e-14,2.8483200539324758e-05,4.203066021412481e-10,1.1164347291769194e-07,7.503698399518359e-16,3.189331466432708e-13,1.7485733315487328e-12,8.495960646872311e-22,5.933402229564222e-14,3.341770472840804e-19,1.169631389961035e-21,1.903371221671723e-18,5.5505761899423e-50,2.2264595755295237e-14
2.850917940821768e-11,0.0006651577600000001,0.2,0.0,0.0019027245059274178,0.1999868904247363,0.2,0.1999998878699679,0.19997149674682074,2.1027816018113986e-18,2.8558649143005993e-16,9.995920705839824e-20,9.97380551689564e-33,2.6218975562836984e-05,3.366138512886728e-10,2.8354656712741298e-14,2.8503339515696947e-05,4.228950691199248e-10,1.1170497904313528e-07,7.609869968571235e-16,3.2008214468529733e-13,1.7541111411354123e-12,8.539142513066206e-22,6.000737913729103e-14,3.390006205992468e-19,-3.2732918124928457e-22,1.954055587282291e-18,5.773049410817764e-50,2.2647334071121604e-14
2.8640350388791786e-11,0.0006651577600000001,0.2,0.0,0.0019026266273507932,0.19998685144200493,0.2,0.19999988780685546,0.19997147689724912,2.1388731156043462e-18,2.8920994836941537e-16,1.0264746589162505e-19,1.0316161532311459e-32,2.6296938859435457e-05,3.381312053904487e-10,2.853063057223181e-14,2.8523190165763237e-05,4.2548996370117444e-10,1.1176548885967665e-07,7.717032646022035e-16,3.212244250137097e-13,1.7596111249195525e-12,8.60749125949217e-22,6.068385111418553e-14,3.438597343131324e-19,1.9529222912827203e-21,2.0057571994162984e-18,6.003180575639122e-50,2.303390041476092e-14
2.8771521369365893e-11,0.0006651577600000001,0.2,0.0,0.0019025294350729703,0.19998681265975457,0.2,0.1999998877447177,0.19997145733203275,2.175370143295817e-18,2.928563160930752e-16,1.0539181562993858e-19,1.066828592567415e-32,2.6374501180757396e-05,3.396484063035812e-10,2.8706656355002094e-14,2.8542756467154984e-05,4.2809126735432794e-10,1.1182501761385693e-07,7.825190509293669e-16,3.2236000827328585e-13,1.7650734739994375e-12,8.637085720028295e-22,6.136343090614227e-14,3.487542872891272e-19,-1.571344075670127e-21,2.058489063355228e-18,6.24118883098318e-50,2.3424295631343873e-14
2.890269234994e-11,0.0006651577600000001,0.2,0.0,0.0019024329241955106,0.19998677407750548,0.2,0.19999988768353963,0.19997143804724785,2.2122745339849216e-18,2.9652554362936243e-16,1.0819305997496212e-19,1.1030398401583763e-32,2.6451663486499084e-05,3.411654550798344e-10,2.8882732219872434e-14,2.8562042343595293e-05,4.3069896133811937e-10,1.1188358032441547e-07,7.934347619172572e-16,3.234889154235068e-13,1.7704983801351595e-12,8.728197213825599e-22,6.204608669539753e-14,3.5368417675139866e-19,4.0350971469886716e-21,2.112263898397301e-18,6.487298268090643e-50,2.38185202519378e-14
2.9033863330514107e-11,0.0006651577600000001,0.2,0.0,0.001902337089861414,0.19998673569477182,0.2,0.19999988762330648,0.19997141903902393,2.249588129460223e-18,3.002175539762178e-16,1.1105200796385825e-19,1.1402722177328278e-32,2.652842674838599e-05,3.426823527619942e-10,2.9058856135845346e-14,2.8581051665610236e-05,4.3331302670563744e-10,1.1194119178566377e-07,8.044508020291809e-16,3.246111677295819e-13,1.7758860357013773e-12,8.718189367935976e-22,6.273182551684684e-14,3.58649297946873e-19,-5.040962740930888e-21,2.167094968093958e-18,6.741738002215707e-50,2.4216574496634787e-14
2.9165034311088215e-11,0.0006651577600000001,0.2,0.0,0.0019022419272545963,0.19998669751106188,0.2,0.19999988756400375,0.19997140030354285,2.287312756874272e-18,3.0393231207275413e-16,1.1396947388170604e-19,1.1785484012300477e-32,2.660479194983577e-05,3.4419910038577205e-10,2.9235026460116416e-14,2.8599788251266822e-05,4.3593344430922396e-10,1.1199786657080891e-07,8.155675740086174e-16,3.2572678675170263e-13,1.7812366336370333e-12,8.876083983251237e-22,6.342059177092723e-14,3.6364954478110146e-19,9.991555713879334e-21,2.2229947464636528e-18,7.004742252649195e-50,2.461845827804993e-14
2.929620529166232e-11,0.0006651577600000001,0.2,0.0,0.0019021474315993833,0.19998665952587816,0.2,0.19999988750561698,0.1999713818370384,2.325450241167713e-18,3.076697087379725e-16,1.1694627731907112e-19,1.2178914237949002e-32,2.668076008597785e-05,3.4571569897696126e-10,2.941124096366753e-14,2.861825586684339e-05,4.385601948053206e-10,1.1205361903522778e-07,8.267854790289489e-16,3.2683579433759646e-13,1.7865503674030875e-12,8.749128412977431e-22,6.411243334579893e-14,3.6868480891015947e-19,-1.536349284452573e-20,2.279977097958887e-18,7.276550423415175e-50,2.5024171204264368e-14
2.942737627223642e-11,0.0006651577600000001,0.2,0.0,0.0019020535981600062,0.1999866217387174,0.2,0.19999988744813213,0.1999713636357952,2.3640023916823918e-18,3.114296490918857e-16,1.1998324304059863e-19,1.2583246787057415e-32,2.6756332163224405e-05,3.472321495545838e-10,2.958749788810729e-14,2.8636458227564035e-05,4.4119325865926596e-10,1.1210846331969313e-07,8.381049164352388e-16,3.2793821261159097e-13,1.7918274309349486e-12,8.791163664823356e-22,6.480725373654962e-14,3.737549818153167e-19,-1.2558819535002212e-21,2.338054026343655e-18,7.557407184638375e-50,2.5433712583443898e-14
2.954543015475312e-11,0.0006651577600000001,0.2,0.0,0.0019019697103767612,0.19998658789916202,0.2,0.19999988739715538,0.19997134747844472,2.39905535076302e-18,3.1483289013405123e-16,1.2276863676012348e-19,1.295666383837198e-32,2.682400924314543e-05,3.48596829359413e-10,2.974616422543368e-14,2.8652616589342432e-05,4.435683977531275e-10,1.1215705819877682e-07,8.483795490796564e-16,3.289247736974141e-13,1.79654559569393e-12,8.995366835547154e-22,6.543516974417041e-14,3.7834789126070237e-19,6.312002795511681e-22,2.3912705088617055e-18,7.818121342805107e-50,2.5805572339953294e-14
2.966348403726982e-11,0.0006651577600000001,0.2,0.0,0.0019018863517871283,0.19998655421921852,0.2,0.19999988734688795,0.1999713315303495,2.4344469428226865e-18,3.182544908339076e-16,1.2560404264149545e-19,1.3339279867110387e-32,2.6891367088765368e-05,3.4996139082581617e-10,2.990486299371056e-14,2.8668565701093798e-05,4.4594862019253394e-10,1.1220493874767249e-07,8.587370340690712e-16,3.2990603207674444e-13,1.8012343569444618e-12,9.271455823071534e-22,6.606550140252551e-14,3.8296890296036593e-19,6.0036774879656385e-21,2.4453941015198226e-18,8.086553325918956e-50,2.6180531418292533e-14
