Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24)
1.7364170858913235e-12,0.0004434385066666667,0.2,0.0,0.0012990009064661196,0.19999918534336655,0.2,0.19999998442430728,0.19999560627056065,6.192960734919527e-28,-2.1753243858221993e-22,1.183247995284889e-29,5.451278600795628e-52,1.6293132605964669e-06,2.607040943378493e-13,7.376027140421734e-21,4.393729439822619e-06,2.6106677116790923e-13,1.557542599417904e-08,7.842925674753538e-25,2.3351418776829514e-15,3.3602846505646956e-15,-4.7445563137657166e-23,3.605564180486621e-21,5.72745361760935e-27,1.4689734040735974e-21,-2.002395562490017e-26,1.4999653952486207e-80
1.7395583462092691e-12,0.0004434385066666667,0.2,0.0,0.001298990129388536,0.19999918387686777,0.2,0.19999998440160885,0.1999955984491795,6.192408968595918e-28,-2.248584033362193e-22,1.1823053627557716e-29,5.561920779500015e-52,1.632246258141793e-06,2.6117354059790803e-13,7.402786502027994e-21,4.401550820947114e-06,2.615388434797697e-13,1.5598123947395828e-08,7.871066547902152e-25,2.3428130352691958e-15,3.371918264070463e-15,-3.968578154193222e-23,4.988850489891486e-21,5.556477244898563e-27,1.1884123324573797e-22,3.717989906762345e-27,1.5289656772538543e-80
1.7426996065272148e-12,0.0004434385066666667,0.2,0.0,0.001298979352835719,0.19999918241039571,0.2,0.19999998437892755,0.19999559062825253,6.19651605714645e-28,-2.309029348847788e-22,1.1823187026062697e-29,5.669634017111678e-52,1.6351792022428274e-06,2.61642979068889e-13,7.429552409589103e-21,4.409371747907999e-06,2.62010921823696e-13,1.562080474123567e-08,7.9024742414588e-25,2.35049402493783e-15,3.38356726408328e-15,-3.3440315050633783e-23,5.3752317983114276e-21,5.433374125894378e-27,-2.339691464472849e-22,9.92219216970465e-27,1.558547336127258e-80
1.7458408668451604e-12,0.0004434385066666667,0.2,0.0,0.0012989685768076372,0.1999991809439504,0.2,0.19999998435626343,0.1999955828077797,6.202355965282272e-28,-2.359491964429425e-22,1.1826804247172547e-29,5.775467621350219e-52,1.6381120928946977e-06,2.6211240975118957e-13,7.456350645944317e-21,4.41719222073015e-06,2.6248300624475144e-13,1.564346838846998e-08,7.936343172667063e-25,2.3581848344737342e-15,3.3952316277182465e-15,-2.827826855785487e-23,5.190864577721558e-21,5.343225500658705e-27,-1.576663117026701e-23,6.084235206384229e-27,1.5886935609893309e-80
1.748982127163106e-12,0.0004434385066666667,0.2,0.0,0.0012989578013042568,0.1999991794775318,0.2,0.1999999843336164,0.199995574987761,6.208452915562509e-28,-2.4019320567636464e-22,1.1830844602770549e-29,5.8801315864819696e-52,1.6410449300922868e-06,2.625818326452268e-13,7.483194212478849e-21,4.42501223943875e-06,2.6295509678804554e-13,1.5666114901860456e-08,7.97215200448746e-25,2.3658854516761148e-15,3.4069113321142972e-15,-2.3929105798909036e-23,5.193194832844646e-21,5.272186773550138e-27,1.5917002049083098e-23,5.52731141686198e-27,1.6193940750463814e-80
1.7552646477989974e-12,0.0004434385066666667,0.2,0.0,0.0012989362518714695,0.19999917654477475,0.2,0.19999998428837373,0.19999555934908583,6.221462407874462e-28,-2.4672026250751623e-22,1.1840317851491575e-29,6.087345970554588e-52,1.646910444102311e-06,2.6352065507025556e-13,7.537016938395338e-21,4.440650914618028e-06,2.63899296422095e-13,1.571135657809246e-08,8.048623334248179e-25,2.3813160603594904e-15,3.4303166719085873e-15,-1.7225727468469888e-23,5.25018331615151e-21,5.180935403615894e-27,2.75060633659407e-23,5.324956499260962e-27,1.6824431033201469e-80
1.7615471684348887e-12,0.0004434385066666667,0.2,0.0,0.0012989147045370947,0.19999917361212466,0.2,0.19999998424319945,0.19999554371222683,6.234014740853959e-28,-2.5132825857328624e-22,1.1848477575090088e-29,6.294038554832921e-52,1.652775744228499e-06,2.6445944634747177e-13,7.591034054167658e-21,4.4562877736510494e-06,2.6484352108761233e-13,1.575652987183924e-08,8.129955509679128e-25,2.3967857536296275e-15,3.4537831010636804e-15,-1.2408545997000051e-23,5.350221184061498e-21,5.138127691842529e-27,-3.293371388965409e-24,5.867566741184175e-27,1.747670750298773e-80
1.7741122097066713e-12,0.0004434385066666667,0.2,0.0,0.0012988716161625327,0.19999916774714538,0.2,0.19999998415305562,0.19999551244395636,6.2598719029885195e-28,-2.565853141715322e-22,1.1865401702022704e-29,6.711668961526543e-52,1.6645057026481029e-06,2.6633693547270866e-13,7.699632679281158e-21,4.487556044102751e-06,2.667320469649216e-13,1.584667171850501e-08,8.303437992328666e-25,2.427842005688458e-15,3.500898500512541e-15,-6.740947052475595e-24,5.489207477363899e-21,5.157010937371599e-27,-1.694545767160709e-24,5.8414630769491745e-27,1.884716087441138e-80
1.786677250978454e-12,0.0004434385066666667,0.2,0.0,0.001298828536178472,0.19999916188259417,0.2,0.19999998406318414,0.19999548118294805,6.285249150081121e-28,-2.5902657977600335e-22,1.188020561718884e-29,7.143429274811787e-52,1.6762348049904712e-06,2.682143000493282e-13,7.808996800943211e-21,4.5188170524407725e-06,2.686206773283627e-13,1.5936541254135982e-08,8.48589544279585e-25,2.4590534328852585e-15,3.5482560792598447e-15,-3.823566584155871e-24,5.633546959050375e-21,5.250274927888923e-27,-2.684090821602732e-24,5.859735806195349e-27,2.030702905276723e-80
1.7992422922502366e-12,0.0004434385066666667,0.2,0.0,0.001298785464582817,0.19999915601847118,0.2,0.19999998397358415,0.19999544992920015,6.31060950706193e-28,-2.6013913827562915e-22,1.1893946487938676e-29,7.594910809950879e-52,1.6879630508944304e-06,2.7009154010576786e-13,7.919122221512025e-21,4.550070800312243e-06,2.705094150975598e-13,1.602613928864341e-08,8.674140463589038e-25,2.4904192635402575e-15,3.595854392535194e-15,-2.1916121332953938e-24,5.775610050035935e-21,5.38095881465888e-27,1.4247203922536973e-24,5.787647211170246e-27,2.1859743154723367e-80
1.8118073335220192e-12,0.0004434385066666667,0.2,0.0,0.0012987424013734747,0.1999991501547766,0.2,0.19999998388425486,0.19999541868271112,6.336409492726571e-28,-2.605592250374463e-22,1.1907608824350399e-29,8.069325247918606e-52,1.6996904399988718e-06,2.719686556704516e-13,8.030004802727952e-21,4.5813172893639565e-06,2.723982632037648e-13,1.6115466629473536e-08,8.866810893369603e-25,2.5219387292715922e-15,3.643692002261979e-15,-1.2309813803802021e-24,5.926354342364016e-21,5.533420476746364e-27,-2.691414128957841e-25,5.8174049618978326e-27,2.3509808072584136e-80
1.8243723747938018e-12,0.0004434385066666667,0.2,0.0,0.0012986993465483544,0.19999914429151056,0.2,0.1999999837951954,0.19999538744347928,6.3628566402935645e-28,-2.605681558765653e-22,1.1921633314609668e-29,8.568883928907818e-52,1.7114169719428528e-06,2.7384564677178746e-13,8.141642602588899e-21,4.6125565212422055e-06,2.742872245896826e-13,1.620452408162792e-08,9.063301880062538e-25,2.5536110648626935e-15,3.691767476982231e-15,-6.699917997913309e-25,6.077599959446598e-21,5.7008746850729525e-27,4.5893207400461e-25,5.8045437397800475e-27,2.526235653558219e-80
1.849502457337367e-12,0.0004434385066666667,0.2,0.0,0.0012986132620424328,0.19999913256626498,0.2,0.199999983617883,0.19999532498678046,6.418101548948847e-28,-2.6013343588836335e-22,1.1951627394358315e-29,9.651164906853339e-52,1.734867462906192e-06,2.7759925569799187e-13,8.367179808284454e-21,4.6750132200614686e-06,2.780654990242328e-13,1.638183252852157e-08,9.466129703661696e-25,2.617411299993222e-15,3.7886263264524216e-15,1.6625876073327767e-26,6.391228678077233e-21,6.061551712281541e-27,-2.9451851083005612e-25,5.818005332941299e-27,2.90971482969983e-80
1.8746325398809323e-12,0.0004434385066666667,0.2,0.0,0.0012985272110483822,0.19999912084273588,0.2,0.19999998344164058,0.19999526255909064,6.476293574136783e-28,-2.591823632397326e-22,1.1983749567225791e-29,1.0854117502322527e-51,1.7583145208990356e-06,2.8135236711142317e-13,8.595733412690913e-21,4.7374409099320105e-06,2.8184426216458253e-13,1.6558071021366603e-08,9.881996213740046e-25,2.6818139097702886e-15,3.886419618842689e-15,2.246584630745837e-25,6.714497534221045e-21,6.4545507411329616e-27,1.4380786207144748e-24,5.787875250880216e-27,3.3412871269598026e-80
1.8997626224244975e-12,0.0004434385066666667,0.2,0.0,0.0012984411935495787,0.19999910912092472,0.2,0.19999998326646173,0.19999520016039657,6.537280080179687e-28,-2.5789314089522394e-22,1.2017599093538436e-29,1.2190932846285732e-51,1.7817581430371332e-06,2.851049812389833e-13,8.827303911375901e-21,4.799839604009565e-06,2.8562353794816187e-13,1.6733245914019228e-08,1.0310566916605507e-24,2.746812884265243e-15,3.985136134542646e-15,1.4659009948667338e-25,7.05440467806786e-21,6.87567320281262e-27,-1.0694253729484444e-24,5.83219246348815e-27,3.8263493608840514e-80
1.9248927049680627e-12,0.0004434385066666667,0.2,0.0,0.0012983552095294378,0.19999909740083288,0.2,0.19999998309234016,0.19999513779068517,6.6011396426221345e-28,-2.5651053362877125e-22,1.2053257642871485e-29,1.3675128080218862e-51,1.8051983264372576e-06,2.888570983074508e-13,9.061889784434112e-21,4.8622093154440196e-06,2.894033504809336e-13,1.690736352280052e-08,1.0751536700492807e-24,2.812402262554502e-15,4.084764754348246e-15,2.99249717172578e-26,7.402294326056468e-21,7.319494536194422e-27,1.124460030734086e-24,5.79364569958726e-27,4.370821788206689e-80
1.9751528700551932e-12,0.0004434385066666667,0.2,0.0,0.0012981833418590257,0.19999907396581312,0.2,0.19999998274724387,0.1999950131381577,6.738041142756851e-28,-2.5369043587657406e-22,1.2130812528121192e-29,1.7144822300057148e-51,1.8520683654961285e-06,2.9635984217357063e-13,9.540099498309565e-21,4.986861842953166e-06,2.9696468303289073e-13,1.7252451968151733e-08,1.1670783134771692e-24,2.9453286316824154e-15,4.28671432606789e-15,-9.497857947868345e-26,8.142890739910996e-21,8.272485693985198e-27,-8.92480909447457e-26,5.814687974881397e-27,5.664762624729214e-80
2.0254130351423237e-12,0.0004434385066666667,0.2,0.0,0.0012980116079053226,0.19999905053768813,0.2,0.19999998240630176,0.19999488860140321,6.888445308684048e-28,-2.509002918947653e-22,1.2218684491712748e-29,2.1389435214676183e-51,1.8989246150318294e-06,3.038606005214047e-13,1.0030343652602594e-20,5.1113985975387415e-06,3.0452845591615284e-13,1.759338614444249e-08,1.2641105077071877e-24,3.080546303459825e-15,4.492181365108609e-15,1.112189956231317e-26,8.932598629556665e-21,9.316052182421584e-27,3.849114839302869e-24,5.7450781875013865e-27,7.282939780509188e-80
2.0723446415092595e-12,0.0004434385066666667,0.2,0.0,0.0012978513679143596,0.19999902866736277,0.2,0.19999998209164638,0.199994772416725,7.042198861200804e-28,-2.480689180967334e-22,1.2311725088567272e-29,2.6180332254311472e-51,1.9426652652803727e-06,3.108628182812494e-13,1.0498970991978276e-20,5.227583275838857e-06,3.115936845814379e-13,1.7908034168515314e-08,1.3595410749751488e-24,3.208837101650835e-15,4.6871413556952235e-15,6.050327839656144e-26,9.72856855004472e-21,1.0384859059639664e-26,6.255910618873143e-26,5.811609516718913e-27,9.14936997594013e-80
2.1192762478761953e-12,0.0004434385066666667,0.2,0.0,0.0012976912442947527,0.1999990068030686,0.2,0.19999998178053066,0.19999465633281602,7.209576224915986e-28,-2.4496415092935994e-22,1.2416415881062931e-29,3.191203807441124e-51,1.986393853181288e-06,3.178633078519815e-13,1.0978065841463309e-20,5.343667184867342e-06,3.1866137777695125e-13,1.8219142449281212e-08,1.4597598110469589e-24,3.339048873582101e-15,4.8850255410619965e-15,1.8236873285276427e-26,1.0571091414150081e-20,1.1552043344318092e-26,1.0681018090679667e-24,5.793998330606849e-27,1.1428924221756124e-79
2.166207854243131e-12,0.0004434385066666667,0.2,0.0,0.0012975312369407355,0.19999898494481494,0.2,0.19999998147291553,0.19999454034959102,7.3913377988714135e-28,-2.4167342668012895e-22,1.2533836659035686e-29,3.8743500426466834e-51,2.0301103600155555e-06,3.2486207070363347e-13,1.1467617418384981e-20,5.459650409950858e-06,3.257317008309142e-13,1.8526750146970186e-08,1.5648645462546044e-24,3.471145366748745e-15,5.085766751656136e-15,-1.5700886780566844e-26,1.1470813449865425e-20,1.282107416285506e-26,-1.8072251327437016e-24,5.844692755658568e-27,1.420175562368666e-79
2.213139460610067e-12,0.0004434385066666667,0.2,0.0,0.001297371345747031,0.19999896309261117,0.2,0.19999998116876233,0.1999944244669647,7.588298712138266e-28,-2.382184866569761e-22,1.2665215837381007e-29,4.6855064543796435e-51,2.0738147670780556e-06,3.318591083046582e-13,1.1967614758952575e-20,5.5755330363431926e-06,3.3280482075016317e-13,1.8830895989099065e-08,1.6749787831468157e-24,3.605090885774934e-15,5.2892989522281514e-15,-8.08787505952215e-27,1.2418705789622928e-20,1.419750152899003e-26,2.4624851095724212e-24,5.769667405453034e-27,1.7561361971391587e-79
2.2600710669770027e-12,0.0004434385066666667,0.2,0.0,0.0012972115706088496,0.19999894124646664,0.2,0.1999999808680326,0.19999430868485185,7.801441542622035e-28,-2.345580633375984e-22,1.281217657491524e-29,5.645210952132808e-51,2.1175070556776644e-06,3.388544221219359e-13,1.2478045728916256e-20,5.691315149225345e-06,3.3988090615329326e-13,1.9131618275198794e-08,1.790235991533176e-24,3.740850284262057e-15,5.495557224725399e-15,4.578169280167722e-27,1.3434602972440451e-20,1.568863535540504e-26,-3.93232953885349e-24,5.882242931464146e-27,2.1616410235388537e-79
2.3070026733439385e-12,0.0004434385066666667,0.2,0.0,0.001297051911421884,0.19999891940639064,0.2,0.19999998057068857,0.19999419300316745,8.031666873128912e-28,-2.3066434010632025e-22,1.297622740435536e-29,6.776747150813113e-51,2.1611872071373405e-06,3.458480136207749e-13,1.29988992252112e-20,5.8069968337055584e-06,3.469601272041925e-13,1.942895488152847e-08,1.9107656350142555e-24,3.87838895700921e-15,5.704477751127453e-15,5.157087143938656e-27,1.4492082332062886e-20,1.73019467013412e-26,7.472007441940206e-24,5.68168918008438e-27,2.649278473518436e-79
2.4008658860778105e-12,0.0004434385066666667,0.2,0.0,0.0012967329404867515,0.19999887574448166,0.2,0.19999997998600808,0.19999396194074381,8.548017372129813e-28,-2.221572032186575e-22,1.3364138616364553e-29,9.663969960159902e-51,2.2485110239997026e-06,3.5983003551655884e-13,1.4071821697205897e-20,6.038059257530231e-06,3.611286642564675e-13,2.0013620470702404e-08,2.1681578494370225e-24,4.158668365345119e-15,6.130055694240184e-15,-5.1069155772642553e-26,1.682412770663794e-20,2.092316567046508e-26,-3.5560906326105953e-25,5.819980170875615e-27,3.931323276989175e-79
2.4947290988116824e-12,0.0004434385066666667,0.2,0.0,0.001296414432116628,0.1999988321069588,0.2,0.1999999794144262,0.19999373127901432,9.144351169239899e-28,-2.1272495725102905e-22,1.384194835313685e-29,1.3599915010088994e-50,2.3357860685337913e-06,3.7380518568316927e-13,1.5186301432051478e-20,6.268720987231662e-06,3.753118216904565e-13,2.0585187477763563e-08,2.448188609053877e-24,4.445662805822943e-15,6.565543596606956e-15,-1.7327023823291698e-26,1.93489506483491e-20,2.5116579135351573e-26,6.154806415072679e-23,4.730758125311403e-27,5.746704513180417e-79
2.5792059902721674e-12,0.0004434385066666667,0.2,0.0,0.0012961281694007004,0.19999879285409994,0.2,0.19999997891096333,0.19999352402549064,9.756797974891615e-28,-2.0333180662802023e-22,1.4363907819284442e-29,1.8300337765906333e-50,2.414291785202577e-06,3.8637695514757244e-13,1.6224788165436286e-20,6.4759745110915845e-06,3.8809032917142907e-13,2.108863686180189e-08,2.7204863484041713e-24,4.709485650835295e-15,6.965564745810664e-15,2.9479133243228955e-26,2.197609518870259e-20,2.943144307306534e-26,9.772636537234119e-25,5.7950225251296245e-27,7.991761425894185e-79
2.6636828817326523e-12,0.0004434385066666667,0.2,0.0,0.0012958422801090791,0.1999987536211083,0.2,0.19999997841767106,0.19999331709548623,1.0447336861304853e-27,-1.929241256932894e-22,1.4987033165215012e-29,2.439373939528968e-50,2.4927577672855906e-06,3.989431764493467e-13,1.729680111096457e-20,6.682904515765781e-06,4.0088286277472326e-13,2.158191569023081e-08,3.0127782467043822e-24,4.978355832991301e-15,7.372896472815907e-15,2.3457535070425042e-26,2.4719655633518876e-20,3.4312456799978256e-26,6.299633086079351e-23,4.701334772142065e-27,1.0997687009170466e-78
2.748159773193137e-12,0.0004434385066666667,0.2,0.0,0.001295556763655439,0.1999987144080381,0.2,0.19999997793434762,0.19999311048850812,1.1228757545063837e-27,-1.8171901976809167e-22,1.57400501460595e-29,3.222770683466152e-50,2.571183906549871e-06,4.1150385806043797e-13,1.8402224503129567e-20,6.889511494150153e-06,4.1369047518131174e-13,2.2065225625036238e-08,3.325816672243823e-24,5.2520957776788575e-15,7.787215568377449e-15,-4.872421523510487e-26,2.796813337183482e-20,3.980767825902379e-26,-1.278399656183164e-22,8.05937918959929e-27,1.4985655059928417e-78
2.832636664653622e-12,0.0004434385066666667,0.2,0.0,0.0012952716194580484,0.19999867521494324,0.2,0.19999997746079537,0.19999290420406413,1.2100452943718527e-27,-1.6949478698413788e-22,1.6625057038597203e-29,4.2219770716393487e-50,2.649570094918123e-06,4.240590084363631e-13,1.9541064078996062e-20,7.095795938384348e-06,4.2651422937056506e-13,2.2538764334377537e-08,3.660435820537149e-24,5.530532864864894e-15,8.208208765462604e-15,5.616995701001522e-26,3.087907429661394e-20,4.5971660679173036e-26,2.834651729271521e-22,8.214500999302332e-28,2.0230912084282907e-78
2.917113556114107e-12,0.0004434385066666667,0.2,0.0,0.0012949868469396837,0.19999863604187784,0.2,0.19999997699682062,0.19999269824166294,1.3089351916762632e-27,-1.5668266974358096e-22,1.7703109112937955e-29,5.487296532498401e-50,2.727916224470411e-06,4.3660863601748627e-13,2.0713086625150447e-20,7.301758339859473e-06,4.3935519764836966e-13,2.300272557188222e-08,4.017435370205972e-24,5.8134993027127716e-15,8.635572462763666e-15,-1.3413068167063228e-25,3.5528622795367385e-20,5.285423684665007e-26,-7.652226528220018e-22,1.927942720823317e-26,2.707376852406631e-78
3.001590447574592e-12,0.0004434385066666667,0.2,0.0,0.0012947024455275513,0.19999859688889565,0.2,0.19999997654223337,0.1999924926008139,1.4148792683300762e-27,-1.415161975481053e-22,1.888348052825081e-29,7.078224915004035e-50,2.8062221874450612e-06,4.4915274922669556e-13,2.191871055460442e-20,7.5073991892079845e-06,4.5221446072216157e-13,2.3457299254068706e-08,4.397520952865628e-24,6.100832003181455e-15,9.06901245729111e-15,4.412857756828731e-25,3.640594655417923e-20,6.053513550950693e-26,2.247481777164308e-21,-3.3743286945271274e-26,3.5932039072482567e-78
3.086067339035077e-12,0.0004434385066666667,0.2,0.0,0.0012944184146532055,0.19999855775605058,0.2,0.19999997609684747,0.1999922872810271,1.545023612918823e-27,-1.2894823503890503e-22,2.0532239604417223e-29,9.066410379780538e-50,2.8844878762413236e-06,4.616913564757637e-13,2.315643702970658e-20,7.712718976336119e-06,4.650931068159108e-13,2.390267153620047e-08,4.801593108282295e-24,6.392372462617537e-15,9.508243683445168e-15,-1.415805609214098e-24,4.990245010983696e-20,6.901418360510966e-26,-7.04854917448905e-21,1.2986743664011758e-25,4.731643786696226e-78
3.1705442304955618e-12,0.0004434385066666667,0.2,0.0,0.0012941347537524749,0.19999851864339624,0.2,0.19999997566048047,0.19999208228181345,1.6477166019220497e-27,-1.0290484254125713e-22,2.158255386565728e-29,1.1532162964111816e-49,2.9627131834171727e-06,4.742244661477584e-13,2.443082932966642e-20,7.917718190339806e-06,4.779922308216509e-13,2.4339024886737016e-08,5.2303237000863115e-24,6.687966644925297e-15,9.952989957722552e-15,4.7802674838818236e-24,2.355542954865323e-20,7.854518358407574e-26,2.379728743353303e-20,-4.130234864754229e-25,6.184476192986582e-78
3.2550211219560467e-12,0.0004434385066666667,0.2,0.0,0.0012938514622653822,0.1999984795509863,0.2,0.19999997523295351,0.19999187760268453,1.7433988872269803e-27,-5.94653706504019e-23,2.24715808937279e-29,1.4572841931260857e-49,3.0408980016959263e-06,4.86752086624872e-13,2.574010130490029e-20,8.122397319634338e-06,4.909129334847146e-13,2.4766538160468897e-08,5.688490491381449e-24,6.987464865724229e-15,1.0402983729716835e-14,5.3080147446764845e-24,5.008458345748362e-20,8.868191549045016e-26,2.0871084625472543e-21,-3.1688466161785665e-26,8.026108799089486e-78
3.331050324270483e-12,0.0004434385066666667,0.2,0.0,0.0012935968153161626,0.19999844438517067,0.2,0.19999997485559257,0.19999169366473785,1.875947817255831e-27,-2.939232608137674e-23,2.4240408875458032e-29,1.790022955170343e-49,3.1112296316092687e-06,4.980222587114732e-13,2.6943668108351476e-20,8.30633526667984e-06,5.025609295030124e-13,2.5143886809160053e-08,6.123743603446105e-24,7.260230922057827e-15,1.0812250370770626e-14,-1.1485671570069218e-24,5.836185321870687e-20,9.902774817637158e-26,-1.5409294211159298e-21,3.1993184750078916e-26,1.0089769048131423e-77
3.4070795265849194e-12,0.0004434385066666667,0.2,0.0,0.0012933424667392831,0.1999984092358353,0.2,0.19999997448512458,0.19999150998530976,2.0502372573692307e-27,-1.8239843617442743e-23,2.689557846181908e-29,2.1889420566745594e-49,3.1815283007828796e-06,5.092879974155817e-13,2.817135046076032e-20,8.490014695147526e-06,5.142281090701226e-13,2.551434243938296e-08,6.576539724620241e-24,7.535938223665388e-15,1.1225374192706566e-14,-2.2041548875141986e-24,6.169385002440383e-20,1.1022004439260658e-25,8.073397684006986e-23,3.63529786331715e-27,1.2618645681003091e-77
3.483108728899356e-12,0.0004434385066666667,0.2,0.0,0.0012930884161349466,0.19999837410301927,0.2,0.1999999741214264,0.19999132656404583,2.2296694361300684e-27,-6.977438420430057e-24,2.968810023760609e-29,2.6643152671482074e-49,3.2517939313134213e-06,5.205493088056779e-13,2.942639600408906e-20,8.673435959677377e-06,5.259152837880135e-13,2.587802820971657e-08,7.051691836374715e-24,7.814486254682194e-15,1.1642177142860008e-14,2.0147639914746518e-24,6.182491031544673e-20,1.2226290608497075e-25,5.199386299087779e-21,-8.632486517340899e-26,1.5703645518672804e-77
3.4964104580861274e-12,0.0004434385066666667,0.2,0.0,0.0012930439991742041,0.1999983679580397,0.2,0.19999997405848222,0.19999129449999023,2.2595964293514263e-27,-2.1284430578905216e-24,3.0150165054608364e-29,2.7562009414470774e-49,3.2640838901719134e-06,5.225190828804553e-13,2.9648962926781513e-20,8.705500015391578e-06,5.279621353555698e-13,2.594097026939071e-08,7.13802901474702e-24,7.863504413054895e-15,1.1715464306875725e-14,1.4654114307810961e-24,6.785801316895347e-20,1.244447706472649e-25,1.1476833357015641e-22,3.0944133498809715e-27,1.6308140721784036e-77
3.52301391645967e-12,0.0004434385066666667,0.2,0.0,0.0012929551925700636,0.1999983556696019,0.2,0.1999999739332017,0.19999123039554573,2.3214338312345414e-27,7.594738205048667e-24,3.112038605431401e-29,2.948527882907391e-49,3.2886607652134708e-06,5.264582251643361e-13,3.0096478838173645e-20,8.769604460101432e-06,5.320577667656444e-13,2.6066246409388423e-08,7.312611329396656e-24,7.961790514487818e-15,1.1862356925257254e-14,1.234641640822207e-25,6.996282875399124e-20,1.290015863314617e-25,-6.397409131073476e-23,6.210899477151426e-27,1.758020579191947e-77
3.556187777972772e-12,0.0004434385066666667,0.2,0.0,0.0012928445039138094,0.1999983403490646,0.2,0.19999997377810913,0.199991150503061,2.403169541474608e-27,1.7811736401676835e-23,3.243674682051226e-29,3.205128175543844e-49,3.3193018390745013e-06,5.313694813848784e-13,3.065889001509036e-20,8.849496945023595e-06,5.371685656200588e-13,2.6221333554534763e-08,7.53333159109508e-24,8.08481220810673e-15,1.204611371985917e-14,-4.887899642300385e-25,7.1391363251827e-20,1.3485022507271064e-25,9.64357203318658e-22,-1.1888932739617576e-26,1.9290938567553136e-77
3.5893616394858737e-12,0.0004434385066666667,0.2,0.0,0.0012927338718389618,0.19999832503168685,0.2,0.19999997362426067,0.1999910706595946,2.4894445095338742e-27,2.6306773349567896e-23,3.386036281630411e-29,3.481382599943653e-49,3.3499365938960575e-06,5.362798969778846e-13,3.1226205917711626e-20,8.929340411633015e-06,5.42283475307603e-13,2.637517662901139e-08,7.757840471557812e-24,8.208338588700659e-15,1.2230507206949535e-14,1.8067257379626858e-26,7.606961815687391e-20,1.4084467028868768e-25,-1.1954075957340596e-21,2.61062058108324e-26,2.114982124246476e-77
3.6225355009989755e-12,0.0004434385066666667,0.2,0.0,0.0012926232963128743,0.19999830971747184,0.2,0.1999999734716465,0.19999099086511712,2.578746940046168e-27,3.5253607065744345e-23,3.5361158282151895e-29,3.778452668564983e-49,3.3805650232273514e-06,5.411894724454627e-13,3.1798562183454413e-20,9.009134889297567e-06,5.474025636300302e-13,2.6527785381565233e-08,7.987121333456246e-24,8.332361871252463e-15,1.2415523704213996e-14,2.718788988503648e-25,7.674771433133669e-20,1.4708835138457968e-25,7.068561114068192e-22,-7.347960155247097e-27,2.316813601848912e-77
3.655709362512078e-12,0.0004434385066666667,0.2,0.0,0.001292512777302991,0.19999829440642275,0.2,0.19999997332025699,0.1999909111195993,2.6706351889124922e-27,4.5274787916493535e-23,3.693167453852003e-29,4.0976780148741096e-49,3.4111871206281375e-06,5.460982082897055e-13,3.2376000145456036e-20,9.08888040734359e-06,5.525258984298113e-13,2.6679169484662923e-08,8.221422539867147e-24,8.456874359421676e-15,1.2601149702603811e-14,-8.755479818297784e-26,7.777634311253923e-20,1.5355619361991422e-25,2.32098238211366e-21,-3.5738893328466954e-26,2.5357841819352868e-77
3.6888832240251795e-12,0.0004434385066666667,0.2,0.0,0.0012924023147768437,0.19999827909854287,0.2,0.19999997317008247,0.19999083142301183,2.764114327863035e-27,5.58831799949973e-23,3.855312230735031e-29,4.4405050573229735e-49,3.441802879672617e-06,5.510061050114232e-13,3.295860975607329e-20,9.16857699505869e-06,5.576535475845131e-13,2.682933853508956e-08,8.460494757160143e-24,8.581868444472795e-15,1.2787371864393846e-14,-3.1871994717774265e-26,9.057239951455211e-20,1.6012217341743016e-25,-7.769833913624504e-21,1.417404666432455e-25,2.773160530378451e-77
3.722057085538281e-12,0.0004434385066666667,0.2,0.0,0.0012922919087020538,0.19999826379383534,0.2,0.19999997302111353,0.19999075177532535,2.8604976732525575e-27,6.659036379879953e-23,4.0254919590727136e-29,4.808500322933422e-49,3.4724122939279674e-06,5.559131631124532e-13,3.3546277857025954e-20,9.248224681725043e-06,5.627855790015277e-13,2.6978302054532655e-08,8.704189642172038e-24,8.707336604402192e-15,1.29741770213056e-14,3.054706613504706e-25,8.741568927485209e-20,1.670494563826434e-25,-1.843457134744806e-21,3.74800819496749e-26,3.030296953088505e-77
3.755230947051383e-12,0.0004434385066666667,0.2,0.0,0.0012921815590463306,0.19999824849230344,0.2,0.19999997287334062,0.1999906721765107,2.9643760054286287e-27,7.682405517540898e-23,4.2135029808829886e-29,5.2034360247009414e-49,3.503015356937691e-06,5.608193830987919e-13,3.4138602841546963e-20,9.327823496644162e-06,5.679220606125735e-13,2.7126069490175127e-08,8.952281301542898e-24,8.83327140314055e-15,1.316155217254108e-14,-7.766817356834039e-25,6.273164547574569e-20,1.744419335343726e-25,2.567791183519939e-20,-4.465855012849563e-25,3.3086444613771414e-77
