Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24),CH3OX(49),C2H3OX(99),SX(112),CH3X(35),SX(107),C2H6X(141)
4.905771162598522e-09,0.0005542981333333334,0.2,0.0,0.00044230515499603043,0.19999352493689782,0.19884009352180068,0.2000004294975108,0.19998383091900795,4.1535099996477664e-14,2.164267646368559e-12,5.631783940858646e-12,7.545001042590626e-20,1.3799408036749748e-05,1.3111327163367849e-14,7.0081033267968365e-12,1.5718367038417723e-05,0.001159405316815697,2.201277398520347e-08,4.802579343115431e-08,1.0917224992479378e-13,1.8564679983074853e-11,1.310862465603306e-17,3.906295779259821e-11,2.898617380493777e-16,1.0392083810270614e-19,8.940200444569632e-12,1.4792703959151275e-10,4.296162721034852e-10,2.7476129915207436e-10,1.1101751576475016e-11,2.6201581585935025e-10,1.721933450795162e-14,6.973486673150621e-11
4.927716817479789e-09,0.0005542981333333334,0.2,0.0,0.00044223659652668003,0.19999352804526382,0.19884001793381062,0.20000043149633112,0.19998383143612972,4.211403574022859e-14,2.1852695591238e-12,5.732732159823587e-12,7.667557016642917e-20,1.3796885043591215e-05,1.3207827789793283e-14,7.0382760971737185e-12,1.5715868967707375e-05,0.0011594786777123136,2.2009435301572275e-08,4.8234598249282596e-08,1.091515343796549e-13,1.8567444992430382e-11,1.3166561728271719e-17,3.940077683466245e-11,2.9166911379256494e-16,1.0482226195306955e-19,9.048960652217018e-12,1.51072166051873e-10,4.330240555817616e-10,2.786843533485916e-10,1.1260378338892285e-11,2.648997351127021e-10,1.7533593348923615e-14,7.20520419907111e-11
4.9496624723610565e-09,0.0005542981333333334,0.2,0.0,0.0004421698615256556,0.19999353112001197,0.19883994430252605,0.20000043349515959,0.19998383188690014,4.2697958360806745e-14,2.2063780039015664e-12,5.8349032320734225e-12,7.791409005621784e-20,1.37944289838594e-05,1.3304896564871485e-14,7.0684007763113e-12,1.5713437334222568e-05,0.0011595500820840627,2.2006187153311053e-08,4.844291481681541e-08,1.0913137896214463e-13,1.85701909475632e-11,1.3224387893733782e-17,3.973929344919724e-11,2.934753737358794e-16,1.0572552242774679e-19,9.15824803102763e-12,1.542638668588113e-10,4.364341621112308e-10,2.8262526893833437e-10,1.1419747661610406e-11,2.677865361621731e-10,1.7850817446031298e-14,7.442785110902733e-11
4.971608127242324e-09,0.0005542981333333334,0.2,0.0,0.00044210490145957395,0.19999353416203244,0.19883987257586475,0.20000043549400395,0.19998383227308345,4.328687798990551e-14,2.2275929087404846e-12,5.93830302448412e-12,7.916561723162346e-20,1.3792038085116713e-05,1.3402524619654e-14,7.098477418389422e-12,1.5711070369674774e-05,0.0011596195820107742,2.200302713071074e-08,4.8650740000415106e-08,1.0911176882586209e-13,1.8572918357082404e-11,1.3282102253488363e-17,4.007849188294778e-11,2.952799659679776e-16,1.0663057792086013e-19,9.268055991388046e-12,1.5750241929292586e-10,4.3984640449683906e-10,2.8658353441781275e-10,1.1579839040370577e-11,2.706758888063785e-10,1.8170980986949738e-14,7.686318883950307e-11
4.993553782123591e-09,0.0005542981333333334,0.2,0.0,0.0004420416690873536,0.199993537172192,0.19883980270313037,0.2000004374928717,0.19998383259639685,4.388080452686794e-14,2.248914199259882e-12,6.042937329606872e-12,8.043019866823683e-20,1.3789710621638176e-05,1.350070173455226e-14,7.128506075717927e-12,1.570876635286097e-05,0.0011596872281860967,2.1999952887830636e-08,4.8858070681773433e-08,1.0909268951422454e-13,1.8575627723776074e-11,1.3339704038487674e-17,4.0418356360400404e-11,2.97083324644274e-16,1.07537386883781e-19,9.378377894503259e-12,1.6078809643748337e-10,4.4326059641114794e-10,2.9055863538707384e-10,1.1740632041985375e-11,2.7356746638124464e-10,1.8494055605082338e-14,7.935894830731838e-11
5.015499437004859e-09,0.0005542981333333334,0.2,0.0,0.0004419801184257828,0.1999935401513346,0.19883973463497634,0.20000043949177013,0.19998383285851185,4.447974763810011e-14,2.270341798639051e-12,6.148811865129554e-12,8.170788098156346e-20,1.378744491319116e-05,1.3599422504659607e-14,7.158486797384689e-12,1.570652360840915e-05,0.0011597530699544109,2.1996962141094344e-08,4.90649037581864e-08,1.0907412695060055e-13,1.857831942513969e-11,1.3397191654341527e-17,4.075887115199808e-11,2.9888519156132705e-16,1.084459070092827e-19,9.489207053901997e-12,1.6412116716085986e-10,4.4667655242698973e-10,2.945500550898371e-10,1.1902105984568446e-11,2.7646094592086866e-10,1.8820016986391912e-14,8.191602067741834e-11
5.037445091886126e-09,0.0005542981333333334,0.2,0.0,0.0004419202047160046,0.19999354310028175,0.1988396683233692,0.2000004414907064,0.19998383306105558,4.5083716756573625e-14,2.291875627615022e-12,6.255932273385015e-12,8.299870941529897e-20,1.3785239323846645e-05,1.3698676923930683e-14,7.1884196280060175e-12,1.570434050555718e-05,0.0011598171553467496,2.1994052667491746e-08,4.927123614421927e-08,1.0905606742973387e-13,1.8580993903745633e-11,1.3454564153342978e-17,4.110002039454646e-11,3.0068542268395585e-16,1.0935609636745558e-19,9.600536737863009e-12,1.675018961014209e-10,4.5009408805983414e-10,2.985572743238805e-10,1.2064239963962923e-11,2.793560083181986e-10,1.9148835678091266e-14,8.453529481956396e-11
5.0593907467673935e-09,0.0005542981333333334,0.2,0.0,0.00044186188439089867,0.19999354601983346,0.19883960372155424,0.20000044348968737,0.19998383320561183,4.569272108130881e-14,2.3135156045186663e-12,6.364304120827515e-12,8.430272901228242e-20,1.378309226082028e-05,1.3798454932752813e-14,7.2183046064973e-12,1.5702215456964105e-05,0.0011598795311157685,2.1991222302755674e-08,4.947706477117934e-08,1.0903849760640411e-13,1.8583651630397498e-11,1.3511821027779582e-17,4.144178818551761e-11,3.0248409547335346e-16,1.1026791334832999e-19,9.712360172140029e-12,1.7093054365480856e-10,4.535130198053795e-10,3.0257977177896e-10,1.2227013252741345e-11,2.8225233847948344e-10,1.948048120087165e-14,8.721765697660791e-11
5.081336401648661e-09,0.0005542981333333334,0.2,0.0,0.00044180511504332987,0.19999354891076834,0.1988395407840211,0.20000044548871987,0.19998383329372216,4.630676957688888e-14,2.335261645246266e-12,6.473932897578902e-12,8.561998400875219e-20,1.3781002173344083e-05,1.3898751759608255e-14,7.248141764956629e-12,1.5700146917553453e-05,0.001159940242769781,2.1988468940171167e-08,4.968238658788029e-08,1.0902140448579227e-13,1.8586292912567245e-11,1.3568960520916826e-17,4.178415871478841e-11,3.0428105783507305e-16,1.1118131525860887e-19,9.824670541234845e-12,1.7440736596356258e-10,4.5693316516880686e-10,3.0661702447816743e-10,1.2390404925874531e-11,2.851496254696556e-10,1.9814927449361872e-14,8.996399043918633e-11
5.103282056529928e-09,0.0005542981333333334,0.2,0.0,0.00044174985539524673,0.19999355177384479,0.19883947946647076,0.20000044748781043,0.1999838333268872,4.692587097304042e-14,2.3571136632445416e-12,6.584824016984261e-12,8.695051780865459e-20,1.3778967551566843e-05,1.3999557171568205e-14,7.277931127560588e-12,1.569813338338722e-05,0.0011599993346058874,2.1985790528953595e-08,4.9887198561671404e-08,1.0900477541655316e-13,1.858891812405066e-11,1.362598153975845e-17,4.212711603213427e-11,3.060762655540109e-16,1.120962598047462e-19,9.937460990789857e-12,1.7793261490905673e-10,4.6035434270120964e-10,3.1066850816859736e-10,1.2554393767383371e-11,2.880475626519412e-10,2.0152142470848614e-14,9.277517522379014e-11
5.125227711411196e-09,0.0005542981333333334,0.2,0.0,0.0004416960652676014,0.19999355460980095,0.19883941972578334,0.2000004494869655,0.19998383330656758,4.755003376423932e-14,2.3790715695654904e-12,6.696982815182627e-12,8.829437327986355e-20,1.3776986925482654e-05,1.4100860434834895e-14,7.307672709536532e-12,1.5696173390569674e-05,0.0011600568497422232,2.1983185072399607e-08,5.009149767860966e-08,1.0898859808002057e-13,1.859152771714713e-11,1.3682883963315594e-17,4.2470644121539e-11,3.078696540374207e-16,1.130127054782197e-19,1.0050724630414719e-11,1.8150653810565814e-10,4.6377637203969937e-10,3.1473369713231784e-10,1.2718958859852307e-11,2.909458478213798e-10,2.0492092958968058e-14,9.565208775453598e-11
5.147173366292463e-09,0.0005542981333333334,0.2,0.0,0.00044164370555107376,0.19999355741935546,0.19883936151998657,0.20000045148619122,0.19998383323418512,4.8179266209312985e-14,2.4011352728325967e-12,6.810414550717433e-12,8.965159247541726e-20,1.3775058863887627e-05,1.4202657623242302e-14,7.337366516247455e-12,1.5694265514180872e-05,0.001160112830149345,2.1980650626917957e-08,5.0295280943820297e-08,1.0897286048038174e-13,1.8594121936672793e-11,1.3739665879565954e-17,4.281472711431277e-11,3.09661159207565e-16,1.1393060925404874e-19,1.0164454535001676e-11,1.8512937889712274e-10,4.671990739308702e-10,3.188120647894195e-10,1.2884079164285132e-11,2.9384418333472973e-10,2.083475134649901e-14,9.859560054663257e-11
5.169119021173731e-09,0.0005542981333333334,0.2,0.0,0.00044159273817757504,0.19999356020320794,0.19883930480822537,0.2000004534854937,0.19998383311112386,4.881357633111164e-14,2.4233046792040237e-12,6.925124404158166e-12,9.102221678809951e-20,1.377318197336322e-05,1.430493883865663e-14,7.367012542245544e-12,1.5692408367238386e-05,0.0011601673166807835,2.1978185300617468e-08,5.04985453825052e-08,1.0895755093953803e-13,1.8596701080891e-11,1.3796325887487596e-17,4.3159348999684245e-11,3.1145071213224565e-16,1.148499283745697e-19,1.0278643746556141e-11,1.8880137635513687e-10,4.70622270262219e-10,3.229030843464761e-10,1.3049733223949774e-11,2.96742276225737e-10,2.1180083939729025e-14,1.016065819025349e-10
5.191064676054998e-09,0.0005542981333333334,0.2,0.0,0.0004415431260925116,0.19999356296203966,0.198839249550732,0.2000004554848788,0.19998383293873093,4.945297191623709e-14,2.445579692452589e-12,7.0411174777513105e-12,9.240628686813923e-20,1.377135489728562e-05,1.4407691922123807e-14,7.396610770451512e-12,1.5690600599686345e-05,0.0011602203491027808,2.1975787251350055e-08,5.070128804046775e-08,1.089426580870526e-13,1.8599265597124816e-11,1.3852864408694831e-17,4.350449366060596e-11,3.1323825200515693e-16,1.157706216294983e-19,1.0393285277388594e-11,1.925227652798942e-10,4.74045784104875e-10,3.2700622818283443e-10,1.3215900028501203e-11,2.9963983831894945e-10,2.152805401201426e-14,1.0468589560788541e-10
5.2130103309362655e-09,0.0005542981333333334,0.2,0.0,0.0004414948332277889,0.19999356569651375,0.1988391957087972,0.2000004574843522,0.19998383271831766,5.0097460514730787e-14,2.467960213932528e-12,7.158398795092231e-12,9.380384266874609e-20,1.3769576314861232e-05,1.4510914141166324e-14,7.426161171392194e-12,1.568884089741207e-05,0.0011602719661232364,2.1973454685962436e-08,5.0903505984026367e-08,1.0892817084956116e-13,1.8601815678468854e-11,1.390927943812244e-17,4.385014519018959e-11,3.1502371317351136e-16,1.166926457691786e-19,1.0508372111592132e-11,1.9629377620279885e-10,4.774694397307174e-10,3.311209685851636e-10,1.3382558571090502e-11,3.0253658634229546e-10,2.1878633015266135e-14,1.0783440062728396e-10
5.234955985817533e-09,0.0005542981333333334,0.2,0.0,0.00044144782447553356,0.19999356840727583,0.19883914324474206,0.2000004594839195,0.19998383245116041,5.0747049439842574e-14,2.4904461425078616e-12,7.276973300820669e-12,9.521492340629154e-20,1.3767844940187006e-05,1.4614596251641573e-14,7.455663702450649e-12,1.5687127981288786e-05,0.001160322205419881,2.1971185859177188e-08,5.1105196301278895e-08,1.0891407844758382e-13,1.8604351536539208e-11,1.3965569011303736e-17,4.4196287547902603e-11,3.1680703406755355e-16,1.1761595737941106e-19,1.0623897206010266e-11,2.0011463539111034e-10,4.808930626383947e-10,3.352467786487297e-10,1.3549687213315527e-11,3.054322420178393e-10,2.2231785994955197e-14,1.1105295082062349e-10
5.2569016406988e-09,0.0005542981333333334,0.2,0.0,0.00044140206566251826,0.1999935710949544,0.1988390921218903,0.2000004614835861,0.1999838321385018,5.140174576787996e-14,2.513037374663229e-12,7.396845860337163e-12,9.663956758461547e-20,1.3766159521334501e-05,1.4718724194922325e-14,7.485118307213694e-12,1.568546060624321e-05,0.0011603711036677015,2.196897907141748e-08,5.13063561026644e-08,1.0890037038663043e-13,1.8606873625939905e-11,1.402173426822547e-17,4.454290452654043e-11,3.1858815008175917e-16,1.1854051576850234e-19,1.0739853493885786e-11,2.0398556485445546e-10,4.843164795988816e-10,3.393831313155836e-10,1.3717264926124727e-11,3.0832653215470635e-10,2.258747255647342e-14,1.1434239465623781e-10
5.278847295580068e-09,0.0005542981333333334,0.2,0.0,0.00044135752352526705,0.1999935737601613,0.19883904230454194,0.20000046348335732,0.19998383178155113,5.206155633798923e-14,2.5357338044824993e-12,7.518021259543538e-12,9.807781297203874e-20,1.3764518839458493e-05,1.4823296477891965e-14,7.514524914868681e-12,1.5683837560348776e-05,0.0011604186965656353,2.1966832668244522e-08,5.1506982520669485e-08,1.0888703644504437e-13,1.8609382104152786e-11,1.4077773271858407e-17,4.488998019963838e-11,3.203670007291225e-16,1.1946627767380062e-19,1.0856233886619469e-11,2.0790678235330197e-10,4.877395186672682e-10,3.4352950001156977e-10,1.3885270903727465e-11,3.1121918874464314e-10,2.2945663315524944e-14,1.1770357492045701e-10
5.300792950461335e-09,0.0005542981333333334,0.2,0.0,0.00044131416568582346,0.1999935764034924,0.1988389937579471,0.20000046548323816,0.19998383138148582,5.272648775201478e-14,2.558535323525202e-12,7.640504204603665e-12,9.952969661529023e-20,1.376292170792858e-05,1.4928305107109244e-14,7.543883439631839e-12,1.568225766394315e-05,0.001160465018862552,2.196474503967969e-08,5.1707072711144667e-08,1.0887406667284333e-13,1.8611877080754314e-11,1.413368311739778e-17,4.5237498531727576e-11,3.221435222463795e-16,1.2039319870002159e-19,1.0973031273756799e-11,2.1187850140920757e-10,4.911620092007555e-10,3.476853600982018e-10,1.4053683383031846e-11,3.141099490289721e-10,2.330632281481692e-14,1.2113732845529545e-10
5.3227386053426026e-09,0.0005542981333333334,0.2,0.0,0.00044127196062816753,0.19999357902552747,0.19883894644828082,0.20000046748323363,0.19998383093945166,5.33965463744765e-14,2.5814418209712934e-12,7.764299321726107e-12,1.0099525482174719e-19,1.3761366971482449e-05,1.5033733516290924e-14,7.57319378025983e-12,1.5680719768768098e-05,0.0011605101043825436,2.1962714617690824e-08,5.190662385408748e-08,1.088614513848234e-13,1.8614359026795902e-11,1.4189465831582386e-17,4.558544323566007e-11,3.2391765560009056e-16,1.213212388900534e-19,1.1090238526928737e-11,2.1590093131671084e-10,4.945837819089311e-10,3.518501874152723e-10,1.4222481349278013e-11,3.1699855556695907e-10,2.3669406655133405e-14,1.2464448589432756e-10
5.34468426022387e-09,0.0005542981333333334,0.2,0.0,0.00044123087767525905,0.19999358162683115,0.1988389003426183,0.20000046948334857,0.19998383045656423,5.407173833244661e-14,2.6044531836302884e-12,7.889411156968026e-12,1.0247452317269872e-19,1.3759853505402054e-05,1.5139581411021026e-14,7.602455819606828e-12,1.567922275713334e-05,0.001160553986049546,2.1960739875711974e-08,5.210563315299738e-08,1.0884918114576008e-13,1.8616828086996663e-11,1.424511986784824e-17,4.593379838076269e-11,3.256893373839511e-16,1.222503553625071e-19,1.120784850224614e-11,2.1997427715703447e-10,4.980046688608951e-10,3.560234586737487e-10,1.4391644393230427e-11,3.1988475631860714e-10,2.4034884656495104e-14,1.2822587138363487e-10
5.366629915105137e-09,0.0005542981333333334,0.2,0.0,0.0004411908869666917,0.199993584207953,0.19883885540891114,0.20000047148358757,0.1999838299339093,5.475206951549208e-14,2.6275692957450385e-12,8.015844176060112e-12,1.0396753650347382e-19,1.3758380214711418e-05,1.5245842828146764e-14,7.631669424186462e-12,1.5677765541103124e-05,0.0011605966959112937,2.195881932862709e-08,5.2304097836278326e-08,1.0883724677103575e-13,1.861928424988747e-11,1.4300640856624194e-17,4.628254797609727e-11,3.274585100278891e-16,1.23180502245603e-19,1.1325854039041911e-11,2.240987398134092e-10,5.014245034924094e-10,3.602046537128525e-10,1.456115069419215e-11,3.2276830468663794e-10,2.4402721772180004e-14,1.3188230234377483e-10
5.388575569986405e-09,0.0005542981333333334,0.2,0.0,0.0004411519594369467,0.19999358676942808,0.1988388116159637,0.20000047348395525,0.19998382937254391,5.5437545575787216e-14,2.6507900391679963e-12,8.143602764250751e-12,1.0547432892152123e-19,1.3756946033393847e-05,1.5352498050698725e-14,7.660834443884896e-12,1.567634706170271e-05,0.001160638265162649,2.1956951529819618e-08,5.2502015158279194e-08,1.0882563932326312e-13,1.8621728006762032e-11,1.4356031818956496e-17,4.663167566479828e-11,3.2922511062004385e-16,1.2411164046153362e-19,1.1444247963980428e-11,2.282745159877509e-10,5.048431206625722e-10,3.6439325353421496e-10,1.473097922971068e-11,3.2564895955767626e-10,2.4772869296239528e-14,1.3561458923293583e-10
5.410521224867672e-09,0.0005542981333333334,0.2,0.0,0.0004411140667942236,0.19999358931177724,0.19883876893341082,0.200000475484456,0.19998382877349677,5.6128171928091173e-14,2.6741152934289928e-12,8.27269122617195e-12,1.0699493378212837e-19,1.3755549923630665e-05,1.5459547704894422e-14,7.689950711627316e-12,1.5674966288147238e-05,0.0011606787241683018,2.1955135070566408e-08,5.269938239828607e-08,1.0881435009358265e-13,1.862415952048868e-11,1.4411292166833087e-17,4.6981165522547954e-11,3.3098908379406626e-16,1.2504372820347318e-19,1.1563023094470576e-11,2.3250179821905274e-10,5.082603566580713e-10,3.685887400972366e-10,1.490111020233504e-11,3.285264853759337e-10,2.5145296030388172e-14,1.3942353527737119e-10
5.43246687974894e-09,0.0005542981333333334,0.2,0.0,0.00044107718149983307,0.19999359183550755,0.19883872733169536,0.20000047748509406,0.1999838281377694,5.682395374976221e-14,2.6975449354433627e-12,8.403113785723392e-12,1.0852938371142935e-19,1.3754190875060355e-05,1.556698896635893e-14,7.71901804308839e-12,1.567362221709209e-05,0.0011607181024848674,2.1953368580972374e-08,5.289619686189523e-08,1.0880337060310696e-13,1.8626578637340817e-11,1.4466415379304007e-17,4.73310016474848e-11,3.3275036549694817e-16,1.2597671743061263e-19,1.1682172235917453e-11,2.367807749032143e-10,5.116760491856079e-10,3.727905997624718e-10,1.507152183248142e-11,3.314006521622286e-10,2.5519968530214184e-14,1.4330993625740006e-10
5.454412534630207e-09,0.0005542981333333334,0.2,0.0,0.0004410412767481434,0.19999359434111266,0.19883868678204675,0.2000004794858736,0.19998382746633667,5.752489598101275e-14,2.7210788397082666e-12,8.534874585976862e-12,1.1007771057463644e-19,1.3752867904055003e-05,1.5674798215815278e-14,7.748036236564984e-12,1.56723138719009e-05,0.0011607564288823962,2.195165072654906e-08,5.3092455882499526e-08,1.0879269260550521e-13,1.862898586457728e-11,1.452140542718631e-17,4.768116762441991e-11,3.345089044189343e-16,1.2691056988835443e-19,1.1801688185735948e-11,2.4111163031394273e-10,5.150900374367696e-10,3.769983208540165e-10,1.524219299837539e-11,3.3427123552191756e-10,2.5896833459463033e-14,1.4727458030571322e-10
5.4763581895114745e-09,0.0005542981333333334,0.2,0.0,0.00044100632644706054,0.19999359682907303,0.1988386472564603,0.20000048148679866,0.19998382676014748,5.823100332499448e-14,2.744716878468199e-12,8.667977689098608e-12,1.1163994551434503e-19,1.375158005301671e-05,1.5782976508943348e-14,7.777005072803503e-12,1.5671040301934014e-05,0.0011607937313653117,2.1949980207139103e-08,5.328815681977774e-08,1.0878230806326909e-13,1.8631381423099168e-11,1.4576263601214044e-17,4.803164753913494e-11,3.362646339277758e-16,1.278452459974981e-19,1.1921563738378093e-11,2.4549454462521127e-10,5.185021620921208e-10,3.8121139239203217e-10,1.5413104737625228e-11,3.371380167153925e-10,2.6275858157921967e-14,1.513182476431607e-10
5.498303844392742e-09,0.0005542981333333334,0.2,0.0,0.0004409723051990228,0.19999359929985644,0.19883860872767645,0.20000048348787314,0.19998382602012554,5.89422802478712e-14,2.7684589213049247e-12,8.80242707629195e-12,1.1321611889517056e-19,1.3750326389693756e-05,1.589152551267673e-14,7.805924314746555e-12,1.5669800581857987e-05,0.0011608300371927856,2.1948355759138588e-08,5.3483297061036104e-08,1.0877220914767467e-13,1.8633764995709162e-11,1.4630980391142464e-17,4.8382425628969005e-11,3.3801750842840525e-16,1.2878069467272236e-19,1.2041791680751491e-11,2.499296939351144e-10,5.219122652944794e-10,3.8542930906097553e-10,1.5584235465907313e-11,3.400007826575703e-10,2.6657012108484153e-14,1.5544171038690396e-10
5.520249499274009e-09,0.0005542981333333334,0.2,0.0,0.0004409391882825097,0.1999936017539183,0.19883857116916134,0.20000048548910082,0.19998382524717,5.965873097921959e-14,2.7923048353291365e-12,8.938226647754866e-12,1.1480626037400883e-19,1.3749106006511791e-05,1.600041707479939e-14,7.834793707666027e-12,1.5668593810970335e-05,0.0011608653728985765,2.1946776151688367e-08,5.367787402318283e-08,1.0876238825082362e-13,1.8636137090345583e-11,1.4685560377717753e-17,4.873348543432756e-11,3.397674554283843e-16,1.297168779969189e-19,1.2162364795774529e-11,2.544172502903274e-10,5.253201907229168e-10,3.896515686050436e-10,1.5755563792738088e-11,3.4285932588516477e-10,2.704023727593301e-14,1.596457323931443e-10
5.542195154155277e-09,0.0005542981333333334,0.2,0.0,0.00044090695163404134,0.1999936041917019,0.198838534555087,0.20000048749048527,0.1999838244421561,6.038035951223689e-14,2.816254485494498e-12,9.07538022266013e-12,1.16410398804672e-19,1.374791801992348e-05,1.6109651634322896e-14,7.863612979041803e-12,1.566741911254263e-05,0.00116089976431034,2.1945240184625395e-08,5.387188515080794e-08,1.0875283795654079e-13,1.863849803502979e-11,1.4740008127758846e-17,4.908481104613391e-11,3.4151444141461697e-16,1.3065376043659275e-19,1.2283275869746537e-11,2.589573817121093e-10,5.287257836015414e-10,3.938776687250763e-10,1.592707179955617e-11,3.457134446284502e-10,2.742549853657078e-14,1.6393106899537256e-10
5.564140809036544e-09,0.0005542981333333334,0.2,0.0,0.00044087557183065154,0.19999360661363869,0.19883849886031305,0.20000048949203014,0.19998382360593586,6.110716960385e-14,2.840307734051407e-12,9.213891539146664e-12,1.1802856236496907e-19,1.3746761569777539e-05,1.621923728935095e-14,7.892381838425858e-12,1.566627563318479e-05,0.0011609332365684196,2.1943746692338595e-08,5.4065327917155784e-08,1.0874355103445145e-13,1.8640847330950737e-11,1.479431020939232e-17,4.943638689620691e-11,3.432583780835426e-16,1.3159128690447895e-19,1.240451768571446e-11,2.635502522235864e-10,5.321288906475381e-10,3.9810711402049253e-10,1.6098738336918774e-11,3.485629428008188e-10,2.7812770059240668e-14,1.6829846682667795e-10
5.5860864639178116e-09,0.0005542981333333334,0.2,0.0,0.00044084502607283506,0.19999360902014873,0.19883846406036812,0.20000049149373877,0.1999838227393385,6.183916477526953e-14,2.864464440691547e-12,9.353764254335336e-12,1.1966077837342642e-19,1.374563581870073e-05,1.6329140540486186e-14,7.921099977678194e-12,1.5665162542222222e-05,0.001160965814144139,2.1942294539835518e-08,5.4258199827047604e-08,1.0873452046588123e-13,1.8643185457458082e-11,1.4848470967825448e-17,4.978819649981986e-11,3.449992580354044e-16,1.325294185347571e-19,1.2526083025770145e-11,2.6819602187729335e-10,5.355293601553927e-10,4.0233941359754506e-10,1.6270541493212985e-11,3.5140762991219273e-10,2.8201988984971585e-14,1.7274866372162878e-10
5.608032118799079e-09,0.0005542981333333334,0.2,0.0,0.0004408152921679509,0.199993611411641,0.19883843013143213,0.20000049349561458,0.1999838218431714,6.257634831233156e-14,2.8887244630722284e-12,9.495001944351295e-12,1.213070735562371e-19,1.3744539951496322e-05,1.6439360008271117e-14,7.949767071135337e-12,1.566407903108904e-05,0.0011609975208576138,2.1940882619046105e-08,5.4450498414146107e-08,1.0872573941098074e-13,1.86455129073267e-11,1.4902500253521664e-17,5.0140223936119595e-11,3.467369569680306e-16,1.3346812654846172e-19,1.2647964681963093e-11,2.728948467839499e-10,5.389270420158356e-10,4.065740754076852e-10,1.6442464561142656e-11,3.5424732114872655e-10,2.8593116671295483e-14,1.7728238845212324e-10
5.629977773680346e-09,0.0005542981333333334,0.2,0.0,0.000440786348514056,0.19999361378851346,0.19883839705031878,0.20000049549766075,0.19998382091822042,6.331872326562928e-14,2.9130876561263382e-12,9.637608104377735e-12,1.2296747365020146e-19,1.3743473174562468e-05,1.654991201085856e-14,7.978382775218494e-12,1.5663024312742844e-05,0.0011610283798950797,2.193950985460725e-08,5.4642221241887935e-08,1.087172011895466e-13,1.8647828988922848e-11,1.495637981792678e-17,5.0492453892444277e-11,3.484715255245918e-16,1.3440735109105086e-19,1.2770155447221099e-11,2.776468791429105e-10,5.423217876336377e-10,4.10810615142923e-10,1.661448717606063e-11,3.570818373631797e-10,2.898613325904345e-14,1.819003605540933e-10
5.649728863073487e-09,0.0005542981333333334,0.2,0.0,0.00044076095749968365,0.1999936159155193,0.19883836798353943,0.20000049729965053,0.19998382006178692,6.399130171678169e-14,2.9351026188098736e-12,9.767126513843823e-12,1.2447391420482856e-19,1.3742537308540454e-05,1.6649657040643252e-14,8.004092673101804e-12,1.5662099050462948e-05,0.001161055446931802,2.1938306979756015e-08,5.481427752585772e-08,1.0870971905997683e-13,1.8649904217704956e-11,1.5004748808092967e-17,5.080962028317061e-11,3.500298057888718e-16,1.352530633574281e-19,1.2880385468756769e-11,2.8196932330220683e-10,5.453744266826775e-10,4.146247113839853e-10,1.6769374183232265e-11,3.596283337170433e-10,2.934140434477599e-14,1.8612915415771772e-10
5.669479952466627e-09,0.0005542981333333334,0.2,0.0,0.000440736174609049,0.19999361803127244,0.1988383395691714,0.20000049910178294,0.1999838191832018,6.466808938990715e-14,2.9572009211311495e-12,9.89775858368499e-12,1.2599181785282857e-19,1.3741623830570667e-05,1.67496327443701e-14,8.029760378668367e-12,1.5661195945201028e-05,0.0011610818616762041,2.193713422715415e-08,5.498586376674439e-08,1.0870242377626594e-13,1.8651971095914528e-11,1.5053010699184732e-17,5.112692567386787e-11,3.515854377413941e-16,1.3609914471437291e-19,1.2990854789585689e-11,2.863350911410034e-10,5.484244622848125e-10,4.1843959188458786e-10,1.6924311664962225e-11,3.6217037489879126e-10,2.9698116734043725e-14,1.904272747661325e-10
5.6892310418597674e-09,0.0005542981333333334,0.2,0.0,0.0004407119852599854,0.1999936201360416,0.198838311791563,0.20000050090406024,0.19998381828299572,6.53490880223065e-14,2.979382452237737e-12,1.0029506693978007e-11,1.275212020462324e-19,1.374073220474881e-05,1.6849875952484155e-14,8.05538560588081e-12,1.5660314465672393e-05,0.0011611076397801763,2.1935990870396567e-08,5.515697825225868e-08,1.0869531081185434e-13,1.8654028651177103e-11,1.5101142401068864e-17,5.144435948089457e-11,3.5313836922029753e-16,1.369455429884359e-19,1.3101558172272904e-11,2.907442856081047e-10,5.514717894304972e-10,4.222549117392832e-10,1.7079285891688255e-11,3.647078418507459e-10,3.005627624118481e-14,1.9479522725894031e-10
5.708982131252908e-09,0.0005542981333333334,0.2,0.0,0.0004406883752201199,0.19999362223008915,0.19883828463543796,0.20000050270648442,0.19998381736168638,6.603429919821356e-14,3.0016470993534737e-12,1.0162373171895928e-11,1.2906208358304637e-19,1.3739861907970294e-05,1.6950349215110728e-14,8.080968057480757e-12,1.5659454093337253e-05,0.001161132796520225,2.1934876200959044e-08,5.5327619294548036e-08,1.0868837578603562e-13,1.865607738519288e-11,1.514915069268693e-17,5.176190955889795e-11,3.546885530933457e-16,1.3779223186835922e-19,1.3212490380896353e-11,2.951970071644845e-10,5.545163041398262e-10,4.260703314118753e-10,1.7234280867875175e-11,3.6724061913286696e-10,3.0415825935671143e-14,1.9923351011797272e-10
